phase,config,return_pct,profit_factor,win_rate,max_dd_pct,trades,sharpe,recovery,expectancy_r,final_balance,profitable_assets,max_standalone_mtm_dd_pct,score
shared-signal,"{""direction"": ""growth-long-only"", ""exit_mode"": 0, ""horizon"": ""1-3-12m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""ema200""}",25.66458091022925,1.4592567855185907,25.294117647058822,21.013355099390253,170,0.37135975247652225,1.2213461766975975,0.1532069403780837,12566.458091022925,4,12.33752288857085,16.453661584793455
shared-signal,"{""direction"": ""long-only"", ""exit_mode"": 0, ""horizon"": ""1-3-12m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""ema200""}",34.21935006035866,1.7343227088404527,29.45205479452055,20.53676747232026,146,0.5895977603033825,1.666248113607946,0.21903446211814745,13421.935006035865,5,11.271935684780098,20.804490283433793
shared-signal,"{""direction"": ""both"", ""exit_mode"": 0, ""horizon"": ""1-3-6m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""none""}",21.539257567094094,1.3084360455621245,30.0,15.216303329870263,210,0.40624542554539383,1.415538130395416,0.10761659098615872,12153.92575670941,3,17.867641060823015,-497.0
shared-signal,"{""direction"": ""growth-long-only"", ""exit_mode"": 0, ""horizon"": ""1-3-6m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""none""}",-12.14310951242653,0.8076827480966343,22.926829268292686,25.14712149237881,205,-0.24985324106836126,-0.4828826836545356,-0.05488802534469057,8785.689048757347,4,17.867641060823015,-1025.1471214923788
shared-signal,"{""direction"": ""long-only"", ""exit_mode"": 0, ""horizon"": ""1-3-6m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""none""}",40.405592016538435,1.8515365866122726,35.172413793103445,11.883981859548376,145,0.6391012218350661,3.4000045181888185,0.25208007959942846,14040.559201653843,6,10.596009570261034,28.7142194258655
shared-signal,"{""direction"": ""both"", ""exit_mode"": 0, ""horizon"": ""1-3-6m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""ema100""}",21.522543556942274,1.3802544772756364,24.22680412371134,19.19907082182084,194,0.34455564295763247,1.1210200616834372,0.1146304752556594,12152.254355694227,3,15.400672710074526,-497.0
shared-signal,"{""direction"": ""growth-long-only"", ""exit_mode"": 0, ""horizon"": ""1-3-6m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""ema100""}",4.5768742640078575,1.0784108622851376,20.46511627906977,27.551406313322644,215,0.11811384289638592,0.1661212575488273,0.03294979554386907,10457.687426400786,3,15.400672710074526,-497.0
shared-signal,"{""direction"": ""long-only"", ""exit_mode"": 0, ""horizon"": ""1-3-6m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""ema100""}",39.17510754082984,1.925070904318373,28.104575163398692,13.844192880626483,153,0.5654298677748969,2.8297140814652586,0.23285419645304314,13917.510754082985,4,10.300751306311561,25.835067625937697
shared-signal,"{""direction"": ""both"", ""exit_mode"": 0, ""horizon"": ""1-3-6m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""ema200""}",12.369998186262855,1.204942253597032,26.666666666666668,19.821382562414126,195,0.24823447163351578,0.6240734291521722,0.07347503710374932,11236.999818626286,5,15.675154254852286,11.208079853749656
shared-signal,"{""direction"": ""growth-long-only"", ""exit_mode"": 0, ""horizon"": ""1-3-6m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""ema200""}",27.068878144770594,1.4659923982827352,26.857142857142858,14.550705603981207,175,0.43725848140715223,1.8603137800660539,0.15453434772966418,12706.887814477059,3,15.675154254852286,-497.0
shared-signal,"{""direction"": ""long-only"", ""exit_mode"": 0, ""horizon"": ""1-3-6m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""ema200""}",49.45457938465352,2.0432153835191786,31.46853146853147,15.059947683091234,143,0.6961822387756527,3.2838480202809293,0.3030084271644579,14945.457938465352,4,10.032167144629433,28.13217940047392
shared-signal,"{""direction"": ""both"", ""exit_mode"": 0, ""horizon"": ""3-6-12m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""none""}",4.91701086993388,1.0791782792109261,26.190476190476193,20.37797535999385,168,0.11556557477463494,0.24129045123820209,0.04815236034870006,10491.701086993387,3,17.760913680575896,-497.0
shared-signal,"{""direction"": ""growth-long-only"", ""exit_mode"": 0, ""horizon"": ""3-6-12m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""none""}",-16.18081560322243,0.6915487985843897,22.35294117647059,31.46653546564071,170,-0.34058130924003077,-0.5142229789132893,-0.09547872596847515,8381.918439677756,2,17.760913680575896,-1031.4665354656406
shared-signal,"{""direction"": ""long-only"", ""exit_mode"": 0, ""horizon"": ""3-6-12m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""none""}",59.275858262210754,3.069630225925632,33.33333333333333,8.52276690389896,78,0.7579546858235126,6.955001694941754,0.6371387306748922,15927.585826221075,7,10.935964531294829,41.81525861989846
shared-signal,"{""direction"": ""both"", ""exit_mode"": 0, ""horizon"": ""3-6-12m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""ema100""}",-2.337140915624536,0.9595634181647734,21.08108108108108,22.07774174271392,185,-0.004164642079015082,-0.10585960026440827,-0.0011562199913534052,9766.285908437547,4,13.341546685819827,-1022.0777417427139
shared-signal,"{""direction"": ""growth-long-only"", ""exit_mode"": 0, ""horizon"": ""3-6-12m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""ema100""}",28.13222066221872,1.5786040496809906,20.0,15.015868566815438,160,0.3842554372899424,1.8734993941269555,0.17704796295672437,12813.222066221872,5,14.699611308990834,20.676708910784363
shared-signal,"{""direction"": ""long-only"", ""exit_mode"": 0, ""horizon"": ""3-6-12m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""ema100""}",70.84065147651475,3.1335284542909743,28.448275862068968,8.555855572066973,116,0.7436636905062922,8.279785800474967,0.4966518337746039,17084.065147651476,8,14.699611308990834,44.89439846858364
shared-signal,"{""direction"": ""both"", ""exit_mode"": 0, ""horizon"": ""3-6-12m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""ema200""}",-5.288794975738941,0.897275579432572,22.22222222222222,20.030154128587796,153,-0.05395632603403162,-0.2640416514913668,-0.01893248585818008,9471.120502426105,3,13.141734915615377,-1020.0301541285878
shared-signal,"{""direction"": ""growth-long-only"", ""exit_mode"": 0, ""horizon"": ""3-6-12m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""ema200""}",33.55189995751826,1.853125310363849,23.728813559322035,12.703319536739343,118,0.39093846718806513,2.6411915295433306,0.274893055935906,13355.189995751825,5,13.141734915615377,24.73589402939254
shared-signal,"{""direction"": ""long-only"", ""exit_mode"": 0, ""horizon"": ""3-6-12m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""ema200""}",58.51617722945917,2.994027834934511,31.32530120481928,8.001439628332175,83,0.5932010101846623,7.31320611634188,0.5989490931726041,15851.617722945917,7,10.56851137470025,42.2944931899564
