symbol,return_pct,profit_factor,win_rate,max_dd_pct,trades,sharpe,recovery,expectancy_r,final_balance,profitable_assets,standalone_mtm_dd_pct,standalone_trades
XAUUSD,-2.5241377918319485,0.036540207534503336,16.666666666666664,2.6198683241079213,6,-2.252593429320011,-0.9634597924654975,-0.4244161742591888,9747.586220816806,0,27.894738433233492,7
XAGUSD,-1.1347039487268784,0.0,0.0,1.1347039487268784,2,-19.895368403783113,-1.0,-0.5684533589492679,9886.529605127313,0,40.1706159727575,3
BTCUSD,-2.8519722082900434,0.05143633278740362,11.11111111111111,3.006621808181531,9,-1.8986994870720661,-0.9485636672125973,-0.3205121588163246,9714.802779170996,0,10.486824761519165,14
ETHUSD,-7.683095325336032,0.0,0.0,7.683095325336032,10,-3.459589329603003,-1.0,-0.7957382872470085,9231.690467466397,0,10.5963380907086,14
USTEC,-2.234380876320141,0.0,0.0,2.234380876320141,5,-12.710494386342639,-1.0,-0.45045123460135683,9776.561912367986,0,9.368155869420558,11
US30,5.474909485847035,2.374552345588513,20.0,2.0318694406737947,10,0.6220756749876571,2.694518346627371,0.5589648991457786,10547.490948584704,1,11.094592505246547,10
EURUSD,-6.2887474126712695,0.4308359456715359,16.666666666666664,6.953291040004617,24,-1.1027610358036322,-0.9044274684447976,-0.26610283805675844,9371.125258732873,0,12.751853971906812,24
GBPJPY,11.804043626583137,12.06105202274291,75.0,1.0671718750000059,4,0.9052149419107017,11.06105202274289,2.9380613416531247,11180.404362658313,1,7.793930528900351,4
