time,event,position_id,dir,entry,sl,tp,note,buffer,broken,previous,close1,close2,old_sl,closed_bar,balance,equity,ladder
2026.03.05 13:45:00,entry,2,1,5131.546,5080.125,0.0,no_tp|risk=102.8400|volume=0.0200|PD=2026.03.05 00:00:00|PW=2026.03.01 00:00:00,0.721860714285718,0.0,0.0,0.0,0.0,0.0,,9999.89,9999.66,PD.VAL=5130.980;PW.VAL=5143.504;PD.POC=5163.068;PD.VAH=5176.373;PW.POC=5186.045;PW.VAH=5202.181
2026.03.23 00:15:00,entry,14,-1,4436.906,4496.937,0.0,no_tp|risk=120.0600|volume=0.0200|PD=2026.03.23 00:00:00|PW=2026.03.22 00:00:00,1.2908500000000005,0.0,0.0,0.0,0.0,0.0,,9647.51,9647.37,PD.VAL=4471.205;PD.POC=4489.532;PD.VAH=4514.646;PW.VAL=4601.302;PW.POC=5004.716;PW.VAH=5044.614
2026.03.24 01:45:00,entry,16,-1,4321.438,4373.065,0.0,no_tp|risk=103.2500|volume=0.0200|PD=2026.03.24 00:00:00|PW=2026.03.22 00:00:00,1.62964642857143,0.0,0.0,0.0,0.0,0.0,,9527.27,9527.04,PD.VAL=4318.643;PD.POC=4406.064;PD.VAH=4487.010;PW.VAL=4601.302;PW.POC=5004.716;PW.VAH=5044.614
2026.03.24 12:00:00,entry,18,-1,4407.856,4434.433,0.0,no_tp|risk=106.3100|volume=0.0400|PD=2026.03.24 00:00:00|PW=2026.03.22 00:00:00,1.1161321428571487,0.0,0.0,0.0,0.0,0.0,,9423.71,9423.24,PD.VAL=4318.643;PD.POC=4406.064;PD.VAH=4487.010;PW.VAL=4601.302;PW.POC=5004.716;PW.VAH=5044.614
2026.03.27 03:15:00,entry,20,-1,4429.715,4442.484,0.0,no_tp|risk=102.1500|volume=0.0800|PD=2026.03.27 00:00:00|PW=2026.03.22 00:00:00,0.707789285714294,0.0,0.0,0.0,0.0,0.0,,9316.72,9316.15,PD.VAL=4387.367;PD.POC=4443.336;PD.VAH=4472.077;PW.VAL=4601.302;PW.POC=5004.716;PW.VAH=5044.614
2026.03.27 06:00:00,entry,22,-1,4454.679,4476.723,0.0,no_tp|risk=110.2200|volume=0.0500|PD=2026.03.27 00:00:00|PW=2026.03.22 00:00:00,0.5636928571428566,0.0,0.0,0.0,0.0,0.0,,9213.99,9213.64,PD.VAL=4387.367;PD.POC=4443.336;PD.VAH=4472.077;PW.VAL=4601.302;PW.POC=5004.716;PW.VAH=5044.614
2026.03.27 08:30:00,trail,22,-1,4454.679,4472.641,0.0,done,0.5636928571428566,4443.336,4472.077,4434.006,4447.224,4476.723,2026.03.27 08:15:00,9213.99,9316.75,PD.VAL=4387.367;PD.POC=4443.336;PD.VAH=4472.077;PW.VAL=4601.302;PW.POC=5004.716;PW.VAH=5044.614
2026.04.05 22:15:00,entry,24,-1,4630.573,4678.549,0.0,no_tp|risk=95.9500|volume=0.0200|PD=2026.04.05 00:00:00|PW=2026.03.29 00:00:00,0.6767785714285798,0.0,0.0,0.0,0.0,0.0,,9123.77,9123.39,PW.VAL=4334.781;PW.POC=4417.490;PW.VAH=4508.076;PD.VAL=4607.537;PD.POC=4666.860;PD.VAH=4703.220
2026.04.06 00:00:00,ladder_refresh,24,-1,4630.573,4678.549,0.0,PD=2026.04.06 00:00:00|PW=2026.04.05 00:00:00,0.6767785714285798,0.0,0.0,0.0,0.0,0.0,,9123.77,9163.17,PW.VAL=4514.140;PD.VAL=4616.918;PD.POC=4632.719;PD.VAH=4652.131;PW.POC=4666.230;PW.VAH=4704.999
2026.04.06 00:30:00,trail,24,-1,4630.573,4633.396,0.0,done,0.6767785714285798,4616.918,4632.719,4603.405,4626.223,4678.549,2026.04.06 00:15:00,9123.77,9178.18,PW.VAL=4514.140;PD.VAL=4616.918;PD.POC=4632.719;PD.VAH=4652.131;PW.POC=4666.230;PW.VAH=4704.999
2026.04.06 02:45:00,entry,26,-1,4651.391,4674.247,0.0,no_tp|risk=91.4300|volume=0.0400|PD=2026.04.06 00:00:00|PW=2026.04.05 00:00:00,0.9661785714285771,0.0,0.0,0.0,0.0,0.0,,9117.88,9117.59,PW.VAL=4514.140;PD.VAL=4616.918;PD.POC=4632.719;PD.VAH=4652.131;PW.POC=4666.230;PW.VAH=4704.999
2026.04.06 03:30:00,trail,26,-1,4651.391,4653.098,0.0,done,0.9661785714285771,4632.719,4652.131,4630.526,4633.374,4674.247,2026.04.06 03:15:00,9117.88,9200.97,PW.VAL=4514.140;PD.VAL=4616.918;PD.POC=4632.719;PD.VAH=4652.131;PW.POC=4666.230;PW.VAH=4704.999
2026.04.09 12:15:00,entry,28,-1,4742.777,4760.999,0.0,no_tp|risk=91.1100|volume=0.0500|PD=2026.04.09 00:00:00|PW=2026.04.05 00:00:00,0.4227500000000062,0.0,0.0,0.0,0.0,0.0,,9110.71,9110.36,PW.VAL=4514.140;PW.POC=4666.230;PW.VAH=4704.999;PD.VAL=4753.925;PD.POC=4799.544;PD.VAH=4840.231
2026.04.09 16:15:00,entry,30,-1,4788.398,4802.976,0.0,no_tp|risk=102.0400|volume=0.0700|PD=2026.04.09 00:00:00|PW=2026.04.05 00:00:00,0.7479607142857114,0.0,0.0,0.0,0.0,0.0,,9018.53,9018.04,PW.VAL=4514.140;PW.POC=4666.230;PW.VAH=4704.999;PD.VAL=4753.925;PD.POC=4799.544;PD.VAH=4840.231
2026.04.10 00:00:00,ladder_refresh,30,-1,4788.398,4802.976,0.0,PD=2026.04.10 00:00:00|PW=2026.04.05 00:00:00,0.7479607142857114,0.0,0.0,0.0,0.0,0.0,,9018.53,9190.42,PW.VAL=4514.140;PW.POC=4666.230;PW.VAH=4704.999;PD.VAL=4722.690;PD.POC=4768.437;PD.VAH=4801.342
2026.04.10 02:00:00,trail,30,-1,4788.398,4802.09,0.0,done,0.7479607142857114,4768.437,4801.342,4764.682,4772.066,4802.976,2026.04.10 01:45:00,9018.53,9183.16,PW.VAL=4514.140;PW.POC=4666.230;PW.VAH=4704.999;PD.VAL=4722.690;PD.POC=4768.437;PD.VAH=4801.342
2026.04.12 22:06:02,ladder_refresh,30,-1,4788.398,4802.09,0.0,PD=2026.04.12 00:00:00|PW=2026.04.05 00:00:00,0.7479607142857114,0.0,0.0,0.0,0.0,0.0,,9018.53,9843.76,PW.VAL=4514.140;PW.POC=4666.230;PW.VAH=4704.999;PD.VAL=4747.884;PD.POC=4765.531;PD.VAH=4771.077
2026.04.12 22:15:00,trail,30,-1,4788.398,4748.632,0.0,done,0.7479607142857114,4704.999,4747.884,4676.97,4749.539,4802.09,2026.04.12 22:00:00,9018.53,9798.53,PW.VAL=4514.140;PW.POC=4666.230;PW.VAH=4704.999;PD.VAL=4747.884;PD.POC=4765.531;PD.VAH=4771.077
2026.04.12 22:30:00,trail,30,-1,4788.398,4705.747,0.0,done,0.7479607142857114,4666.23,4704.999,4647.723,4676.97,4748.632,2026.04.12 22:15:00,9018.53,10002.38,PW.VAL=4514.140;PW.POC=4666.230;PW.VAH=4704.999;PD.VAL=4747.884;PD.POC=4765.531;PD.VAH=4771.077
2026.04.13 00:00:00,ladder_refresh,30,-1,4788.398,4705.747,0.0,PD=2026.04.13 00:00:00|PW=2026.04.12 00:00:00,0.7479607142857114,0.0,0.0,0.0,0.0,0.0,,9018.53,9837.74,PW.VAL=4624.753;PD.VAL=4644.313;PD.POC=4655.532;PW.POC=4658.862;PD.VAH=4662.904;PW.VAH=4769.212
2026.04.14 01:00:00,entry,32,-1,4769.791,4776.751,0.0,no_tp|risk=97.4400|volume=0.1400|PD=2026.04.14 00:00:00|PW=2026.04.12 00:00:00,0.3579928571428517,0.0,0.0,0.0,0.0,0.0,,9596.19,9595.39,PW.VAL=4624.753;PW.POC=4658.862;PD.VAL=4709.020;PD.POC=4720.905;PD.VAH=4735.960;PW.VAH=4769.212
2026.04.14 05:45:00,entry,34,-1,4761.209,4768.981,0.0,no_tp|risk=101.0300|volume=0.1300|PD=2026.04.14 00:00:00|PW=2026.04.12 00:00:00,0.3162142857142726,0.0,0.0,0.0,0.0,0.0,,9494.68,9493.76,PW.VAL=4624.753;PW.POC=4658.862;PD.VAL=4709.020;PD.POC=4720.905;PD.VAH=4735.960;PW.VAH=4769.212
2026.04.16 14:00:00,entry,36,-1,4794.764,4825.196,0.0,no_tp|risk=121.7200|volume=0.0400|PD=2026.04.16 00:00:00|PW=2026.04.12 00:00:00,0.4602142857142975,0.0,0.0,0.0,0.0,0.0,,9390.33,9389.87,PW.VAL=4624.753;PW.POC=4658.862;PW.VAH=4769.212;PD.VAL=4792.860;PD.POC=4800.175;PD.VAH=4824.779
2026.04.16 14:45:00,trail,36,-1,4794.764,4800.636,0.0,done,0.4602142857142975,4792.86,4800.175,4787.566,4799.104,4825.196,2026.04.16 14:30:00,9390.33,9419.07,PW.VAL=4624.753;PW.POC=4658.862;PW.VAH=4769.212;PD.VAL=4792.860;PD.POC=4800.175;PD.VAH=4824.779
2026.04.17 00:15:01,entry,38,-1,4790.05,4797.243,0.0,no_tp|risk=100.7000|volume=0.1400|PD=2026.04.17 00:00:00|PW=2026.04.12 00:00:00,0.223671428571434,0.0,0.0,0.0,0.0,0.0,,9364.75,9363.14,PW.VAL=4624.753;PW.POC=4658.862;PW.VAH=4769.212;PD.VAL=4785.350;PD.POC=4793.019;PD.VAH=4820.116
2026.04.17 01:15:00,entry,40,-1,4778.899,4802.115,0.0,no_tp|risk=92.8600|volume=0.0400|PD=2026.04.17 00:00:00|PW=2026.04.12 00:00:00,0.32441071428571444,0.0,0.0,0.0,0.0,0.0,,9262.88,9262.42,PW.VAL=4624.753;PW.POC=4658.862;PW.VAH=4769.212;PD.VAL=4785.350;PD.POC=4793.019;PD.VAH=4820.116
2026.04.21 01:15:00,entry,42,-1,4814.991,4827.058,0.0,no_tp|risk=96.5300|volume=0.0800|PD=2026.04.21 00:00:00|PW=2026.04.19 00:00:00,0.3433642857142916,0.0,0.0,0.0,0.0,0.0,,9169.24,9168.32,PW.VAL=4759.410;PD.VAL=4786.423;PW.POC=4792.021;PD.POC=4793.987;PD.VAH=4815.306;PW.VAH=4866.835
2026.04.21 04:30:00,trail,42,-1,4814.991,4815.65,0.0,done,0.3433642857142916,4793.987,4815.306,4792.409,4794.424,4827.058,2026.04.21 04:15:00,9169.24,9349.16,PW.VAL=4759.410;PD.VAL=4786.423;PW.POC=4792.021;PD.POC=4793.987;PD.VAH=4815.306;PW.VAH=4866.835
2026.04.21 05:00:00,trail,42,-1,4814.991,4794.331,0.0,done,0.3433642857142916,4792.021,4793.987,4789.12,4791.866,4815.65,2026.04.21 04:45:00,9169.24,9376.05,PW.VAL=4759.410;PD.VAL=4786.423;PW.POC=4792.021;PD.POC=4793.987;PD.VAH=4815.306;PW.VAH=4866.835
2026.04.21 06:00:00,entry,44,-1,4784.318,4797.648,0.0,no_tp|risk=106.6400|volume=0.0800|PD=2026.04.21 00:00:00|PW=2026.04.19 00:00:00,0.3325749999999971,0.0,0.0,0.0,0.0,0.0,,9333.8,9333.23,PW.VAL=4759.410;PD.VAL=4786.423;PW.POC=4792.021;PD.POC=4793.987;PD.VAH=4815.306;PW.VAH=4866.835
2026.04.21 12:15:00,entry,46,-1,4791.405,4799.007,0.0,no_tp|risk=98.8200|volume=0.1300|PD=2026.04.21 00:00:00|PW=2026.04.19 00:00:00,0.33266785714285046,0.0,0.0,0.0,0.0,0.0,,9225.4,9224.48,PW.VAL=4759.410;PD.VAL=4786.423;PW.POC=4792.021;PD.POC=4793.987;PD.VAH=4815.306;PW.VAH=4866.835
2026.04.21 12:30:00,trail,46,-1,4791.405,4792.354,0.0,done,0.33266785714285046,4786.423,4792.021,4781.163,4791.378,4799.007,2026.04.21 12:15:00,9225.4,9355.65,PW.VAL=4759.410;PD.VAL=4786.423;PW.POC=4792.021;PD.POC=4793.987;PD.VAH=4815.306;PW.VAH=4866.835
2026.04.21 14:00:00,entry,48,-1,4779.224,4795.783,0.0,no_tp|risk=99.3600|volume=0.0600|PD=2026.04.21 00:00:00|PW=2026.04.19 00:00:00,0.6120392857142861,0.0,0.0,0.0,0.0,0.0,,9212.54,9211.85,PW.VAL=4759.410;PD.VAL=4786.423;PW.POC=4792.021;PD.POC=4793.987;PD.VAH=4815.306;PW.VAH=4866.835
2026.04.21 14:45:00,trail,48,-1,4779.224,4787.036,0.0,done,0.6120392857142861,4759.41,4786.423,4744.923,4774.374,4795.783,2026.04.21 14:30:00,9212.54,9417.22,PW.VAL=4759.410;PD.VAL=4786.423;PW.POC=4792.021;PD.POC=4793.987;PD.VAH=4815.306;PW.VAH=4866.835
2026.04.22 00:00:00,ladder_refresh,48,-1,4779.224,4787.036,0.0,PD=2026.04.22 00:00:00|PW=2026.04.19 00:00:00,0.6120392857142861,0.0,0.0,0.0,0.0,0.0,,9212.54,9458.48,PD.VAL=4716.516;PW.VAL=4759.410;PD.POC=4783.761;PW.POC=4792.021;PD.VAH=4828.168;PW.VAH=4866.835
2026.04.22 04:00:00,trail,48,-1,4779.224,4784.374,0.0,done,0.6120392857142861,4759.41,4783.761,4758.36,4759.197,4787.036,2026.04.22 03:45:00,9212.54,9337.01,PD.VAL=4716.516;PW.VAL=4759.410;PD.POC=4783.761;PW.POC=4792.021;PD.VAH=4828.168;PW.VAH=4866.835
2026.04.23 00:00:00,ladder_refresh,48,-1,4779.224,4784.374,0.0,PD=2026.04.23 00:00:00|PW=2026.04.19 00:00:00,0.6120392857142861,0.0,0.0,0.0,0.0,0.0,,9212.54,9518.71,PD.VAL=4734.240;PD.POC=4756.798;PW.VAL=4759.410;PD.VAH=4760.239;PW.POC=4792.021;PW.VAH=4866.835
2026.04.23 01:30:00,trail,48,-1,4779.224,4757.411,0.0,done,0.6120392857142861,4734.24,4756.798,4728.378,4737.15,4784.374,2026.04.23 01:15:00,9212.54,9516.71,PD.VAL=4734.240;PD.POC=4756.798;PW.VAL=4759.410;PD.VAH=4760.239;PW.POC=4792.021;PW.VAH=4866.835
2026.04.24 00:00:00,ladder_refresh,48,-1,4779.224,4757.411,0.0,PD=2026.04.24 00:00:00|PW=2026.04.19 00:00:00,0.6120392857142861,0.0,0.0,0.0,0.0,0.0,,9212.54,9715.42,PD.VAL=4690.857;PD.POC=4702.766;PD.VAH=4728.686;PW.VAL=4759.410;PW.POC=4792.021;PW.VAH=4866.835
2026.04.24 00:45:00,trail,48,-1,4779.224,4729.299,0.0,done,0.6120392857142861,4702.766,4728.686,4701.517,4705.431,4757.411,2026.04.24 00:30:00,9212.54,9677.18,PD.VAL=4690.857;PD.POC=4702.766;PD.VAH=4728.686;PW.VAL=4759.410;PW.POC=4792.021;PW.VAH=4866.835
2026.04.24 02:30:00,trail,48,-1,4779.224,4703.379,0.0,done,0.6120392857142861,4690.857,4702.766,4683.841,4693.063,4729.299,2026.04.24 02:15:00,9212.54,9784.06,PD.VAL=4690.857;PD.POC=4702.766;PD.VAH=4728.686;PW.VAL=4759.410;PW.POC=4792.021;PW.VAH=4866.835
2026.04.24 13:30:00,entry,50,-1,4696.984,4707.058,0.0,no_tp|risk=100.7400|volume=0.1000|PD=2026.04.24 00:00:00|PW=2026.04.19 00:00:00,0.5413750000000002,0.0,0.0,0.0,0.0,0.0,,9666.25,9665.54,PD.VAL=4690.857;PD.POC=4702.766;PD.VAH=4728.686;PW.VAL=4759.410;PW.POC=4792.021;PW.VAH=4866.835
2026.04.24 14:30:00,entry,52,-1,4725.812,4742.234,0.0,no_tp|risk=98.5300|volume=0.0600|PD=2026.04.24 00:00:00|PW=2026.04.19 00:00:00,0.7455749999999983,0.0,0.0,0.0,0.0,0.0,,9563.56,9563.13,PD.VAL=4690.857;PD.POC=4702.766;PD.VAH=4728.686;PW.VAL=4759.410;PW.POC=4792.021;PW.VAH=4866.835
2026.04.26 22:02:03,ladder_refresh,52,-1,4725.812,4742.234,0.0,PD=2026.04.26 00:00:00|PW=2026.04.19 00:00:00,0.7455749999999983,0.0,0.0,0.0,0.0,0.0,,9563.56,9740.49,PD.VAL=4688.724;PD.POC=4725.575;PD.VAH=4733.980;PW.VAL=4759.410;PW.POC=4792.021;PW.VAH=4866.835
2026.04.26 22:15:00,trail,52,-1,4725.812,4726.321,0.0,done,0.7455749999999983,4688.724,4725.575,4685.27,4708.55,4742.234,2026.04.26 22:00:00,9563.56,9805.2,PD.VAL=4688.724;PD.POC=4725.575;PD.VAH=4733.980;PW.VAL=4759.410;PW.POC=4792.021;PW.VAH=4866.835
2026.04.27 00:00:00,ladder_refresh,52,-1,4725.812,4726.321,0.0,PD=2026.04.27 00:00:00|PW=2026.04.26 00:00:00,0.7455749999999983,0.0,0.0,0.0,0.0,0.0,,9563.56,9836.59,PW.VAL=4671.402;PD.VAL=4677.310;PD.POC=4683.365;PD.VAH=4686.295;PW.POC=4705.679;PW.VAH=4770.118
2026.04.28 02:00:00,entry,54,-1,4670.951,4692.136,0.0,no_tp|risk=105.9200|volume=0.0500|PD=2026.04.28 00:00:00|PW=2026.04.26 00:00:00,0.2844785714285731,0.0,0.0,0.0,0.0,0.0,,9560.19,9559.84,PD.VAL=4671.061;PW.VAL=4671.402;PD.POC=4678.455;PW.POC=4705.679;PD.VAH=4708.526;PW.VAH=4770.118
2026.04.29 00:00:00,ladder_refresh,54,-1,4670.951,4692.136,0.0,PD=2026.04.29 00:00:00|PW=2026.04.26 00:00:00,0.2844785714285731,0.0,0.0,0.0,0.0,0.0,,9560.19,9934.87,PD.VAL=4557.119;PD.POC=4594.941;PD.VAH=4628.178;PW.VAL=4671.402;PW.POC=4705.679;PW.VAH=4770.118
2026.04.29 01:15:00,trail,54,-1,4670.951,4628.463,0.0,done,0.2844785714285731,4594.941,4628.178,4582.71,4600.16,4692.136,2026.04.29 01:00:00,9560.19,10001.39,PD.VAL=4557.119;PD.POC=4594.941;PD.VAH=4628.178;PW.VAL=4671.402;PW.POC=4705.679;PW.VAH=4770.118
2026.04.29 10:00:00,trail,54,-1,4670.951,4595.226,0.0,done,0.2844785714285731,4557.119,4594.941,4555.83,4559.199,4628.463,2026.04.29 09:45:00,9560.19,10135.8,PD.VAL=4557.119;PD.POC=4594.941;PD.VAH=4628.178;PW.VAL=4671.402;PW.POC=4705.679;PW.VAH=4770.118
2026.04.30 00:00:00,ladder_refresh,54,-1,4670.951,4595.226,0.0,PD=2026.04.30 00:00:00|PW=2026.04.26 00:00:00,0.2844785714285731,0.0,0.0,0.0,0.0,0.0,,9560.19,10105.69,PD.VAL=4521.194;PD.POC=4545.482;PD.VAH=4574.470;PW.VAL=4671.402;PW.POC=4705.679;PW.VAH=4770.118
2026.04.30 04:45:00,trail,54,-1,4670.951,4574.755,0.0,done,0.2844785714285731,4545.482,4574.47,4544.551,4547.396,4595.226,2026.04.30 04:30:00,9560.19,10191.67,PD.VAL=4521.194;PD.POC=4545.482;PD.VAH=4574.470;PW.VAL=4671.402;PW.POC=4705.679;PW.VAH=4770.118
2026.05.04 15:30:00,entry,56,-1,4537.847,4568.015,0.0,no_tp|risk=120.6700|volume=0.0400|PD=2026.05.04 00:00:00|PW=2026.05.03 00:00:00,0.777332142857147,0.0,0.0,0.0,0.0,0.0,,10040.83,10040.54,PW.VAL=4544.599;PD.VAL=4612.363;PD.POC=4613.360;PW.POC=4618.502;PD.VAH=4622.048;PW.VAH=4644.282
2026.05.05 00:00:00,ladder_refresh,56,-1,4537.847,4568.015,0.0,PD=2026.05.05 00:00:00|PW=2026.05.03 00:00:00,0.777332142857147,0.0,0.0,0.0,0.0,0.0,,10040.83,10115.86,PD.VAL=4532.030;PW.VAL=4544.599;PD.POC=4562.433;PD.VAH=4614.949;PW.POC=4618.502;PW.VAH=4644.282
2026.05.05 04:30:00,trail,56,-1,4537.847,4545.377,0.0,done,0.777332142857147,4532.03,4544.599,4529.741,4532.979,4568.015,2026.05.05 04:15:00,10040.83,10072.7,PD.VAL=4532.030;PW.VAL=4544.599;PD.POC=4562.433;PD.VAH=4614.949;PW.POC=4618.502;PW.VAH=4644.282
2026.05.05 06:00:00,entry,58,-1,4545.75,4552.64,0.0,no_tp|risk=103.3500|volume=0.1500|PD=2026.05.05 00:00:00|PW=2026.05.03 00:00:00,0.3152214285714211,0.0,0.0,0.0,0.0,0.0,,10009.35,10008.24,PD.VAL=4532.030;PW.VAL=4544.599;PD.POC=4562.433;PD.VAH=4614.949;PW.POC=4618.502;PW.VAH=4644.282
2026.05.06 01:15:00,entry,60,-1,4611.67,4624.094,0.0,no_tp|risk=99.3900|volume=0.0800|PD=2026.05.06 00:00:00|PW=2026.05.03 00:00:00,0.5574607142857205,0.0,0.0,0.0,0.0,0.0,,9905.48,9904.89,PD.VAL=4535.414;PW.VAL=4544.599;PD.POC=4556.653;PD.VAH=4575.318;PW.POC=4618.502;PW.VAH=4644.282
2026.05.20 00:00:00,entry,62,-1,4489.513,4497.16,0.0,no_tp|risk=99.4100|volume=0.1300|PD=2026.05.20 00:00:00|PW=2026.05.17 00:00:00,0.29356071428571795,0.0,0.0,0.0,0.0,0.0,,9805.1,9804.14,PD.VAL=4497.676;PD.POC=4541.598;PD.VAH=4587.473;PW.VAL=4646.628;PW.POC=4697.874;PW.VAH=4740.920
2026.05.20 01:15:00,entry,64,-1,4492.822,4510.196,0.0,no_tp|risk=104.2500|volume=0.0600|PD=2026.05.20 00:00:00|PW=2026.05.17 00:00:00,0.44069642857142366,0.0,0.0,0.0,0.0,0.0,,9704.31,9703.86,PD.VAL=4497.676;PD.POC=4541.598;PD.VAH=4587.473;PW.VAL=4646.628;PW.POC=4697.874;PW.VAH=4740.920
2026.05.25 00:30:00,entry,66,-1,4572.468,4576.943,0.0,no_tp|risk=98.4500|volume=0.2200|PD=2026.05.25 00:00:00|PW=2026.05.24 00:00:00,0.5047821428571362,0.0,0.0,0.0,0.0,0.0,,9598.79,9597.47,PW.VAL=4493.864;PW.POC=4539.521;PW.VAH=4551.201;PD.VAL=4553.797;PD.POC=4574.686;PD.VAH=4580.123
2026.05.25 01:00:00,entry,68,-1,4569.295,4581.194,0.0,no_tp|risk=95.1900|volume=0.0800|PD=2026.05.25 00:00:00|PW=2026.05.24 00:00:00,0.5427321428571337,0.0,0.0,0.0,0.0,0.0,,9498.52,9497.93,PW.VAL=4493.864;PW.POC=4539.521;PW.VAH=4551.201;PD.VAL=4553.797;PD.POC=4574.686;PD.VAH=4580.123
2026.05.26 00:00:00,ladder_refresh,68,-1,4569.295,4581.194,0.0,PD=2026.05.26 00:00:00|PW=2026.05.24 00:00:00,0.5427321428571337,0.0,0.0,0.0,0.0,0.0,,9498.52,9575.64,PW.VAL=4493.864;PW.POC=4539.521;PW.VAH=4551.201;PD.VAL=4559.774;PD.POC=4563.299;PD.VAH=4573.873
2026.05.26 00:15:00,trail,68,-1,4569.295,4563.842,0.0,done,0.5427321428571337,4559.774,4563.299,4552.496,4559.811,4581.194,2026.05.26 00:00:00,9498.52,9634.66,PW.VAL=4493.864;PW.POC=4539.521;PW.VAH=4551.201;PD.VAL=4559.774;PD.POC=4563.299;PD.VAH=4573.873
2026.05.26 00:30:00,trail,68,-1,4569.295,4560.317,0.0,done,0.5427321428571337,4551.201,4559.774,4549.288,4552.496,4563.842,2026.05.26 00:15:00,9498.52,9658.42,PW.VAL=4493.864;PW.POC=4539.521;PW.VAH=4551.201;PD.VAL=4559.774;PD.POC=4563.299;PD.VAH=4573.873
