time,event,position_id,dir,entry,sl,tp,note,buffer,broken,previous,close1,close2,old_sl,closed_bar,balance,equity,ladder
2026.03.05 13:45:00,entry,2,1,5131.546,5080.125,5143.504,aoi_target|risk=102.8400|volume=0.0200|PD=2026.03.05 00:00:00|PW=2026.03.01 00:00:00,0.721860714285718,0.0,0.0,0.0,0.0,0.0,,9999.89,9999.66,PW.VAL=5143.504;PW.POC=5186.045;PW.VAH=5202.181
2026.04.14 01:00:00,entry,42,-1,4769.791,4776.751,4769.212,aoi_target|risk=104.4000|volume=0.1500|PD=2026.04.14 00:00:00|PW=2026.04.12 00:00:00,0.3579928571428517,0.0,0.0,0.0,0.0,0.0,,10273.58,10272.73,PW.VAL=4624.753;PW.POC=4658.862;PW.VAH=4769.212
2026.04.14 05:45:00,entry,44,-1,4761.209,4768.981,4658.862,aoi_target|risk=108.8000|volume=0.1400|PD=2026.04.14 00:00:00|PW=2026.04.12 00:00:00,0.3162142857142726,0.0,0.0,0.0,0.0,0.0,,10282.4,10281.41,PW.VAL=4624.753;PW.POC=4658.862;PW.VAH=4769.212
2026.04.16 14:00:00,entry,46,-1,4794.764,4825.196,4769.212,aoi_target|risk=121.7200|volume=0.0400|PD=2026.04.16 00:00:00|PW=2026.04.12 00:00:00,0.4602142857142975,0.0,0.0,0.0,0.0,0.0,,10170.04,10169.58,PW.VAL=4624.753;PW.POC=4658.862;PW.VAH=4769.212
2026.04.17 01:30:00,entry,48,-1,4769.008,4796.635,4658.862,aoi_target|risk=110.5100|volume=0.0400|PD=2026.04.17 00:00:00|PW=2026.04.12 00:00:00,0.3766607142857116,0.0,0.0,0.0,0.0,0.0,,10272.07,10271.78,PW.VAL=4624.753;PW.POC=4658.862;PW.VAH=4769.212
2026.04.17 03:30:00,entry,50,-1,4794.118,4799.388,4769.212,aoi_target|risk=105.4000|volume=0.2000|PD=2026.04.17 00:00:00|PW=2026.04.12 00:00:00,0.49471785714285943,0.0,0.0,0.0,0.0,0.0,,10160.3,10159.16,PW.VAL=4624.753;PW.POC=4658.862;PW.VAH=4769.212
2026.04.21 01:15:00,entry,52,-1,4814.991,4827.058,4792.021,aoi_target|risk=108.6000|volume=0.0900|PD=2026.04.21 00:00:00|PW=2026.04.19 00:00:00,0.3433642857142916,0.0,0.0,0.0,0.0,0.0,,10049.24,10048.21,PW.VAL=4759.410;PW.POC=4792.021;PW.VAH=4866.835
2026.04.21 06:00:00,entry,54,-1,4784.318,4797.648,4759.41,aoi_target|risk=106.6400|volume=0.0800|PD=2026.04.21 00:00:00|PW=2026.04.19 00:00:00,0.3325749999999971,0.0,0.0,0.0,0.0,0.0,,10257.31,10256.74,PW.VAL=4759.410;PW.POC=4792.021;PW.VAH=4866.835
2026.04.21 12:15:00,entry,56,-1,4791.405,4799.007,4759.41,aoi_target|risk=106.4300|volume=0.1400|PD=2026.04.21 00:00:00|PW=2026.04.19 00:00:00,0.33266785714285046,0.0,0.0,0.0,0.0,0.0,,10148.86,10147.87,PW.VAL=4759.410;PW.POC=4792.021;PW.VAH=4866.835
2026.04.21 15:30:00,entry,58,-1,4742.58,4759.71,4691.19,fallback_3R|risk=119.9100|volume=0.0700|PD=2026.04.21 00:00:00|PW=2026.04.19 00:00:00,0.8421892857142862,0.0,0.0,0.0,0.0,0.0,,10597.97,10597.57,PW.VAL=4759.410;PW.POC=4792.021;PW.VAH=4866.835
2026.04.22 08:15:00,entry,60,-1,4758.008,4765.122,4736.666,fallback_3R|risk=113.8200|volume=0.1600|PD=2026.04.22 00:00:00|PW=2026.04.19 00:00:00,0.32803928571428775,0.0,0.0,0.0,0.0,0.0,,10959.42,10958.51,PW.VAL=4759.410;PW.POC=4792.021;PW.VAH=4866.835
2026.04.22 14:00:00,entry,62,-1,4752.866,4761.876,4725.836,fallback_3R|risk=117.1300|volume=0.1300|PD=2026.04.22 00:00:00|PW=2026.04.19 00:00:00,0.4328035714285794,0.0,0.0,0.0,0.0,0.0,,11300.3,11299.56,PW.VAL=4759.410;PW.POC=4792.021;PW.VAH=4866.835
2026.04.23 01:15:00,entry,64,-1,4736.956,4755.29,4681.954,fallback_3R|risk=128.3400|volume=0.0700|PD=2026.04.23 00:00:00|PW=2026.04.19 00:00:00,0.5770964285714236,0.0,0.0,0.0,0.0,0.0,,11652.5,11652.1,PW.VAL=4759.410;PW.POC=4792.021;PW.VAH=4866.835
2026.04.24 00:45:00,entry,66,-1,4701.712,4708.744,4680.616,fallback_3R|risk=126.5700|volume=0.1800|PD=2026.04.24 00:00:00|PW=2026.04.19 00:00:00,0.3217071428571412,0.0,0.0,0.0,0.0,0.0,,12036.78,12035.51,PW.VAL=4759.410;PW.POC=4792.021;PW.VAH=4866.835
2026.04.24 01:45:00,entry,68,-1,4691.029,4712.148,4627.672,fallback_3R|risk=126.7200|volume=0.0600|PD=2026.04.24 00:00:00|PW=2026.04.19 00:00:00,0.41633928571428513,0.0,0.0,0.0,0.0,0.0,,11907.99,11907.56,PW.VAL=4759.410;PW.POC=4792.021;PW.VAH=4866.835
2026.04.26 22:15:00,entry,70,-1,4685.423,4710.149,4611.245,fallback_3R|risk=123.6300|volume=0.0500|PD=2026.04.26 00:00:00|PW=2026.04.19 00:00:00,0.3579535714285807,0.0,0.0,0.0,0.0,0.0,,11780.97,11780.4,PW.VAL=4759.410;PW.POC=4792.021;PW.VAH=4866.835
2026.04.28 02:00:00,entry,72,-1,4670.951,4692.136,4607.396,fallback_3R|risk=127.1100|volume=0.0600|PD=2026.04.28 00:00:00|PW=2026.04.26 00:00:00,0.2844785714285731,0.0,0.0,0.0,0.0,0.0,,11656.31,11655.89,PW.VAL=4671.402;PW.POC=4705.679;PW.VAH=4770.118
2026.04.29 01:30:00,entry,74,-1,4580.447,4601.51,4517.258,fallback_3R|risk=126.3800|volume=0.0600|PD=2026.04.29 00:00:00|PW=2026.04.26 00:00:00,0.3737571428571528,0.0,0.0,0.0,0.0,0.0,,12037.91,12037.57,PW.VAL=4671.402;PW.POC=4705.679;PW.VAH=4770.118
2026.04.29 02:45:00,entry,76,-1,4597.11,4605.39,4572.27,fallback_3R|risk=124.2000|volume=0.1500|PD=2026.04.29 00:00:00|PW=2026.04.26 00:00:00,0.49737500000001095,0.0,0.0,0.0,0.0,0.0,,11910.06,11908.99,PW.VAL=4671.402;PW.POC=4705.679;PW.VAH=4770.118
2026.04.30 01:15:00,entry,78,-1,4568.671,4574.932,4549.888,fallback_3R|risk=118.9600|volume=0.1900|PD=2026.04.30 00:00:00|PW=2026.04.26 00:00:00,0.30819642857143537,0.0,0.0,0.0,0.0,0.0,,11783.35,11782.27,PW.VAL=4671.402;PW.POC=4705.679;PW.VAH=4770.118
2026.05.04 15:30:00,entry,80,-1,4537.847,4568.015,4447.111,fallback_3R|risk=120.6700|volume=0.0400|PD=2026.05.04 00:00:00|PW=2026.05.03 00:00:00,0.777332142857147,0.0,0.0,0.0,0.0,0.0,,11662.96,11662.67,PW.VAL=4544.599;PW.POC=4618.502;PW.VAH=4644.282
2026.05.06 01:15:00,entry,82,-1,4611.67,4624.094,4544.599,aoi_target|risk=124.2400|volume=0.1000|PD=2026.05.06 00:00:00|PW=2026.05.03 00:00:00,0.5574607142857205,0.0,0.0,0.0,0.0,0.0,,11540.57,11539.83,PW.VAL=4544.599;PW.POC=4618.502;PW.VAH=4644.282
2026.05.20 00:00:00,entry,84,-1,4489.513,4497.16,4466.572,fallback_3R|risk=114.7000|volume=0.1500|PD=2026.05.20 00:00:00|PW=2026.05.17 00:00:00,0.29356071428571795,0.0,0.0,0.0,0.0,0.0,,11415.17,11414.06,PW.VAL=4646.628;PW.POC=4697.874;PW.VAH=4740.920
2026.05.20 01:15:00,entry,86,-1,4492.822,4510.196,4440.7,fallback_3R|risk=121.6200|volume=0.0700|PD=2026.05.20 00:00:00|PW=2026.05.17 00:00:00,0.44069642857142366,0.0,0.0,0.0,0.0,0.0,,11298.86,11298.34,PW.VAL=4646.628;PW.POC=4697.874;PW.VAH=4740.920
2026.05.25 00:30:00,entry,88,-1,4572.468,4576.943,4551.201,aoi_target|risk=111.8800|volume=0.2500|PD=2026.05.25 00:00:00|PW=2026.05.24 00:00:00,0.5047821428571362,0.0,0.0,0.0,0.0,0.0,,11175.79,11174.29,PW.VAL=4493.864;PW.POC=4539.521;PW.VAH=4551.201
2026.05.25 01:00:00,entry,90,-1,4569.295,4581.194,4551.201,aoi_target|risk=118.9900|volume=0.1000|PD=2026.05.25 00:00:00|PW=2026.05.24 00:00:00,0.5427321428571337,0.0,0.0,0.0,0.0,0.0,,11061.79,11061.05,PW.VAL=4493.864;PW.POC=4539.521;PW.VAH=4551.201
2026.05.27 05:30:00,entry,92,-1,4507.11,4514.789,4493.864,aoi_target|risk=115.1900|volume=0.1500|PD=2026.05.27 00:00:00|PW=2026.05.24 00:00:00,0.3525214285714388,0.0,0.0,0.0,0.0,0.0,,11242.35,11241.24,PW.VAL=4493.864;PW.POC=4539.521;PW.VAH=4551.201
2026.05.27 06:15:00,entry,94,-1,4494.402,4503.394,4493.864,aoi_target|risk=116.8900|volume=0.1300|PD=2026.05.27 00:00:00|PW=2026.05.24 00:00:00,0.39346428571429576,0.0,0.0,0.0,0.0,0.0,,11440.39,11439.43,PW.VAL=4493.864;PW.POC=4539.521;PW.VAH=4551.201
2026.05.27 06:30:00,entry,96,-1,4486.455,4500.38,4444.68,fallback_3R|risk=125.3200|volume=0.0900|PD=2026.05.27 00:00:00|PW=2026.05.24 00:00:00,0.40510000000000934,0.0,0.0,0.0,0.0,0.0,,11450.07,11449.41,PW.VAL=4493.864;PW.POC=4539.521;PW.VAH=4551.201
2026.05.28 00:00:00,entry,98,-1,4447.316,4454.87,4424.654,fallback_3R|risk=120.8600|volume=0.1600|PD=2026.05.28 00:00:00|PW=2026.05.24 00:00:00,0.2767571428571468,0.0,0.0,0.0,0.0,0.0,,11825.68,11824.5,PW.VAL=4493.864;PW.POC=4539.521;PW.VAH=4551.201
2026.05.28 01:15:00,entry,100,-1,4438.373,4459.963,4373.603,fallback_3R|risk=129.5400|volume=0.0600|PD=2026.05.28 00:00:00|PW=2026.05.24 00:00:00,0.3912500000000072,0.0,0.0,0.0,0.0,0.0,,11703.71,11703.27,PW.VAL=4493.864;PW.POC=4539.521;PW.VAH=4551.201
2026.05.28 11:00:00,entry,102,-1,4382.963,4403.736,4320.644,fallback_3R|risk=124.6400|volume=0.0600|PD=2026.05.28 00:00:00|PW=2026.05.24 00:00:00,0.449549999999996,0.0,0.0,0.0,0.0,0.0,,12092.06,12091.7,PW.VAL=4493.864;PW.POC=4539.521;PW.VAH=4551.201
2026.05.28 23:45:00,entry,104,-1,4490.185,4528.573,4375.021,fallback_3R|risk=153.5500|volume=0.0400|PD=2026.05.28 00:00:00|PW=2026.05.24 00:00:00,0.2143500000000001,0.0,0.0,0.0,0.0,0.0,,11966.77,11966.47,PW.VAL=4493.864;PW.POC=4539.521;PW.VAH=4551.201
2026.06.02 12:45:00,entry,106,-1,4525.051,4534.996,4507.658,aoi_target|risk=119.3400|volume=0.1200|PD=2026.06.02 00:00:00|PW=2026.05.31 00:00:00,0.3080250000000011,0.0,0.0,0.0,0.0,0.0,,11812.35,11811.46,PW.VAL=4452.208;PW.POC=4507.658;PW.VAH=4577.419
2026.06.02 13:45:00,entry,108,-1,4508.632,4518.242,4507.658,aoi_target|risk=124.9300|volume=0.1300|PD=2026.06.02 00:00:00|PW=2026.05.31 00:00:00,0.3572035714285773,0.0,0.0,0.0,0.0,0.0,,12021.77,12020.81,PW.VAL=4452.208;PW.POC=4507.658;PW.VAH=4577.419
2026.06.02 14:00:00,entry,110,-1,4502.962,4515.231,4452.208,aoi_target|risk=122.6900|volume=0.1000|PD=2026.06.02 00:00:00|PW=2026.05.31 00:00:00,0.37768571428572223,0.0,0.0,0.0,0.0,0.0,,12036.95,12036.21,PW.VAL=4452.208;PW.POC=4507.658;PW.VAH=4577.419
2026.06.03 09:00:00,entry,112,-1,4443.846,4460.258,4394.61,fallback_3R|risk=131.2900|volume=0.0800|PD=2026.06.03 00:00:00|PW=2026.05.31 00:00:00,0.5168785714285734,0.0,0.0,0.0,0.0,0.0,,12544.08,12543.6,PW.VAL=4452.208;PW.POC=4507.658;PW.VAH=4577.419
2026.06.03 12:30:00,entry,114,-1,4453.09,4465.94,4452.208,aoi_target|risk=128.5000|volume=0.1000|PD=2026.06.03 00:00:00|PW=2026.05.31 00:00:00,0.5303892857142956,0.0,0.0,0.0,0.0,0.0,,12411.74,12411.14,PW.VAL=4452.208;PW.POC=4507.658;PW.VAH=4577.419
2026.06.03 13:30:00,entry,116,-1,4448.616,4467.404,4392.252,fallback_3R|risk=131.5200|volume=0.0700|PD=2026.06.03 00:00:00|PW=2026.05.31 00:00:00,0.5423214285714332,0.0,0.0,0.0,0.0,0.0,,12421.84,12421.42,PW.VAL=4452.208;PW.POC=4507.658;PW.VAH=4577.419
2026.06.04 01:45:00,entry,118,-1,4459.5,4475.061,4452.208,aoi_target|risk=124.4900|volume=0.0800|PD=2026.06.04 00:00:00|PW=2026.05.31 00:00:00,0.5414142857142873,0.0,0.0,0.0,0.0,0.0,,12289.36,12288.88,PW.VAL=4452.208;PW.POC=4507.658;PW.VAH=4577.419
2026.06.08 02:00:00,entry,120,-1,4325.967,4331.442,4309.542,fallback_3R|risk=125.9300|volume=0.2300|PD=2026.06.08 00:00:00|PW=2026.06.07 00:00:00,0.6293000000000087,0.0,0.0,0.0,0.0,0.0,,12163.19,12161.81,PW.VAL=4436.319;PW.POC=4463.808;PW.VAH=4509.624
2026.06.08 03:00:00,entry,122,-1,4310.769,4322.503,4275.567,fallback_3R|risk=129.0700|volume=0.1100|PD=2026.06.08 00:00:00|PW=2026.06.07 00:00:00,0.6273500000000078,0.0,0.0,0.0,0.0,0.0,,12540.42,12539.76,PW.VAL=4436.319;PW.POC=4463.808;PW.VAH=4509.624
2026.06.08 05:45:00,entry,124,-1,4288.255,4315.575,4206.295,fallback_3R|risk=136.6000|volume=0.0500|PD=2026.06.08 00:00:00|PW=2026.06.07 00:00:00,0.5732214285714236,0.0,0.0,0.0,0.0,0.0,,12927.47,12927.22,PW.VAL=4436.319;PW.POC=4463.808;PW.VAH=4509.624
2026.06.08 11:45:00,entry,126,-1,4324.345,4334.951,4292.527,fallback_3R|risk=137.8700|volume=0.1300|PD=2026.06.08 00:00:00|PW=2026.06.07 00:00:00,0.5980678571428565,0.0,0.0,0.0,0.0,0.0,,12789.26,12788.48,PW.VAL=4436.319;PW.POC=4463.808;PW.VAH=4509.624
2026.06.08 12:15:00,entry,128,-1,4322.826,4336.464,4281.912,fallback_3R|risk=136.3800|volume=0.1000|PD=2026.06.08 00:00:00|PW=2026.06.07 00:00:00,0.6327285714285706,0.0,0.0,0.0,0.0,0.0,,12650.13,12649.53,PW.VAL=4436.319;PW.POC=4463.808;PW.VAH=4509.624
2026.06.08 14:00:00,entry,130,-1,4327.162,4348.551,4262.995,fallback_3R|risk=128.3400|volume=0.0600|PD=2026.06.08 00:00:00|PW=2026.06.07 00:00:00,0.6692964285714262,0.0,0.0,0.0,0.0,0.0,,12503.27,12502.91,PW.VAL=4436.319;PW.POC=4463.808;PW.VAH=4509.624
2026.06.09 06:15:00,entry,132,-1,4341.463,4350.158,4315.378,fallback_3R|risk=130.4200|volume=0.1500|PD=2026.06.09 00:00:00|PW=2026.06.07 00:00:00,0.38966071428571275,0.0,0.0,0.0,0.0,0.0,,12373.5,12372.6,PW.VAL=4436.319;PW.POC=4463.808;PW.VAH=4509.624
2026.06.11 06:15:00,entry,134,-1,4084.174,4108.086,4012.438,fallback_3R|risk=143.4800|volume=0.0600|PD=2026.06.11 00:00:00|PW=2026.06.07 00:00:00,0.6474499999999938,0.0,0.0,0.0,0.0,0.0,,12241.56,12241.26,PW.VAL=4436.319;PW.POC=4463.808;PW.VAH=4509.624
2026.06.17 14:00:00,entry,136,-1,4339.989,4346.132,4329.098,aoi_target|risk=122.8600|volume=0.2000|PD=2026.06.17 00:00:00|PW=2026.06.14 00:00:00,0.3049464285714294,0.0,0.0,0.0,0.0,0.0,,12096.73,12095.53,PW.VAL=4140.651;PW.POC=4329.098;PW.VAH=4347.678
2026.06.18 02:45:00,entry,138,-1,4316.693,4352.979,4140.651,aoi_target|risk=145.1500|volume=0.0400|PD=2026.06.18 00:00:00|PW=2026.06.14 00:00:00,0.5581178571428511,0.0,0.0,0.0,0.0,0.0,,11973.33,11973.09,PW.VAL=4140.651;PW.POC=4329.098;PW.VAH=4347.678
2026.06.19 04:45:00,entry,140,-1,4135.555,4151.079,4088.983,fallback_3R|risk=139.7100|volume=0.0900|PD=2026.06.19 00:00:00|PW=2026.06.14 00:00:00,0.44688928571428543,0.0,0.0,0.0,0.0,0.0,,12677.18,12676.64,PW.VAL=4140.651;PW.POC=4329.098;PW.VAH=4347.678
2026.06.24 00:30:00,entry,142,-1,4099.783,4113.164,4059.64,fallback_3R|risk=133.8100|volume=0.1000|PD=2026.06.24 00:00:00|PW=2026.06.21 00:00:00,0.44654999999999395,0.0,0.0,0.0,0.0,0.0,,12536.92,12536.42,PW.VAL=4252.135;PW.POC=4327.532;PW.VAH=4366.249
2026.06.25 00:15:00,entry,144,-1,4005.811,4018.934,3966.442,fallback_3R|risk=131.2300|volume=0.1000|PD=2026.06.25 00:00:00|PW=2026.06.21 00:00:00,0.4678142857142851,0.0,0.0,0.0,0.0,0.0,,12938.56,12938.06,PW.VAL=4252.135;PW.POC=4327.532;PW.VAH=4366.249
2026.06.25 02:15:00,entry,146,-1,3967.855,3990.433,3900.121,fallback_3R|risk=135.4700|volume=0.0600|PD=2026.06.25 00:00:00|PW=2026.06.21 00:00:00,0.744403571428573,0.0,0.0,0.0,0.0,0.0,,13333.36,13333.06,PW.VAL=4252.135;PW.POC=4327.532;PW.VAH=4366.249
2026.06.25 13:45:00,entry,148,-1,4012.09,4033.213,3948.721,fallback_3R|risk=147.8600|volume=0.0700|PD=2026.06.25 00:00:00|PW=2026.06.21 00:00:00,0.5633071428571417,0.0,0.0,0.0,0.0,0.0,,13196.1,13195.82,PW.VAL=4252.135;PW.POC=4327.532;PW.VAH=4366.249
2026.06.26 00:00:00,entry,150,-1,4014.69,4031.404,3964.548,fallback_3R|risk=133.7100|volume=0.0800|PD=2026.06.26 00:00:00|PW=2026.06.21 00:00:00,0.40591071428571823,0.0,0.0,0.0,0.0,0.0,,13047.38,13047.06,PW.VAL=4252.135;PW.POC=4327.532;PW.VAH=4366.249
2026.06.29 23:45:00,entry,152,-1,4015.367,4023.287,4014.263,aoi_target|risk=134.6400|volume=0.1700|PD=2026.06.29 00:00:00|PW=2026.06.28 00:00:00,0.29204999999999476,0.0,0.0,0.0,0.0,0.0,,12912.58,12911.9,PW.VAL=3967.116;PW.POC=4014.263;PW.VAH=4102.409
2026.06.30 00:00:00,entry,154,-1,4015.07,4022.578,4014.263,aoi_target|risk=135.1400|volume=0.1800|PD=2026.06.30 00:00:00|PW=2026.06.28 00:00:00,0.26494642857142353,0.0,0.0,0.0,0.0,0.0,,12930.73,12930.01,PW.VAL=3967.116;PW.POC=4014.263;PW.VAH=4102.409
2026.06.30 00:15:00,entry,156,-1,4010.243,4018.941,3967.116,aoi_target|risk=130.4700|volume=0.1500|PD=2026.06.30 00:00:00|PW=2026.06.28 00:00:00,0.29652857142856587,0.0,0.0,0.0,0.0,0.0,,12944.59,12943.99,PW.VAL=3967.116;PW.POC=4014.263;PW.VAH=4102.409
2026.06.30 02:15:00,entry,158,-1,3957.666,3975.571,3903.951,fallback_3R|risk=143.2400|volume=0.0800|PD=2026.06.30 00:00:00|PW=2026.06.28 00:00:00,0.7423214285714282,0.0,0.0,0.0,0.0,0.0,,13593.14,13592.82,PW.VAL=3967.116;PW.POC=4014.263;PW.VAH=4102.409
2026.06.30 12:15:00,entry,160,-1,4026.783,4038.123,4014.263,aoi_target|risk=136.0800|volume=0.1200|PD=2026.06.30 00:00:00|PW=2026.06.28 00:00:00,0.31228214285714234,0.0,0.0,0.0,0.0,0.0,,13449.05,13448.57,PW.VAL=3967.116;PW.POC=4014.263;PW.VAH=4102.409
2026.06.30 13:00:00,entry,162,-1,4009.839,4022.819,3967.116,aoi_target|risk=142.7800|volume=0.1100|PD=2026.06.30 00:00:00|PW=2026.06.28 00:00:00,0.35886428571428564,0.0,0.0,0.0,0.0,0.0,,13598.97,13598.53,PW.VAL=3967.116;PW.POC=4014.263;PW.VAH=4102.409
2026.06.30 14:45:00,entry,164,-1,4051.342,4064.918,4014.263,aoi_target|risk=135.7600|volume=0.1000|PD=2026.06.30 00:00:00|PW=2026.06.28 00:00:00,0.6215714285714284,0.0,0.0,0.0,0.0,0.0,,13455.64,13455.24,PW.VAL=3967.116;PW.POC=4014.263;PW.VAH=4102.409
