deal,time,time_msc,symbol,position_id,type,entry,reason,volume,price,profit,commission,swap,fee,comment
35,2026.04.17 00:31:59,1776385919138,XAUUSD,34,0,1,4,0.13,4797.311,-94.39,0.0,0.0,0.0,sl 4797.243
36,2026.04.17 01:15:00,1776388500283,XAUUSD,36,1,0,3,0.04,4778.899,0.0,-0.22,0.0,0.0,Safe LTA EM1-DoubleWick PD-VAL 
37,2026.04.17 04:58:53,1776401933076,XAUUSD,36,0,1,4,0.04,4802.2,-93.2,0.0,0.0,0.0,sl 4802.115
38,2026.04.21 01:15:00,1776734100363,XAUUSD,38,1,0,3,0.08,4814.991,0.0,-0.44,0.0,0.0,Safe LTA EM1-DoubleWick PD-VAH 
39,2026.04.21 05:36:39,1776749799180,XAUUSD,38,0,1,4,0.08,4794.366,165.0,0.0,0.0,0.0,sl 4794.331
40,2026.04.21 06:00:00,1776751200126,XAUUSD,40,1,0,3,0.07,4784.318,0.0,-0.39,0.0,0.0,Safe LTA EM4-Continuation PW-PO
41,2026.04.21 11:48:16,1776772096418,XAUUSD,40,0,1,4,0.07,4797.777,-94.21,0.0,0.0,0.0,sl 4797.648
42,2026.04.21 12:15:00,1776773700316,XAUUSD,42,1,0,3,0.13,4791.405,0.0,-0.72,0.0,0.0,Safe LTA EM1-DoubleWick PW-POC 
43,2026.04.21 13:40:47,1776778847103,XAUUSD,42,0,1,4,0.13,4792.369,-12.53,0.0,0.0,0.0,sl 4792.354
44,2026.04.21 14:00:00,1776780000086,XAUUSD,44,1,0,3,0.06,4779.224,0.0,-0.33,0.0,0.0,Safe LTA EM1-DoubleWick PW-POC 
45,2026.09.04 20:57:59,1788555479854,XAUUSD,44,0,1,0,0.06,4430.31,2093.48,0.0,0.0,0.0,end of test
