date,opened_at,closed_at,symbol,direction,result,r_multiple,requested_risk,actual_risk,actual_risk_percent,raw_lot,lot,minimum_lot_override,pnl,balance_before,balance_after,level_after
2026-05-28,2026-05-28 23:30:00,2026-05-29 06:00:00,AUDUSD,SELL,timeout,-0.2857,4.6,3.08,15.4,0.0299,0.02,False,-0.88,20.0,19.12,1
2026-06-02,2026-06-02 23:30:00,2026-06-03 06:00:00,AUDUSD,SELL,timeout,0.7013,4.4,3.08,16.11,0.0286,0.02,False,2.16,19.12,21.28,1
2026-06-03,2026-06-03 23:30:00,2026-06-04 06:00:00,AUDUSD,SELL,timeout,-0.2143,4.89,4.62,21.71,0.0318,0.03,False,-0.99,21.28,20.29,1
2026-06-04,2026-06-04 23:30:00,2026-06-05 01:00:00,AUDUSD,SELL,win,1.2403,4.67,4.62,22.77,0.0303,0.03,False,5.73,20.29,26.02,2
2026-06-09,2026-06-09 23:30:00,2026-06-10 00:15:00,AUDUSD,SELL,loss,-1.0584,5.98,4.62,17.76,0.0389,0.03,False,-4.89,26.02,21.13,1
2026-06-10,2026-06-10 23:30:00,2026-06-11 06:00:00,AUDUSD,BUY,timeout,0.3377,4.86,4.62,21.86,0.0316,0.03,False,1.56,21.13,22.69,1
2026-06-11,2026-06-11 23:30:00,2026-06-12 05:45:00,AUDUSD,SELL,win,1.2403,5.22,4.62,20.36,0.0339,0.03,False,5.73,22.69,28.42,2
2026-06-16,2026-06-16 23:45:00,2026-06-17 06:00:00,AUDUSD,SELL,timeout,0.5779,6.54,6.16,21.67,0.0424,0.04,False,3.56,28.42,31.98,2
2026-06-17,2026-06-17 23:30:00,2026-06-18 02:45:00,AUDUSD,BUY,win,1.2403,7.36,6.16,19.26,0.0478,0.04,False,7.64,31.98,39.62,3
2026-06-18,2026-06-18 23:30:00,2026-06-19 04:00:00,AUDUSD,SELL,win,1.2403,9.11,7.7,19.43,0.0592,0.05,False,9.55,39.62,49.17,4
2026-06-23,2026-06-23 23:30:00,2026-06-24 06:00:00,AUDUSD,SELL,timeout,-0.2532,11.31,10.78,21.92,0.0734,0.07,False,-2.73,49.17,46.44,4
2026-06-24,2026-06-24 23:45:00,2026-06-25 06:00:00,AUDUSD,BUY,timeout,-0.3182,10.68,9.24,19.9,0.0694,0.06,False,-2.94,46.44,43.5,3
2026-06-25,2026-06-25 23:30:00,2026-06-26 02:00:00,AUDUSD,SELL,win,1.2403,10.01,9.24,21.24,0.065,0.06,False,11.46,43.5,54.96,4
