symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,pnl,range_high,range_low,range_atr,risk_per_lot,lot_min,lot_max,lot_step
XAUUSD,30,1.1111111111111112,2025-12,2025-12-30,2025-12-30 13:30:00,2025-12-30 13:30:00,SELL,4389.869,4393.469,4385.869,4393.469,loss,-1.0444,0.0444,160.0,-360.0,4404.262,4389.869,1.9943,360.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2025-12,2025-12-31,2025-12-31 13:30:00,2025-12-31 13:30:00,BUY,4329.23,4325.63,4333.23,4333.23,win,1.0667,0.0444,160.0,400.0,4329.23,4308.085,2.2998,360.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-06,2026-01-06 13:30:00,2026-01-06 13:30:00,SELL,4457.546,4461.146,4453.546,4461.146,loss,-1.0444,0.0444,160.0,-360.0,4470.587,4457.546,2.2037,360.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-07,2026-01-07 13:30:00,2026-01-07 13:30:00,BUY,4449.97,4446.37,4453.97,4446.37,loss,-1.0444,0.0444,160.0,-360.0,4449.97,4427.817,3.1781,360.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-08,2026-01-08 14:45:00,2026-01-08 14:45:00,BUY,4436.268,4432.668,4440.268,4432.668,loss,-1.0444,0.0444,160.0,-360.0,4436.268,4417.26,2.7059,360.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-13,2026-01-13 13:30:00,2026-01-13 13:30:00,BUY,4606.495,4602.895,4610.495,4602.895,loss,-1.0444,0.0444,160.0,-360.0,4606.495,4590.71,2.644,360.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-14,2026-01-14 13:30:00,2026-01-14 13:30:00,SELL,4627.216,4630.816,4623.216,4630.816,loss,-1.0444,0.0444,160.0,-360.0,4641.783,4627.216,2.3207,360.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-15,2026-01-15 13:30:00,2026-01-15 13:30:00,SELL,4602.417,4606.017,4598.417,4598.417,win,1.0667,0.0444,160.0,400.0,4616.137,4602.417,2.6683,360.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-21,2026-01-21 13:30:00,2026-01-21 13:30:00,BUY,4871.378,4867.778,4875.378,4867.778,loss,-1.0444,0.0444,160.0,-360.0,4871.378,4858.421,1.6977,360.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-22,2026-01-22 13:30:00,2026-01-22 13:30:00,SELL,4816.015,4819.615,4812.015,4819.615,loss,-1.0444,0.0444,160.0,-360.0,4835.319,4816.015,2.6814,360.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-27,2026-01-27 13:30:00,2026-01-27 13:30:00,SELL,5076.097,5079.697,5072.097,5079.697,loss,-1.0444,0.0444,160.0,-360.0,5092.975,5076.097,1.8335,360.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-28,2026-01-28 13:30:00,2026-01-28 13:30:00,SELL,5268.697,5272.297,5264.697,5272.297,loss,-1.0444,0.0444,160.0,-360.0,5289.585,5268.697,1.5932,360.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-29,2026-01-29 13:30:00,2026-01-29 13:30:00,SELL,5508.106,5511.706,5504.106,5511.706,loss,-1.0444,0.0444,160.0,-360.0,5540.819,5508.106,1.8001,360.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-02,2026-02-03,2026-02-03 13:30:00,2026-02-03 13:30:00,BUY,4939.191,4935.591,4943.191,4935.591,loss,-1.0667,0.0667,240.0,-360.0,4939.191,4902.328,1.7986,360.0,0.01,200.0,0.01
