starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,symbol
300.0,336.08,36.08,12.03,16,8,8,50.0,2.75,0.1721,0.019,12.8,US30
300.0,304.0,4.0,1.33,1,1,0,100.0,0.27,0.2666,0.0001,0.0,XAUUSD
