starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,month,symbol
300.0,285.0,-15.0,-5.0,1,0,1,0.0,-1.0,-1.0002,0.0002,5.0,2025-12,XAUUSD
300.0,484.46,184.46,61.49,9,3,6,33.33,12.0,1.3331,0.0002,14.27,2026-01,XAUUSD
300.0,434.66,134.66,44.89,5,2,3,40.0,9.0,1.7998,0.0002,9.75,2026-02,XAUUSD
300.0,412.93,112.93,37.64,6,2,4,33.33,8.0,1.3332,0.0002,14.27,2026-03,XAUUSD
300.0,220.5,-79.5,-26.5,6,0,6,0.0,-6.0,-1.0004,0.0004,26.5,2026-04,XAUUSD
300.0,189.04,-110.96,-36.99,9,0,9,0.0,-9.0,-1.0003,0.0003,36.99,2026-05,XAUUSD
300.0,232.12,-67.88,-22.63,5,0,5,0.0,-5.0,-1.0003,0.0003,22.63,2026-06,XAUUSD
