starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,month,symbol
300.0,295.79,-4.21,-1.4,4,1,3,25.0,-0.0,-0.0001,0.0001,14.26,2026-04,XAUUSD
300.0,295.79,-4.21,-1.4,4,1,3,25.0,-0.0,-0.0001,0.0001,14.26,2026-05,XAUUSD
300.0,396.75,96.75,32.25,2,2,0,100.0,6.0,2.9999,0.0001,0.0,2026-06,XAUUSD
