time,balance,drawdown_pct,symbol,r_multiple
,300.0,0.0,START,0.0
2026-05-26T15:30:00+00:00,288.0,4.0,EURJPY,-1.0
2026-05-27T14:15:00+00:00,291.84,2.72,EURJPY,0.3333
2026-05-28T14:25:00+00:00,315.19,0.0,EURJPY,2.0
2026-05-29T13:05:00+00:00,335.24,0.0,EURJPY,1.5908
2026-06-01T13:05:00+00:00,353.12,0.0,EURJPY,1.3333
2026-06-04T15:30:00+00:00,368.72,0.0,EURJPY,1.1046
2026-06-05T13:05:00+00:00,353.98,4.0,EURJPY,-1.0
2026-06-08T15:40:00+00:00,339.82,7.84,EURJPY,-1.0
2026-06-09T14:45:00+00:00,326.22,11.53,EURJPY,-1.0
2026-06-10T15:35:00+00:00,330.57,10.35,EURJPY,0.3333
2026-06-11T15:15:00+00:00,334.98,9.15,EURJPY,0.3333
2026-06-15T13:05:00+00:00,321.58,12.79,EURJPY,-1.0
2026-06-15T15:15:00+00:00,336.8,8.66,EURJPY,1.1829
2026-06-16T14:20:00+00:00,341.29,7.44,EURJPY,0.3333
2026-06-18T13:10:00+00:00,327.64,11.14,EURJPY,-1.0
2026-06-19T14:40:00+00:00,314.53,14.7,EURJPY,-1.0
2026-06-22T13:25:00+00:00,339.69,7.87,EURJPY,2.0
2026-06-24T13:05:00+00:00,344.22,6.65,EURJPY,0.3333
2026-06-26T13:25:00+00:00,330.45,10.38,EURJPY,-1.0
2026-06-29T14:05:00+00:00,356.89,3.21,EURJPY,2.0
2026-06-30T14:40:00+00:00,361.65,1.92,EURJPY,0.3333
2026-06-30T17:00:00+00:00,347.18,5.84,EURJPY,-1.0
2026-07-02T14:55:00+00:00,333.29,9.61,EURJPY,-1.0
2026-07-06T13:35:00+00:00,338.57,8.18,EURJPY,0.3955
2026-07-07T14:55:00+00:00,356.62,3.28,EURJPY,1.3333
2026-07-08T16:30:00+00:00,377.04,0.0,EURJPY,1.4312
2026-07-09T15:50:00+00:00,361.96,4.0,EURJPY,-1.0
2026-07-13T14:10:00+00:00,390.91,0.0,EURJPY,2.0
2026-07-14T14:25:00+00:00,422.19,0.0,EURJPY,2.0
2026-07-15T14:05:00+00:00,405.3,4.0,EURJPY,-1.0
2026-07-17T15:30:00+00:00,389.09,7.84,EURJPY,-1.0
2026-07-20T13:35:00+00:00,373.52,11.53,EURJPY,-1.0
2026-07-20T14:50:00+00:00,398.96,5.5,EURJPY,1.7023
2026-07-21T13:55:00+00:00,383.0,9.28,EURJPY,-1.0
2026-07-22T13:20:00+00:00,404.12,4.28,EURJPY,1.3784
