symbol,broker_symbol,timeframe,side,signal_time,entry_time,exit_time,entry,stop,tp1,tp2,tp3,r_multiple,pnl,balance_after,exit_reason,bars_held,pivot_rsi,previous_rsi,risk_points,lot,target_risk,actual_risk,risk_mode
EURJPY,EURJPY..,M5,BUY,2026-05-26T15:00:00+00:00,2026-05-26T15:30:00+00:00,2026-05-26T16:50:00+00:00,185.243,185.140143,185.345857,185.448713,185.55157,-1.0,-11.98,288.02,stop,16,42.53,38.61,0.102857,0.19,12.0,11.98,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2026-05-27T13:50:00+00:00,2026-05-27T14:15:00+00:00,2026-05-27T16:50:00+00:00,185.532,185.40643,185.65757,185.78314,185.90871,0.3333,3.59,291.61,stop,31,41.74,38.51,0.12557,0.14,11.52,10.78,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2026-05-28T14:05:00+00:00,2026-05-28T14:25:00+00:00,2026-05-28T16:00:00+00:00,185.091,184.969035,185.212965,185.33493,185.456894,2.0,22.44,314.05,tp3,19,39.08,30.44,0.121965,0.15,11.66,11.22,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2026-05-29T12:35:00+00:00,2026-05-29T13:05:00+00:00,2026-05-29T23:05:00+00:00,185.415,185.221491,185.608509,185.802018,185.995527,1.5908,18.87,332.92,timeout,120,45.72,43.5,0.193509,0.1,12.56,11.86,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-06-01T12:00:00+00:00,2026-06-01T13:05:00+00:00,2026-06-01T18:30:00+00:00,185.771,185.968401,185.573599,185.376197,185.178796,1.3333,17.75,350.67,stop,65,50.68,55.51,0.197401,0.11,13.32,13.31,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-06-04T14:45:00+00:00,2026-06-04T15:30:00+00:00,2026-06-05T01:30:00+00:00,185.945,186.143816,185.746184,185.547368,185.348553,1.1046,14.81,365.48,timeout,120,64.07,74.3,0.198816,0.11,14.03,13.41,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2026-06-05T12:35:00+00:00,2026-06-05T13:05:00+00:00,2026-06-05T14:05:00+00:00,186.166,186.056707,186.275293,186.384587,186.49388,-1.0,-14.07,351.41,stop,12,56.28,53.41,0.109293,0.21,14.62,14.07,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-06-08T15:05:00+00:00,2026-06-08T15:40:00+00:00,2026-06-08T16:20:00+00:00,184.535,184.711001,184.358999,184.182998,184.006997,-1.0,-14.03,337.38,stop,8,65.64,73.02,0.176001,0.13,14.06,14.03,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-06-09T14:25:00+00:00,2026-06-09T14:45:00+00:00,2026-06-09T15:35:00+00:00,185.274,185.379827,185.168173,185.062347,184.95652,-1.0,-12.98,324.4,stop,10,74.74,80.69,0.105827,0.2,13.5,12.98,RISK_PERCENT
EURJPY,EURJPY..,M5,BUY,2026-06-10T14:55:00+00:00,2026-06-10T15:35:00+00:00,2026-06-10T18:45:00+00:00,185.247,185.071348,185.422652,185.598304,185.773957,0.3333,4.31,328.71,stop,38,35.74,31.85,0.175652,0.12,12.98,12.92,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-06-11T14:30:00+00:00,2026-06-11T15:15:00+00:00,2026-06-11T20:30:00+00:00,185.062,185.302945,184.821055,184.58011,184.339165,0.3333,3.94,332.65,stop,63,58.8,61.82,0.240945,0.08,13.15,11.82,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-06-15T12:10:00+00:00,2026-06-15T13:05:00+00:00,2026-06-15T13:35:00+00:00,185.838,185.935651,185.740349,185.642698,185.545046,-1.0,-13.17,319.48,stop,6,53.5,56.94,0.097651,0.22,13.31,13.17,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-06-15T14:55:00+00:00,2026-06-15T15:15:00+00:00,2026-06-16T01:15:00+00:00,185.896,186.052149,185.739851,185.583702,185.427553,1.1829,14.73,334.2,timeout,120,57.66,70.72,0.156149,0.13,12.78,12.45,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-06-16T13:20:00+00:00,2026-06-16T14:20:00+00:00,2026-06-16T16:30:00+00:00,186.063,186.206291,185.919709,185.776418,185.633128,0.3333,4.39,338.6,stop,26,74.7,80.43,0.143291,0.15,13.37,13.18,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-06-18T12:50:00+00:00,2026-06-18T13:10:00+00:00,2026-06-18T16:35:00+00:00,184.418,184.678281,184.157719,183.897437,183.637156,-1.0,-12.77,325.83,stop,41,40.4,44.14,0.260281,0.08,13.54,12.77,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-06-19T14:20:00+00:00,2026-06-19T14:40:00+00:00,2026-06-19T19:45:00+00:00,184.836,184.981259,184.690741,184.545482,184.400223,-1.0,-12.47,313.36,stop,61,67.0,68.68,0.145259,0.14,13.03,12.47,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-06-22T13:05:00+00:00,2026-06-22T13:25:00+00:00,2026-06-22T17:05:00+00:00,185.268,185.433619,185.102381,184.936762,184.771143,2.0,24.36,337.72,tp3,44,60.75,62.82,0.165619,0.12,12.53,12.18,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-06-24T12:20:00+00:00,2026-06-24T13:05:00+00:00,2026-06-24T16:55:00+00:00,183.478,183.723816,183.232184,182.986369,182.740553,0.3333,4.02,341.74,stop,46,49.55,52.75,0.245816,0.08,13.51,12.06,RISK_PERCENT
EURJPY,EURJPY..,M5,SELL,2026-06-26T12:55:00+00:00,2026-06-26T13:25:00+00:00,2026-06-26T15:40:00+00:00,184.269,184.436266,184.101734,183.934468,183.767202,-1.0,-13.33,328.41,stop,27,67.17,75.23,0.167266,0.13,13.67,13.33,RISK_PERCENT
