symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,pnl,range_high,range_low,range_atr,risk_per_lot,lot_min,lot_max,lot_step,setup_score
US100,30,1.0,2025-12,2025-12-30,2025-12-31 00:45:00,2025-12-31 06:15:00,SELL,25455.57,25505.57,25405.57,25405.57,win,0.9568,0.0432,216.0,50.0,25478.17,25455.57,1.1787,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-01,2026-01-02 00:45:00,2026-01-02 02:00:00,BUY,25339.57,25289.57,25389.57,25389.57,win,0.9568,0.0432,216.0,50.0,25339.57,25305.86,1.037,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-06,2026-01-07 00:30:00,2026-01-07 06:30:00,SELL,25660.51,25710.51,25610.51,25610.51,win,0.9568,0.0432,216.0,50.0,25681.42,25660.51,1.494,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-07,2026-01-08 00:30:00,2026-01-08 02:45:00,BUY,25670.83,25620.83,25720.83,25620.83,loss,-1.0432,0.0432,216.0,-50.0,25670.83,25649.59,0.9807,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-08,2026-01-09 00:30:00,2026-01-09 01:15:00,BUY,25540.05,25490.05,25590.05,25490.05,loss,-1.0432,0.0432,216.0,-50.0,25540.05,25518.19,0.8234,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-13,2026-01-14 00:30:00,2026-01-14 05:00:00,BUY,25778.15,25728.15,25828.15,25728.15,loss,-1.0432,0.0432,216.0,-50.0,25778.15,25739.61,1.5567,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-15,2026-01-16 00:30:00,2026-01-16 04:15:00,BUY,25615.79,25565.79,25665.79,25665.79,win,0.9568,0.0432,216.0,50.0,25615.79,25593.75,0.7678,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-20,2026-01-21 00:30:00,2026-01-21 01:15:00,BUY,25034.87,24984.87,25084.87,25084.87,win,0.9616,0.0384,192.0,50.0,25034.87,24992.57,1.1979,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-21,2026-01-22 01:15:00,2026-01-22 05:45:00,BUY,25459.79,25409.79,25509.79,25409.79,loss,-1.0432,0.0432,216.0,-50.0,25459.79,25416.95,0.7656,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-22,2026-01-23 00:30:00,2026-01-23 02:15:00,BUY,25518.57,25468.57,25568.57,25568.57,win,0.9568,0.0432,216.0,50.0,25518.57,25477.89,1.1419,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-27,2026-01-28 00:30:00,2026-01-28 01:00:00,BUY,26063.11,26013.11,26113.11,26113.11,win,0.9568,0.0432,216.0,50.0,26063.11,26027.71,1.7603,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-28,2026-01-29 01:15:00,2026-01-29 02:15:00,SELL,25997.37,26047.37,25947.37,26047.37,loss,-1.0432,0.0432,216.0,-50.0,26072.83,25997.37,1.0741,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-01,2026-01-29,2026-01-30 00:30:00,2026-01-30 00:30:00,BUY,25882.66,25832.66,25932.66,25832.66,loss,-1.0432,0.0432,216.0,-50.0,25882.66,25798.85,1.3423,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-02,2026-02-03,2026-02-04 00:45:00,2026-02-04 01:00:00,SELL,25300.15,25350.15,25250.15,25350.15,loss,-1.0432,0.0432,216.0,-50.0,25343.92,25300.15,0.7812,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-02,2026-02-04,2026-02-05 00:30:00,2026-02-05 02:00:00,BUY,25034.86,24984.86,25084.86,24984.86,loss,-1.0432,0.0432,216.0,-50.0,25034.86,24945.85,1.0509,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-02,2026-02-05,2026-02-06 00:30:00,2026-02-06 01:00:00,BUY,24295.74,24245.74,24345.74,24345.74,win,0.9568,0.0432,216.0,50.0,24295.74,24161.85,1.4774,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-02,2026-02-10,2026-02-11 00:30:00,2026-02-11 03:45:00,BUY,25215.56,25165.56,25265.56,25265.56,win,0.9568,0.0432,216.0,50.0,25215.56,25196.27,0.7036,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-02,2026-02-11,2026-02-12 00:30:00,2026-02-12 01:30:00,BUY,25186.33,25136.33,25236.33,25236.33,win,0.9616,0.0384,192.0,50.0,25186.33,25146.45,1.1903,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-02,2026-02-12,2026-02-13 00:30:00,2026-02-13 00:45:00,SELL,24698.07,24748.07,24648.07,24648.07,win,0.9616,0.0384,192.0,50.0,24795.64,24698.07,1.7651,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-02,2026-02-17,2026-02-18 02:00:00,2026-02-18 04:00:00,BUY,24698.72,24648.72,24748.72,24748.72,win,0.9616,0.0384,192.0,50.0,24698.72,24652.9,1.0453,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-02,2026-02-18,2026-02-19 01:00:00,2026-02-19 07:00:00,BUY,24912.21,24862.21,24962.21,24962.21,win,0.9616,0.0384,192.0,50.0,24912.21,24855.6,1.2851,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-02,2026-02-19,2026-02-20 00:30:00,2026-02-20 05:30:00,BUY,24842.44,24792.44,24892.44,24892.44,win,0.9616,0.0384,192.0,50.0,24842.44,24805.77,1.1217,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-02,2026-02-26,2026-02-27 00:30:00,2026-02-27 02:45:00,SELL,24947.07,24997.07,24897.07,24997.07,loss,-1.0432,0.0432,216.0,-50.0,24991.82,24947.07,1.2309,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-03,2026-03-03,2026-03-04 01:15:00,2026-03-04 02:15:00,SELL,24660.03,24710.03,24610.03,24610.03,win,0.9616,0.0384,192.0,50.0,24786.15,24660.03,2.3959,50.0,0.01,500.0,0.01,95
US100,30,1.0,2026-03,2026-03-04,2026-03-05 01:15:00,2026-03-05 01:30:00,SELL,25146.46,25196.46,25096.46,25096.46,win,0.9568,0.0432,216.0,50.0,25228.8,25146.46,2.3729,50.0,0.01,500.0,0.01,95
US100,30,1.0,2026-03,2026-03-05,2026-03-06 01:15:00,2026-03-06 02:15:00,SELL,25042.73,25092.73,24992.73,25092.73,loss,-1.0384,0.0384,192.0,-50.0,25080.72,25042.73,0.7403,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-03,2026-03-10,2026-03-10 23:45:00,2026-03-11 00:00:00,BUY,24992.29,24942.29,25042.29,25042.29,win,0.9616,0.0384,192.0,50.0,24992.29,24961.24,0.6576,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-03,2026-03-11,2026-03-11 23:30:00,2026-03-11 23:30:00,SELL,24796.29,24846.29,24746.29,24746.29,win,0.9568,0.0432,216.0,50.0,24852.32,24796.29,1.4032,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-03,2026-03-12,2026-03-12 23:30:00,2026-03-13 00:00:00,SELL,24562.4,24612.4,24512.4,24512.4,win,0.9568,0.0432,216.0,50.0,24612.54,24562.4,1.2542,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-03,2026-03-17,2026-03-18 00:00:00,2026-03-18 00:45:00,BUY,24823.37,24773.37,24873.37,24873.37,win,0.9616,0.0384,192.0,50.0,24823.37,24795.24,1.4037,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-03,2026-03-18,2026-03-18 23:30:00,2026-03-19 02:00:00,BUY,24427.29,24377.29,24477.29,24477.29,win,0.9616,0.0384,192.0,50.0,24427.29,24397.03,0.6165,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-03,2026-03-19,2026-03-19 23:30:00,2026-03-20 01:45:00,SELL,24416.91,24466.91,24366.91,24466.91,loss,-1.0384,0.0384,192.0,-50.0,24466.37,24416.91,0.9078,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-03,2026-03-26,2026-03-26 23:30:00,2026-03-27 00:15:00,BUY,23701.58,23651.58,23751.58,23651.58,loss,-1.0384,0.0384,192.0,-50.0,23701.58,23663.95,0.5806,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-03,2026-03-31,2026-03-31 23:30:00,2026-03-31 23:45:00,BUY,23823.14,23773.14,23873.14,23873.14,win,0.9616,0.0384,192.0,50.0,23823.14,23782.91,0.8752,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-04,2026-04-01,2026-04-01 23:45:00,2026-04-02 00:30:00,SELL,24001.71,24051.71,23951.71,24051.71,loss,-1.0384,0.0384,192.0,-50.0,24041.07,24001.71,0.9822,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-04,2026-04-02,2026-04-02 23:30:00,2026-04-03 02:30:00,BUY,24053.38,24003.38,24103.38,24003.38,loss,-1.0432,0.0432,216.0,-50.0,24053.38,24030.91,0.6849,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-04,2026-04-07,2026-04-08 00:00:00,2026-04-08 00:00:00,BUY,24943.37,24893.37,24993.37,24893.37,loss,-1.0432,0.0432,216.0,-50.0,24943.37,24770.88,1.3816,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-04,2026-04-08,2026-04-08 23:45:00,2026-04-09 06:00:00,SELL,24880.73,24930.73,24830.73,24889.45,timeout,-0.2128,0.0384,192.0,-8.72,24911.54,24880.73,0.724,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-04,2026-04-09,2026-04-09 23:30:00,2026-04-10 00:45:00,BUY,25069.69,25019.69,25119.69,25119.69,win,0.9568,0.0432,216.0,50.0,25069.69,25048.84,0.7436,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-04,2026-04-14,2026-04-14 23:30:00,2026-04-15 06:00:00,BUY,25883.24,25833.24,25933.24,25841.24,timeout,-0.8832,0.0432,216.0,-42.0,25883.24,25862.55,0.8323,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-04,2026-04-15,2026-04-15 23:30:00,2026-04-16 01:15:00,BUY,26269.68,26219.68,26319.68,26319.68,win,0.9568,0.0432,216.0,50.0,26269.68,26255.31,0.5325,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-04,2026-04-16,2026-04-16 23:30:00,2026-04-17 06:00:00,BUY,26360.39,26310.39,26410.39,26346.48,timeout,-0.3214,0.0432,216.0,-13.91,26360.39,26343.59,0.6311,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-04,2026-04-21,2026-04-21 23:30:00,2026-04-22 00:00:00,BUY,26634.99,26584.99,26684.99,26684.99,win,0.952,0.048,240.0,50.0,26634.99,26617.56,0.2678,50.0,0.01,500.0,0.01,95
US100,30,1.0,2026-04,2026-04-22,2026-04-23 00:00:00,2026-04-23 00:00:00,SELL,26966.78,27016.78,26916.78,26916.78,win,0.952,0.048,240.0,50.0,26983.97,26966.78,0.5746,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-04,2026-04-23,2026-04-23 23:30:00,2026-04-24 00:00:00,BUY,26931.69,26881.69,26981.69,26981.69,win,0.952,0.048,240.0,50.0,26931.69,26914.16,0.3197,50.0,0.01,500.0,0.01,95
US100,30,1.0,2026-04,2026-04-28,2026-04-28 23:30:00,2026-04-29 00:00:00,BUY,27115.49,27065.49,27165.49,27165.49,win,0.952,0.048,240.0,50.0,27115.49,27102.62,0.5039,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-04,2026-04-29,2026-04-29 23:30:00,2026-04-29 23:45:00,BUY,27374.38,27324.38,27424.38,27424.38,win,0.952,0.048,240.0,50.0,27374.38,27343.02,0.2905,50.0,0.01,500.0,0.01,95
US100,30,1.0,2026-04,2026-04-30,2026-04-30 23:30:00,2026-05-01 01:30:00,BUY,27498.63,27448.63,27548.63,27548.63,win,0.952,0.048,240.0,50.0,27498.63,27469.7,0.8106,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-05,2026-05-05,2026-05-06 00:00:00,2026-05-06 00:15:00,SELL,28250.28,28300.28,28200.28,28200.28,win,0.952,0.048,240.0,50.0,28289.51,28250.28,0.8929,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-05,2026-05-06,2026-05-06 23:30:00,2026-05-07 05:30:00,SELL,28577.01,28627.01,28527.01,28627.01,loss,-1.048,0.048,240.0,-50.0,28600.68,28577.01,0.5941,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-05,2026-05-07,2026-05-07 23:30:00,2026-05-08 00:00:00,BUY,28555.46,28505.46,28605.46,28605.46,win,0.952,0.048,240.0,50.0,28555.46,28514.6,0.6287,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-05,2026-05-12,2026-05-12 23:30:00,2026-05-13 00:00:00,SELL,29044.09,29094.09,28994.09,28994.09,win,0.952,0.048,240.0,50.0,29074.63,29044.09,0.6493,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-05,2026-05-13,2026-05-14 00:15:00,2026-05-14 02:45:00,BUY,29570.33,29520.33,29620.33,29520.33,loss,-1.048,0.048,240.0,-50.0,29570.33,29512.69,1.4804,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-05,2026-05-14,2026-05-14 23:30:00,2026-05-14 23:45:00,BUY,29643.79,29593.79,29693.79,29593.79,loss,-1.048,0.048,240.0,-50.0,29643.79,29624.99,0.4854,50.0,0.01,500.0,0.01,95
US100,30,1.0,2026-05,2026-05-19,2026-05-19 23:30:00,2026-05-19 23:30:00,BUY,28912.19,28862.19,28962.19,28962.19,win,0.952,0.048,240.0,50.0,28912.19,28842.88,1.1756,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-05,2026-05-20,2026-05-21 00:45:00,2026-05-21 01:00:00,BUY,29163.93,29113.93,29213.93,29213.93,win,0.952,0.048,240.0,50.0,29163.93,29107.91,0.9021,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-05,2026-05-26,2026-05-26 23:30:00,2026-05-27 00:45:00,BUY,30033.42,29983.42,30083.42,30083.42,win,0.952,0.048,240.0,50.0,30033.42,29996.27,1.2605,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-05,2026-05-27,2026-05-27 23:30:00,2026-05-27 23:45:00,SELL,29990.63,30040.63,29940.63,29940.63,win,0.952,0.048,240.0,50.0,30040.7,29990.63,1.3391,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-05,2026-05-28,2026-05-28 23:45:00,2026-05-29 00:30:00,SELL,30260.97,30310.97,30210.97,30210.97,win,0.952,0.048,240.0,50.0,30290.23,30260.97,0.9492,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-06,2026-06-02,2026-06-02 23:45:00,2026-06-03 01:30:00,BUY,30697.01,30647.01,30747.01,30647.01,loss,-1.048,0.048,240.0,-50.0,30697.01,30555.95,4.4564,50.0,0.01,500.0,0.01,95
US100,30,1.0,2026-06,2026-06-03,2026-06-03 23:30:00,2026-06-04 00:00:00,SELL,30380.65,30430.65,30330.65,30430.65,loss,-1.048,0.048,240.0,-50.0,30452.33,30380.65,1.2795,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-06,2026-06-04,2026-06-04 23:30:00,2026-06-05 00:00:00,SELL,30281.3,30331.3,30231.3,30231.3,win,0.952,0.048,240.0,50.0,30362.55,30281.3,1.7697,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-06,2026-06-09,2026-06-09 23:30:00,2026-06-09 23:45:00,SELL,29006.28,29056.28,28956.28,29056.28,loss,-1.048,0.048,240.0,-50.0,29106.95,29006.28,0.8839,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-06,2026-06-10,2026-06-10 23:30:00,2026-06-10 23:30:00,BUY,28415.97,28365.97,28465.97,28365.97,loss,-1.048,0.048,240.0,-50.0,28415.97,28276.92,1.5405,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-06,2026-06-11,2026-06-11 23:30:00,2026-06-12 00:15:00,BUY,29578.62,29528.62,29628.62,29628.62,win,0.952,0.048,240.0,50.0,29578.62,29508.5,0.9052,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-06,2026-06-16,2026-06-16 23:30:00,2026-06-17 00:00:00,SELL,30067.06,30117.06,30017.06,30117.06,loss,-1.048,0.048,240.0,-50.0,30121.0,30067.06,0.9418,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-06,2026-06-17,2026-06-17 23:30:00,2026-06-18 00:00:00,BUY,30042.97,29992.97,30092.97,30092.97,win,0.952,0.048,240.0,50.0,30042.97,29969.54,0.5373,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-06,2026-06-18,2026-06-18 23:30:00,2026-06-19 00:00:00,BUY,30444.37,30394.37,30494.37,30394.37,loss,-1.048,0.048,240.0,-50.0,30444.37,30403.66,0.8593,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-06,2026-06-23,2026-06-23 23:45:00,2026-06-23 23:45:00,BUY,29455.8,29405.8,29505.8,29505.8,win,0.952,0.048,240.0,50.0,29455.8,29349.02,1.343,50.0,0.01,500.0,0.01,100
US100,30,1.0,2026-06,2026-06-24,2026-06-24 23:30:00,2026-06-25 00:15:00,BUY,29861.06,29811.06,29911.06,29811.06,loss,-1.048,0.048,240.0,-50.0,29861.06,29812.85,0.39,50.0,0.01,500.0,0.01,95
US100,30,1.0,2026-06,2026-06-25,2026-06-25 23:45:00,2026-06-25 23:45:00,SELL,29438.03,29488.03,29388.03,29488.03,loss,-1.048,0.048,240.0,-50.0,29660.68,29438.03,2.4658,50.0,0.01,500.0,0.01,95
