release_utc,event,first_side,legs,dual_fill,pre_release_fill,spread_dollars,entry_slippage_dollars,result_r
2022-12-09T13:30:00+00:00,PPI,buy,1,False,False,0.4860000000001037,1.40099999999984,-1.131333333333335
2022-12-13T13:30:00+00:00,CPI,buy,1,False,True,0.43499999999994543,0.19950000000017099,1.340249999999988
2022-12-14T19:00:00+00:00,FOMC,sell,1,False,False,0.5370000000000346,7.407000000000153,0.11258333333332378
2023-01-06T13:30:00+00:00,NFP,buy,1,False,False,0.8859999999999673,2.0700000000001637,0.4108333333333197
2023-01-12T13:30:00+00:00,CPI,sell,1,False,False,0.4859999999998763,0.15200000000004366,0.8776666666666605
2023-01-18T13:30:00+00:00,PPI,buy,1,False,False,0.4859999999998763,2.6760000000001583,0.22833333333333408
2023-01-26T13:30:00+00:00,GDP,sell,1,False,False,0.4580000000000837,1.4579999999998563,-0.228999999999985
2023-02-03T13:30:00+00:00,NFP,sell,1,False,False,0.6139999999998054,5.546000000000049,0.1338333333333329
2023-02-14T13:30:00+00:00,CPI,sell,1,False,False,0.6100000000001273,6.20699999999988,0.06958333333333637
2023-02-16T13:30:00+00:00,PPI,sell,1,False,False,0.4859999999998763,0.7200000000000273,-0.09399999999999409
2023-03-10T13:30:00+00:00,NFP,buy,2,True,False,0.8780000000001564,3.4199999999993906,-0.7016666666666158
2023-03-14T12:30:00+00:00,CPI,sell,1,False,False,0.7569999999998345,1.517500000000382,-0.3233333333333235
2023-03-15T12:30:00+00:00,PPI,buy,1,False,False,0.47200000000020736,0.1519999999995889,0.570666666666701
2023-03-22T18:00:00+00:00,FOMC,buy,1,False,False,0.9339999999999691,2.0130000000001473,0.4490833333333247
2023-04-12T12:30:00+00:00,CPI,buy,1,False,False,0.59699999999998,0.10850000000027649,0.6089999999999994
2023-04-13T12:30:00+00:00,PPI,buy,1,False,False,0.4179999999998927,0.24700000000007094,-0.04758333333332606
2023-04-27T12:30:00+00:00,GDP,sell,1,False,False,0.47199999999998,0.49900000000002365,0.5417499999999981
2023-05-03T18:00:00+00:00,FOMC,buy,1,False,False,1.0340000000001055,0.6589999999998781,0.5310833333333372
2023-05-05T12:30:00+00:00,NFP,sell,1,False,False,0.6809999999998126,2.4115000000003874,0.4280000000000162
2023-05-10T12:30:00+00:00,CPI,buy,1,False,True,0.7470000000000709,0.05349999999998545,0.5964999999999918
2023-05-11T12:30:00+00:00,PPI,buy,1,False,False,0.47199999999998,1.9420000000000073,-0.6593333333333362
2023-06-02T12:30:00+00:00,NFP,sell,1,False,False,0.6320000000000618,1.816000000000031,0.43199999999999744
2023-06-13T12:30:00+00:00,CPI,sell,1,False,True,0.7809999999999491,0.018500000000130967,0.6390833333333225
2023-06-14T12:30:00+00:00,PPI,sell,1,False,False,0.4680000000000746,0.08999999999991815,-1.0074999999999932
2023-06-14T18:00:00+00:00,FOMC,sell,1,False,False,0.45100000000002183,3.6900000000000546,0.2810833333333373
2023-07-07T12:30:00+00:00,NFP,buy,1,False,True,0.7409999999999854,0.05950000000007094,0.6214999999999881
2023-07-12T12:30:00+00:00,CPI,buy,1,False,False,0.4170000000001437,3.727499999999509,0.2990833333333474
2023-07-13T12:30:00+00:00,PPI,sell,1,False,False,0.47199999999998,0.0,-0.20341666666666924
2023-07-26T18:00:00+00:00,FOMC,buy,1,False,True,0.6599999999998545,0.010000000000218279,0.5824999999999818
2023-07-27T12:30:00+00:00,GDP,sell,1,False,False,0.47199999999998,0.04899999999997817,0.5792500000000018
2023-08-04T12:30:00+00:00,NFP,sell,1,False,False,0.5,0.9220000000000255,-1.0768333333333355
2023-08-10T12:30:00+00:00,CPI,buy,1,False,True,0.4800000000000182,0.10100000000011278,-0.39758333333332985
2023-08-11T12:30:00+00:00,PPI,buy,1,False,True,0.47199999999998,0.0420000000001437,-0.5892499999999927
2023-09-01T12:30:00+00:00,NFP,buy,1,False,False,0.4670000000000982,0.009499999999661668,0.08833333333334774
2023-09-13T12:30:00+00:00,CPI,buy,1,False,False,0.47199999999998,0.6310000000000855,0.04916666666667879
2023-09-14T12:30:00+00:00,PPI,sell,1,False,False,0.47199999999998,0.45900000000006,0.2769166666666744
2023-09-20T18:00:00+00:00,FOMC,sell,1,False,False,0.6200000000001182,3.0799999999999272,0.09916666666667122
2023-10-06T12:30:00+00:00,NFP,sell,1,False,False,0.47199999999998,0.42899999999985994,0.5482500000000149
2023-10-11T12:30:00+00:00,PPI,sell,1,False,False,0.43400000000019645,1.20699999999988,-0.28675000000000256
2023-10-12T12:30:00+00:00,CPI,sell,1,False,False,0.5370000000000346,0.05999999999994543,0.5783333333333379
2023-10-26T12:30:00+00:00,GDP,sell,1,False,False,0.44800000000009277,0.06899999999995998,0.5775833333333367
2023-11-01T18:00:00+00:00,FOMC,buy,1,False,False,0.4410000000000309,0.2875000000001364,-0.3308333333333356
2023-11-03T12:30:00+00:00,NFP,buy,1,False,True,0.58400000000006,0.016999999999825377,0.584166666666666
2023-11-14T13:30:00+00:00,CPI,buy,1,False,False,0.47100000000000364,0.09349999999994907,0.6265833333333338
2023-11-15T13:30:00+00:00,PPI,buy,1,False,False,0.43699999999989814,0.977500000000191,-0.8558333333333318
2023-12-08T13:30:00+00:00,NFP,buy,1,False,False,0.5169999999998254,0.0555000000003929,-1.0100833333333412
2023-12-12T13:30:00+00:00,CPI,buy,1,False,False,0.6599999999998545,0.15000000000031832,-0.7958333333333295
2023-12-13T13:30:00+00:00,PPI,buy,1,False,False,0.44000000000005457,0.08999999999991815,0.11249999999999243
2023-12-13T19:00:00+00:00,FOMC,buy,1,False,False,0.5300000000002001,1.6339999999995598,0.479249999999998
2024-01-05T13:30:00+00:00,NFP,sell,1,False,False,0.6700000000000728,1.3059999999998126,0.48158333333333303
2024-01-11T13:30:00+00:00,CPI,buy,1,False,False,0.6469999999999345,2.4135000000001128,-1.2195833333333326
2024-01-12T13:30:00+00:00,PPI,buy,1,False,False,0.4600000000000364,0.010999999999967258,0.5824166666666694
2024-01-25T13:30:00+00:00,GDP,buy,1,False,False,0.4500000000000455,0.5019999999999527,0.17108333333332362
2024-01-31T19:00:00+00:00,FOMC,sell,1,False,False,0.3669999999999618,0.36999999999989086,0.04750000000001364
2024-02-02T13:30:00+00:00,NFP,sell,1,False,False,0.44000000000005457,2.8200000000001637,0.37024999999999864
2024-02-13T13:30:00+00:00,CPI,buy,1,False,True,0.23700000000008004,0.09749999999985448,-1.0083333333333446
2024-02-16T13:30:00+00:00,PPI,sell,1,False,False,0.4210000000000491,0.08699999999998909,0.5285833333333395
2024-03-08T13:30:00+00:00,NFP,sell,1,False,True,0.8600000000001273,2.800000000000182,0.3774999999999788
2024-03-12T12:30:00+00:00,CPI,sell,1,False,False,0.44000000000005457,8.391000000000076,-0.07425000000000637
2024-03-14T12:30:00+00:00,PPI,sell,1,False,False,0.42099999999982174,1.0889999999999418,0.03166666666667576
2024-03-20T18:00:00+00:00,FOMC,buy,1,False,False,0.3769999999999527,2.6085000000002765,0.3712499999999939
2024-04-05T12:30:00+00:00,NFP,buy,1,False,True,0.4399999999995998,0.2900000000008731,-1.0242500000000139
2024-04-10T12:30:00+00:00,CPI,sell,1,False,False,0.5799999999999272,0.1910000000002583,0.5674166666666451
2024-04-11T12:30:00+00:00,PPI,buy,1,False,True,0.4070000000001528,0.03949999999986176,0.5800416666666782
2024-04-25T12:30:00+00:00,GDP,buy,1,False,False,0.3500000000003638,0.4919999999992797,0.5423333333333934
2024-05-01T18:00:00+00:00,FOMC,buy,1,False,True,0.32700000000022555,1.146499999999378,0.4921666666666624
2024-05-03T12:30:00+00:00,NFP,buy,1,False,False,0.3170000000000073,4.14449999999988,0.36691666666668726
2024-05-14T12:30:00+00:00,PPI,sell,1,False,False,0.34400000000005093,0.34400000000005093,-0.5134166666666715
2024-05-15T12:30:00+00:00,CPI,buy,1,False,True,0.5099999999997635,0.24500000000080036,0.6066666666666455
2024-06-07T12:30:00+00:00,NFP,buy,1,False,True,0.4270000000001346,0.03650000000016007,-1.0156666666666752
2024-06-12T12:30:00+00:00,CPI,buy,2,True,False,0.487999999999829,2.46100000000024,-0.7046666666666777
2024-06-12T18:00:00+00:00,FOMC,buy,1,False,True,0.4399999999995998,1.197000000001026,-0.5389166666666748
2024-06-13T12:30:00+00:00,PPI,buy,1,False,True,0.44000000000005457,0.07999999999992724,0.5827499999999949
2024-07-05T12:30:00+00:00,NFP,sell,1,False,False,0.44000000000005457,0.03000000000020009,0.9894999999999831
2024-07-11T12:30:00+00:00,CPI,buy,1,False,True,0.3769999999999527,0.15449999999964348,0.6227499999999964
2024-07-12T12:30:00+00:00,PPI,buy,1,False,True,0.3469999999997526,0.2895000000003165,-1.0241250000000264
2024-07-25T12:30:00+00:00,GDP,buy,1,False,False,0.4679999999998472,0.017000000000280124,-0.45000000000000756
2024-07-31T18:00:00+00:00,FOMC,sell,1,False,True,0.38400000000001455,0.04000000000041837,-0.7597500000000158
2024-08-02T12:30:00+00:00,NFP,buy,1,False,False,0.32799999999997453,0.6790000000000873,0.5659999999999931
2024-08-13T12:30:00+00:00,PPI,buy,1,False,False,0.44000000000005457,0.8569999999999709,-0.006166666666672427
2024-08-14T12:30:00+00:00,CPI,buy,2,True,False,0.35399999999981446,1.8320000000007894,1.0227500000000116
2024-09-06T12:30:00+00:00,NFP,sell,1,False,True,0.5039999999999054,0.29300000000012005,0.5757500000000088
2024-09-11T12:30:00+00:00,CPI,buy,1,False,True,0.45400000000017826,0.11899999999923239,-1.0099166666666026
2024-09-12T12:30:00+00:00,PPI,buy,1,False,True,0.4539999999997235,0.03300000000035652,0.5805833333333036
2024-09-18T18:00:00+00:00,FOMC,buy,1,False,False,0.4839999999999236,0.4580000000000837,0.54849999999999
2024-10-04T12:30:00+00:00,NFP,buy,1,False,True,0.4339999999997417,0.22900000000072396,-1.063666666666677
2024-10-10T12:30:00+00:00,CPI,buy,2,True,True,0.4639999999999418,0.7840000000001055,-0.5398333333333387
2024-10-11T12:30:00+00:00,PPI,buy,1,False,True,0.42399999999997817,0.1839999999997417,-0.0030833333333172654
2024-10-30T12:30:00+00:00,GDP,buy,1,False,False,0.36400000000003274,0.3269999999997708,0.5560833333333525
2024-11-01T12:30:00+00:00,NFP,buy,1,False,True,0.29700000000002547,1.1554999999993925,0.49433333333335366
2024-11-07T19:00:00+00:00,FOMC,sell,1,False,False,0.8970000000003893,0.13449999999966167,0.29941666666665395
2024-11-13T13:30:00+00:00,CPI,buy,1,False,False,0.8099999999999454,0.4149999999999636,0.5494166666666539
2024-11-14T13:30:00+00:00,PPI,sell,1,False,False,0.5720000000001164,0.09600000000000364,-0.7430833333333263
2024-12-06T13:30:00+00:00,NFP,sell,1,False,False,1.0070000000000618,0.15350000000034925,0.5705416666666375
2024-12-11T13:30:00+00:00,CPI,buy,1,False,False,1.7970000000000255,0.13449999999966167,-0.11816666666667668
2024-12-12T13:30:00+00:00,PPI,buy,1,False,False,1.731000000000222,0.8595000000000255,-1.071625000000002
2024-12-18T19:00:00+00:00,FOMC,sell,1,False,False,0.6720000000000255,1.0790000000001783,0.49458333333332877
2025-01-10T13:30:00+00:00,NFP,sell,1,False,False,1.3600000000001273,0.9399999999995998,0.5252499999999903
2025-01-14T13:30:00+00:00,PPI,buy,1,False,False,0.8539999999998145,4.209000000000287,-0.8797500000000203
2025-01-15T13:30:00+00:00,CPI,buy,1,False,False,1.1530000000002474,0.3404999999993379,0.5549583333333885
2025-01-29T19:00:00+00:00,FOMC,buy,1,False,True,0.4920000000001892,0.14199999999937063,0.23275000000001
2025-01-30T13:30:00+00:00,GDP,sell,2,True,False,0.6970000000001164,1.708999999999378,-0.41141666666665816
2025-02-07T13:30:00+00:00,NFP,sell,1,False,False,1.137000000000171,0.05449999999973443,-1.0105833333333294
2025-02-12T13:30:00+00:00,CPI,sell,1,False,False,1.23700000000008,5.274499999999989,0.16391666666667484
2025-02-13T13:30:00+00:00,PPI,sell,1,False,True,0.47000000000025466,0.0,-0.006416666666685463
2025-03-07T13:30:00+00:00,NFP,buy,1,False,False,1.5070000000000618,1.169499999999971,0.48587500000000244
2025-03-12T12:30:00+00:00,CPI,buy,1,False,False,0.7770000000000437,0.7944999999995161,0.5210833333333463
2025-03-13T12:30:00+00:00,PPI,buy,1,False,False,0.9269999999996799,1.4525000000007822,-0.07916666666668941
2025-03-19T18:00:00+00:00,FOMC,buy,1,False,False,0.9369999999998981,0.034500000000207365,0.5804583333333161
2025-04-04T12:30:00+00:00,NFP,sell,1,False,False,1.4400000000000546,0.2600000000002183,0.5616666666666484
2025-04-10T12:30:00+00:00,CPI,buy,1,False,False,2.8400000000001455,0.5899999999996908,-1.0491666666666408
2025-04-11T12:30:00+00:00,PPI,buy,1,False,False,1.2300000000000182,0.4949999999994361,-0.10916666666666212
2025-04-30T12:30:00+00:00,GDP,sell,1,False,False,1.2699999999999818,0.03499999999985448,-0.11083333333332727
2025-05-02T12:30:00+00:00,NFP,sell,1,False,False,1.4400000000000546,1.330000000000382,0.47249999999996817
2025-05-07T18:00:00+00:00,FOMC,sell,1,False,True,1.4800000000000182,0.05999999999994543,-0.36333333333334394
2025-05-13T12:30:00+00:00,CPI,buy,1,False,False,0.9700000000002547,3.7249999999994543,-0.18250000000000455
2025-05-15T12:30:00+00:00,PPI,buy,1,False,False,1.1900000000000546,0.38499999999976353,0.5512500000000197
2025-06-06T12:30:00+00:00,NFP,sell,1,False,False,1.669999999999618,3.6450000000004366,0.27958333333329694
2025-06-11T12:30:00+00:00,CPI,sell,1,False,True,0.8299999999999272,0.1449999999999818,-1.0533333333333228
2025-06-12T12:30:00+00:00,PPI,buy,1,False,False,0.8099999999999454,0.5050000000001091,0.5412499999999909
2025-06-18T18:00:00+00:00,FOMC,buy,1,False,False,1.0639999999998508,0.7570000000000618,0.5202499999999949
2025-07-03T12:30:00+00:00,NFP,sell,1,False,False,1.156999999999698,8.164500000000771,-0.09166666666665908
2025-07-15T12:30:00+00:00,CPI,buy,1,False,False,0.8969999999999345,4.444500000000062,-1.3703750000000052
2025-07-16T12:30:00+00:00,PPI,buy,1,False,False,1.086999999999989,1.4524999999998727,-0.3408333333333455
2025-07-30T12:30:00+00:00,GDP,sell,1,False,False,0.8200000000001637,0.03999999999996362,0.2175000000000106
2025-07-30T18:00:00+00:00,FOMC,buy,1,False,False,0.8269999999997708,1.0795000000007349,-0.3272500000000112
2025-08-01T12:30:00+00:00,NFP,buy,1,False,False,1.1900000000000546,0.04499999999961801,0.5991666666666712
2025-08-12T12:30:00+00:00,CPI,buy,1,False,False,1.349999999999909,4.161999999999807,0.2613333333333306
2025-08-14T12:30:00+00:00,PPI,sell,1,False,False,1.0970000000002074,0.7044999999998254,0.5260833333333418
2025-09-10T12:30:00+00:00,PPI,buy,1,False,False,1.0169999999998254,0.08450000000038926,-0.25141666666665213
2025-09-11T12:30:00+00:00,CPI,buy,1,False,False,1.4369999999998981,0.324500000000171,-1.1253333333333255
2025-10-24T12:30:00+00:00,CPI,sell,1,False,False,0.6900000000000546,0.3350000000000364,-1.2225000000000061
2025-10-29T18:00:00+00:00,FOMC,sell,1,False,False,0.9900000000002365,0.5319999999992433,0.5544166666666873
2025-11-20T13:30:00+00:00,NFP,buy,1,False,False,1.0099999999997635,0.062000000000352884,-1.0511666666666695
2025-11-25T13:30:00+00:00,PPI,buy,1,False,False,0.9899999999997817,1.3250000000007276,-0.8875000000000455
2025-12-10T19:00:00+00:00,FOMC,sell,1,False,False,0.9899999999997817,0.9620000000004438,-1.0864166666666126
2025-12-16T13:30:00+00:00,NFP,buy,1,False,False,0.8870000000006257,1.3894999999984066,0.4766666666666879
2025-12-18T13:30:00+00:00,CPI,sell,1,False,True,0.6899999999995998,0.11500000000160071,-1.33725000000004
2026-01-09T13:30:00+00:00,NFP,buy,1,False,True,0.8969999999999345,0.07449999999971624,-1.1580833333333278
2026-01-13T13:30:00+00:00,CPI,buy,1,False,False,1.1499999999996362,0.5420000000003711,0.5430000000000442
2026-01-14T13:30:00+00:00,PPI,sell,1,False,False,1.050000000000182,0.015000000000327418,-0.3525000000000394
2026-01-28T19:00:00+00:00,FOMC,sell,1,False,True,1.3800000000001091,1.2770000000000437,-1.1172500000000127
2026-01-30T13:30:00+00:00,PPI,buy,1,False,False,4.23700000000008,0.10150000000066939,-1.008666666666689
2026-02-11T13:30:00+00:00,NFP,buy,1,False,True,1.6900000000005093,0.1349999999983993,-1.5047499999999825
2026-02-13T13:30:00+00:00,CPI,buy,1,False,False,1.0700000000006185,2.488999999999578,0.423249999999977
2026-02-20T13:30:00+00:00,GDP,sell,1,False,False,0.9499999999998181,0.215000000001055,0.5841666666666091
2026-02-27T13:30:00+00:00,PPI,buy,1,False,True,1.25,0.1750000000001819,-1.0791666666667272
2026-03-06T13:30:00+00:00,NFP,buy,1,False,False,1.4899999999997817,4.662000000000262,0.3471666666666806
2026-03-11T12:30:00+00:00,CPI,buy,1,False,True,0.7899999999999636,0.24499999999989086,-1.0308333333333242
2026-03-18T12:30:00+00:00,PPI,buy,1,False,True,1.1499999999996362,0.06500000000050932,-1.011666666666618
2026-03-18T18:00:00+00:00,FOMC,sell,1,False,True,0.6369999999997162,0.37299999999959255,0.552250000000034
2026-04-10T12:30:00+00:00,CPI,buy,1,False,False,0.7070000000003347,9.759499999999207,-0.20866666666665878
2026-04-14T12:30:00+00:00,PPI,buy,1,False,True,1.1599999999998545,0.06000000000040018,0.4016666666666424
2026-04-29T18:00:00+00:00,FOMC,sell,1,False,False,1.1199999999998909,0.039999999999054126,0.5800000000000788
2026-04-30T12:30:00+00:00,GDP,buy,1,False,True,0.680000000000291,3.9439999999995052,0.2546666666667079
2026-05-08T12:30:00+00:00,NFP,buy,1,False,False,1.1099999999996726,0.4600000000000364,0.5562500000000151
2026-05-12T12:30:00+00:00,CPI,buy,1,False,True,0.7600000000002183,0.07999999999901775,0.5766666666667485
2026-05-13T12:30:00+00:00,PPI,buy,1,False,False,1.0900000000001455,6.0549999999993815,0.07875000000005154
2026-06-05T12:30:00+00:00,NFP,buy,1,False,False,1.1199999999998909,0.2899999999999636,-1.1308333333333849
2026-06-10T12:30:00+00:00,CPI,sell,1,False,True,0.7700000000004366,0.8719999999993888,-1.35308333333334
2026-06-11T12:30:00+00:00,PPI,buy,1,False,False,1.1100000000001273,0.4249999999992724,-1.0491666666666408
2026-06-17T18:00:00+00:00,FOMC,buy,1,False,True,0.8170000000000073,0.3275000000003274,-1.0283333333333455
2026-07-02T12:30:00+00:00,NFP,buy,1,False,True,0.9500000000002728,0.06499999999914507,0.5933333333333243
2026-07-14T12:30:00+00:00,CPI,sell,2,True,True,0.9400000000000546,1.1799999999998363,-1.0966666666666924
2026-07-15T12:30:00+00:00,PPI,buy,1,False,False,0.9899999999997817,0.28500000000030923,0.58583333333335
2026-07-29T18:00:00+00:00,FOMC,sell,1,False,False,1.2300000000000182,0.7749999999996362,-2.3666666666666742
