starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,month,symbol
300.0,283.98,-16.02,-5.34,10,6,4,60.0,-1.06,-0.1057,0.0001,7.7,2026-06,XAUUSD
