symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,setup_score,bpr_low,bpr_high,reason,pnl,balance
XAUUSD,M30,2025-12,2025-12-29 00:00:00,2025-12-29 00:30:00,BUY,4487.214,4451.58365,4594.10506,4497.406,SMART_EXIT,0.286,0.0,160.0,99,4483.566,4484.47,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 2.29 ATR; lot sizing must preserve the configured dollar-risk cap.,4.29,304.29
XAUUSD,M30,2025-12,2025-12-30 13:00:00,2025-12-30 14:30:00,BUY,4393.515,4373.03245,4454.96265,4373.03245,SL,-1.0001,0.0001,160.0,96,4390.055,4393.155,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.62 ATR; lot sizing must preserve the configured dollar-risk cap.,-15.22,289.07
XAUUSD,M30,2025-12,2025-12-31 16:00:00,2025-12-31 17:30:00,BUY,4325.643,4299.5637,4403.8809,4321.844,SMART_EXIT,-0.1457,0.0001,160.0,99,4319.735,4323.248,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.70 ATR; lot sizing must preserve the configured dollar-risk cap.,-2.11,286.97
XAUUSD,M30,2026-01,2026-01-02 16:00:00,2026-01-02 16:30:00,BUY,4321.62,4285.87343,4428.85971,4326.428,SMART_EXIT,0.1345,0.0,160.0,98,4319.735,4323.248,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 2.59 ATR; lot sizing must preserve the configured dollar-risk cap.,1.93,288.9
XAUUSD,M30,2026-01,2026-01-13 13:00:00,2026-01-13 13:30:00,SELL,4601.294,4616.66573,4555.1788,4616.66573,SL,-1.0001,0.0001,160.0,98,4604.852,4604.882,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.60 ATR; lot sizing must preserve the configured dollar-risk cap.,-14.45,274.45
XAUUSD,M30,2026-01,2026-01-15 23:00:00,2026-01-16 01:00:00,SELL,4609.022,4622.03761,4569.97518,4606.066,SMART_EXIT,0.227,0.0001,160.0,100,4616.621,4617.411,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.50 ATR; lot sizing must preserve the configured dollar-risk cap.,3.12,277.57
XAUUSD,M30,2026-01,2026-01-21 20:30:00,2026-01-22 05:30:00,SELL,4826.569,4930.60244,4514.46868,4821.283,SMART_EXIT,0.0508,0.0,160.0,100,4827.701,4830.504,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 3.14 ATR; lot sizing must preserve the configured dollar-risk cap.,0.71,278.27
XAUUSD,M30,2026-01,2026-01-22 01:00:00,2026-01-22 05:30:00,SELL,4795.969,4854.7601,4619.5957,4821.283,SMART_EXIT,-0.4306,0.0,160.0,100,4801.693,4815.136,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.98 ATR; lot sizing must preserve the configured dollar-risk cap.,-5.99,272.28
XAUUSD,M30,2026-02,2026-02-03 02:00:00,2026-02-04 01:00:00,BUY,4772.933,4680.21428,5051.08916,5051.08916,TP,3.0,0.0,160.0,99,4763.456,4766.243,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.59 ATR; lot sizing must preserve the configured dollar-risk cap.,40.84,313.12
XAUUSD,M30,2026-02,2026-02-05 07:00:00,2026-02-05 16:00:00,SELL,4932.529,5036.88021,4619.47536,4849.655,SMART_EXIT,0.7942,0.0,160.0,100,4940.433,4951.97,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.91 ATR; lot sizing must preserve the configured dollar-risk cap.,12.43,325.56
XAUUSD,M30,2026-02,2026-02-09 11:30:00,2026-02-09 14:30:00,SELL,5010.634,5045.06143,4907.35172,5037.911,SMART_EXIT,-0.7924,0.0001,240.0,99,5015.037,5016.309,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.55 ATR; lot sizing must preserve the configured dollar-risk cap.,-12.9,312.66
XAUUSD,M30,2026-02,2026-02-13 14:30:00,2026-02-16 02:30:00,BUY,4995.804,4950.96197,5130.33008,4995.804,TRAIL,-0.0001,0.0001,240.0,96,4976.169,4984.805,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 2.03 ATR; lot sizing must preserve the configured dollar-risk cap.,-0.0,312.66
XAUUSD,M30,2026-02,2026-02-18 23:00:00,2026-02-19 00:30:00,BUY,4982.218,4960.5227,5047.30391,4960.5227,SL,-1.0001,0.0001,240.0,100,4963.56,4971.015,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-15.63,297.02
XAUUSD,M30,2026-02,2026-02-20 07:00:00,2026-02-20 11:30:00,BUY,5015.186,4994.38634,5077.58497,5017.392,SMART_EXIT,0.1059,0.0001,240.0,96,5006.145,5010.317,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.58 ATR; lot sizing must preserve the configured dollar-risk cap.,1.57,298.59
XAUUSD,M30,2026-02,2026-02-24 18:00:00,2026-02-24 20:30:00,SELL,5158.356,5193.35205,5053.36784,5163.97,SMART_EXIT,-0.1605,0.0001,240.0,100,5164.414,5164.884,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.63 ATR; lot sizing must preserve the configured dollar-risk cap.,-2.4,296.2
XAUUSD,M30,2026-02,2026-02-25 21:30:00,2026-02-26 03:30:00,SELL,5169.177,5199.24705,5078.96684,5192.676,SMART_EXIT,-0.7816,0.0001,240.0,100,5173.173,5174.707,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.74 ATR; lot sizing must preserve the configured dollar-risk cap.,-11.58,284.62
XAUUSD,M30,2026-02,2026-02-27 02:30:00,2026-02-27 07:00:00,BUY,5183.356,5163.02891,5244.33728,5178.693,SMART_EXIT,-0.2295,0.0001,240.0,97,5179.823,5182.712,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.53 ATR; lot sizing must preserve the configured dollar-risk cap.,-3.27,281.36
XAUUSD,M30,2026-03,2026-03-02 02:30:00,2026-03-02 03:30:00,SELL,5346.134,5421.28686,5120.67543,5366.285,SMART_EXIT,-0.2682,0.0,360.0,100,5347.392,5349.007,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 2.74 ATR; lot sizing must preserve the configured dollar-risk cap.,-3.77,277.58
XAUUSD,M30,2026-03,2026-03-03 10:00:00,2026-03-03 11:30:00,SELL,5276.722,5341.73506,5081.68283,5081.68283,TP,2.9999,0.0001,360.0,99,5281.263,5290.025,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 2.25 ATR; lot sizing must preserve the configured dollar-risk cap.,41.64,319.22
XAUUSD,M30,2026-03,2026-03-27 16:30:00,2026-03-29 23:00:00,BUY,4515.931,4472.30604,4646.80588,4472.30604,SL,-1.0001,0.0001,280.0,99,4514.86,4516.414,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.62 ATR; lot sizing must preserve the configured dollar-risk cap.,-15.96,303.26
XAUUSD,M30,2026-03,2026-03-29 23:30:00,2026-03-30 00:00:00,BUY,4448.566,4412.59396,4556.48211,4449.223,SMART_EXIT,0.0182,0.0001,280.0,100,4442.832,4448.664,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.50 ATR; lot sizing must preserve the configured dollar-risk cap.,0.28,303.53
XAUUSD,M30,2026-03,2026-03-30 00:00:00,2026-03-30 11:30:00,BUY,4449.223,4407.5932,4574.11239,4574.11239,TP,2.9999,0.0001,280.0,100,4441.557,4442.667,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.58 ATR; lot sizing must preserve the configured dollar-risk cap.,45.53,349.06
