instrument,broker_symbol,config,sample,trades,wins,losses,win_rate_pct,net_r,profit_factor,expectancy_r,max_dd_pct_at_1pct,ending_balance_at_1pct,selection_score
ETHUSD,ETHUSD,trail_start_1.5R_distance_1R,train,147,55,92,37.41496598639456,4.8720979958078185,1.0794765067037309,0.03314352378100557,14.585328341690818,1038.2248857713994,-0.019647787748090284
ETHUSD,ETHUSD,trail_start_1.5R_distance_1.5R,train,147,55,92,37.41496598639456,5.094182634367552,1.0830992809747892,0.03465430363515341,15.010261892080162,1039.547566496648,-0.017784481357956294
ETHUSD,ETHUSD,trail_start_1.5R_distance_2R,train,147,52,95,35.374149659863946,2.0958447523378334,1.0337608106319403,0.014257447294815193,15.435195442469546,1009.4166623000805,-0.2894813343980033
ETHUSD,ETHUSD,trail_start_2R_distance_0.5R,train,147,54,93,36.734693877551024,6.608855777110257,1.1060771215715477,0.0449582025653759,15.863157022909105,1056.6258572755632,0.07647452474079941
ETHUSD,ETHUSD,trail_start_2R_distance_1R,train,147,54,93,36.734693877551024,9.365504384084256,1.1503234115911916,0.06371091417744391,15.863157022909139,1084.7388587011017,0.3104760132862653
ETHUSD,ETHUSD,trail_start_2R_distance_1.5R,train,147,54,93,36.734693877551024,9.808975913193661,1.1574414642304682,0.06672772730063715,15.863157022909153,1088.595080629758,0.34812063642633495
ETHUSD,ETHUSD,trail_start_2R_distance_2R,train,147,54,93,36.734693877551024,7.578263422511018,1.1216368456934938,0.05155281239803414,15.86315702290914,1065.048278116927,0.1587638783628914
ETHUSD,ETHUSD,trail_start_3R_distance_0.5R,train,147,52,95,35.374149659863946,1.2632477670649054,1.0198442147580409,0.00859352222493133,15.86315702290912,1001.764612959285,-0.3773587289357848
ETHUSD,ETHUSD,trail_start_3R_distance_1R,train,147,52,95,35.374149659863946,4.163136712922152,1.0653982386925263,0.02832065791103505,15.863157022909146,1030.0149242544453,-0.13134681627265576
ETHUSD,ETHUSD,trail_start_3R_distance_1.5R,train,147,52,95,35.374149659863946,5.640297823816896,1.0886027937141662,0.03836937295113535,15.863157022909203,1044.2869001040467,-0.006031938017765248
ETHUSD,ETHUSD,trail_start_3R_distance_2R,train,147,52,95,35.374149659863946,4.516321686212053,1.070946381061748,0.030723276776952742,15.863157022909185,1032.9484568531866,-0.10138438928832327
ETHUSD,ETHUSD,fixed_5R,validation,57,23,34,40.35087719298245,2.7822971019696725,1.1219238052026361,0.04881222985911706,5.305860774979971,1023.5658027348826,
ETHUSD,ETHUSD,fixed_5R,last_30_days,19,8,11,42.10526315789473,1.0099166540513949,1.1269858827982673,0.05315350810796815,3.101524916132672,1008.9201500230993,
EURJPY,EURJPY..,fixed_1R,train,113,51,62,45.13274336283185,-0.23098620057398872,0.9942226009290727,-0.0020441256687963602,6.008059826730985,994.1232883779928,-0.11291835684873758
EURJPY,EURJPY..,fixed_1.5R,train,113,49,64,43.36283185840708,3.870023881673294,1.094459375274715,0.03424799895286101,7.358027779510058,1034.6808574027334,0.23390901777410095
EURJPY,EURJPY..,fixed_2R,train,113,48,65,42.47787610619469,7.448357373407827,1.177467563542329,0.0659146670213082,7.298279446296478,1071.1645337350865,0.5853714783138484
EURJPY,EURJPY..,fixed_2.5R,train,113,48,65,42.47787610619469,11.830837978016115,1.2818863120234463,0.10469768122138155,7.2982794462965,1117.856518171621,1.0133033865901533
EURJPY,EURJPY..,fixed_3R,train,113,46,67,40.707964601769916,5.6762324525101615,1.1290925777014382,0.05023214559743506,7.900094674122553,1051.148620358153,0.38733513187756524
EURJPY,EURJPY..,fixed_4R,train,113,46,67,40.707964601769916,5.0493693318680135,1.1148360480778363,0.04468468435281428,7.298279446296545,1044.1496805778534,0.35029893962625197
EURJPY,EURJPY..,fixed_5R,train,113,46,67,40.707964601769916,0.629869115978716,1.0143248939285883,0.005574062973262973,9.047844903803169,999.637301126793,-0.1505119598876879
EURJPY,EURJPY..,trail_start_1R_distance_0.5R,train,113,49,64,43.36283185840708,1.220012628541146,1.0298819425900834,0.010796571933992442,8.139482678067536,1006.6420310147364,-0.05632788179817072
EURJPY,EURJPY..,trail_start_1R_distance_1R,train,113,49,64,43.36283185840708,4.843788799104195,1.1186396070230835,0.04286538760269199,7.774795843748766,1043.0791609013397,0.3124694278395159
EURJPY,EURJPY..,trail_start_1R_distance_1.5R,train,113,47,66,41.5929203539823,2.6317555361804486,1.0634814534163628,0.02328987200159689,8.230374661311025,1020.2998770298215,0.07788196689691457
EURJPY,EURJPY..,trail_start_1R_distance_2R,train,113,46,67,40.707964601769916,-0.44105839256911117,0.9898257646970806,-0.003903171615655851,8.748285425120454,989.5286863047019,-0.24294883570680487
EURJPY,EURJPY..,trail_start_1.5R_distance_0.5R,train,113,47,66,41.5929203539823,6.599783980728619,1.1535896237652195,0.05840516797104972,7.6511854482102795,1061.0363518001998,0.4878464773858898
EURJPY,EURJPY..,trail_start_1.5R_distance_1R,train,113,47,66,41.5929203539823,4.267093399634184,1.099303442617907,0.037761888492337914,8.105132451966888,1036.807139130476,0.2421045991517891
EURJPY,EURJPY..,trail_start_1.5R_distance_1.5R,train,113,47,66,41.5929203539823,1.1185866491517364,1.0260316554441293,0.00989899689514811,8.671256076381779,1004.8821523084947,-0.0877177143434198
EURJPY,EURJPY..,trail_start_1.5R_distance_2R,train,113,46,67,40.707964601769916,-0.45422727959784126,0.9895251697993415,-0.004019710438918949,9.013026459480109,989.3859563518838,-0.2548223909999832
EURJPY,EURJPY..,trail_start_2R_distance_0.5R,train,113,47,66,41.5929203539823,6.267571696887234,1.1458584071323152,0.05546523625563924,7.651185448210267,1057.4589228023553,0.45543489207665827
EURJPY,EURJPY..,trail_start_2R_distance_1R,train,113,47,66,41.5929203539823,4.160872153882815,1.0968314706232984,0.03682187746798952,8.105132451966886,1035.7104928407418,0.23174134909819644
EURJPY,EURJPY..,trail_start_2R_distance_1.5R,train,113,47,66,41.5929203539823,1.63916952711173,1.0381466168728615,0.014505925018687875,8.671256076381745,1010.1080611000139,-0.03692815242709285
EURJPY,EURJPY..,trail_start_2R_distance_2R,train,113,47,66,41.5929203539823,0.4441333761398931,1.0103358349821885,0.003930383859645072,9.013026459480104,998.3093188285267,-0.16719012960383
EURJPY,EURJPY..,trail_start_3R_distance_0.5R,train,113,46,67,40.707964601769916,3.331572821926034,1.0757688003408483,0.029482945326779062,7.990431278640088,1026.8323472662541,0.1551560767180688
EURJPY,EURJPY..,trail_start_3R_distance_1R,train,113,46,67,40.707964601769916,3.2057412392929785,1.0729070564827072,0.028369391498167952,8.031254010577833,1025.6244043520478,0.1412566662933728
EURJPY,EURJPY..,trail_start_3R_distance_1.5R,train,113,46,67,40.707964601769916,2.383412307720344,1.0542051159995904,0.02109214431610924,7.580623737781695,1017.2928695907209,0.07911838747215433
EURJPY,EURJPY..,trail_start_3R_distance_2R,train,113,46,67,40.707964601769916,0.8524263922273186,1.0193864365481893,0.0075435963913922,8.034570741538317,1002.2207739730026,-0.08828533458638632
EURJPY,EURJPY..,fixed_2.5R,validation,34,8,26,23.52941176470588,-14.245589427417434,0.22778310903745028,-0.4189879243358069,13.362900359176377,866.3709964082362,
EURJPY,EURJPY..,fixed_2.5R,last_30_days,12,4,8,33.33333333333333,-4.613095121993227,0.3061293193158294,-0.38442459349943553,5.003413156266323,954.5500109541846,
AUDCAD,AUDCAD..,fixed_1R,train,113,44,69,38.93805309734513,-10.775306039040013,0.7694266419982735,-0.09535669061097356,16.689219619517562,894.4613035145001,-1.5658103138954356
AUDCAD,AUDCAD..,fixed_1.5R,train,113,36,77,31.858407079646017,-27.05731661181644,0.5534610758856893,-0.23944527975058796,27.96149927736279,756.2009425267551,-3.5807790476314474
AUDCAD,AUDCAD..,fixed_2R,train,113,36,77,31.858407079646017,-20.82497142874644,0.6563162389709193,-0.18429178255527823,25.72534809264413,803.9102255471938,-2.8896150085115226
AUDCAD,AUDCAD..,fixed_2.5R,train,113,35,78,30.973451327433626,-19.778479165003574,0.6746038680809143,-0.17503078907082809,26.438645572987348,811.8381089082885,-2.8169580522482613
AUDCAD,AUDCAD..,fixed_3R,train,113,34,79,30.08849557522124,-26.449608212873606,0.564913412404963,-0.23406732931746554,30.679558301938513,760.06855011181,-3.630615160858835
AUDCAD,AUDCAD..,fixed_4R,train,113,34,79,30.08849557522124,-24.402169882702772,0.5985930400658268,-0.21594840604161744,30.653855790637557,775.1861221008285,-3.4319283198656496
AUDCAD,AUDCAD..,fixed_5R,train,113,34,79,30.08849557522124,-21.402169882702772,0.6479419662306315,-0.18939973347524577,29.987065942470682,797.7629603196215,-3.1156381264991753
AUDCAD,AUDCAD..,trail_start_1R_distance_0.5R,train,113,38,75,33.6283185840708,-21.86762564399872,0.6309593894448013,-0.19351881100883825,25.5721722781046,795.7180131799824,-2.9853761612384537
AUDCAD,AUDCAD..,trail_start_1R_distance_1R,train,113,38,75,33.6283185840708,-22.53453848867471,0.6197044901981666,-0.19942069459004166,26.61048548256959,790.0151967241876,-3.0913348073420255
AUDCAD,AUDCAD..,trail_start_1R_distance_1.5R,train,113,36,77,31.858407079646017,-25.07142076641532,0.582058546441832,-0.2218709802337639,28.272256786123997,770.2440095086375,-3.4021023609779624
AUDCAD,AUDCAD..,trail_start_1R_distance_2R,train,113,35,78,30.973451327433626,-26.176855220747058,0.5689327421399578,-0.23165358602431024,29.305087038103107,761.6915728504822,-3.549374967684418
AUDCAD,AUDCAD..,trail_start_1.5R_distance_0.5R,train,113,36,77,31.858407079646017,-22.289496438445678,0.6321465316953648,-0.1972521808712007,27.064717301312402,792.1316663012491,-3.084586156838963
AUDCAD,AUDCAD..,trail_start_1.5R_distance_1R,train,113,36,77,31.858407079646017,-23.5225171386231,0.6117974429528602,-0.20816386848339027,27.783272713953718,782.1833583763002,-3.2323735670365776
AUDCAD,AUDCAD..,trail_start_1.5R_distance_1.5R,train,113,36,77,31.858407079646017,-25.676954275297874,0.576241809152037,-0.22722968385219358,28.70830087747208,765.5615765448533,-3.4773804360564915
AUDCAD,AUDCAD..,trail_start_1.5R_distance_2R,train,113,35,78,30.973451327433626,-26.26160098345893,0.5681398742509971,-0.23240354852618522,29.36555138377698,761.0401089667579,-3.559884682443732
AUDCAD,AUDCAD..,trail_start_2R_distance_0.5R,train,113,35,78,30.973451327433626,-22.69904795587447,0.6265545828135949,-0.2008765305829599,27.940385727514695,788.8268415178488,-3.1589790521316634
AUDCAD,AUDCAD..,trail_start_2R_distance_1R,train,113,35,78,30.973451327433626,-23.05342313003206,0.6207243918288873,-0.20401259407108016,28.188382626388076,785.7294168137033,-3.2031102688910162
AUDCAD,AUDCAD..,trail_start_2R_distance_1.5R,train,113,35,78,30.973451327433626,-26.14929470082982,0.569791019972959,-0.23140968761796302,29.044090180194214,761.9557235333122,-3.536213676070148
AUDCAD,AUDCAD..,trail_start_2R_distance_2R,train,113,35,78,30.973451327433626,-26.233941408990876,0.5683984097937078,-0.2321587735308927,29.34597170379038,761.2510672467821,-3.5564607210215904
AUDCAD,AUDCAD..,trail_start_3R_distance_0.5R,train,113,34,79,30.08849557522124,-25.481330830829588,0.5808412287494765,-0.22549850292769547,30.881312140713153,767.1686100753185,-3.545208267990879
AUDCAD,AUDCAD..,trail_start_3R_distance_1R,train,113,34,79,30.08849557522124,-24.93410246527344,0.5898429394851822,-0.2206557740289685,29.98706594247052,771.1537739612276,-3.4566092491258056
AUDCAD,AUDCAD..,trail_start_3R_distance_1.5R,train,113,34,79,30.08849557522124,-25.25932377245084,0.584493165393476,-0.22353383869425522,29.596547277500473,768.6275185377017,-3.4723852156912374
AUDCAD,AUDCAD..,trail_start_3R_distance_2R,train,113,34,79,30.08849557522124,-25.363019638220724,0.5827874055189848,-0.22445150122319224,29.596547277500534,767.8481121145347,-3.4823959661618966
AUDCHF,AUDCHF..,fixed_1R,train,121,53,68,43.80165289256198,-2.688352426692474,0.9390763862119841,-0.022217788650351025,9.785879165240981,969.7385283143448,-0.49496938383170297
AUDCHF,AUDCHF..,fixed_1.5R,train,121,45,76,37.1900826446281,-11.60897054241706,0.7704555625216319,-0.0959419053092319,17.22266797153028,886.2609829502051,-1.6286993428845173
AUDCHF,AUDCHF..,fixed_2R,train,121,43,78,35.53719008264463,-14.619733227027375,0.7179535272129461,-0.12082424154568078,17.679214845745832,859.7003808560272,-1.9285422217503798
AUDCHF,AUDCHF..,fixed_2.5R,train,121,43,78,35.53719008264463,-12.991146579151215,0.7493725081566196,-0.10736484776158028,17.36215244774254,873.3475015387803,-1.7630935470635918
AUDCHF,AUDCHF..,fixed_3R,train,120,42,78,35.0,-19.56719617670948,0.6284591441097969,-0.16305996813924567,22.884268771267852,818.1838990019057,-2.6073343347530153
AUDCHF,AUDCHF..,fixed_4R,train,120,42,78,35.0,-20.299905021918732,0.6145465084409523,-0.1691658751826561,23.397012379908453,812.2302137218402,-2.6968178348830776
AUDCHF,AUDCHF..,fixed_5R,train,120,42,78,35.0,-23.252285974299816,0.5584868596258983,-0.19376904978583182,23.397012379908496,789.1723962993327,-2.974741056533288
AUDCHF,AUDCHF..,trail_start_1R_distance_0.5R,train,121,44,77,36.36363636363637,-24.39610086123399,0.5200875625467775,-0.20162066827466107,23.59827545067553,780.9192034955578,-3.0837452346662766
AUDCHF,AUDCHF..,trail_start_1R_distance_1R,train,121,44,77,36.36363636363637,-24.021865506360516,0.5274494029638209,-0.19852781410215303,24.135677039971604,783.6129398547823,-3.0701156262779743
AUDCHF,AUDCHF..,trail_start_1R_distance_1.5R,train,120,42,78,35.0,-22.986178244269045,0.5502007774027865,-0.1915514853689087,23.001502760413967,791.4504336565149,-2.935871383009582
AUDCHF,AUDCHF..,trail_start_1R_distance_2R,train,120,41,79,34.166666666666664,-22.121905335714967,0.573867514156244,-0.18434921113095806,22.91418892002082,798.1384363028135,-2.8499318575715598
AUDCHF,AUDCHF..,trail_start_1.5R_distance_0.5R,train,121,43,78,35.53719008264463,-22.527109780675794,0.5654030236351827,-0.1861744609973206,22.1921195834694,795.2918387506729,-2.850793400764025
