date,opened_at,closed_at,symbol,direction,result,r_multiple,requested_risk,actual_risk,actual_risk_percent,raw_lot,lot,minimum_lot_override,pnl,balance_before,balance_after,level_after
2025-12-30,2025-12-31 00:30:00,2025-12-31 00:30:00,XAUUSD,BUY,loss,-1.0444,4.6,3.6,18.0,0.0128,0.01,False,-3.76,20.0,16.24,1
2026-01-01,2026-01-02 00:45:00,2026-01-02 00:45:00,XAUUSD,BUY,loss,-1.0444,3.74,3.6,22.17,0.0104,0.01,False,-3.76,16.24,12.48,1
2026-01-07,2026-01-08 00:30:00,2026-01-08 00:30:00,XAUUSD,SELL,loss,-1.0444,2.87,3.6,28.85,0.008,0.01,True,-3.76,12.48,8.72,1
2026-01-08,2026-01-09 00:45:00,2026-01-09 00:45:00,XAUUSD,SELL,loss,-1.0444,2.01,3.6,41.28,0.0056,0.01,True,-3.76,8.72,4.96,1
2026-01-13,2026-01-14 01:00:00,2026-01-14 01:00:00,XAUUSD,BUY,loss,-1.0444,1.14,3.6,72.57,0.0032,0.01,True,-3.76,4.96,1.2,1
2026-01-14,2026-01-15 00:45:00,2026-01-15 00:45:00,XAUUSD,SELL,loss,-1.0444,0.28,3.6,299.8,0.0008,0.01,True,-3.76,1.2,0.0,1
2026-01-15,2026-01-16 00:30:00,2026-01-16 00:30:00,XAUUSD,SELL,loss,-1.0444,0.0,3.6,0.0,0.0,0.01,True,-3.76,0.0,0.0,1
2026-01-20,2026-01-21 00:30:00,2026-01-21 00:30:00,XAUUSD,BUY,win,1.0667,0.0,3.6,0.0,0.0,0.01,True,3.84,0.0,3.84,1
2026-01-21,2026-01-22 00:30:00,2026-01-22 00:30:00,XAUUSD,BUY,loss,-1.0444,0.88,3.6,93.75,0.0025,0.01,True,-3.76,3.84,0.08,1
2026-01-22,2026-01-23 00:30:00,2026-01-23 00:30:00,XAUUSD,SELL,loss,-1.0444,0.02,3.6,4484.3,0.0001,0.01,True,-3.76,0.08,0.0,1
2026-01-27,2026-01-28 00:45:00,2026-01-28 00:45:00,XAUUSD,BUY,loss,-1.0444,0.0,3.6,0.0,0.0,0.01,True,-3.76,0.0,0.0,1
2026-01-28,2026-01-29 00:30:00,2026-01-29 00:30:00,XAUUSD,BUY,loss,-1.0444,0.0,3.6,0.0,0.0,0.01,True,-3.76,0.0,0.0,1
2026-01-29,2026-01-30 00:30:00,2026-01-30 00:30:00,XAUUSD,SELL,loss,-1.0444,0.0,3.6,0.0,0.0,0.01,True,-3.76,0.0,0.0,1
2026-02-03,2026-02-04 00:45:00,2026-02-04 00:45:00,XAUUSD,BUY,loss,-1.0667,0.0,3.6,0.0,0.0,0.01,True,-3.84,0.0,0.0,1
2026-02-04,2026-02-05 00:45:00,2026-02-05 00:45:00,XAUUSD,BUY,loss,-1.0667,0.0,3.6,0.0,0.0,0.01,True,-3.84,0.0,0.0,1
2026-02-05,2026-02-06 00:30:00,2026-02-06 00:30:00,XAUUSD,BUY,loss,-1.0444,0.0,3.6,0.0,0.0,0.01,True,-3.76,0.0,0.0,1
2026-02-10,2026-02-11 00:30:00,2026-02-11 00:30:00,XAUUSD,BUY,loss,-1.0667,0.0,3.6,0.0,0.0,0.01,True,-3.84,0.0,0.0,1
2026-02-11,2026-02-12 01:00:00,2026-02-12 01:00:00,XAUUSD,SELL,loss,-1.0667,0.0,3.6,0.0,0.0,0.01,True,-3.84,0.0,0.0,1
2026-02-12,2026-02-13 01:00:00,2026-02-13 01:00:00,XAUUSD,BUY,loss,-1.0667,0.0,3.6,0.0,0.0,0.01,True,-3.84,0.0,0.0,1
2026-02-17,2026-02-18 00:30:00,2026-02-18 00:30:00,XAUUSD,BUY,loss,-1.0444,0.0,3.6,0.0,0.0,0.01,True,-3.76,0.0,0.0,1
2026-02-18,2026-02-19 00:45:00,2026-02-19 00:45:00,XAUUSD,SELL,loss,-1.0444,0.0,3.6,0.0,0.0,0.01,True,-3.76,0.0,0.0,1
