symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,pnl,range_high,range_low,range_atr,risk_per_lot,lot_min,lot_max,lot_step
XAUUSD,30,1.1111111111111112,2025-12,2025-12-30,2025-12-31 00:30:00,2025-12-31 00:30:00,BUY,4344.195,4340.595,4348.195,4340.595,loss,-1.0444,0.0444,160.0,-360.0,4344.195,4332.467,1.1196,360.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-01,2026-01-02 00:45:00,2026-01-02 00:45:00,BUY,4353.298,4349.698,4357.298,4349.698,loss,-1.0444,0.0444,160.0,-360.0,4353.298,4341.303,1.309,360.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-07,2026-01-08 00:30:00,2026-01-08 00:30:00,SELL,4454.203,4457.803,4450.203,4457.803,loss,-1.0444,0.0444,160.0,-360.0,4466.48,4454.203,2.4798,360.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-08,2026-01-09 00:45:00,2026-01-09 00:45:00,SELL,4463.551,4467.151,4459.551,4467.151,loss,-1.0444,0.0444,160.0,-360.0,4476.742,4463.551,2.2199,360.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-13,2026-01-14 01:00:00,2026-01-14 01:00:00,BUY,4610.728,4607.128,4614.728,4607.128,loss,-1.0444,0.0444,160.0,-360.0,4610.728,4597.14,1.8858,360.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-14,2026-01-15 00:45:00,2026-01-15 00:45:00,SELL,4611.652,4615.252,4607.652,4615.252,loss,-1.0444,0.0444,160.0,-360.0,4618.206,4611.652,0.7156,360.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-15,2026-01-16 00:30:00,2026-01-16 00:30:00,SELL,4603.393,4606.993,4599.393,4606.993,loss,-1.0444,0.0444,160.0,-360.0,4611.358,4603.393,1.3972,360.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-20,2026-01-21 00:30:00,2026-01-21 00:30:00,BUY,4780.053,4776.453,4784.053,4784.053,win,1.0667,0.0444,160.0,400.0,4780.053,4770.739,1.4014,360.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-21,2026-01-22 00:30:00,2026-01-22 00:30:00,BUY,4794.233,4790.633,4798.233,4790.633,loss,-1.0444,0.0444,160.0,-360.0,4794.233,4778.118,0.7712,360.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-22,2026-01-23 00:30:00,2026-01-23 00:30:00,SELL,4948.06,4951.66,4944.06,4951.66,loss,-1.0444,0.0444,160.0,-360.0,4963.38,4948.06,1.4426,360.0,0.01,200.0,0.01
