entry,exit,direction,pnl,r,reason,tag
2022-04-29 18:45:00+00:00,2022-04-29 19:55:00+00:00,-1,53.77758507109208,0.5080121264616717,time,Paper ATR-open trend
2022-05-04 19:15:00+00:00,2022-05-04 19:55:00+00:00,1,33.74162257772531,0.31713053704429633,time,Paper ATR-open trend
2022-05-05 14:30:00+00:00,2022-05-05 19:55:00+00:00,-1,67.72490078420314,0.6345200884348536,time,Paper ATR-open trend
2022-05-10 15:15:00+00:00,2022-05-10 17:49:00+00:00,-1,-107.55660262380533,-1.001352749263943,stop,Paper ATR-open trend
2022-05-18 16:45:00+00:00,2022-05-18 19:55:00+00:00,-1,50.82363799793718,0.477954447786858,time,Paper ATR-open trend
2022-05-20 16:15:00+00:00,2022-05-20 19:55:00+00:00,-1,-47.89505700510479,-0.44827102475976704,time,Paper ATR-open trend
2022-05-25 19:15:00+00:00,2022-05-25 19:55:00+00:00,1,-30.132339629760217,-0.2832918106565951,time,Paper ATR-open trend
2022-05-26 15:00:00+00:00,2022-05-26 19:55:00+00:00,1,30.771851616823973,0.29012614180078294,time,Paper ATR-open trend
2022-06-01 16:30:00+00:00,2022-06-01 19:55:00+00:00,-1,-37.15863718766886,-0.34932915483302335,time,Paper ATR-open trend
2022-06-02 16:30:00+00:00,2022-06-02 19:55:00+00:00,1,45.254038984220344,0.4269255783703417,time,Paper ATR-open trend
2022-06-07 18:15:00+00:00,2022-06-07 19:55:00+00:00,1,13.73755533026576,0.12904884318766066,time,Paper ATR-open trend
2022-06-15 19:30:00+00:00,2022-06-15 19:55:00+00:00,1,-41.536498727520076,-0.38968568812938575,time,Paper ATR-open trend
2022-06-22 14:30:00+00:00,2022-06-22 19:55:00+00:00,1,-50.19737504135179,-0.4727823633894062,time,Paper ATR-open trend
2022-06-28 15:45:00+00:00,2022-06-28 19:55:00+00:00,-1,53.36556176129469,0.505009423668297,time,Paper ATR-open trend
2022-07-05 16:30:00+00:00,2022-07-05 19:55:00+00:00,1,86.26174793364599,0.8122111408416544,time,Paper ATR-open trend
2022-07-07 18:00:00+00:00,2022-07-07 19:55:00+00:00,1,3.4814264577568785,0.032515824688926574,time,Paper ATR-open trend
2022-07-12 19:30:00+00:00,2022-07-12 19:55:00+00:00,-1,-20.332593030103265,-0.1898406116366471,time,Paper ATR-open trend
2022-07-13 14:45:00+00:00,2022-07-13 19:55:00+00:00,1,-10.359226798247592,-0.09690561645164547,time,Paper ATR-open trend
2022-07-18 19:00:00+00:00,2022-07-18 19:55:00+00:00,-1,10.345622562714098,0.09687222996074495,time,Paper ATR-open trend
2022-07-19 18:00:00+00:00,2022-07-19 19:55:00+00:00,1,10.611146040732844,0.09926232690566152,time,Paper ATR-open trend
2022-07-20 16:00:00+00:00,2022-07-20 19:55:00+00:00,1,-14.968311965577618,-0.13988273303816512,time,Paper ATR-open trend
2022-07-22 17:15:00+00:00,2022-07-22 19:55:00+00:00,-1,-4.106354200584363,-0.038428693424423704,time,Paper ATR-open trend
2022-07-27 18:45:00+00:00,2022-07-27 19:55:00+00:00,1,15.744813138309764,0.1474020921587278,time,Paper ATR-open trend
2022-08-02 16:30:00+00:00,2022-08-02 19:55:00+00:00,1,-71.52365531472998,-0.6686150542765155,time,Paper ATR-open trend
2022-08-03 15:45:00+00:00,2022-08-03 19:55:00+00:00,1,36.91950143512529,0.34745277618775045,time,Paper ATR-open trend
2022-08-22 18:45:00+00:00,2022-08-22 19:55:00+00:00,-1,-7.728248624669784,-0.07247941692535768,time,Paper ATR-open trend
2022-08-26 14:45:00+00:00,2022-08-26 19:55:00+00:00,-1,111.76974067240239,1.0489933551522381,time,Paper ATR-open trend
2022-08-30 14:45:00+00:00,2022-08-30 19:55:00+00:00,-1,-11.492978139021702,-0.10674537888319305,time,Paper ATR-open trend
2022-08-31 18:45:00+00:00,2022-08-31 19:55:00+00:00,-1,-19.355830287844828,-0.17996669655437494,time,Paper ATR-open trend
2022-09-02 17:15:00+00:00,2022-09-02 19:55:00+00:00,-1,53.30380122548143,0.49650177979624577,time,Paper ATR-open trend
2022-09-07 18:30:00+00:00,2022-09-07 19:55:00+00:00,1,5.289437012802081,0.0490253987005316,time,Paper ATR-open trend
2022-09-08 15:15:00+00:00,2022-09-08 16:10:00+00:00,1,-108.16338883325999,-1.0020262699945137,stop,Paper ATR-open trend
2022-09-13 15:30:00+00:00,2022-09-13 19:55:00+00:00,-1,101.6538086778566,0.9512532890181551,time,Paper ATR-open trend
2022-09-19 19:45:00+00:00,2022-09-19 19:55:00+00:00,1,-4.407399069701268,-0.04085480829666876,time,Paper ATR-open trend
2022-09-21 19:45:00+00:00,2022-09-21 19:55:00+00:00,-1,6.312639057782302,0.058539529269764634,time,Paper ATR-open trend
2022-09-23 19:00:00+00:00,2022-09-23 19:55:00+00:00,-1,-56.49009971276327,-0.5235479332752774,time,Paper ATR-open trend
2022-09-27 17:45:00+00:00,2022-09-27 19:55:00+00:00,-1,-45.678012374960254,-0.425570013131194,time,Paper ATR-open trend
2022-09-28 19:15:00+00:00,2022-09-28 19:55:00+00:00,1,8.864067335736538,0.08293713681986266,time,Paper ATR-open trend
2022-09-29 18:00:00+00:00,2022-09-29 19:55:00+00:00,-1,-37.26483128242663,-0.34838151954663804,time,Paper ATR-open trend
2022-10-03 18:30:00+00:00,2022-10-03 19:55:00+00:00,1,-20.71052624978616,-0.19429549343982078,time,Paper ATR-open trend
2022-10-07 18:30:00+00:00,2022-10-07 19:55:00+00:00,-1,1.601313959832126,0.015051948312939142,time,Paper ATR-open trend
2022-10-13 15:15:00+00:00,2022-10-13 19:55:00+00:00,1,116.20137687892874,1.0920993227990972,time,Paper ATR-open trend
2022-10-14 14:15:00+00:00,2022-10-14 19:55:00+00:00,-1,65.46539709935826,0.6086189282065614,time,Paper ATR-open trend
2022-10-18 15:15:00+00:00,2022-10-18 19:55:00+00:00,-1,-4.508640617034686,-0.041662380413537765,time,Paper ATR-open trend
2022-10-21 18:00:00+00:00,2022-10-21 19:55:00+00:00,1,28.738215444042012,0.26566799143993225,time,Paper ATR-open trend
2022-10-28 15:00:00+00:00,2022-10-28 19:55:00+00:00,1,53.1666452117134,0.49019225139065514,time,Paper ATR-open trend
2022-11-01 15:45:00+00:00,2022-11-01 19:55:00+00:00,-1,4.140142227233005,0.03798558054449104,time,Paper ATR-open trend
2022-11-10 20:45:00+00:00,2022-11-10 20:55:00+00:00,1,10.57872104648057,0.097022337750163,time,Paper ATR-open trend
2022-11-29 16:30:00+00:00,2022-11-29 20:55:00+00:00,-1,-30.01080988335892,-0.27497621313035203,time,Paper ATR-open trend
2022-11-30 18:45:00+00:00,2022-11-30 20:55:00+00:00,1,240.83531494724278,2.2127555192150425,time,Paper ATR-open trend
2022-12-02 20:15:00+00:00,2022-12-02 20:55:00+00:00,1,-20.567442291002056,-0.18487937040381358,time,Paper ATR-open trend
2022-12-05 19:30:00+00:00,2022-12-05 20:55:00+00:00,-1,-17.346080008471446,-0.15621156211561332,time,Paper ATR-open trend
2022-12-06 15:15:00+00:00,2022-12-06 20:55:00+00:00,-1,43.47431236950809,0.39212406872434635,time,Paper ATR-open trend
2022-12-13 15:30:00+00:00,2022-12-13 20:55:00+00:00,-1,96.78635998176905,0.8695714904054225,time,Paper ATR-open trend
2022-12-15 16:15:00+00:00,2022-12-15 20:55:00+00:00,-1,16.181843343545307,0.1441315152287485,time,Paper ATR-open trend
2022-12-19 19:30:00+00:00,2022-12-19 20:55:00+00:00,-1,-18.793567112133857,-0.1671531920294429,time,Paper ATR-open trend
2022-12-22 15:45:00+00:00,2022-12-22 20:55:00+00:00,-1,-27.725055848276586,-0.24700425202937668,time,Paper ATR-open trend
2023-01-03 15:30:00+00:00,2023-01-03 20:55:00+00:00,-1,-2.0240059082233195,-0.018076644974692888,time,Paper ATR-open trend
2023-01-06 18:45:00+00:00,2023-01-06 20:55:00+00:00,1,29.743344326941443,0.2656894834210974,time,Paper ATR-open trend
2023-01-09 16:15:00+00:00,2023-01-09 20:32:00+00:00,1,-112.50996620515714,-1.002358817816008,stop,Paper ATR-open trend
2023-01-13 20:30:00+00:00,2023-01-13 20:55:00+00:00,1,7.389019929356998,0.06649579951587199,time,Paper ATR-open trend
2023-01-18 16:45:00+00:00,2023-01-18 20:55:00+00:00,-1,27.030861494094204,0.24309642372115065,time,Paper ATR-open trend
2023-01-20 19:00:00+00:00,2023-01-20 20:55:00+00:00,1,49.03786263968261,0.4399423215573263,time,Paper ATR-open trend
2023-01-23 15:30:00+00:00,2023-01-23 20:55:00+00:00,1,59.48117844968701,0.5312969454181212,time,Paper ATR-open trend
2023-01-25 20:00:00+00:00,2023-01-25 20:55:00+00:00,1,4.926030257082956,0.04376768181061003,time,Paper ATR-open trend
2023-01-27 17:00:00+00:00,2023-01-27 20:55:00+00:00,1,25.197573307295276,0.22378199834847234,time,Paper ATR-open trend
2023-02-01 19:45:00+00:00,2023-02-01 20:55:00+00:00,1,66.20940971456493,0.5866990152704545,time,Paper ATR-open trend
2023-02-02 18:30:00+00:00,2023-02-02 20:55:00+00:00,1,-21.512574721204746,-0.1895166971959991,time,Paper ATR-open trend
2023-02-03 15:30:00+00:00,2023-02-03 20:55:00+00:00,1,-75.22280659831223,-0.6639394309439534,time,Paper ATR-open trend
2023-02-07 18:00:00+00:00,2023-02-07 18:32:00+00:00,1,-112.74004283344257,-1.0017288721651552,stop,Paper ATR-open trend
2023-02-08 20:15:00+00:00,2023-02-08 20:55:00+00:00,-1,-8.844068766941385,-0.0793773317895152,time,Paper ATR-open trend
2023-02-09 17:45:00+00:00,2023-02-09 20:55:00+00:00,-1,55.06827544882226,0.49464170432537874,time,Paper ATR-open trend
2023-02-23 16:30:00+00:00,2023-02-23 20:32:00+00:00,-1,-112.16896539459277,-1.002580057671873,stop,Paper ATR-open trend
2023-03-02 19:00:00+00:00,2023-03-02 20:55:00+00:00,1,46.977767129073314,0.4241454790368763,time,Paper ATR-open trend
2023-03-03 18:15:00+00:00,2023-03-03 20:55:00+00:00,1,25.59118319170479,0.23007778738115564,time,Paper ATR-open trend
2023-03-07 18:45:00+00:00,2023-03-07 20:55:00+00:00,-1,21.80320406888802,0.19557195571956512,time,Paper ATR-open trend
2023-03-09 19:15:00+00:00,2023-03-09 20:55:00+00:00,-1,62.48821422274348,0.5594172371423661,time,Paper ATR-open trend
2023-03-10 18:30:00+00:00,2023-03-10 20:55:00+00:00,-1,15.260491155026708,0.13585746102450968,time,Paper ATR-open trend
2023-03-13 14:45:00+00:00,2023-03-13 14:52:00+00:00,-1,-112.78435879164307,-1.0027074374900415,stop,Paper ATR-open trend
2023-03-14 15:30:00+00:00,2023-03-14 19:55:00+00:00,1,-42.98801406684954,-0.38605521759476685,time,Paper ATR-open trend
2023-03-15 19:30:00+00:00,2023-03-15 19:55:00+00:00,1,16.39123642455646,0.1477724996790324,time,Paper ATR-open trend
2023-03-16 16:30:00+00:00,2023-03-16 19:55:00+00:00,1,49.90476467641422,0.44924434933795937,time,Paper ATR-open trend
2023-03-31 19:15:00+00:00,2023-03-31 19:55:00+00:00,1,19.721638552978312,0.17674084709260196,time,Paper ATR-open trend
2023-04-05 16:30:00+00:00,2023-04-05 19:55:00+00:00,-1,-54.001730628338954,-0.4830974188176433,time,Paper ATR-open trend
2023-04-06 16:45:00+00:00,2023-04-06 19:55:00+00:00,1,10.620551727353305,0.09547227403763815,time,Paper ATR-open trend
2023-04-10 19:00:00+00:00,2023-04-10 19:55:00+00:00,1,-14.324577255190217,-0.12864637985309962,time,Paper ATR-open trend
2023-04-12 15:00:00+00:00,2023-04-12 19:55:00+00:00,-1,53.9429763270556,0.4850759294816051,time,Paper ATR-open trend
2023-04-13 16:30:00+00:00,2023-04-13 19:55:00+00:00,1,43.94688286496132,0.3932795194293191,time,Paper ATR-open trend
2023-04-18 19:00:00+00:00,2023-04-18 19:55:00+00:00,-1,-33.633629930836186,-0.2998074042370909,time,Paper ATR-open trend
2023-04-19 17:15:00+00:00,2023-04-19 19:55:00+00:00,1,-24.76488492620655,-0.22141596391449525,time,Paper ATR-open trend
2023-04-20 17:00:00+00:00,2023-04-20 19:16:00+00:00,1,-111.97934817378834,-1.0033979612232602,stop,Paper ATR-open trend
2023-04-25 18:00:00+00:00,2023-04-25 19:55:00+00:00,-1,35.53645541638491,0.3216541047056643,time,Paper ATR-open trend
2023-04-27 16:15:00+00:00,2023-04-27 19:55:00+00:00,1,75.32590803108121,0.6796177020569323,time,Paper ATR-open trend
2023-05-02 14:45:00+00:00,2023-05-02 19:55:00+00:00,-1,-20.968696022620954,-0.1879101212964681,time,Paper ATR-open trend
2023-05-05 14:45:00+00:00,2023-05-05 19:55:00+00:00,1,45.74987297680185,0.41075749115949356,time,Paper ATR-open trend
2023-05-12 16:45:00+00:00,2023-05-12 19:55:00+00:00,-1,-55.10891567259227,-0.49276201505500167,time,Paper ATR-open trend
2023-05-16 15:30:00+00:00,2023-05-16 19:55:00+00:00,1,-56.502141903433404,-0.5077215490615261,time,Paper ATR-open trend
2023-05-17 17:30:00+00:00,2023-05-17 19:55:00+00:00,1,10.352574040333616,0.09350173151353441,time,Paper ATR-open trend
2023-05-18 14:30:00+00:00,2023-05-18 19:55:00+00:00,1,103.69047085009579,0.9356302867753166,time,Paper ATR-open trend
2023-05-23 18:30:00+00:00,2023-05-23 19:55:00+00:00,-1,-6.422785774281165,-0.05741751104182505,time,Paper ATR-open trend
2023-05-26 14:15:00+00:00,2023-05-26 19:55:00+00:00,1,164.56950763252462,1.472040396484015,time,Paper ATR-open trend
2023-05-30 17:45:00+00:00,2023-05-30 19:55:00+00:00,-1,-4.733019954788584,-0.041721729280722424,time,Paper ATR-open trend
2023-06-01 16:15:00+00:00,2023-06-01 19:55:00+00:00,1,21.616143171422316,0.1906265580854328,time,Paper ATR-open trend
2023-06-07 16:00:00+00:00,2023-06-07 19:55:00+00:00,-1,78.20932093976148,0.6883932778388643,time,Paper ATR-open trend
2023-06-08 15:30:00+00:00,2023-06-08 19:55:00+00:00,1,3.3964178985204256,0.0296906575470211,time,Paper ATR-open trend
2023-06-12 19:15:00+00:00,2023-06-12 19:55:00+00:00,1,2.679757140801306,0.023418830651580354,time,Paper ATR-open trend
2023-06-15 15:30:00+00:00,2023-06-15 19:55:00+00:00,1,52.78356634382853,0.46117611305272854,time,Paper ATR-open trend
2023-06-16 19:00:00+00:00,2023-06-16 19:55:00+00:00,-1,33.31005500130496,0.28969777926199525,time,Paper ATR-open trend
2023-06-21 15:15:00+00:00,2023-06-21 19:55:00+00:00,-1,-23.03680325023378,-0.19977250106639213,time,Paper ATR-open trend
2023-06-22 14:15:00+00:00,2023-06-22 19:55:00+00:00,1,44.78421904700656,0.3891409795024216,time,Paper ATR-open trend
2023-06-26 16:45:00+00:00,2023-06-26 19:55:00+00:00,-1,2.912272308824466,0.02520735078874608,time,Paper ATR-open trend
2023-06-27 17:30:00+00:00,2023-06-27 19:55:00+00:00,1,25.77550892175727,0.22304526748971193,time,Paper ATR-open trend
2023-06-28 14:45:00+00:00,2023-06-28 19:55:00+00:00,1,-59.419154593321736,-0.5130322162862219,time,Paper ATR-open trend
2023-07-07 17:30:00+00:00,2023-07-07 19:44:00+00:00,1,-115.58856438576761,-1.0031522343778918,stop,Paper ATR-open trend
2023-07-13 19:15:00+00:00,2023-07-13 19:55:00+00:00,1,1.1446488559184929,0.010034665207079027,time,Paper ATR-open trend
2023-07-17 19:15:00+00:00,2023-07-17 19:55:00+00:00,1,4.388691775726916,0.038469993405143864,time,Paper ATR-open trend
2023-07-18 16:45:00+00:00,2023-07-18 19:55:00+00:00,1,55.71664549000974,0.4882080670046079,time,Paper ATR-open trend
2023-07-20 17:00:00+00:00,2023-07-20 19:55:00+00:00,-1,77.95138694605818,0.6797179439599311,time,Paper ATR-open trend
2023-07-21 19:15:00+00:00,2023-07-21 19:55:00+00:00,-1,-9.962921526118016,-0.08628784199448905,time,Paper ATR-open trend
2023-07-25 18:45:00+00:00,2023-07-25 19:55:00+00:00,1,-47.36776664573186,-0.4106016703596432,time,Paper ATR-open trend
2023-07-27 18:15:00+00:00,2023-07-27 19:55:00+00:00,-1,67.81123615830381,0.5902368987796207,time,Paper ATR-open trend
2023-07-28 16:00:00+00:00,2023-07-28 19:55:00+00:00,1,-36.47977732084192,-0.31566108310295227,time,Paper ATR-open trend
2023-08-02 15:00:00+00:00,2023-08-02 19:55:00+00:00,-1,18.916146377050733,0.16420054589858232,time,Paper ATR-open trend
2023-08-03 17:00:00+00:00,2023-08-03 19:55:00+00:00,1,-43.862576535366074,-0.38012246820537804,time,Paper ATR-open trend
2023-08-04 19:45:00+00:00,2023-08-04 19:55:00+00:00,-1,0.4193332953660455,0.003647898493263934,time,Paper ATR-open trend
2023-08-08 15:00:00+00:00,2023-08-08 19:55:00+00:00,-1,-100.22286818024398,-0.8718351667539692,time,Paper ATR-open trend
2023-08-09 15:00:00+00:00,2023-08-09 19:55:00+00:00,-1,21.58092859384089,0.18938283667155706,time,Paper ATR-open trend
2023-08-14 15:00:00+00:00,2023-08-14 19:55:00+00:00,1,9.820112942850585,0.08601323280504898,time,Paper ATR-open trend
2023-08-17 19:00:00+00:00,2023-08-17 19:55:00+00:00,-1,4.965323687668259,0.04345331994838717,time,Paper ATR-open trend
2023-08-21 17:45:00+00:00,2023-08-21 19:55:00+00:00,1,29.90080999201465,0.2615590051744241,time,Paper ATR-open trend
2023-08-22 19:45:00+00:00,2023-08-22 19:55:00+00:00,-1,-22.878941780072278,-0.19961271583023668,time,Paper ATR-open trend
2023-08-23 15:00:00+00:00,2023-08-23 19:55:00+00:00,1,6.628969235969661,0.05795168222913697,time,Paper ATR-open trend
2023-08-24 14:15:00+00:00,2023-08-24 19:55:00+00:00,-1,169.20831701676792,1.4783938306076607,time,Paper ATR-open trend
2023-08-29 14:15:00+00:00,2023-08-29 19:55:00+00:00,1,113.85764259437086,0.9802955665024565,time,Paper ATR-open trend
2023-09-06 16:45:00+00:00,2023-09-06 19:55:00+00:00,-1,-43.640466899860236,-0.37208966015906153,time,Paper ATR-open trend
2023-09-15 14:15:00+00:00,2023-09-15 19:55:00+00:00,-1,75.86271807262781,0.6492404813572793,time,Paper ATR-open trend
2023-09-20 19:15:00+00:00,2023-09-20 19:55:00+00:00,-1,51.513524666562326,0.43801396431342576,time,Paper ATR-open trend
2023-09-26 19:30:00+00:00,2023-09-26 19:55:00+00:00,-1,-26.28346178415962,-0.22251082251080992,time,Paper ATR-open trend
2023-09-27 17:45:00+00:00,2023-09-27 18:45:00+00:00,-1,-118.21629661401175,-1.0030286834134992,stop,Paper ATR-open trend
2023-09-28 15:45:00+00:00,2023-09-28 19:55:00+00:00,1,-6.792690981698043,-0.0582178217821763,time,Paper ATR-open trend
2023-09-29 17:15:00+00:00,2023-09-29 19:55:00+00:00,-1,-6.999969506227415,-0.06002928257685758,time,Paper ATR-open trend
2023-10-02 15:30:00+00:00,2023-10-02 17:11:00+00:00,1,-116.84084184807128,-1.0025879129243371,stop,Paper ATR-open trend
2023-10-03 15:45:00+00:00,2023-10-03 19:55:00+00:00,-1,23.813856378057775,0.2064113980409643,time,Paper ATR-open trend
2023-10-04 19:30:00+00:00,2023-10-04 19:55:00+00:00,1,9.791390676672664,0.08469403326720643,time,Paper ATR-open trend
2023-10-06 15:15:00+00:00,2023-10-06 19:55:00+00:00,1,121.62152286565941,1.0511173558142606,time,Paper ATR-open trend
2023-10-09 18:00:00+00:00,2023-10-09 19:55:00+00:00,1,0.7277020742747525,0.006223766102179223,time,Paper ATR-open trend
2023-10-10 15:45:00+00:00,2023-10-10 19:55:00+00:00,1,-67.00732137321152,-0.5730531164531455,time,Paper ATR-open trend
2023-10-13 15:30:00+00:00,2023-10-13 19:55:00+00:00,-1,24.14869590887475,0.2077122931765361,time,Paper ATR-open trend
2023-10-19 18:45:00+00:00,2023-10-19 19:55:00+00:00,-1,-5.443717721947373,-0.046726469406873895,time,Paper ATR-open trend
2023-10-20 15:30:00+00:00,2023-10-20 19:55:00+00:00,-1,0.9438651347906017,0.008105508998490786,time,Paper ATR-open trend
2023-10-23 16:15:00+00:00,2023-10-23 19:55:00+00:00,1,-45.9842343696153,-0.3948608788201281,time,Paper ATR-open trend
2023-10-25 16:15:00+00:00,2023-10-25 19:55:00+00:00,-1,73.81294263449975,0.6363351605325213,time,Paper ATR-open trend
2023-10-26 15:45:00+00:00,2023-10-26 19:55:00+00:00,-1,11.214791512013266,0.09607044289657732,time,Paper ATR-open trend
2023-11-01 15:30:00+00:00,2023-11-01 19:55:00+00:00,1,-3.5000675998917536,-0.02995421844342898,time,Paper ATR-open trend
2023-11-03 17:15:00+00:00,2023-11-03 19:55:00+00:00,1,32.54154572213241,0.27857994436349515,time,Paper ATR-open trend
2023-11-09 20:45:00+00:00,2023-11-09 20:55:00+00:00,-1,-9.781426639685531,-0.08350369554961223,time,Paper ATR-open trend
2023-11-10 17:45:00+00:00,2023-11-10 20:55:00+00:00,1,34.6444903006225,0.2960059723777531,time,Paper ATR-open trend
2023-11-20 17:15:00+00:00,2023-11-20 20:55:00+00:00,1,41.3246514014467,0.3520398744692552,time,Paper ATR-open trend
2023-11-29 20:30:00+00:00,2023-11-29 20:55:00+00:00,-1,-4.158195908742833,-0.03529891858802013,time,Paper ATR-open trend
2023-11-30 15:45:00+00:00,2023-11-30 20:55:00+00:00,-1,-62.79941213007426,-0.533292358123328,time,Paper ATR-open trend
2023-12-01 18:00:00+00:00,2023-12-01 20:55:00+00:00,1,-11.892864588688136,-0.10153564061426223,time,Paper ATR-open trend
2023-12-04 15:30:00+00:00,2023-12-04 17:34:00+00:00,-1,-117.4698888986912,-1.0039215686274443,stop,Paper ATR-open trend
2023-12-05 15:15:00+00:00,2023-12-05 20:55:00+00:00,1,-2.797221076149336,-0.024148047844739843,time,Paper ATR-open trend
2023-12-06 15:30:00+00:00,2023-12-06 20:55:00+00:00,-1,72.71588812219399,0.6278984845718651,time,Paper ATR-open trend
2023-12-07 17:30:00+00:00,2023-12-07 20:55:00+00:00,1,-12.387732274084046,-0.10630006494913545,time,Paper ATR-open trend
2023-12-08 15:15:00+00:00,2023-12-08 20:55:00+00:00,1,13.34725230268149,0.114655657721896,time,Paper ATR-open trend
2023-12-11 18:00:00+00:00,2023-12-11 20:55:00+00:00,1,21.416505884279267,0.18376152186702652,time,Paper ATR-open trend
2023-12-13 19:45:00+00:00,2023-12-13 20:55:00+00:00,1,-12.808955871257705,-0.10970397340507944,time,Paper ATR-open trend
2023-12-14 19:00:00+00:00,2023-12-14 20:55:00+00:00,-1,-66.6667825616162,-0.5716034271725637,time,Paper ATR-open trend
2023-12-20 20:00:00+00:00,2023-12-20 20:55:00+00:00,-1,33.76331018969867,0.2911520893249943,time,Paper ATR-open trend
2023-12-29 16:15:00+00:00,2023-12-29 20:55:00+00:00,-1,-32.56873328539102,-0.2800355318676226,time,Paper ATR-open trend
2024-01-02 15:15:00+00:00,2024-01-02 20:55:00+00:00,-1,43.63767571595164,0.3762632197414943,time,Paper ATR-open trend
2024-01-04 16:15:00+00:00,2024-01-04 20:53:00+00:00,1,-116.80903516761093,-1.0034034034033976,stop,Paper ATR-open trend
2024-01-05 16:00:00+00:00,2024-01-05 18:03:00+00:00,1,-115.66399613467792,-1.0036379199657546,stop,Paper ATR-open trend
2024-01-08 15:00:00+00:00,2024-01-08 20:55:00+00:00,1,159.51361747711684,1.3981616879047567,time,Paper ATR-open trend
2024-01-09 17:00:00+00:00,2024-01-09 20:55:00+00:00,1,2.6667976347747127,0.023052583998821555,time,Paper ATR-open trend
2024-01-10 20:00:00+00:00,2024-01-10 20:55:00+00:00,1,-41.944094849991714,-0.3624935422765486,time,Paper ATR-open trend
2024-01-11 15:15:00+00:00,2024-01-11 19:57:00+00:00,-1,-115.63754417965676,-1.003010448025495,stop,Paper ATR-open trend
2024-01-19 18:15:00+00:00,2024-01-19 20:55:00+00:00,1,78.53868011438716,0.6881263801597042,time,Paper ATR-open trend
2024-01-25 19:00:00+00:00,2024-01-25 20:55:00+00:00,-1,-31.348769933728942,-0.27278900016974955,time,Paper ATR-open trend
2024-01-29 20:30:00+00:00,2024-01-29 20:55:00+00:00,1,-9.24212468296002,-0.08064259583266634,time,Paper ATR-open trend
