entry,exit,direction,pnl,r,reason,tag
2021-10-22 15:20:00+00:00,2021-10-22 15:40:00+00:00,-1,298.9429175475687,2.9894291754756868,target,NY ORB
2021-10-25 13:55:00+00:00,2021-10-25 19:55:00+00:00,1,-51.369943732039445,-0.49878850813430753,time,NY ORB
2021-10-26 14:10:00+00:00,2021-10-26 19:55:00+00:00,-1,-80.04035738298364,-0.781066478740886,time,NY ORB
2021-10-27 14:15:00+00:00,2021-10-27 17:07:00+00:00,-1,-102.2987951744084,-1.0061319597743439,stop,NY ORB
2021-11-03 14:15:00+00:00,2021-11-03 19:55:00+00:00,-1,-10.75070619944406,-0.10681029760817062,time,NY ORB
2021-11-04 13:50:00+00:00,2021-11-04 19:50:00+00:00,1,38.43064690052363,0.38222399362296094,time,NY ORB
2021-11-05 14:30:00+00:00,2021-11-05 19:55:00+00:00,1,81.87019603344946,0.8111651200471268,time,NY ORB
2021-11-09 15:10:00+00:00,2021-11-09 17:53:00+00:00,-1,-102.42417459441701,-1.0066471683063016,stop,NY ORB
2021-11-12 15:05:00+00:00,2021-11-12 20:55:00+00:00,1,65.19313624368837,0.6472478907191427,time,NY ORB
2021-11-19 15:50:00+00:00,2021-11-19 20:55:00+00:00,-1,161.04094363422462,1.5885583524027873,time,NY ORB
2021-11-30 14:50:00+00:00,2021-11-30 15:37:00+00:00,1,-103.7447504411374,-1.0073681108163866,stop,NY ORB
2021-12-02 14:55:00+00:00,2021-12-02 20:55:00+00:00,-1,-33.51365537925614,-0.32873125446323087,time,NY ORB
2021-12-06 15:05:00+00:00,2021-12-06 20:55:00+00:00,1,-31.284536908648327,-0.30787820202996685,time,NY ORB
2021-12-08 15:05:00+00:00,2021-12-08 20:55:00+00:00,1,13.97745290601728,0.13798008534849854,time,NY ORB
2021-12-09 15:05:00+00:00,2021-12-09 20:55:00+00:00,-1,-16.41752127849865,-0.16184419713832035,time,NY ORB
2021-12-20 15:00:00+00:00,2021-12-20 20:55:00+00:00,-1,37.80389230196595,0.3732755222703739,time,NY ORB
2021-12-29 14:50:00+00:00,2021-12-29 20:50:00+00:00,1,155.63381520883476,1.5310129406515227,time,NY ORB
2022-01-11 16:00:00+00:00,2022-01-11 20:55:00+00:00,1,119.69956940463668,1.1597617113457783,time,NY ORB
2022-01-19 15:10:00+00:00,2022-01-19 20:55:00+00:00,1,45.0623632965943,0.4316009038762391,time,NY ORB
2022-01-21 15:05:00+00:00,2022-01-21 20:55:00+00:00,-1,197.6195357144887,1.884637681159433,time,NY ORB
2022-01-24 15:05:00+00:00,2022-01-24 18:07:00+00:00,-1,-107.62990871325029,-1.0074471254095918,stop,NY ORB
2022-01-25 14:50:00+00:00,2022-01-25 20:50:00+00:00,1,-36.293494039637324,-0.3431749241658121,time,NY ORB
