starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,timeframe
300.0,342.0,42.0,14.0,2,1,1,50.0,3.0,1.5,0.0001,5.0,H4
