starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,max_drawdown_pct,skipped_guardrail,skipped_same_symbol_overlap,policy
300.0,309.06,9.06,3.02,7,2,5,28.57,0.71,10.6,14,1,dynamic_capped
300.0,296.84,-3.16,-1.05,7,2,5,28.57,-0.07,14.43,17,1,dynamic_balanced
300.0,296.39,-3.61,-1.2,7,3,4,42.86,-0.15,10.18,17,1,production_current
300.0,296.39,-3.61,-1.2,7,3,4,42.86,-0.15,10.18,17,1,fixed_current
300.0,283.28,-16.72,-5.57,7,2,5,28.57,-1.07,14.62,17,1,dynamic_conservative
300.0,283.28,-16.72,-5.57,7,2,5,28.57,-1.07,14.62,17,1,dynamic_score
300.0,283.28,-16.72,-5.57,7,2,5,28.57,-1.07,10.91,17,1,dynamic_aggressive
300.0,276.99,-23.01,-7.67,7,2,5,28.57,-1.49,14.82,18,0,challenge20_current
