policy,bot,symbol,month,trades,wins,losses,trail_stops,timeouts,win_rate,net_r,avg_r,profit_factor,avg_final_rr
dynamic_capped,LTA,AUDUSD,2026-07,1,0,1,0,0,0.0,-1.06,-1.062,0.0,4.0
dynamic_capped,LTA,BTCUSD,2026-06,3,1,1,1,0,33.33,5.0,1.667,6.0,4.0
dynamic_capped,LTA,BTCUSD,2026-07,1,0,0,0,1,0.0,1.96,1.955,1.96,4.0
dynamic_capped,LTA,ETHUSD,2026-07,1,0,0,0,1,0.0,-0.24,-0.241,0.0,3.0
dynamic_capped,LTA,EURUSD,2026-06,3,0,2,1,0,0.0,-2.19,-0.73,0.0,3.67
dynamic_capped,LTA,EURUSD,2026-07,1,0,1,0,0,0.0,-1.05,-1.052,0.0,4.0
dynamic_capped,LTA,GBPUSD,2026-06,1,0,1,0,0,0.0,-1.08,-1.077,0.0,4.0
dynamic_capped,LTA,NZDUSD,2026-06,1,0,0,0,1,0.0,-0.27,-0.271,0.0,3.0
dynamic_capped,LTA,USDCHF,2026-07,1,0,1,0,0,0.0,-1.09,-1.092,0.0,4.0
dynamic_capped,LTA,USDJPY,2026-06,1,0,0,1,0,0.0,-0.06,-0.061,0.0,4.0
dynamic_capped,LTA,USDJPY,2026-07,1,0,0,0,1,0.0,0.38,0.379,0.38,3.0
dynamic_capped,LTA,XAGUSD,2026-07,1,0,1,0,0,0.0,-1.0,-1.001,0.0,4.0
dynamic_capped,LTA,XAUUSD,2026-06,2,1,1,0,0,50.0,2.0,1.0,3.0,3.5
dynamic_capped,LTA,XAUUSD,2026-07,4,1,2,1,0,25.0,4.0,1.0,3.0,4.0
dynamic_conservative,LTA,AUDUSD,2026-07,1,0,1,0,0,0.0,-1.03,-1.034,0.0,3.0
dynamic_conservative,LTA,BTCUSD,2026-06,3,2,1,0,0,66.67,5.0,1.667,6.0,2.67
dynamic_conservative,LTA,BTCUSD,2026-07,1,0,0,0,1,0.0,1.08,1.075,1.08,3.0
dynamic_conservative,LTA,ETHUSD,2026-07,1,0,0,0,1,0.0,-0.24,-0.241,0.0,2.0
dynamic_conservative,LTA,EURUSD,2026-06,3,0,2,1,0,0.0,-2.15,-0.717,0.0,2.67
dynamic_conservative,LTA,EURUSD,2026-07,1,0,1,0,0,0.0,-1.03,-1.029,0.0,2.0
dynamic_conservative,LTA,GBPUSD,2026-06,1,0,1,0,0,0.0,-1.08,-1.077,0.0,2.0
dynamic_conservative,LTA,NZDUSD,2026-06,1,0,0,0,1,0.0,-0.24,-0.241,0.0,2.0
dynamic_conservative,LTA,USDCAD,2026-06,2,1,1,0,0,50.0,1.82,0.911,2.66,3.0
dynamic_conservative,LTA,USDCAD,2026-07,1,0,0,1,0,0.0,-0.06,-0.065,0.0,3.0
dynamic_conservative,LTA,USDCHF,2026-07,1,0,1,0,0,0.0,-1.06,-1.062,0.0,3.0
dynamic_conservative,LTA,USDJPY,2026-06,1,0,0,1,0,0.0,-0.03,-0.033,0.0,3.0
dynamic_conservative,LTA,USDJPY,2026-07,1,0,0,0,1,0.0,0.38,0.379,0.38,2.0
dynamic_conservative,LTA,XAGUSD,2026-07,1,0,1,0,0,0.0,-1.0,-1.001,0.0,3.0
dynamic_conservative,LTA,XAUUSD,2026-06,2,1,1,0,0,50.0,1.0,0.5,2.0,2.5
dynamic_conservative,LTA,XAUUSD,2026-07,4,1,2,0,1,25.0,1.66,0.415,1.83,3.0
dynamic_score,LTA,AUDUSD,2026-07,1,0,1,0,0,0.0,-1.03,-1.034,0.0,6.0
dynamic_score,LTA,BTCUSD,2026-06,3,2,1,0,0,66.67,5.0,1.667,6.0,4.0
dynamic_score,LTA,BTCUSD,2026-07,1,0,0,0,1,0.0,1.08,1.075,1.08,3.0
dynamic_score,LTA,ETHUSD,2026-07,1,0,0,0,1,0.0,-0.24,-0.241,0.0,2.0
dynamic_score,LTA,EURUSD,2026-06,3,0,2,1,0,0.0,-2.15,-0.717,0.0,2.67
dynamic_score,LTA,EURUSD,2026-07,1,0,1,0,0,0.0,-1.03,-1.029,0.0,6.0
dynamic_score,LTA,GBPUSD,2026-06,1,0,1,0,0,0.0,-1.08,-1.077,0.0,6.0
dynamic_score,LTA,NZDUSD,2026-06,1,0,0,0,1,0.0,-0.24,-0.241,0.0,2.0
dynamic_score,LTA,USDCAD,2026-06,2,0,1,1,0,0.0,0.82,0.411,1.75,5.0
dynamic_score,LTA,USDCAD,2026-07,1,0,0,1,0,0.0,-0.06,-0.065,0.0,6.0
dynamic_score,LTA,USDCHF,2026-07,1,0,1,0,0,0.0,-1.06,-1.062,0.0,6.0
dynamic_score,LTA,USDJPY,2026-06,1,0,0,1,0,0.0,-0.03,-0.033,0.0,6.0
dynamic_score,LTA,USDJPY,2026-07,1,0,0,0,1,0.0,0.38,0.379,0.38,2.0
dynamic_score,LTA,XAGUSD,2026-07,1,0,1,0,0,0.0,-1.0,-1.001,0.0,5.0
dynamic_score,LTA,XAUUSD,2026-06,2,1,1,0,0,50.0,1.0,0.5,2.0,3.5
dynamic_score,LTA,XAUUSD,2026-07,4,1,2,0,1,25.0,4.66,1.166,3.33,5.25
fixed_current,LTA,AUDUSD,2026-07,1,0,1,0,0,0.0,-1.03,-1.034,0.0,1.0
fixed_current,LTA,BTCUSD,2026-06,3,2,1,0,0,66.67,1.0,0.333,2.0,1.0
fixed_current,LTA,BTCUSD,2026-07,1,1,0,0,0,100.0,1.0,1.0,1.0,1.0
fixed_current,LTA,ETHUSD,2026-07,1,0,0,0,1,0.0,-0.24,-0.241,0.0,1.0
fixed_current,LTA,EURUSD,2026-06,3,1,2,0,0,33.33,-1.15,-0.384,0.45,1.0
fixed_current,LTA,EURUSD,2026-07,1,0,1,0,0,0.0,-1.03,-1.029,0.0,1.0
fixed_current,LTA,GBPUSD,2026-06,1,0,1,0,0,0.0,-1.08,-1.077,0.0,1.0
fixed_current,LTA,NZDUSD,2026-06,1,0,0,0,1,0.0,-0.24,-0.241,0.0,1.0
fixed_current,LTA,USDCAD,2026-06,2,1,1,0,0,50.0,-0.18,-0.089,0.84,1.0
fixed_current,LTA,USDCAD,2026-07,1,1,0,0,0,100.0,0.94,0.935,0.94,1.0
fixed_current,LTA,USDCHF,2026-07,1,0,1,0,0,0.0,-1.06,-1.062,0.0,1.0
fixed_current,LTA,USDJPY,2026-06,1,1,0,0,0,100.0,0.97,0.967,0.97,1.0
fixed_current,LTA,USDJPY,2026-07,1,0,0,0,1,0.0,0.38,0.379,0.38,1.0
fixed_current,LTA,XAGUSD,2026-07,1,0,1,0,0,0.0,-1.0,-1.001,0.0,1.0
fixed_current,LTA,XAUUSD,2026-06,2,0,1,1,0,0.0,1.0,0.5,2.0,6.0
fixed_current,LTA,XAUUSD,2026-07,4,1,2,0,1,25.0,4.66,1.166,3.33,6.0
production_current,LTA,AUDUSD,2026-07,1,0,1,0,0,0.0,-1.03,-1.034,0.0,1.0
production_current,LTA,BTCUSD,2026-06,3,2,1,0,0,66.67,1.0,0.333,2.0,1.0
production_current,LTA,BTCUSD,2026-07,1,1,0,0,0,100.0,1.0,1.0,1.0,1.0
production_current,LTA,ETHUSD,2026-07,1,0,0,0,1,0.0,-0.24,-0.241,0.0,1.0
production_current,LTA,EURUSD,2026-06,3,1,2,0,0,33.33,-1.15,-0.384,0.45,1.0
production_current,LTA,EURUSD,2026-07,1,0,1,0,0,0.0,-1.03,-1.029,0.0,1.0
production_current,LTA,GBPUSD,2026-06,1,0,1,0,0,0.0,-1.08,-1.077,0.0,1.0
production_current,LTA,NZDUSD,2026-06,1,0,0,0,1,0.0,-0.24,-0.241,0.0,1.0
production_current,LTA,USDCAD,2026-06,2,1,1,0,0,50.0,-0.18,-0.089,0.84,1.0
production_current,LTA,USDCAD,2026-07,1,1,0,0,0,100.0,0.94,0.935,0.94,1.0
production_current,LTA,USDCHF,2026-07,1,0,1,0,0,0.0,-1.06,-1.062,0.0,1.0
production_current,LTA,USDJPY,2026-06,1,1,0,0,0,100.0,0.97,0.967,0.97,1.0
production_current,LTA,USDJPY,2026-07,1,0,0,0,1,0.0,0.38,0.379,0.38,1.0
production_current,LTA,XAGUSD,2026-07,1,0,1,0,0,0.0,-1.0,-1.001,0.0,1.0
production_current,LTA,XAUUSD,2026-06,2,0,1,1,0,0.0,1.0,0.5,2.0,6.0
production_current,LTA,XAUUSD,2026-07,4,1,2,0,1,25.0,4.66,1.166,3.33,6.0
