starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,month,symbol
300.0,270.74,-29.26,-9.75,2,0,2,0.0,-2.0,-1.0002,0.0002,9.75,2025-12,XAUUSD
300.0,333.22,33.22,11.07,14,3,11,21.43,4.0,0.2854,0.0003,26.5,2026-01,XAUUSD
300.0,350.76,50.76,16.92,13,3,10,23.08,5.0,0.3843,0.0003,22.63,2026-02,XAUUSD
300.0,416.53,116.53,38.84,15,4,11,26.67,9.0,0.5998,0.0002,33.67,2026-03,XAUUSD
300.0,253.21,-46.79,-15.6,14,2,12,14.29,-2.01,-0.1433,0.0004,33.67,2026-04,XAUUSD
300.0,131.98,-168.02,-56.01,16,0,16,0.0,-16.01,-1.0005,0.0005,56.01,2026-05,XAUUSD
300.0,213.24,-86.76,-28.92,12,1,11,8.33,-6.01,-0.5005,0.0005,36.99,2026-06,XAUUSD
