symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,setup_score,bpr_low,bpr_high,reason,pnl,balance
XAUUSD,M15,2025-12,2025-12-30 14:45:00,2025-12-30 16:00:00,BUY,4366.352,4357.63561,4409.93396,4357.63561,SL,-1.0002,0.0002,160.0,97,4360.444,4363.459,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-15.0,285.0
XAUUSD,M15,2025-12,2025-12-31 16:45:00,2025-12-31 19:30:00,BUY,4323.006,4313.91789,4368.44654,4313.91789,SL,-1.0002,0.0002,160.0,100,4317.046,4317.715,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-14.25,270.74
XAUUSD,M15,2026-01,2026-01-05 17:00:00,2026-01-06 00:30:00,BUY,4442.542,4430.96679,4500.41807,4430.96679,SL,-1.0001,0.0001,160.0,100,4433.755,4434.236,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-13.54,257.21
XAUUSD,M15,2026-01,2026-01-06 01:45:00,2026-01-06 02:00:00,SELL,4450.417,4453.56763,4434.66387,4453.56763,SL,-1.0005,0.0005,160.0,99,4450.27,4451.457,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-12.87,244.34
XAUUSD,M15,2026-01,2026-01-07 03:15:00,2026-01-07 05:30:00,SELL,4476.448,4481.78702,4449.75291,4449.75291,TP,4.9997,0.0003,160.0,100,4479.056,4479.496,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,61.08,305.42
XAUUSD,M15,2026-01,2026-01-09 19:00:00,2026-01-11 23:00:00,BUY,4497.035,4492.377,4520.325,4520.325,TP,4.9997,0.0003,160.0,100,4494.63,4495.292,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,76.35,381.77
XAUUSD,M15,2026-01,2026-01-12 23:30:00,2026-01-12 23:45:00,SELL,4586.192,4590.81984,4563.0528,4590.81984,SL,-1.0003,0.0003,160.0,99,4588.649,4588.695,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-19.09,362.68
XAUUSD,M15,2026-01,2026-01-13 07:30:00,2026-01-13 08:00:00,SELL,4580.31,4589.7788,4532.96598,4589.7788,SL,-1.0002,0.0002,160.0,100,4586.951,4587.976,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-18.14,344.54
XAUUSD,M15,2026-01,2026-01-15 14:15:00,2026-01-15 14:30:00,SELL,4602.655,4609.99211,4565.96946,4609.99211,SL,-1.0002,0.0002,160.0,100,4605.481,4608.004,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-17.23,327.31
XAUUSD,M15,2026-01,2026-01-16 14:00:00,2026-01-16 14:30:00,SELL,4607.105,4611.38543,4585.70286,4611.38543,SL,-1.0004,0.0004,160.0,96,4606.796,4609.321,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-16.37,310.94
XAUUSD,M15,2026-01,2026-01-20 15:45:00,2026-01-20 16:00:00,SELL,4737.567,4741.50993,4717.85236,4741.50993,SL,-1.0004,0.0004,160.0,99,4738.492,4738.551,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-15.55,295.38
