policy,bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,final_rr,exit_price,result,r_multiple,setup_score,atr,spread_r,spread_points,atr_percentile,session_metric,stop_mode,rr_mode,entry_model,balance_before,risk_amount,pnl,balance_after
dynamic_balanced,ORB,XAGUSD,M15,2025-12,2025-12-30 00:15:00,2025-12-30 01:00:00,BUY,72.675,72.148,5.0,72.148,loss,-1.0004,100,0.527,0.0004,20.0,0.1042,1.0572,"max(structure,0.80ATR)",balanced,ORB 15m breakout,300.0,15.0,-15.01,284.99
dynamic_balanced,ORB,XAGUSD,M15,2025-12,2025-12-31 00:15:00,2025-12-31 03:15:00,SELL,74.985,75.863304,3.0,72.350089,win,2.9998,100,0.702643,0.0002,20.0,0.8958,0.5721,"max(structure,1.25ATR)",balanced,ORB 15m breakout,284.99,14.25,42.75,327.74
dynamic_balanced,ORB,XAGUSD,M15,2026-01,2026-01-02 00:15:00,2026-01-02 00:30:00,SELL,72.594,73.013,5.0,72.594,trail_stop,-0.0005,100,0.494929,0.0005,20.0,0.3438,0.8466,"max(structure,0.80ATR)",balanced,ORB 15m breakout,327.74,16.39,-0.01,327.73
dynamic_balanced,LTA,US30,M15,2026-01,2026-01-05 05:15:00,2026-01-05 07:15:00,BUY,48420.4,48374.14821,4.0,48420.4,trail_stop,-0.0454,90,15.678571,0.0454,21.0,0.1771,,"max(structure,0.80ATR)",balanced,Entry Model 2 - Internal Swing Confirmation,327.73,16.39,-0.74,326.99
dynamic_balanced,ORB,XAGUSD,M15,2026-01,2026-01-06 00:15:00,2026-01-06 01:00:00,BUY,76.311,76.0661,5.0,76.0661,loss,-1.0008,100,0.349857,0.0008,20.0,0.2708,0.5802,"max(structure,0.70ATR)",balanced,ORB 15m breakout,326.99,16.35,-16.36,310.63
dynamic_balanced,ORB,XAGUSD,M15,2026-01,2026-01-07 00:15:00,2026-01-07 01:00:00,SELL,82.432,82.7189,4.0,81.2844,win,3.9993,95,0.409857,0.0007,20.0,0.2604,0.4807,"max(structure,0.70ATR)",balanced,ORB 15m breakout,310.63,15.53,62.11,372.74
dynamic_balanced,ORB,XAGUSD,M15,2026-01,2026-01-08 00:15:00,2026-01-08 01:00:00,SELL,78.682,78.952,5.0,77.872,trail_stop,2.9993,100,0.27,0.0007,20.0,0.0312,1.0439,"max(structure,0.80ATR)",balanced,ORB 15m breakout,372.74,18.64,55.9,428.64
dynamic_balanced,ORB,XAGUSD,M15,2026-01,2026-01-09 00:15:00,2026-01-09 00:30:00,SELL,76.448,76.739,5.0,76.448,trail_stop,-0.0007,100,0.291,0.0007,20.0,0.1354,1.0385,"max(structure,0.80ATR)",balanced,ORB 15m breakout,428.64,21.43,-0.02,428.62
dynamic_balanced,ORB,XAUUSD,M15,2026-01,2026-01-13 00:15:00,2026-01-13 01:15:00,SELL,4592.223,4601.362571,4.0,4592.223,trail_stop,-0.0002,100,9.139571,0.0002,160.0,0.6562,0.8214,"max(structure,1.00ATR)",balanced,ORB 15m breakout,428.62,21.43,-0.0,428.62
dynamic_balanced,ORB,XAUUSD,M15,2026-01,2026-01-14 00:15:00,2026-01-14 05:45:00,BUY,4607.803,4594.47425,3.0,4621.13175,trail_stop,0.9999,100,10.663,0.0001,160.0,0.3333,1.4798,"max(structure,1.25ATR)",balanced,ORB 15m breakout,428.62,21.43,21.43,450.05
dynamic_balanced,ORB,XAGUSD,M15,2026-01,2026-01-15 00:15:00,2026-01-15 01:00:00,BUY,92.717,91.776107,3.0,91.776107,loss,-1.0002,100,0.752714,0.0002,20.0,0.9688,0.7785,"max(structure,1.25ATR)",balanced,ORB 15m breakout,450.05,22.5,-22.51,427.54
dynamic_balanced,ORB,XAUUSD,M15,2026-01,2026-01-16 00:15:00,2026-01-16 00:30:00,BUY,4610.395,4603.393,5.0,4603.393,loss,-1.0002,100,7.002,0.0002,160.0,0.2812,1.2283,"max(structure,0.80ATR)",balanced,ORB 15m breakout,427.54,21.38,-21.38,406.16
dynamic_balanced,ORB,XAUUSD,M15,2026-01,2026-01-20 00:15:00,2026-01-20 00:30:00,SELL,4664.099,4668.008,5.0,4664.099,trail_stop,-0.0004,100,4.334571,0.0004,160.0,0.1667,0.9018,"max(structure,0.80ATR)",balanced,ORB 15m breakout,406.16,20.31,-0.01,406.15
dynamic_balanced,ORB,XAGUSD,M15,2026-01,2026-01-21 00:15:00,2026-01-21 01:00:00,BUY,95.046,94.754343,5.0,95.046,trail_stop,-0.001,100,0.364571,0.001,30.0,0.2604,0.7461,"max(structure,0.80ATR)",balanced,ORB 15m breakout,406.15,20.31,-0.02,406.13
dynamic_balanced,ORB,EURUSD,M15,2026-01,2026-01-22 00:15:00,2026-01-22 05:30:00,BUY,1.1679,1.167075,3.0,1.168725,trail_stop,0.903,100,0.00066,0.097,8.0,0.0521,1.6239,"max(structure,1.25ATR)",balanced,ORB 15m breakout,406.13,20.31,18.34,424.47
dynamic_balanced,ORB,XAGUSD,M15,2026-01,2026-01-23 00:15:00,2026-01-23 00:45:00,SELL,96.715,96.976657,5.0,96.976657,loss,-1.0008,100,0.327071,0.0008,20.0,0.2083,0.7582,"max(structure,0.80ATR)",balanced,ORB 15m breakout,424.47,21.22,-21.24,403.23
dynamic_balanced,ORB,EURUSD,M15,2026-01,2026-01-27 00:15:00,2026-01-27 03:45:00,BUY,1.18806,1.18701,3.0,1.18806,trail_stop,-0.0762,95,0.00084,0.0762,8.0,0.0625,2.0311,"max(structure,1.25ATR)",balanced,ORB 15m breakout,403.23,20.16,-1.54,401.69
dynamic_balanced,ORB,EURUSD,M15,2026-01,2026-01-28 00:30:00,2026-01-28 01:00:00,BUY,1.20226,1.20076,4.0,1.20076,loss,-1.0533,100,0.001849,0.0533,8.0,0.5521,0.8111,"max(structure,0.80ATR)",balanced,ORB 15m breakout,401.69,20.08,-21.16,380.54
dynamic_balanced,ORB,EURUSD,M15,2026-01,2026-01-29 00:15:00,2026-01-29 01:00:00,BUY,1.19805,1.19655,3.0,1.19655,loss,-1.0533,100,0.0012,0.0533,8.0,0.0833,1.697,"max(structure,1.25ATR)",balanced,ORB 15m breakout,380.54,19.03,-20.04,360.49
dynamic_balanced,ORB,EURUSD,M15,2026-01,2026-01-30 00:15:00,2026-01-30 00:15:00,SELL,1.1966,1.197462,3.0,1.194013,win,2.9072,100,0.00069,0.0928,8.0,0.0833,1.5333,"max(structure,1.25ATR)",balanced,ORB 15m breakout,360.49,18.02,52.4,412.9
dynamic_balanced,LTA,US30,M15,2026-02,2026-02-02 06:00:00,2026-02-02 07:15:00,SELL,48512.8,48587.73679,4.0,48512.8,trail_stop,-0.028,95,53.578571,0.028,21.0,0.1667,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation,412.9,20.64,-0.58,412.32
dynamic_balanced,ORB,XAGUSD,M15,2026-02,2026-02-03 00:15:00,2026-02-03 00:45:00,BUY,83.321,82.337686,5.0,82.337686,loss,-1.0005,100,1.229143,0.0005,50.0,0.0104,0.7387,"max(structure,0.80ATR)",balanced,ORB 15m breakout,412.32,20.62,-20.63,391.69
dynamic_balanced,ORB,XAGUSD,M15,2026-02,2026-02-04 00:15:00,2026-02-04 01:30:00,BUY,85.112,84.33595,5.0,86.6641,trail_stop,1.9994,100,1.108643,0.0006,50.0,0.2812,0.5421,"max(structure,0.70ATR)",balanced,ORB 15m breakout,391.69,19.58,39.16,430.85
dynamic_balanced,ORB,XAGUSD,M15,2026-02,2026-02-05 00:15:00,2026-02-05 01:00:00,BUY,89.892,88.82,5.0,88.82,loss,-1.0005,100,1.072,0.0005,50.0,0.375,1.3253,"max(structure,0.80ATR)",balanced,ORB 15m breakout,430.85,21.54,-21.55,409.3
dynamic_balanced,ORB,XAGUSD,M15,2026-02,2026-02-10 00:30:00,2026-02-10 14:30:00,SELL,81.731,83.00225,3.0,83.00225,loss,-1.0004,100,1.017,0.0004,50.0,0.6562,1.6504,"max(structure,1.25ATR)",balanced,ORB 15m breakout,409.3,20.46,-20.47,388.82
dynamic_balanced,ORB,XAUUSD,M15,2026-02,2026-02-11 00:15:00,2026-02-11 00:30:00,SELL,5030.931,5044.322,5.0,5044.322,loss,-1.0002,100,13.391,0.0002,240.0,0.1458,1.3212,"max(structure,0.80ATR)",balanced,ORB 15m breakout,388.82,19.44,-19.45,369.38
dynamic_balanced,ORB,EURUSD,M15,2026-02,2026-02-12 00:15:00,2026-02-12 04:15:00,BUY,1.18759,1.186402,3.0,1.186402,loss,-1.0674,95,0.00095,0.0674,8.0,0.1562,2.66,"max(structure,1.25ATR)",balanced,ORB 15m breakout,369.38,18.47,-19.71,349.66
