trades,wins,losses,timeouts,win_rate,net_r,start_balance,final_balance,level,target_balance,target_reached,target_reached_at,max_drawdown_pct,min_balance,symbol
13,5,0,8,38.46,6.12,20.0,67.4,5,52399.91,False,,12.25,18.73,AUDUSD
