symbol,timeframe,variant,return_pct,profit_factor,win_rate_pct,equity_dd_pct,trades,sharpe,recovery_factor,score,history_quality,commission,swap,path
ustec,h1,longonly,-22.0517,0.81,37.44,26.81,195,-2.11,-0.79,-45.1142,98%,-185.85,-745.01,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\screen\ustec--h1--longonly--screen.htm
ustec,h1,base,-34.2442,0.82,36.75,40.9,332,-2.37,-0.79,-67.9042,98%,-302.06,-697.54,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\screen\ustec--h1--base--screen.htm
ustec,m15,ema50,-47.3893,0.84,37.34,52.55,608,-3.14,-0.85,-89.97179999999999,98%,-895.85,-692.24,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\screen\ustec--m15--ema50--screen.htm
ustec,m15,longonly,-58.678799999999995,0.81,37.32,59.88,753,-3.59,-0.97,-107.2838,98%,-1003.91,-1099.35,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\screen\ustec--m15--longonly--screen.htm
ustec,m15,markov,-61.976699999999994,0.78,36.03,63.51,730,-4.57,-0.96,-114.0942,98%,-991.27,-621.39,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\screen\ustec--m15--markov--screen.htm
ustec,m15,range,-73.71419999999999,0.8,36.82,74.28,1119,-3.76,-0.97,-133.30419999999998,98%,-1264.28,-773.33,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\screen\ustec--m15--range--screen.htm
ustec,m15,base,-76.3683,0.84,37.43,76.84,1376,-3.48,-0.97,-137.3383,98%,-1683.61,-967.1,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\screen\ustec--m15--base--screen.htm
xauusd,h4,longonly,27.784100000000002,1.71,55.0,4.5,80,3.53,4.73,33.274100000000004,98%,-31.43,-385.87,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\screen\xauusd--h4--longonly--screen.htm
xauusd,h1,longonly,27.3862,1.18,46.15,9.41,234,2.13,2.21,23.1937,98%,-197.24,-870.67,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\screen\xauusd--h1--longonly--screen.htm
xauusd,h1,markov,19.124299999999998,1.14,44.7,9.81,217,1.92,1.53,14.126799999999996,98%,-195.51,-281.17,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\screen\xauusd--h1--markov--screen.htm
xauusd,h4,base,14.379800000000001,1.24,46.36,7.7,110,1.36,1.56,11.684800000000001,98%,-42.0,-367.77,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\screen\xauusd--h4--base--screen.htm
xauusd,h4,range,9.7001,1.2,45.65,5.98,92,1.06,1.41,7.745100000000001,98%,-35.64,-336.41,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\screen\xauusd--h4--range--screen.htm
xauusd,h4,ema50,1.4962,1.06,42.0,12.08,50,0.34,0.11,-6.7938,98%,-16.05,-132.33,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\screen\xauusd--h4--ema50--screen.htm
xauusd,h4,markov,-6.1777999999999995,0.83,37.1,14.05,62,-1.13,-0.42,-18.980300000000003,98%,-24.06,-144.47,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\screen\xauusd--h4--markov--screen.htm
xauusd,h1,range,-5.5553,0.97,40.7,20.81,344,-0.36,-0.24,-21.642799999999998,98%,-250.96,-615.58,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\screen\xauusd--h1--range--screen.htm
xauusd,h1,ema50,-8.7398,0.9,38.65,23.01,163,-1.18,-0.37,-27.587300000000003,98%,-107.69,-257.27,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\screen\xauusd--h1--ema50--screen.htm
xauusd,h1,base,-8.2831,0.96,40.53,27.46,412,-0.46,-0.26,-29.5081,98%,-306.92,-704.36,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\screen\xauusd--h1--base--screen.htm
xauusd,m15,longonly,-28.3538,0.94,40.48,35.9,835,-1.34,-0.72,-56.5488,98%,-1113.04,-2007.57,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\screen\xauusd--m15--longonly--screen.htm
xauusd,m15,range,-37.6929,0.94,40.08,47.21,1235,-1.34,-0.72,-74.3704,98%,-1506.01,-1355.35,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\screen\xauusd--m15--range--screen.htm
xauusd,m15,ema50,-41.496,0.88,38.4,49.26,651,-2.75,-0.77,-81.016,98%,-839.61,-789.84,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\screen\xauusd--m15--ema50--screen.htm
xauusd,m15,markov,-49.5594,0.85,38.09,52.19,806,-3.3,-0.95,-91.8519,98%,-877.11,-862.11,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\screen\xauusd--m15--markov--screen.htm
xauusd,m15,base,-63.8996,0.89,38.9,70.57,1473,-2.51,-0.84,-119.18209999999999,98%,-1493.03,-1400.1,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\screen\xauusd--m15--base--screen.htm
