symbol,timeframe,variant,return_pct,profit_factor,win_rate_pct,equity_dd_pct,trades,sharpe,recovery_factor,score,history_quality,commission,swap,path
ethusd,h4,signal-rr400,-1.9596000000000002,0.97,20.48,17.61,83,-0.13,-0.1,-15.5321,100%,-111.11,-125.28,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\ethusd--h4--signal-rr400--stoprr.htm
ethusd,h4,atr-rr050,-8.4185,0.77,61.62,11.0,99,-1.9,-0.76,-19.918499999999998,100%,-57.07,-44.38,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\ethusd--h4--atr-rr050--stoprr.htm
ethusd,h4,swing-rr150,-9.8861,0.82,36.05,14.28,86,-1.27,-0.67,-23.031100000000002,100%,-69.06,-65.49,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\ethusd--h4--swing-rr150--stoprr.htm
ethusd,h4,swing-rr050,-11.523900000000001,0.76,61.11,13.47,126,-2.5,-0.85,-25.276400000000002,100%,-99.75,-40.48,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\ethusd--h4--swing-rr050--stoprr.htm
ethusd,h4,swing-rr100,-10.1619,0.79,45.16,16.36,93,-1.57,-0.61,-25.3169,100%,-73.64,-52.58,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\ethusd--h4--swing-rr100--stoprr.htm
ethusd,h4,signal-rr200,-9.6162,0.86,31.0,18.97,100,-1.06,-0.47,-25.773699999999998,100%,-125.79,-79.35,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\ethusd--h4--signal-rr200--stoprr.htm
ethusd,h4,swing-rr075,-13.4269,0.72,50.0,15.08,102,-2.34,-0.89,-28.706900000000005,100%,-78.27,-50.0,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\ethusd--h4--swing-rr075--stoprr.htm
ethusd,h4,signal-rr050,-14.988800000000001,0.74,60.78,18.05,153,-3.56,-0.82,-32.9063,100%,-177.4,-32.76,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\ethusd--h4--signal-rr050--stoprr.htm
ethusd,h4,signal-rr100,-15.476400000000002,0.74,43.97,20.62,116,-2.53,-0.75,-34.806400000000004,100%,-128.95,-62.01,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\ethusd--h4--signal-rr100--stoprr.htm
ethusd,h4,signal-rr075,-16.8252,0.73,50.38,22.38,133,-3.06,-0.74,-37.840199999999996,100%,-149.54,-45.61,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\ethusd--h4--signal-rr075--stoprr.htm
ethusd,h4,signal-rr150,-18.3501,0.72,33.33,23.87,105,-2.36,-0.75,-40.2326,100%,-123.21,-69.2,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\ethusd--h4--signal-rr150--stoprr.htm
eurusd,h4,signal-rr300,11.292200000000001,1.24,32.14,11.61,56,1.07,0.77,5.519700000000002,100%,-68.59,-292.03000000000003,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\eurusd--h4--signal-rr300--stoprr.htm
eurusd,h4,swing-rr200,5.915700000000001,1.17,38.46,6.11,52,0.75,0.86,3.4082,100%,-39.65,-205.55,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\eurusd--h4--swing-rr200--stoprr.htm
eurusd,h4,atr-rr050,2.7594,1.1,69.41,4.47,85,0.81,0.57,0.8119000000000007,100%,-44.5,-94.92,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\eurusd--h4--atr-rr050--stoprr.htm
eurusd,h4,signal-rr200,6.2105,1.12,37.33,9.64,75,0.79,0.59,0.5755000000000003,100%,-87.74,-198.85,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\eurusd--h4--signal-rr200--stoprr.htm
eurusd,h4,signal-rr075,3.6183,1.09,60.42,6.58,96,0.91,0.5,0.03830000000000039,100%,-111.94,-116.83,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\eurusd--h4--signal-rr075--stoprr.htm
eurusd,h4,signal-rr150,3.9224,1.08,43.21,9.23,81,0.58,0.38,-1.9101,100%,-92.91,-175.79,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\eurusd--h4--signal-rr150--stoprr.htm
eurusd,h4,swing-rr075,2.0177,1.05,59.3,6.25,86,0.47,0.3,-1.9347999999999996,100%,-65.64,-119.68,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\eurusd--h4--swing-rr075--stoprr.htm
eurusd,h4,signal-rr400,4.5737,1.11,24.0,11.14,50,0.4,0.36,-2.4813,100%,-54.16,-291.12,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\eurusd--h4--signal-rr400--stoprr.htm
eurusd,h4,swing-rr050,0.40479999999999994,1.01,67.71,5.74,96,0.11,0.07,-3.7451999999999996,100%,-71.63,-108.52,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\eurusd--h4--swing-rr050--stoprr.htm
eurusd,h4,signal-rr100,-0.9776999999999999,0.98,50.56,7.56,89,-0.2,-0.13,-6.947699999999999,100%,-97.62,-142.66,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\eurusd--h4--signal-rr100--stoprr.htm
eurusd,h4,signal-rr050,-1.5044,0.96,66.67,7.21,111,-0.45,-0.2,-7.536899999999999,100%,-128.72,-88.44,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\eurusd--h4--signal-rr050--stoprr.htm
eurusd,h4,atr-rr150,-1.4363,0.96,40.35,7.75,57,-0.23,-0.17,-7.763800000000001,100%,-28.31,-183.24,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\eurusd--h4--atr-rr150--stoprr.htm
eurusd,h4,swing-rr400,0.25579999999999997,1.01,22.5,11.08,40,0.02,0.02,-7.9442,100%,-27.41,-259.46,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\eurusd--h4--swing-rr400--stoprr.htm
eurusd,h4,swing-rr100,-1.8887,0.95,50.0,8.33,76,-0.37,-0.21,-8.821200000000001,100%,-56.86,-150.65,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\eurusd--h4--swing-rr100--stoprr.htm
eurusd,h4,swing-rr300,-0.6364,0.98,27.27,10.99,44,-0.07,-0.05,-9.1139,100%,-32.58,-256.61,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\eurusd--h4--swing-rr300--stoprr.htm
eurusd,h4,atr-rr300,-0.9462,0.97,26.19,11.73,42,-0.11,-0.07,-10.0987,100%,-19.83,-226.32,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\eurusd--h4--atr-rr300--stoprr.htm
eurusd,h4,atr-rr100,-2.4346,0.93,49.28,10.05,69,-0.49,-0.22,-10.9171,100%,-35.17,-147.09,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\eurusd--h4--atr-rr100--stoprr.htm
eurusd,h4,swing-rr150,-3.4124000000000003,0.91,39.06,8.63,64,-0.53,-0.37,-11.049900000000001,100%,-48.19,-166.9,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\eurusd--h4--swing-rr150--stoprr.htm
eurusd,h4,atr-rr075,-3.2242,0.9,55.41,9.96,74,-0.77,-0.3,-12.0792,100%,-37.85,-125.25,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\eurusd--h4--atr-rr075--stoprr.htm
eurusd,h4,atr-rr200,-3.8047999999999997,0.88,32.61,11.68,46,-0.53,-0.3,-14.0298,100%,-21.86,-210.32,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\eurusd--h4--atr-rr200--stoprr.htm
eurusd,h4,atr-rr400,-11.940199999999999,0.59,14.71,13.98,34,-1.27,-0.84,-27.4602,100%,-15.72,-255.98,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\eurusd--h4--atr-rr400--stoprr.htm
gbpjpy,h4,swing-rr300,23.5799,1.79,39.53,6.23,43,2.02,2.98,27.817400000000003,100%,-39.87,0.0,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\gbpjpy--h4--swing-rr300--stoprr.htm
gbpjpy,h4,swing-rr400,14.0954,1.6,31.25,6.79,32,1.06,1.8,14.6329,100%,-27.15,0.0,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\gbpjpy--h4--swing-rr400--stoprr.htm
gbpjpy,h4,swing-rr200,8.7237,1.27,40.0,6.83,50,1.1,1.09,6.8511999999999995,100%,-41.0,0.0,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\gbpjpy--h4--swing-rr200--stoprr.htm
gbpjpy,h4,swing-rr150,2.8116000000000003,1.08,42.62,6.39,61,0.48,0.43,-0.9408999999999985,100%,-49.0,0.0,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\gbpjpy--h4--swing-rr150--stoprr.htm
gbpjpy,h4,atr-rr150,2.8197000000000005,1.09,42.86,8.21,56,0.51,0.33,-2.1827999999999994,100%,-33.97,0.0,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\gbpjpy--h4--atr-rr150--stoprr.htm
gbpjpy,h4,signal-rr400,4.897,1.1,22.41,13.0,58,0.44,0.32,-3.6329999999999987,100%,-75.72,0.0,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\gbpjpy--h4--signal-rr400--stoprr.htm
gbpjpy,h4,swing-rr100,1.68,1.05,52.24,8.45,67,0.34,0.2,-3.987499999999999,100%,-52.39,0.0,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\gbpjpy--h4--swing-rr100--stoprr.htm
gbpjpy,h4,atr-rr200,-1.2567,0.96,33.33,9.52,48,-0.17,-0.12,-8.8817,100%,-29.53,0.0,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\gbpjpy--h4--atr-rr200--stoprr.htm
gbpjpy,h4,signal-rr300,0.2959,1.01,26.09,13.01,69,0.04,0.02,-9.341600000000001,100%,-86.9,0.0,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\gbpjpy--h4--signal-rr300--stoprr.htm
gbpjpy,h4,signal-rr200,-1.0769,0.98,33.8,13.17,71,-0.16,-0.08,-11.234399999999999,100%,-83.65,0.0,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\gbpjpy--h4--signal-rr200--stoprr.htm
gbpjpy,h4,signal-rr150,-3.2162,0.93,39.24,12.31,79,-0.56,-0.26,-13.4287,100%,-90.51,0.0,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\gbpjpy--h4--signal-rr150--stoprr.htm
gbpjpy,h4,atr-rr100,-4.7699,0.85,46.77,9.01,62,-1.09,-0.52,-13.5724,100%,-35.45,0.0,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\gbpjpy--h4--atr-rr100--stoprr.htm
gbpjpy,h4,swing-rr075,-5.2942,0.84,53.95,8.93,76,-1.17,-0.58,-14.1767,100%,-56.47,0.0,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\gbpjpy--h4--swing-rr075--stoprr.htm
gbpjpy,h4,atr-rr075,-4.8012,0.84,53.73,10.57,67,-1.22,-0.45,-14.9387,100%,-37.77,0.0,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\gbpjpy--h4--atr-rr075--stoprr.htm
gbpjpy,h4,atr-rr300,-5.0223,0.82,22.22,10.67,36,-0.54,-0.44,-15.0948,100%,-20.88,0.0,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\gbpjpy--h4--atr-rr300--stoprr.htm
gbpjpy,h4,swing-rr050,-7.341399999999999,0.76,60.98,8.94,82,-2.05,-0.81,-17.471399999999996,100%,-60.97,0.0,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\gbpjpy--h4--swing-rr050--stoprr.htm
gbpjpy,h4,atr-rr050,-8.3223,0.72,59.21,10.14,76,-2.4,-0.81,-19.9273,100%,-42.99,0.0,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\gbpjpy--h4--atr-rr050--stoprr.htm
gbpjpy,h4,atr-rr400,-8.1385,0.7,15.15,12.8,33,-0.77,-0.6,-21.723500000000005,100%,-18.759999999999998,0.0,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\gbpjpy--h4--atr-rr400--stoprr.htm
gbpjpy,h4,signal-rr100,-11.5097,0.76,43.96,13.58,91,-2.53,-0.83,-25.359700000000004,100%,-106.31,0.0,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\gbpjpy--h4--signal-rr100--stoprr.htm
gbpjpy,h4,signal-rr050,-11.487400000000001,0.71,59.41,13.13,101,-3.56,-0.86,-26.014900000000004,100%,-116.86,0.0,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\gbpjpy--h4--signal-rr050--stoprr.htm
gbpjpy,h4,signal-rr075,-12.2674,0.73,50.0,13.91,94,-3.08,-0.87,-26.9399,100%,-107.9,0.0,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\gbpjpy--h4--signal-rr075--stoprr.htm
gbpusd,h4,atr-rr400,13.9735,1.51,27.78,6.62,36,1.26,1.81,14.7385,100%,-19.0,-56.22,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\gbpusd--h4--atr-rr400--stoprr.htm
gbpusd,h4,signal-rr100,7.1,1.16,54.35,7.29,92,1.36,0.94,3.912499999999999,100%,-93.37,-24.05,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\gbpusd--h4--signal-rr100--stoprr.htm
gbpusd,h4,atr-rr300,5.2933,1.2,28.95,6.73,38,0.61,0.74,2.5508,100%,-18.54,-44.05,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\gbpusd--h4--atr-rr300--stoprr.htm
gbpusd,h4,signal-rr075,4.5671,1.12,60.42,7.07,96,1.07,0.64,0.9996000000000008,100%,-93.54,-20.91,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\gbpusd--h4--signal-rr075--stoprr.htm
gbpusd,h4,signal-rr050,3.5557,1.11,69.61,6.48,102,1.13,0.53,0.3607000000000009,100%,-101.74,-17.89,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\gbpusd--h4--signal-rr050--stoprr.htm
gbpusd,h4,swing-rr200,2.5181999999999998,1.07,35.09,7.01,57,0.35,0.33,-1.8642999999999998,100%,-40.51,-34.37,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\gbpusd--h4--swing-rr200--stoprr.htm
gbpusd,h4,swing-rr050,2.0918,1.08,68.6,6.8,86,0.58,0.3,-1.9181999999999988,100%,-57.38,-17.09,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\gbpusd--h4--swing-rr050--stoprr.htm
gbpusd,h4,atr-rr150,1.2358,1.04,41.82,6.25,55,0.2,0.2,-2.9516999999999993,100%,-26.19,-28.78,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\gbpusd--h4--atr-rr150--stoprr.htm
gbpusd,h4,swing-rr400,2.3168,1.07,21.43,8.65,42,0.2,0.24,-3.3707,100%,-28.95,-54.74,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\gbpusd--h4--swing-rr400--stoprr.htm
gbpusd,h4,swing-rr300,2.2822,1.06,26.53,8.66,49,0.23,0.24,-3.4977999999999994,100%,-35.52,-43.97,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\gbpusd--h4--swing-rr300--stoprr.htm
gbpusd,h4,atr-rr100,0.0632,1.0,50.79,6.79,63,0.01,0.01,-5.0243,100%,-30.04,-22.66,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\gbpusd--h4--atr-rr100--stoprr.htm
gbpusd,h4,swing-rr150,0.3055,1.01,40.3,8.53,67,0.05,0.03,-5.966999999999999,100%,-47.07,-28.11,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\gbpusd--h4--swing-rr150--stoprr.htm
gbpusd,h4,atr-rr200,-1.0083,0.96,32.56,7.2,43,-0.13,-0.14,-6.873300000000001,100%,-19.96,-38.25,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\gbpusd--h4--atr-rr200--stoprr.htm
gbpusd,h4,swing-rr100,-1.1006,0.97,49.3,7.37,71,-0.2,-0.14,-7.0281,100%,-48.44,-23.85,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\gbpusd--h4--swing-rr100--stoprr.htm
gbpusd,h4,swing-rr075,-1.1757,0.96,56.58,7.34,76,-0.26,-0.16,-7.2107,100%,-49.8,-21.54,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\gbpusd--h4--swing-rr075--stoprr.htm
gbpusd,h4,signal-rr300,2.5897000000000006,1.05,26.47,14.34,68,0.28,0.16,-7.525299999999999,100%,-66.56,-40.11,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\gbpusd--h4--signal-rr300--stoprr.htm
gbpusd,h4,signal-rr150,0.218,1.0,40.74,11.32,81,0.03,0.02,-8.257,100%,-79.57,-30.3,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\gbpusd--h4--signal-rr150--stoprr.htm
gbpusd,h4,atr-rr075,-2.5541,0.91,55.88,8.15,68,-0.61,-0.31,-9.8716,100%,-31.78,-19.67,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\gbpusd--h4--atr-rr075--stoprr.htm
