symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,pnl,range_high,range_low,range_atr,risk_per_lot,lot_min,lot_max,lot_step
XAUUSD,30,1.1111111111111112,2025-12,2025-12-30,2025-12-31 00:30:00,2025-12-31 00:30:00,BUY,4344.195,4335.195,4354.195,4335.195,loss,-1.0178,0.0178,160.0,-900.0,4344.195,4332.467,1.1196,900.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-01,2026-01-02 00:45:00,2026-01-02 03:00:00,BUY,4353.298,4344.298,4363.298,4363.298,win,1.0933,0.0178,160.0,1000.0,4353.298,4341.303,1.309,900.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-07,2026-01-08 00:30:00,2026-01-08 01:45:00,SELL,4454.203,4463.203,4444.203,4444.203,win,1.0933,0.0178,160.0,1000.0,4466.48,4454.203,2.4798,900.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-08,2026-01-09 00:45:00,2026-01-09 01:00:00,SELL,4463.551,4472.551,4453.551,4453.551,win,1.0933,0.0178,160.0,1000.0,4476.742,4463.551,2.2199,900.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-13,2026-01-14 01:00:00,2026-01-14 02:00:00,BUY,4610.728,4601.728,4620.728,4620.728,win,1.0933,0.0178,160.0,1000.0,4610.728,4597.14,1.8858,900.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-14,2026-01-15 00:45:00,2026-01-15 01:15:00,SELL,4611.652,4620.652,4601.652,4601.652,win,1.0933,0.0178,160.0,1000.0,4618.206,4611.652,0.7156,900.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-15,2026-01-16 00:30:00,2026-01-16 02:30:00,SELL,4603.393,4612.393,4593.393,4593.393,win,1.0933,0.0178,160.0,1000.0,4611.358,4603.393,1.3972,900.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-20,2026-01-21 00:30:00,2026-01-21 01:00:00,BUY,4780.053,4771.053,4790.053,4790.053,win,1.0933,0.0178,160.0,1000.0,4780.053,4770.739,1.4014,900.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-21,2026-01-22 00:30:00,2026-01-22 00:30:00,BUY,4794.233,4785.233,4804.233,4785.233,loss,-1.0178,0.0178,160.0,-900.0,4794.233,4778.118,0.7712,900.0,0.01,200.0,0.01
XAUUSD,30,1.1111111111111112,2026-01,2026-01-22,2026-01-23 00:30:00,2026-01-23 00:45:00,SELL,4948.06,4957.06,4938.06,4957.06,loss,-1.0178,0.0178,160.0,-900.0,4963.38,4948.06,1.4426,900.0,0.01,200.0,0.01
