starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,month,symbol
300.0,228.95,-71.05,-23.68,8,1,7,12.5,-5.28,-0.6596,0.0191,23.68,2026-05,US30
300.0,434.0,134.0,44.67,34,14,20,41.18,8.37,0.2461,0.0167,21.67,2026-06,US30
