starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,symbol
300.0,331.22,31.22,10.41,42,15,27,35.71,3.09,0.0736,0.0171,34.24,US30
