strategy,side,entry_time,entry,stop,target,volume,risk_cash,exit_time,exit,pnl,exit_reason,spread_cost,slippage_cost,mae,mfe,holding_minutes,metadata
A_RUNNER,SELL,2025-10-09 13:30:00+00:00,25107.8,25117.85,,0.49,24.5,2025-10-09 13:54:00+00:00,25118.85,-5.414499999999643,stop,0.833,0.49,10.30000000000291,2.25,24.0,{}
B1,SELL,2025-10-09 14:00:00+00:00,25117.6,25169.05,25014.7,0.96,49.3920000000007,2025-10-09 17:39:00+00:00,25015.7,97.8239999999979,target,1.632,0.96,25.150000000001455,107.25,219.0,{}
A_FIXED,SELL,2025-10-10 13:30:00+00:00,25096.75,25146.75,24996.75,0.5,25.0,2025-10-10 15:14:00+00:00,25147.75,-25.5,stop,0.85,0.5,51.45000000000073,8.450000000000728,104.0,{}
A_RUNNER,SELL,2025-10-10 13:30:00+00:00,25096.75,25107.95,,0.5,25.0,2025-10-10 13:44:00+00:00,25108.95,-6.100000000000364,stop,0.85,0.5,12.450000000000728,8.450000000000728,14.0,{}
B1,SELL,2025-10-10 14:00:00+00:00,25111.25,25167.9,24997.95,0.89,50.418500000001295,2025-10-10 16:37:00+00:00,25168.9,-51.308500000001295,stop,1.513,0.89,73.89999999999782,8.849999999998545,157.0,{}
A_FIXED,SELL,2025-10-13 13:30:00+00:00,24679.5,24729.5,24579.5,0.5,25.0,2025-10-13 14:11:00+00:00,24580.5,49.5,target,0.85,0.5,23.400000000001455,119.64999999999782,41.0,{}
A_RUNNER,SELL,2025-10-13 13:30:00+00:00,24679.5,24681.65,,0.5,25.0,2025-10-13 14:03:00+00:00,24682.65,-1.5750000000007276,stop,0.85,0.5,23.400000000001455,50.14999999999782,33.0,{}
B1,SELL,2025-10-13 14:00:00+00:00,24673.45,24771.6,24477.15,0.51,50.056499999998884,2025-10-13 19:55:00+00:00,24765.45,-46.92,time_exit,0.867,0.51,91.54999999999927,122.80000000000291,355.0,{}
A_FIXED,SELL,2025-10-14 13:30:00+00:00,24398.55,24448.55,24298.55,0.5,25.0,2025-10-14 14:25:00+00:00,24449.55,-25.5,stop,0.85,0.5,56.0,72.29999999999927,55.0,{}
A_RUNNER,SELL,2025-10-14 13:30:00+00:00,24398.55,24381.85,,0.5,25.0,2025-10-14 14:00:00+00:00,24382.85,7.850000000000364,stop,0.85,0.5,4.200000000000728,72.29999999999927,30.0,{}
A_FIXED,SELL,2025-10-15 13:30:00+00:00,24789.7,24839.7,24689.7,0.5,25.0,2025-10-15 15:15:00+00:00,24840.7,-25.5,stop,0.85,0.5,52.0,25.5,105.0,{}
A_RUNNER,SELL,2025-10-15 13:30:00+00:00,24789.7,24793.7,,0.5,25.0,2025-10-15 13:30:00+00:00,24794.7,-2.5,stop,0.85,0.5,4.799999999999272,0.0,0.0,{}
B1,SELL,2025-10-15 14:00:00+00:00,24788.1,24817.25,24729.8,1.71,49.846500000002486,2025-10-15 15:08:00+00:00,24818.25,-51.55650000000249,stop,2.907,1.71,34.70000000000073,23.899999999997817,68.0,{}
A_FIXED,SELL,2025-10-16 13:30:00+00:00,24891.7,24941.7,24791.7,0.49,24.5,2025-10-16 16:45:00+00:00,24942.7,-24.99,stop,0.833,0.49,60.54999999999927,32.20000000000073,195.0,{}
A_RUNNER,SELL,2025-10-16 13:30:00+00:00,24891.7,24897.95,,0.49,24.5,2025-10-16 13:33:00+00:00,24898.95,-3.5524999999999998,stop,0.833,0.49,8.650000000001455,0.0,3.0,{}
A_FIXED,SELL,2025-10-17 13:30:00+00:00,24318.25,24368.25,24218.25,0.49,24.5,2025-10-17 13:31:00+00:00,24369.25,-24.99,stop,0.833,0.49,61.79999999999927,0.0,1.0,{}
A_RUNNER,SELL,2025-10-17 13:30:00+00:00,24318.25,24358.95,,0.49,24.5,2025-10-17 13:31:00+00:00,24359.95,-20.433000000000355,stop,0.833,0.49,61.79999999999927,0.0,1.0,{}
B1,SELL,2025-10-17 14:00:00+00:00,24405.15,24574.05,24067.35,0.29,48.98099999999936,2025-10-17 15:02:00+00:00,24575.05,-49.27099999999936,stop,0.49299999999999994,0.29,175.79999999999927,3.400000000001455,62.0,{}
A_FIXED,SELL,2025-10-20 13:30:00+00:00,24904.9,24954.9,24804.9,0.49,24.5,2025-10-20 15:47:00+00:00,24955.9,-24.99,stop,0.833,0.49,53.89999999999782,28.850000000002183,137.0,{}
A_RUNNER,SELL,2025-10-20 13:30:00+00:00,24904.9,24918.6,,0.49,24.5,2025-10-20 13:32:00+00:00,24919.6,-7.202999999998574,stop,0.833,0.49,15.5,0.0,2.0,{}
B2,SELL,2025-10-20 15:11:00+00:00,24925.65,25026.65,24726.65,0.49,49.0,2025-10-20 16:32:00+00:00,25027.65,-49.98,stop,0.833,0.49,112.09999999999854,10.950000000000728,81.0,{'pending_minutes': 71.0}
A_FIXED,SELL,2025-10-21 13:30:00+00:00,25109.0,25159.0,25009.0,0.48,24.0,2025-10-21 18:53:00+00:00,25160.0,-24.48,stop,0.816,0.48,50.54999999999927,69.54999999999927,323.0,{}
A_RUNNER,SELL,2025-10-21 13:30:00+00:00,25109.0,25117.8,,0.48,24.0,2025-10-21 13:50:00+00:00,25118.8,-4.703999999999651,stop,0.816,0.48,9.400000000001455,5.25,20.0,{}
B1,SELL,2025-10-21 14:00:00+00:00,25113.25,25167.7,25004.35,0.89,48.46050000000065,2025-10-21 19:01:00+00:00,25168.7,-49.35050000000065,stop,1.513,0.89,61.70000000000073,73.79999999999927,301.0,{}
A_FIXED,SELL,2025-10-22 13:30:00+00:00,25122.4,25172.4,25022.4,0.48,24.0,2025-10-22 16:34:00+00:00,25023.4,47.519999999999996,target,0.816,0.48,22.099999999998545,103.75000000000364,184.0,{}
A_RUNNER,SELL,2025-10-22 13:30:00+00:00,25122.4,25128.45,,0.48,24.0,2025-10-22 13:31:00+00:00,25129.45,-3.383999999999651,stop,0.816,0.48,6.299999999999272,0.0,1.0,{}
A_FIXED,SELL,2025-10-23 13:30:00+00:00,24898.9,24948.9,24798.9,0.48,24.0,2025-10-23 15:19:00+00:00,24799.9,47.519999999999996,target,0.816,0.48,11.700000000000728,108.75,109.0,{}
A_RUNNER,SELL,2025-10-23 13:30:00+00:00,24898.9,24820.75,,0.48,24.0,2025-10-23 15:28:00+00:00,24821.75,37.0320000000007,stop,0.816,0.48,11.700000000000728,112.15000000000146,118.0,{}
B1,SELL,2025-10-23 14:00:00+00:00,24894.25,24973.15,24736.45,0.61,48.129000000000886,2025-10-23 16:49:00+00:00,24974.15,-48.739000000000885,stop,1.037,0.61,90.89999999999782,110.29999999999927,169.0,{}
A_FIXED,SELL,2025-10-24 13:30:00+00:00,25226.75,25276.75,25126.75,0.48,24.0,2025-10-24 15:30:00+00:00,25277.75,-24.48,stop,0.816,0.48,146.29999999999927,9.700000000000728,120.0,{}
A_RUNNER,SELL,2025-10-24 13:30:00+00:00,25226.75,25234.2,,0.48,24.0,2025-10-24 14:13:00+00:00,25235.2,-4.056000000000349,stop,0.816,0.48,13.600000000002183,8.049999999999272,43.0,{}
A_FIXED,SELL,2025-10-27 13:30:00+00:00,25688.3,25738.3,25588.3,0.48,24.0,2025-10-27 16:36:00+00:00,25739.3,-24.48,stop,0.816,0.48,53.25,36.849999999998545,186.0,{}
A_RUNNER,SELL,2025-10-27 13:30:00+00:00,25688.3,25678.9,,0.48,24.0,2025-10-27 14:01:00+00:00,25679.9,4.031999999998952,stop,0.816,0.48,4.25,22.049999999999272,31.0,{}
A_FIXED,SELL,2025-10-28 13:30:00+00:00,25840.75,25890.75,25740.75,0.48,24.0,2025-10-28 16:02:00+00:00,25891.75,-24.48,stop,0.816,0.48,50.79999999999927,11.700000000000728,152.0,{}
A_RUNNER,SELL,2025-10-28 13:30:00+00:00,25840.75,25846.75,,0.48,24.0,2025-10-28 14:09:00+00:00,25847.75,-3.36,stop,0.816,0.48,8.299999999999272,11.700000000000728,39.0,{}
A_FIXED,SELL,2025-10-29 13:30:00+00:00,26116.8,26166.8,26016.8,0.48,24.0,2025-10-29 16:56:00+00:00,26167.8,-24.48,stop,0.816,0.48,55.150000000001455,13.649999999997817,206.0,{}
A_RUNNER,SELL,2025-10-29 13:30:00+00:00,26116.8,26120.2,,0.48,24.0,2025-10-29 13:52:00+00:00,26121.2,-2.112000000000698,stop,0.816,0.48,6.700000000000728,10.799999999999272,22.0,{}
A_FIXED,SELL,2025-10-30 13:30:00+00:00,26082.8,26132.8,25982.8,0.48,24.0,2025-10-30 14:23:00+00:00,26133.8,-24.48,stop,0.816,0.48,50.35000000000218,3.0499999999992724,53.0,{}
A_RUNNER,SELL,2025-10-30 13:30:00+00:00,26082.8,26103.2,,0.48,24.0,2025-10-30 14:02:00+00:00,26104.2,-10.272000000000698,stop,0.816,0.48,22.950000000000728,3.0499999999992724,32.0,{}
B1,SELL,2025-10-30 14:00:00+00:00,26090.6,26243.3,25785.2,0.31,47.337000000000224,2025-10-30 19:55:00+00:00,25933.0,48.85599999999955,time_exit,0.527,0.31,57.60000000000218,285.6499999999978,355.0,{}
A_FIXED,SELL,2025-10-31 13:30:00+00:00,26032.45,26082.45,25932.45,0.48,24.0,2025-10-31 14:50:00+00:00,26083.45,-24.48,stop,0.816,0.48,58.79999999999927,1.7000000000007276,80.0,{}
A_RUNNER,SELL,2025-10-31 13:30:00+00:00,26032.45,26057.55,,0.48,24.0,2025-10-31 13:48:00+00:00,26058.55,-12.5279999999993,stop,0.816,0.48,25.299999999999272,1.7000000000007276,18.0,{}
B2,SELL,2025-10-31 14:52:00+00:00,26093.6,26194.6,25894.6,0.48,48.0,2025-10-31 19:00:00+00:00,25895.6,95.03999999999999,target,0.816,0.48,44.05000000000291,212.04999999999927,248.0,{'pending_minutes': 52.0}
A_FIXED,SELL,2025-11-03 14:30:00+00:00,26017.15,26067.15,25917.15,0.48,24.0,2025-11-03 16:00:00+00:00,26068.15,-24.48,stop,0.816,0.48,101.59999999999854,16.150000000001455,90.0,{}
A_RUNNER,SELL,2025-11-03 14:30:00+00:00,26017.15,26032.65,,0.48,24.0,2025-11-03 14:47:00+00:00,26033.65,-7.92,stop,0.816,0.48,16.599999999998545,5.850000000002183,17.0,{}
B2,SELL,2025-11-03 16:00:00+00:00,26067.2,26168.2,25868.2,0.48,48.0,2025-11-03 20:55:00+00:00,25999.95,32.28,time_exit,0.816,0.48,64.64999999999782,183.35000000000218,295.0,{'pending_minutes': 60.0}
A_FIXED,SELL,2025-11-04 14:30:00+00:00,25650.75,25700.75,25550.75,0.48,24.0,2025-11-04 16:33:00+00:00,25551.75,47.519999999999996,target,0.816,0.48,11.049999999999272,107.0,123.0,{}
A_RUNNER,SELL,2025-11-04 14:30:00+00:00,25650.75,25597.6,,0.48,24.0,2025-11-04 16:16:00+00:00,25598.6,25.032000000000696,stop,0.816,0.48,11.049999999999272,94.0,106.0,{}
A_FIXED,SELL,2025-11-05 14:30:00+00:00,25375.95,25425.95,25275.95,0.48,24.0,2025-11-05 15:28:00+00:00,25426.95,-24.48,stop,0.816,0.48,56.849999999998545,1.1500000000014552,58.0,{}
A_RUNNER,SELL,2025-11-05 14:30:00+00:00,25375.95,25396.45,,0.48,24.0,2025-11-05 14:39:00+00:00,25397.45,-10.32,stop,0.816,0.48,24.5,0.5999999999985448,9.0,{}
A_FIXED,SELL,2025-11-06 14:30:00+00:00,25646.55,25696.55,25546.55,0.48,24.0,2025-11-06 15:35:00+00:00,25697.55,-24.48,stop,0.816,0.48,51.95000000000073,0.0,65.0,{}
A_RUNNER,SELL,2025-11-06 14:30:00+00:00,25646.55,25665.25,,0.48,24.0,2025-11-06 14:35:00+00:00,25666.25,-9.45600000000035,stop,0.816,0.48,20.0,0.0,5.0,{}
A_FIXED,SELL,2025-11-07 14:30:00+00:00,25047.95,25097.95,24947.95,0.48,24.0,2025-11-07 16:30:00+00:00,24948.95,47.519999999999996,target,0.816,0.48,3.0,112.70000000000073,120.0,{}
A_RUNNER,SELL,2025-11-07 14:30:00+00:00,25047.95,25002.45,,0.48,24.0,2025-11-07 15:05:00+00:00,25003.45,21.36,stop,0.816,0.48,3.0,94.29999999999927,35.0,{}
B2,SELL,2025-11-07 15:20:00+00:00,25029.45,25130.45,24830.45,0.48,48.0,2025-11-07 16:38:00+00:00,24831.45,95.03999999999999,target,0.816,0.48,7.5,201.5,78.0,{'pending_minutes': 20.0}
A_FIXED,SELL,2025-11-10 14:30:00+00:00,25409.85,25459.85,25309.85,0.49,24.5,2025-11-10 16:30:00+00:00,25460.85,-24.99,stop,0.833,0.49,53.5,0.0,120.0,{}
A_RUNNER,SELL,2025-11-10 14:30:00+00:00,25409.85,25423.7,,0.49,24.5,2025-11-10 14:35:00+00:00,25424.7,-7.27650000000107,stop,0.833,0.49,15.700000000000728,0.0,5.0,{}
B1,SELL,2025-11-10 15:00:00+00:00,25431.55,25464.05,25366.55,1.51,49.075,2025-11-10 16:31:00+00:00,25465.05,-50.585,stop,2.5669999999999997,1.51,48.5,16.799999999999272,91.0,{}
A_FIXED,SELL,2025-11-11 14:30:00+00:00,25517.5,25567.5,25417.5,0.48,24.0,2025-11-11 17:33:00+00:00,25418.5,47.519999999999996,target,0.816,0.48,27.75,103.85000000000218,183.0,{}
A_RUNNER,SELL,2025-11-11 14:30:00+00:00,25517.5,25504.4,,0.48,24.0,2025-11-11 15:07:00+00:00,25505.4,5.807999999999302,stop,0.816,0.48,8.450000000000728,34.5,37.0,{}
B2,SELL,2025-11-11 16:37:00+00:00,25538.4,25639.4,25339.4,0.48,48.0,2025-11-11 20:55:00+00:00,25573.55,-16.871999999998952,time_exit,0.384,0.48,40.349999999998545,159.95000000000073,258.0,{'pending_minutes': 97.0}
A_FIXED,SELL,2025-11-12 14:30:00+00:00,25685.55,25735.55,25585.55,0.49,24.5,2025-11-12 16:32:00+00:00,25586.55,48.51,target,0.833,0.49,24.0,103.40000000000146,122.0,{}
A_RUNNER,SELL,2025-11-12 14:30:00+00:00,25685.55,25692.85,,0.49,24.5,2025-11-12 14:32:00+00:00,25693.85,-4.066999999999643,stop,0.833,0.49,8.25,0.0,2.0,{}
B1,SELL,2025-11-12 15:00:00+00:00,25686.1,25727.4,25603.5,1.18,48.734000000003434,2025-11-12 16:31:00+00:00,25604.5,96.28799999999828,target,2.006,1.18,23.450000000000728,95.45000000000073,91.0,{}
A_FIXED,SELL,2025-11-13 14:30:00+00:00,25473.25,25523.25,25373.25,0.49,24.5,2025-11-13 16:07:00+00:00,25374.25,48.51,target,0.833,0.49,42.95000000000073,113.70000000000073,97.0,{}
A_RUNNER,SELL,2025-11-13 14:30:00+00:00,25473.25,25480.6,,0.49,24.5,2025-11-13 14:31:00+00:00,25481.6,-4.091499999999287,stop,0.833,0.49,9.600000000002183,3.399999999997817,1.0,{}
A_FIXED,SELL,2025-11-14 14:30:00+00:00,24669.95,24719.95,24569.95,0.5,25.0,2025-11-14 15:43:00+00:00,24570.95,49.5,target,0.85,0.5,10.0,105.20000000000073,73.0,{}
A_RUNNER,SELL,2025-11-14 14:30:00+00:00,24669.95,24649.45,,0.5,25.0,2025-11-14 15:01:00+00:00,24650.45,9.75,stop,0.85,0.5,10.0,93.20000000000073,31.0,{}
A_FIXED,SELL,2025-11-17 14:30:00+00:00,25061.55,25111.55,24961.55,0.5,25.0,2025-11-17 15:40:00+00:00,24962.55,49.5,target,0.85,0.5,15.30000000000291,103.0,70.0,{}
A_RUNNER,SELL,2025-11-17 14:30:00+00:00,25061.55,24966.65,,0.5,25.0,2025-11-17 16:32:00+00:00,24967.65,46.94999999999891,stop,0.85,0.5,15.30000000000291,191.90000000000146,122.0,{}
B2,SELL,2025-11-17 16:40:00+00:00,25092.95,25193.95,24893.95,0.5,50.0,2025-11-17 18:14:00+00:00,24894.95,99.0,target,0.4,0.5,75.39999999999782,201.10000000000218,94.0,{'pending_minutes': 100.0}
A_FIXED,SELL,2025-11-18 14:30:00+00:00,24637.45,24687.45,24537.45,0.51,25.5,2025-11-18 16:32:00+00:00,24688.45,-26.01,stop,0.867,0.51,74.39999999999782,62.400000000001455,122.0,{}
A_RUNNER,SELL,2025-11-18 14:30:00+00:00,24637.45,24648.65,,0.51,25.5,2025-11-18 15:02:00+00:00,24649.65,-6.222000000000371,stop,0.867,0.51,38.900000000001455,62.400000000001455,32.0,{}
B2,SELL,2025-11-18 15:03:00+00:00,24656.95,24757.95,24457.95,0.51,51.0,2025-11-18 16:56:00+00:00,24458.95,100.98,target,0.867,0.51,89.59999999999854,201.90000000000146,113.0,{'pending_minutes': 3.0}
A_FIXED,SELL,2025-11-19 14:30:00+00:00,24615.2,24665.2,24515.2,0.51,25.5,2025-11-19 16:30:00+00:00,24516.2,50.49,target,0.867,0.51,24.799999999999272,117.65000000000146,120.0,{}
A_RUNNER,SELL,2025-11-19 14:30:00+00:00,24615.2,24627.15,,0.51,25.5,2025-11-19 14:30:00+00:00,24628.15,-6.604500000000371,stop,0.867,0.51,15.25,0.0,0.0,{}
B2,SELL,2025-11-19 16:44:00+00:00,24660.8,24761.8,24461.8,0.51,51.0,2025-11-19 16:55:00+00:00,24762.8,-52.02,stop,0.40800000000000003,0.51,111.15000000000146,19.75,11.0,{'pending_minutes': 104.0}
A_FIXED,SELL,2025-11-20 14:30:00+00:00,25005.8,25055.8,24905.8,0.51,25.5,2025-11-20 14:49:00+00:00,25056.8,-26.01,stop,0.867,0.51,51.75,0.0,19.0,{}
A_RUNNER,SELL,2025-11-20 14:30:00+00:00,25005.8,25027.75,,0.51,25.5,2025-11-20 14:34:00+00:00,25028.75,-11.70450000000037,stop,0.867,0.51,26.200000000000728,0.0,4.0,{}
B1,SELL,2025-11-20 15:00:00+00:00,25068.8,25122.9,24960.6,0.95,51.39500000000207,2025-11-20 15:31:00+00:00,25123.9,-52.345000000002074,stop,1.615,0.95,90.55000000000291,31.94999999999709,31.0,{}
A_FIXED,SELL,2025-11-21 14:30:00+00:00,23888.65,23938.65,23788.65,0.51,25.5,2025-11-21 14:30:00+00:00,23939.65,-26.01,stop,0.867,0.51,177.09999999999854,0.0,0.0,{}
A_RUNNER,SELL,2025-11-21 14:30:00+00:00,23888.65,23938.65,,0.51,25.5,2025-11-21 14:30:00+00:00,23939.65,-26.01,stop,0.867,0.51,177.09999999999854,0.0,0.0,{}
B1,SELL,2025-11-21 15:00:00+00:00,24115.55,24188.55,23969.55,0.7,51.099999999999994,2025-11-21 15:17:00+00:00,24189.55,-51.8,stop,1.19,0.7,75.60000000000218,44.39999999999782,17.0,{}
A_FIXED,SELL,2025-11-24 14:30:00+00:00,24409.35,24459.35,24309.35,0.5,25.0,2025-11-24 15:06:00+00:00,24460.35,-25.5,stop,0.85,0.5,50.400000000001455,13.299999999999272,36.0,{}
A_RUNNER,SELL,2025-11-24 14:30:00+00:00,24409.35,24430.55,,0.5,25.0,2025-11-24 14:54:00+00:00,24431.55,-11.100000000000364,stop,0.85,0.5,28.100000000002183,13.299999999999272,24.0,{}
B1,SELL,2025-11-24 15:00:00+00:00,24433.25,24494.85,24310.05,0.82,50.51199999999881,2025-11-24 15:32:00+00:00,24495.85,-51.33199999999881,stop,1.394,0.82,62.5,2.0,32.0,{}
A_FIXED,SELL,2025-11-25 14:30:00+00:00,24859.5,24909.5,24759.5,0.5,25.0,2025-11-25 16:30:00+00:00,24760.5,49.5,target,0.85,0.5,46.75,111.04999999999927,120.0,{}
A_RUNNER,SELL,2025-11-25 14:30:00+00:00,24859.5,24864.6,,0.5,25.0,2025-11-25 14:43:00+00:00,24865.6,-3.0499999999992724,stop,0.85,0.5,35.45000000000073,47.39999999999782,13.0,{}
A_FIXED,SELL,2025-11-26 14:30:00+00:00,25076.15,25126.15,24976.15,0.5,25.0,2025-11-26 15:07:00+00:00,25127.15,-25.5,stop,0.85,0.5,52.89999999999782,15.25,37.0,{}
A_RUNNER,SELL,2025-11-26 14:30:00+00:00,25076.15,25084.05,,0.5,25.0,2025-11-26 14:41:00+00:00,25085.05,-4.449999999998909,stop,0.85,0.5,16.75,15.25,11.0,{}
B1,SELL,2025-11-26 15:00:00+00:00,25110.75,25170.2,24991.85,0.84,49.938000000000606,2025-11-26 16:30:00+00:00,25171.2,-50.77800000000061,stop,1.428,0.84,70.59999999999854,4.099999999998545,90.0,{}
A_FIXED,SELL,2025-12-01 14:30:00+00:00,25203.1,25253.1,25103.1,0.5,25.0,2025-12-01 16:35:00+00:00,25254.1,-25.5,stop,0.85,0.5,51.25,41.04999999999927,125.0,{}
A_RUNNER,SELL,2025-12-01 14:30:00+00:00,25203.1,25194.25,,0.5,25.0,2025-12-01 15:07:00+00:00,25195.25,3.9249999999992724,stop,0.85,0.5,3.100000000002183,41.04999999999927,37.0,{}
B2,SELL,2025-12-01 16:10:00+00:00,25223.8,25324.8,25024.8,0.5,50.0,2025-12-01 16:56:00+00:00,25325.8,-51.0,stop,0.85,0.5,105.84999999999854,64.15000000000146,46.0,{'pending_minutes': 70.0}
A_FIXED,SELL,2025-12-02 14:30:00+00:00,25436.05,25486.05,25336.05,0.49,24.5,2025-12-02 16:35:00+00:00,25487.05,-24.99,stop,0.833,0.49,59.29999999999927,26.25,125.0,{}
A_RUNNER,SELL,2025-12-02 14:30:00+00:00,25436.05,25438.95,,0.49,24.5,2025-12-02 14:56:00+00:00,25439.95,-1.911000000000713,stop,0.833,0.49,14.850000000002183,26.25,26.0,{}
B1,SELL,2025-12-02 15:00:00+00:00,25447.85,25460.3,25422.95,3.98,49.551000000002894,2025-12-02 15:40:00+00:00,25461.3,-53.5310000000029,stop,6.766,3.98,16.100000000002183,13.299999999999272,40.0,{}
A_FIXED,SELL,2025-12-03 14:30:00+00:00,25596.8,25646.8,25496.8,0.49,24.5,2025-12-03 16:04:00+00:00,25497.8,48.51,target,0.833,0.49,32.80000000000291,130.9499999999971,94.0,{}
A_RUNNER,SELL,2025-12-03 14:30:00+00:00,25596.8,25606.75,,0.49,24.5,2025-12-03 14:35:00+00:00,25607.75,-5.365500000000356,stop,0.833,0.49,15.650000000001455,0.0,5.0,{}
A_FIXED,SELL,2025-12-04 14:30:00+00:00,25617.0,25667.0,25517.0,0.49,24.5,2025-12-04 16:09:00+00:00,25668.0,-24.99,stop,0.833,0.49,55.650000000001455,41.849999999998545,99.0,{}
A_RUNNER,SELL,2025-12-04 14:30:00+00:00,25617.0,25625.85,,0.49,24.5,2025-12-04 14:31:00+00:00,25626.85,-4.826499999999287,stop,0.833,0.49,8.900000000001455,0.09999999999854481,1.0,{}
B2,SELL,2025-12-04 16:09:00+00:00,25662.45,25763.45,25463.45,0.49,49.0,2025-12-04 18:06:00+00:00,25464.45,97.02,target,0.833,0.49,25.900000000001455,200.0,117.0,{'pending_minutes': 69.0}
A_FIXED,SELL,2025-12-05 14:30:00+00:00,25668.1,25718.1,25568.1,0.49,24.5,2025-12-05 15:43:00+00:00,25569.1,48.51,target,0.833,0.49,8.650000000001455,101.54999999999927,73.0,{}
A_RUNNER,SELL,2025-12-05 14:30:00+00:00,25668.1,25676.5,,0.49,24.5,2025-12-05 14:38:00+00:00,25677.5,-4.606000000000713,stop,0.833,0.49,8.650000000001455,0.0,8.0,{}
A_FIXED,SELL,2025-12-08 14:30:00+00:00,25746.4,25796.4,25646.4,0.5,25.0,2025-12-08 15:21:00+00:00,25797.4,-25.5,stop,0.85,0.5,50.75,0.0,51.0,{}
A_RUNNER,SELL,2025-12-08 14:30:00+00:00,25746.4,25755.3,,0.5,25.0,2025-12-08 14:34:00+00:00,25756.3,-4.949999999998909,stop,0.85,0.5,9.899999999997817,0.0,4.0,{}
B1,SELL,2025-12-08 15:00:00+00:00,25765.55,25785.4,25725.85,2.52,50.0220000000055,2025-12-08 15:20:00+00:00,25786.4,-52.5420000000055,stop,4.284,2.52,29.30000000000291,1.9499999999970896,20.0,{}
A_FIXED,SELL,2025-12-09 14:30:00+00:00,25628.35,25678.35,25528.35,0.49,24.5,2025-12-09 16:33:00+00:00,25529.35,48.51,target,0.833,0.49,11.600000000002183,100.89999999999782,123.0,{}
A_RUNNER,SELL,2025-12-09 14:30:00+00:00,25628.35,25634.95,,0.49,24.5,2025-12-09 14:51:00+00:00,25635.95,-3.7240000000010696,stop,0.833,0.49,10.950000000000728,15.299999999999272,21.0,{}
B1,SELL,2025-12-09 15:00:00+00:00,25626.8,25680.2,25520.0,0.92,49.12800000000134,2025-12-09 18:54:00+00:00,25681.2,-50.04800000000134,stop,1.564,0.92,54.150000000001455,99.34999999999854,234.0,{}
A_FIXED,SELL,2025-12-10 14:30:00+00:00,25614.65,25664.65,25514.65,0.49,24.5,2025-12-10 15:21:00+00:00,25665.65,-24.99,stop,0.833,0.49,53.599999999998545,17.150000000001455,51.0,{}
A_RUNNER,SELL,2025-12-10 14:30:00+00:00,25614.65,25617.95,,0.49,24.5,2025-12-10 14:32:00+00:00,25618.95,-2.1069999999996436,stop,0.833,0.49,7.75,2.4500000000007276,2.0,{}
B1,SELL,2025-12-10 15:00:00+00:00,25615.55,25715.3,25416.05,0.49,48.8775,2025-12-10 20:55:00+00:00,25574.75,19.991999999999642,time_exit,0.833,0.49,71.60000000000218,116.40000000000146,355.0,{}
A_FIXED,SELL,2025-12-11 14:30:00+00:00,25648.45,25698.45,25548.45,0.49,24.5,2025-12-11 16:34:00+00:00,25549.45,48.51,target,0.833,0.49,25.700000000000728,111.90000000000146,124.0,{}
A_RUNNER,SELL,2025-12-11 14:30:00+00:00,25648.45,25637.0,,0.49,24.5,2025-12-11 16:10:00+00:00,25638.0,5.120500000000356,stop,0.833,0.49,25.700000000000728,42.5,100.0,{}
B1,SELL,2025-12-11 15:00:00+00:00,25663.05,25674.45,25640.25,4.34,49.476000000006316,2025-12-11 15:07:00+00:00,25641.25,94.61199999999684,target,7.377999999999999,4.34,9.650000000001455,22.849999999998545,7.0,{}
A_FIXED,SELL,2025-12-12 14:30:00+00:00,25551.4,25601.4,25451.4,0.5,25.0,2025-12-12 15:57:00+00:00,25602.4,-25.5,stop,0.85,0.5,54.0,20.400000000001455,87.0,{}
A_RUNNER,SELL,2025-12-12 14:30:00+00:00,25551.4,25556.3,,0.5,25.0,2025-12-12 14:54:00+00:00,25557.3,-2.9499999999989086,stop,0.85,0.5,19.75,20.400000000001455,24.0,{}
B1,SELL,2025-12-12 15:00:00+00:00,25544.85,25683.8,25266.95,0.36,50.02200000000026,2025-12-12 17:58:00+00:00,25267.95,99.68399999999922,target,0.612,0.36,67.75000000000364,346.2000000000007,178.0,{}
A_FIXED,SELL,2025-12-15 14:30:00+00:00,25316.5,25366.5,25216.5,0.5,25.0,2025-12-15 15:48:00+00:00,25367.5,-25.5,stop,0.85,0.5,51.45000000000073,0.0,78.0,{}
A_RUNNER,SELL,2025-12-15 14:30:00+00:00,25316.5,25337.5,,0.5,25.0,2025-12-15 14:43:00+00:00,25338.5,-11.0,stop,0.85,0.5,22.950000000000728,0.0,13.0,{}
A_FIXED,SELL,2025-12-16 14:30:00+00:00,25040.9,25090.9,24940.9,0.5,25.0,2025-12-16 15:31:00+00:00,25091.9,-25.5,stop,0.85,0.5,71.04999999999927,42.75,61.0,{}
A_RUNNER,SELL,2025-12-16 14:30:00+00:00,25040.9,25053.85,,0.5,25.0,2025-12-16 14:41:00+00:00,25054.85,-6.974999999998545,stop,0.85,0.5,16.549999999999272,6.0,11.0,{}
B2,SELL,2025-12-16 15:30:00+00:00,25078.35,25179.35,24879.35,0.5,50.0,2025-12-16 20:55:00+00:00,25049.15,14.599999999998545,time_exit,0.85,0.5,67.60000000000218,162.5,325.0,{'pending_minutes': 30.0}
A_FIXED,SELL,2025-12-17 14:30:00+00:00,25226.05,25276.05,25126.05,0.5,25.0,2025-12-17 16:36:00+00:00,25127.05,49.5,target,0.85,0.5,32.900000000001455,143.09999999999854,126.0,{}
