instrument,symbol,session_date,direction,entry_mode,stop_mode,exit_mode,rr_target,entry_time,exit_time,entry,stop,target,exit_price,pnl_r,outcome,portfolio_risk_cash,portfolio_pnl_cash,portfolio_balance_after_exit,asian_high,asian_low,asian_range,adr,range_adr_fraction,mae_r,ambiguous_bar
XAUUSD,XAUUSDb,2025-08-05,sell,confirmed_close,midpoint,trailing,3.0,2025-08-05 08:15:00+00:00,2025-08-05 14:49:00+00:00,3368.93,3376.745,3345.4849999999997,3353.9075000000003,1.9222648752398563,win,28.59561303825137,54.968342529381474,1008.1554438044271,3382.45,3371.04,11.409999999999854,48.8871428571428,0.233394699161331,-0.8522072936660605,False
XAUUSD,XAUUSDb,2025-08-06,sell,confirmed_close,midpoint,trailing,3.0,2025-08-06 08:30:00+00:00,2025-08-06 17:00:00+00:00,3371.8,3378.8,3350.8,3372.76,-0.13714285714286234,loss,30.24466331413281,-4.147839540224085,1004.007604264203,3385.33,3372.27,13.059999999999945,47.64499999999992,0.2741106097177032,-0.9899999999999766,False
XAUUSD,XAUUSDb,2025-08-07,buy,confirmed_close,midpoint,trailing,3.0,2025-08-07 09:45:00+00:00,2025-08-07 11:24:00+00:00,3385.6600000000003,3374.7250000000004,3418.465,3374.7250000000004,-1.0,loss,30.12022812792609,-30.12022812792609,973.8873761362769,3384.11,3365.34,18.769999999999982,46.55071428571419,0.40321615442451436,-1.0,False
XAUUSD,XAUUSDb,2025-08-13,buy,confirmed_close,midpoint,trailing,3.0,2025-08-13 09:30:00+00:00,2025-08-13 17:00:00+00:00,3355.11,3348.56,3374.7600000000007,3364.69,1.4625954198472766,win,28.638420391159187,41.886422495770276,996.5004355344098,3354.42,3342.7,11.720000000000255,43.92499999999989,0.26681844052362624,-0.34351145038166986,False
XAUUSD,XAUUSDb,2025-08-14,sell,confirmed_close,midpoint,trailing,3.0,2025-08-14 10:45:00+00:00,2025-08-14 17:00:00+00:00,3352.62,3365.0950000000003,3315.194999999999,3343.67,0.7174348697394435,win,29.89501306603229,21.447724804887837,1017.9481603392976,3374.85,3355.34,19.509999999999764,42.939285714285624,0.4543624719287986,-0.5274549098196545,False
XAUUSD,XAUUSDb,2025-08-20,buy,confirmed_close,midpoint,trailing,3.0,2025-08-20 09:00:00+00:00,2025-08-20 16:00:00+00:00,3323.55,3316.275,3345.3750000000005,3341.2625,2.434707903779988,win,29.64938617432508,72.18759486085438,1060.500467338357,3321.01,3311.54,9.470000000000255,38.83999999999992,0.24382080329557865,-0.3560137457044829,False
XAUUSD,XAUUSDb,2025-08-22,sell,confirmed_close,midpoint,trailing,3.0,2025-08-22 09:30:00+00:00,2025-08-22 10:18:00+00:00,3327.56,3334.33,3307.25,3334.33,-1.0,loss,31.897956291101977,-31.897956291101977,1031.3672534122973,3340.65,3328.01,12.639999999999873,34.7492857142857,0.3637484840387229,-1.0,False
XAUUSD,XAUUSDb,2025-09-08,buy,confirmed_close,midpoint,trailing,3.0,2025-09-08 10:00:00+00:00,2025-09-08 13:18:00+00:00,3598.12,3587.6099999999997,3629.6500000000005,3617.265,1.821598477640303,win,30.764869758839918,56.04123991750499,1081.5368985455023,3597.18,3578.04,19.139999999999873,43.767857142857146,0.43730722154222473,-0.15889628924833854,False
XAUUSD,XAUUSDb,2025-09-11,sell,confirmed_close,midpoint,trailing,3.0,2025-09-11 09:00:00+00:00,2025-09-11 15:32:00+00:00,3625.2,3639.58,3582.0599999999995,3639.58,-1.0,loss,33.547124122881385,-33.547124122881385,1084.6903466398317,3649.15,3630.01,19.139999999999873,48.07285714285714,0.3981456717482367,-1.0,False
XAUUSD,XAUUSDb,2025-09-17,sell,confirmed_close,midpoint,trailing,3.0,2025-09-17 09:45:00+00:00,2025-09-17 17:00:00+00:00,3671.5,3684.88,3631.3599999999997,3679.44,-0.5934230194319873,loss,30.65571065203959,-18.19180437796667,1003.6652173566864,3695.34,3674.42,20.920000000000073,48.6957142857143,0.42960659488954867,-0.8363228699551543,False
XAUUSD,XAUUSDb,2025-09-18,sell,confirmed_close,midpoint,trailing,3.0,2025-09-18 09:15:00+00:00,2025-09-18 11:44:00+00:00,3637.43,3661.9849999999997,3563.7650000000003,3661.9849999999997,-1.0,loss,30.109956520700592,-30.109956520700592,973.5552608359858,3672.06,3651.91,20.15000000000009,50.32714285714288,0.400380368446452,-1.0,False
XAUUSD,XAUUSDb,2025-09-22,buy,confirmed_close,midpoint,trailing,3.0,2025-09-22 08:45:00+00:00,2025-09-22 09:54:00+00:00,3698.4900000000002,3690.635,3722.0550000000003,3715.9525000000003,2.2231063017186568,win,29.12449046046489,64.7468382770044,1035.5631869591675,3697.46,3683.81,13.650000000000091,50.04500000000004,0.2727545209311636,-0.3730108211330725,False
XAUUSD,XAUUSDb,2025-09-24,buy,confirmed_close,midpoint,trailing,3.0,2025-09-24 08:45:00+00:00,2025-09-24 13:25:00+00:00,3774.8,3761.25,3815.4500000000007,3761.25,-1.0,loss,30.13488874051178,-30.13488874051178,974.3614026098808,3771.75,3750.75,21.0,49.88000000000001,0.42101042502004804,-1.0,False
XAUUSD,XAUUSDb,2025-09-25,buy,confirmed_close,midpoint,trailing,3.0,2025-09-25 11:00:00+00:00,2025-09-25 15:36:00+00:00,3752.34,3740.605,3787.5450000000005,3740.605,-1.0,loss,29.230842078296423,-29.230842078296423,945.1305605315844,3751.5,3729.71,21.789999999999964,50.53000000000004,0.4312289728873926,-1.0,False
XAUUSD,XAUUSDb,2025-10-01,buy,confirmed_close,midpoint,trailing,3.0,2025-10-01 11:00:00+00:00,2025-10-01 15:57:00+00:00,3879.28,3865.08,3921.880000000001,3865.08,-1.0,loss,28.328398290813176,-28.328398290813176,915.9515447362927,3875.48,3854.68,20.800000000000182,52.667857142857166,0.3949277819217501,-1.0,False
XAUUSD,XAUUSDb,2025-10-02,buy,confirmed_close,midpoint,trailing,3.0,2025-10-02 09:15:00+00:00,2025-10-02 16:35:00+00:00,3871.92,3861.6850000000004,3902.624999999999,3891.8425,1.946507083536958,win,27.47854634208878,53.48718510017438,969.4387298364671,3870.55,3852.82,17.730000000000018,53.04928571428575,0.33421750663129984,-0.9868099658036378,False
XAUUSD,XAUUSDb,2025-10-03,buy,confirmed_close,midpoint,trailing,3.0,2025-10-03 12:00:00+00:00,2025-10-03 17:00:00+00:00,3864.67,3850.92,3905.92,3884.69,1.4559999999999986,win,29.184348473487397,42.49241137739761,1015.304027160311,3863.77,3838.07,25.699999999999818,56.712857142857175,0.45316002921987614,-0.724363636363639,False
