time,balance,equity,margin,free_margin,margin_level,total_lots,legs,basket,bid,ask,running_max_equity_dd_pct
2026.03.05 03:27:00,3120.15,3120.74,5.19,3115.55,60129.86512524084,0.02,1,5,5186.431,5186.546,2.3608874281018877
2026.03.05 03:28:00,3120.15,3120.12,5.19,3114.93,60117.919075144506,0.02,1,5,5186.121,5186.236,2.3608874281018877
2026.03.05 03:29:00,3120.15,3119.4,5.19,3114.21,60104.046242774566,0.02,1,5,5185.761,5185.876,2.3608874281018877
2026.03.05 03:30:00,3120.15,3118.54,5.19,3113.35,60087.47591522158,0.02,1,5,5185.331,5185.446,2.3608874281018877
2026.03.05 03:31:00,3120.15,3119.97,5.19,3114.78,60115.02890173409,0.02,1,5,5186.046,5186.161,2.3608874281018877
2026.03.05 03:32:00,3120.15,3118.99,5.19,3113.8,60096.146435452785,0.02,1,5,5185.555,5185.67,2.3608874281018877
2026.03.05 03:33:00,3120.15,3122.79,5.19,3117.6,60169.364161849706,0.02,1,5,5187.453,5187.568,2.3608874281018877
2026.03.05 03:34:00,3120.15,3124.27,5.19,3119.08,60197.880539499034,0.02,1,5,5188.196,5188.311,2.3608874281018877
2026.03.05 03:35:00,3120.15,3122.57,5.19,3117.38,60165.12524084778,0.02,1,5,5187.344,5187.459,2.3608874281018877
2026.03.05 03:36:00,3120.15,3122.56,5.19,3117.37,60164.932562620415,0.02,1,5,5187.341,5187.533,2.3608874281018877
2026.03.05 03:37:00,3120.15,3128.0,5.19,3122.81,60269.74951830442,0.02,1,5,5190.061,5190.176,2.3608874281018877
2026.03.05 03:38:00,3120.15,3124.57,5.19,3119.38,60203.66088631985,0.02,1,5,5188.347,5188.462,2.3608874281018877
2026.03.05 03:39:00,3120.15,3121.58,5.19,3116.39,60146.0500963391,0.02,1,5,5186.852,5186.967,2.3608874281018877
2026.03.05 03:40:01,3120.15,3123.06,5.19,3117.87,60174.56647398843,0.02,1,5,5187.59,5187.705,2.3608874281018877
2026.03.05 03:41:00,3120.15,3126.36,5.19,3121.17,60238.150289017336,0.02,1,5,5189.24,5189.337,2.3608874281018877
2026.03.05 03:42:00,3120.15,3124.94,5.19,3119.75,60210.78998073217,0.02,1,5,5188.531,5188.646,2.3608874281018877
2026.03.05 03:43:00,3120.15,3125.12,5.19,3119.93,60214.25818882466,0.02,1,5,5188.619,5188.734,2.3608874281018877
2026.03.05 03:44:00,3120.15,3125.36,5.19,3120.17,60218.882466281306,0.02,1,5,5188.74,5188.855,2.3608874281018877
2026.03.05 03:45:00,3120.15,3125.51,5.19,3120.32,60221.77263969171,0.02,1,5,5188.814,5188.929,2.3608874281018877
2026.03.05 03:46:00,3120.15,3127.45,5.19,3122.26,60259.15221579961,0.02,1,5,5189.783,5189.898,2.3608874281018877
2026.03.05 03:47:00,3120.15,3124.43,5.19,3119.24,60200.96339113679,0.02,1,5,5188.273,5188.388,2.3608874281018877
2026.03.05 03:48:00,3120.15,3121.15,5.19,3115.96,60137.76493256262,0.02,1,5,5186.636,5186.751,2.3608874281018877
2026.03.05 03:49:00,3120.15,3119.4,5.19,3114.21,60104.046242774566,0.02,1,5,5185.761,5185.876,2.3608874281018877
2026.03.05 03:50:00,3120.15,3116.24,5.19,3111.05,60043.1599229287,0.02,1,5,5184.179,5184.294,2.3608874281018877
2026.03.05 03:51:00,3120.15,3117.97,5.19,3112.78,60076.49325626203,0.02,1,5,5185.045,5185.16,2.3608874281018877
2026.03.05 03:52:00,3120.15,3117.83,5.19,3112.64,60073.795761078996,0.02,1,5,5184.973,5185.088,2.3608874281018877
2026.03.05 03:53:00,3120.15,3116.05,5.19,3110.86,60039.49903660887,0.02,1,5,5184.084,5184.199,2.3608874281018877
2026.03.05 03:54:00,3120.15,3114.55,5.19,3109.36,60010.597302504815,0.02,1,5,5183.334,5183.431,2.3608874281018877
2026.03.05 03:55:00,3120.15,3115.13,5.19,3109.94,60021.77263969171,0.02,1,5,5183.626,5183.741,2.3608874281018877
2026.03.05 03:56:00,3120.15,3114.43,5.19,3109.24,60008.28516377648,0.02,1,5,5183.275,5183.39,2.3608874281018877
2026.03.05 03:57:00,3120.15,3112.6,5.19,3107.41,59973.025048169555,0.02,1,5,5182.359,5182.474,2.3608874281018877
2026.03.05 03:58:00,3120.15,3106.84,5.19,3101.65,59862.042389210015,0.02,1,5,5179.481,5179.596,2.3608874281018877
2026.03.05 03:59:00,3120.15,3106.22,5.19,3101.03,59850.09633911367,0.02,1,5,5179.169,5179.284,2.3608874281018877
2026.03.05 04:00:00,3120.15,3108.69,5.19,3103.5,59897.687861271676,0.02,1,5,5180.404,5180.519,2.3608874281018877
2026.03.05 04:01:00,3120.15,3104.09,5.19,3098.9,59809.05587668593,0.02,1,5,5178.105,5178.22,2.3608874281018877
2026.03.05 04:02:00,3120.15,3105.17,5.19,3099.98,59829.865125240845,0.02,1,5,5178.645,5178.76,2.3608874281018877
2026.03.05 04:03:00,3120.15,3108.49,5.19,3103.3,59893.83429672446,0.02,1,5,5180.303,5180.418,2.3608874281018877
2026.03.05 04:04:00,3120.15,3113.37,5.19,3108.18,59987.861271676295,0.02,1,5,5182.747,5182.862,2.3608874281018877
2026.03.05 04:05:00,3120.15,3111.9,5.19,3106.71,59959.537572254325,0.02,1,5,5182.011,5182.126,2.3608874281018877
2026.03.05 04:06:00,3120.15,3114.59,5.19,3109.4,60011.36801541426,0.02,1,5,5183.353,5183.468,2.3608874281018877
2026.03.05 04:07:00,3120.15,3117.24,5.19,3112.05,60062.42774566473,0.02,1,5,5184.68,5184.795,2.3608874281018877
2026.03.05 04:08:00,3120.15,3116.37,5.19,3111.18,60045.664739884385,0.02,1,5,5184.246,5184.343,2.3608874281018877
2026.03.05 04:09:01,3120.15,3117.55,5.19,3112.36,60068.40077071291,0.02,1,5,5184.836,5184.885,2.3608874281018877
2026.03.05 04:10:01,3120.15,3116.21,5.19,3111.02,60042.58188824663,0.02,1,5,5184.167,5184.282,2.3608874281018877
2026.03.05 04:11:00,3120.15,3115.18,5.19,3109.99,60022.73603082851,0.02,1,5,5183.651,5183.766,2.3608874281018877
2026.03.05 04:12:00,3120.15,3117.58,5.19,3112.39,60068.97880539499,0.02,1,5,5184.848,5184.945,2.3608874281018877
2026.03.05 04:13:00,3120.15,3117.47,5.19,3112.28,60066.85934489402,0.02,1,5,5184.795,5184.892,2.3608874281018877
2026.03.05 04:14:00,3120.15,3118.01,5.19,3112.82,60077.26396917149,0.02,1,5,5185.067,5185.182,2.3608874281018877
2026.03.05 04:15:00,3120.15,3115.17,5.19,3109.98,60022.543352601155,0.02,1,5,5183.644,5183.759,2.3608874281018877
2026.03.05 04:16:00,3120.15,3112.15,5.19,3106.96,59964.35452793834,0.02,1,5,5182.133,5182.23,2.3608874281018877
2026.03.05 04:17:01,3120.15,3110.82,5.19,3105.63,59938.72832369942,0.02,1,5,5181.468,5181.583,2.3608874281018877
2026.03.05 04:18:00,3120.15,3111.66,5.19,3106.47,59954.913294797676,0.02,1,5,5181.889,5182.004,2.3608874281018877
2026.03.05 04:19:00,3120.15,3112.86,5.19,3107.67,59978.03468208092,0.02,1,5,5182.489,5182.604,2.3608874281018877
2026.03.05 04:20:00,3120.15,3112.96,5.19,3107.77,59979.96146435453,0.02,1,5,5182.538,5182.653,2.3608874281018877
2026.03.05 04:21:01,3120.15,3112.82,5.19,3107.63,59977.26396917149,0.02,1,5,5182.471,5182.568,2.3608874281018877
2026.03.05 04:22:00,3120.15,3114.85,5.19,3109.66,60016.37764932562,0.02,1,5,5183.483,5183.598,2.3608874281018877
2026.03.05 04:23:00,3120.15,3115.72,5.19,3110.53,60033.14065510597,0.02,1,5,5183.922,5184.037,2.3608874281018877
2026.03.05 04:24:00,3120.15,3116.76,5.19,3111.57,60053.17919075145,0.02,1,5,5184.438,5184.553,2.3608874281018877
2026.03.05 04:25:00,3120.15,3114.31,5.19,3109.12,60005.97302504816,0.02,1,5,5183.215,5183.33,2.3608874281018877
2026.03.05 04:26:01,3120.15,3111.29,5.19,3106.1,59947.78420038535,0.02,1,5,5181.704,5181.819,2.3608874281018877
2026.03.05 04:27:00,3120.15,3105.59,5.19,3100.4,59837.95761078998,0.02,1,5,5178.857,5178.972,2.3608874281018877
2026.03.05 04:28:00,3120.15,3105.86,5.19,3100.67,59843.1599229287,0.02,1,5,5178.992,5179.107,2.3608874281018877
2026.03.05 04:29:00,3120.15,3103.67,5.19,3098.48,59800.96339113679,0.02,1,5,5177.897,5178.012,2.3608874281018877
2026.03.05 04:30:00,3119.93,3116.16,15.54,3100.62,20052.509652509652,0.06,2,5,5178.715,5178.83,2.3608874281018877
2026.03.05 04:31:00,3119.93,3113.55,15.54,3098.01,20035.71428571429,0.06,2,5,5178.279,5178.394,2.3608874281018877
2026.03.05 04:32:00,3119.93,3122.19,15.54,3106.65,20091.312741312744,0.06,2,5,5179.719,5179.834,2.3608874281018877
2026.03.05 04:33:01,3119.93,3116.36,15.54,3100.82,20053.796653796657,0.06,2,5,5178.748,5178.863,2.3608874281018877
2026.03.05 04:34:01,3119.93,3115.89,15.54,3100.35,20050.7722007722,0.06,2,5,5178.67,5178.785,2.3608874281018877
2026.03.05 04:35:00,3119.93,3110.35,15.54,3094.81,20015.122265122267,0.06,2,5,5177.747,5177.862,2.3608874281018877
2026.03.05 04:36:00,3119.93,3107.44,15.54,3091.9,19996.396396396398,0.06,2,5,5177.262,5177.311,2.3608874281018877
2026.03.05 04:37:01,3119.93,3116.99,15.54,3101.45,20057.850707850706,0.06,2,5,5178.853,5178.89,2.3608874281018877
2026.03.05 04:38:00,3119.93,3112.2,15.54,3096.66,20027.027027027027,0.06,2,5,5178.056,5178.093,2.3608874281018877
2026.03.05 04:39:00,3119.93,3107.83,15.54,3092.29,19998.90604890605,0.06,2,5,5177.327,5177.442,2.3608874281018877
2026.03.05 04:40:00,3119.93,3102.66,15.54,3087.12,19965.637065637064,0.06,2,5,5176.464,5176.579,2.3608874281018877
2026.03.05 04:41:00,3119.93,3103.45,15.54,3087.91,19970.72072072072,0.06,2,5,5176.597,5176.712,2.3608874281018877
2026.03.05 04:42:01,3119.93,3096.31,15.54,3080.77,19924.774774774774,0.06,2,5,5175.407,5175.522,2.3608874281018877
2026.03.05 04:43:00,3119.93,3099.87,15.54,3084.33,19947.6833976834,0.06,2,5,5176.001,5176.116,2.3608874281018877
2026.03.05 04:44:00,3119.93,3097.38,15.54,3081.84,19931.660231660233,0.06,2,5,5175.584,5175.699,2.3608874281018877
2026.03.05 04:45:00,3119.93,3091.87,15.54,3076.33,19896.203346203347,0.06,2,5,5174.667,5174.782,2.3608874281018877
2026.03.05 04:46:00,3119.93,3092.16,15.54,3076.62,19898.069498069497,0.06,2,5,5174.714,5174.829,2.3608874281018877
2026.03.05 04:47:00,3119.93,3088.91,15.54,3073.37,19877.15572715573,0.06,2,5,5174.173,5174.288,2.3608874281018877
2026.03.05 04:48:00,3119.93,3078.11,15.54,3062.57,19807.65765765766,0.06,2,5,5172.373,5172.488,2.3608874281018877
2026.03.05 04:49:00,3119.93,3071.94,15.54,3056.4,19767.95366795367,0.06,2,5,5171.345,5171.46,2.5896795247686373
2026.03.05 04:50:00,3119.93,3064.59,15.54,3049.05,19720.656370656372,0.06,2,5,5170.121,5170.236,2.5896795247686373
2026.03.05 04:51:00,3119.93,3064.55,15.54,3049.01,19720.398970398972,0.06,2,5,5170.113,5170.228,2.824554470591238
2026.03.05 04:52:00,3119.93,3051.5,15.54,3035.96,19636.422136422138,0.06,2,5,5167.938,5168.053,2.824554470591238
2026.03.05 04:53:00,3119.93,3056.97,15.54,3041.43,19671.621621621623,0.06,2,5,5168.85,5168.899,2.824554470591238
2026.03.05 04:54:00,3119.93,3049.16,15.54,3033.62,19621.36422136422,0.06,2,5,5167.548,5167.663,3.02660428830024
2026.03.05 04:55:00,3119.93,3055.21,15.54,3039.67,19660.29601029601,0.06,2,5,5168.557,5168.672,3.02660428830024
2026.03.05 04:56:00,3119.93,3076.35,15.54,3060.81,19796.332046332045,0.06,2,5,5172.081,5172.196,3.0830125181653694
2026.03.05 04:57:00,3119.93,3076.03,15.54,3060.49,19794.272844272848,0.06,2,5,5172.027,5172.076,3.0830125181653694
2026.03.05 04:58:00,3119.93,3064.65,15.54,3049.11,19721.04247104247,0.06,2,5,5170.131,5170.228,3.0830125181653694
2026.03.05 04:59:00,3119.93,3067.47,15.54,3051.93,19739.18918918919,0.06,2,5,5170.601,5170.698,3.0830125181653694
2026.03.05 05:00:00,3119.93,3074.75,15.54,3059.21,19786.03603603604,0.06,2,5,5171.813,5171.91,3.0830125181653694
2026.03.05 05:01:00,3119.93,3071.34,15.54,3055.8,19764.092664092666,0.06,2,5,5171.245,5171.36,3.0830125181653694
2026.03.05 05:02:00,3119.93,3086.5,15.54,3070.96,19861.647361647363,0.06,2,5,5173.772,5173.887,3.0830125181653694
2026.03.05 05:03:00,3119.93,3081.77,15.54,3066.23,19831.20978120978,0.06,2,5,5172.983,5173.098,3.0830125181653694
2026.03.05 05:04:00,3119.93,3087.47,15.54,3071.93,19867.88931788932,0.06,2,5,5173.933,5174.048,3.0830125181653694
2026.03.05 05:05:00,3119.93,3086.58,15.54,3071.04,19862.16216216216,0.06,2,5,5173.785,5173.9,3.0830125181653694
2026.03.05 05:06:00,3119.93,3090.66,15.54,3075.12,19888.41698841699,0.06,2,5,5174.464,5174.579,3.0830125181653694
2026.03.05 05:07:00,3119.93,3089.07,15.54,3073.53,19878.18532818533,0.06,2,5,5174.2,5174.315,3.0830125181653694
2026.03.05 05:08:00,3119.93,3100.6,15.54,3085.06,19952.38095238095,0.06,2,5,5176.122,5176.219,3.0830125181653694
2026.03.05 05:09:00,3119.93,3094.54,15.54,3079.0,19913.384813384815,0.06,2,5,5175.112,5175.227,3.0830125181653694
2026.03.05 05:10:00,3119.93,3098.24,15.54,3082.7,19937.194337194334,0.06,2,5,5175.728,5175.843,3.0830125181653694
2026.03.05 05:11:00,3119.93,3099.0,15.54,3083.46,19942.084942084944,0.06,2,5,5175.856,5175.971,3.0830125181653694
2026.03.05 05:12:00,3119.93,3096.29,15.54,3080.75,19924.646074646073,0.06,2,5,5175.403,5175.518,3.0830125181653694
2026.03.05 05:13:01,3119.93,3091.47,15.54,3075.93,19893.62934362934,0.06,2,5,5174.6,5174.715,3.0830125181653694
2026.03.05 05:14:00,3119.93,3095.64,15.54,3080.1,19920.46332046332,0.06,2,5,5175.294,5175.409,3.0830125181653694
2026.03.05 05:15:00,3119.93,3097.08,15.54,3081.54,19929.72972972973,0.06,2,5,5175.534,5175.649,3.0830125181653694
2026.03.05 05:16:00,3119.93,3088.56,15.54,3073.02,19874.903474903476,0.06,2,5,5174.114,5174.229,3.0830125181653694
2026.03.05 05:17:00,3119.93,3088.32,15.54,3072.78,19873.359073359075,0.06,2,5,5174.076,5174.191,3.0830125181653694
2026.03.05 05:18:00,3119.93,3078.69,15.54,3063.15,19811.389961389963,0.06,2,5,5172.469,5172.584,3.0830125181653694
2026.03.05 05:19:00,3119.93,3080.93,15.54,3065.39,19825.804375804375,0.06,2,5,5172.843,5172.958,3.0830125181653694
2026.03.05 05:20:00,3119.93,3070.93,15.54,3055.39,19761.454311454312,0.06,2,5,5171.177,5171.292,3.0830125181653694
2026.03.05 05:21:00,3119.93,3072.89,15.54,3057.35,19774.066924066923,0.06,2,5,5171.503,5171.618,3.0830125181653694
2026.03.05 05:22:00,3119.93,3072.48,15.54,3056.94,19771.428571428572,0.06,2,5,5171.435,5171.55,3.0830125181653694
2026.03.05 05:23:00,3119.93,3071.85,15.54,3056.31,19767.37451737452,0.06,2,5,5171.33,5171.427,3.0830125181653694
2026.03.05 05:24:00,3119.93,3071.34,15.54,3055.8,19764.092664092666,0.06,2,5,5171.245,5171.36,3.0830125181653694
2026.03.05 05:25:00,3119.93,3080.25,15.54,3064.71,19821.428571428572,0.06,2,5,5172.729,5172.844,3.0830125181653694
2026.03.05 05:26:00,3119.93,3084.86,15.54,3069.32,19851.093951093953,0.06,2,5,5173.498,5173.613,3.0830125181653694
2026.03.05 05:27:00,3119.93,3085.02,15.54,3069.48,19852.123552123554,0.06,2,5,5173.526,5173.623,3.0830125181653694
2026.03.05 05:28:00,3119.93,3085.44,15.54,3069.9,19854.826254826257,0.06,2,5,5173.596,5173.711,3.0830125181653694
2026.03.05 05:29:00,3119.93,3085.04,15.54,3069.5,19852.252252252252,0.06,2,5,5173.528,5173.643,3.0830125181653694
2026.03.05 05:30:00,3119.93,3080.13,15.54,3064.59,19820.656370656372,0.06,2,5,5172.71,5172.825,3.0830125181653694
2026.03.05 05:31:00,3119.93,3066.15,15.54,3050.61,19730.69498069498,0.06,2,5,5170.38,5170.495,3.0830125181653694
2026.03.05 05:32:00,3119.93,3061.32,15.54,3045.78,19699.6138996139,0.06,2,5,5169.575,5169.672,3.0830125181653694
2026.03.05 05:33:00,3119.93,3056.59,15.54,3041.05,19669.17631917632,0.06,2,5,5168.787,5168.902,3.0830125181653694
2026.03.05 05:34:00,3119.49,3073.34,36.2,3037.14,8489.889502762431,0.13999999999999999,3,5,5168.404,5168.519,3.3255360375290124
2026.03.05 05:35:00,3119.49,3060.2,36.2,3024.0,8453.591160220994,0.13999999999999999,3,5,5167.466,5167.581,3.8618922570940613
2026.03.05 05:36:00,3119.49,3041.98,36.2,3005.78,8403.259668508286,0.13999999999999999,3,5,5166.164,5166.279,3.8618922570940613
2026.03.05 05:37:00,3119.49,3043.98,36.2,3007.78,8408.78453038674,0.13999999999999999,3,5,5166.307,5166.422,3.8618922570940613
2026.03.05 05:38:00,3119.49,3015.84,36.2,2979.64,8331.049723756905,0.13999999999999999,3,5,5164.297,5164.412,4.912933737857899
2026.03.05 05:39:00,3119.49,3017.74,36.2,2981.54,8336.298342541435,0.13999999999999999,3,5,5164.433,5164.548,4.912933737857899
2026.03.05 05:40:00,3119.49,3021.86,36.2,2985.66,8347.679558011048,0.13999999999999999,3,5,5164.727,5164.842,4.912933737857899
2026.03.05 05:41:00,3119.49,3034.23,36.2,2998.03,8381.85082872928,0.13999999999999999,3,5,5165.611,5165.726,4.912933737857899
2026.03.05 05:42:00,3119.49,3050.22,36.2,3014.02,8426.022099447511,0.13999999999999999,3,5,5166.753,5166.868,4.912933737857899
2026.03.05 05:43:00,3119.49,3041.01,36.2,3004.81,8400.580110497238,0.13999999999999999,3,5,5166.095,5166.21,4.912933737857899
2026.03.05 05:44:00,3119.49,3062.84,36.2,3026.64,8460.883977900552,0.13999999999999999,3,5,5167.654,5167.769,4.912933737857899
2026.03.05 05:45:00,3119.49,3043.6,36.2,3007.4,8407.734806629833,0.13999999999999999,3,5,5166.28,5166.395,4.912933737857899
2026.03.05 05:46:00,3119.49,3060.92,36.2,3024.72,8455.580110497238,0.13999999999999999,3,5,5167.517,5167.614,4.912933737857899
2026.03.05 05:47:00,3119.49,3080.48,36.2,3044.28,8509.613259668507,0.13999999999999999,3,5,5168.914,5169.029,4.912933737857899
2026.03.05 05:48:00,3119.49,3071.29,36.2,3035.09,8484.226519337015,0.13999999999999999,3,5,5168.258,5168.307,4.912933737857899
2026.03.05 05:49:01,3119.49,3076.35,36.2,3040.15,8498.204419889502,0.13999999999999999,3,5,5168.619,5168.734,4.912933737857899
2026.03.05 05:50:00,3119.49,3041.47,36.2,3005.27,8401.85082872928,0.13999999999999999,3,5,5166.128,5166.243,4.912933737857899
2026.03.05 05:51:00,3119.49,2970.95,36.2,2934.75,8207.044198895026,0.13999999999999999,3,5,5161.091,5161.206,5.513984141957525
2026.03.05 05:52:00,3119.49,2935.24,36.2,2899.04,8108.397790055247,0.13999999999999999,3,5,5158.54,5158.655,7.043698850164444
2026.03.05 05:53:00,3119.49,2941.23,36.2,2905.03,8124.944751381215,0.13999999999999999,3,5,5158.968,5159.083,7.043698850164444
2026.03.05 05:54:00,3119.49,2929.26,36.2,2893.06,8091.878453038675,0.13999999999999999,3,5,5158.113,5158.21,7.071424929250705
2026.03.05 05:55:00,3119.49,2931.85,36.2,2895.65,8099.0331491712695,0.13999999999999999,3,5,5158.298,5158.413,7.522690768171741
2026.03.05 05:56:01,3119.49,2952.04,36.2,2915.84,8154.806629834254,0.13999999999999999,3,5,5159.74,5159.855,7.522690768171741
2026.03.05 05:57:01,3118.61,2899.52,77.45,2822.07,3743.7314396384763,0.3,4,5,5156.046,5156.161,7.759477857379598
2026.03.05 05:58:00,3118.61,2915.42,77.45,2837.97,3764.260813428018,0.3,4,5,5156.576,5156.691,8.88859852637484
2026.03.05 05:59:00,3118.61,2757.74,77.45,2680.29,3560.6714009038087,0.3,4,5,5151.32,5151.435,14.168026413073965
2026.03.05 06:00:00,3118.61,2684.21,77.45,2606.76,3465.7327307940604,0.3,4,5,5148.869,5148.984,14.920454835173249
2026.03.05 06:01:00,3118.61,2755.01,77.45,2677.56,3557.1465461588127,0.3,4,5,5151.229,5151.344,16.810608571501422
2026.03.05 06:02:00,3116.85,2730.19,159.79,2570.4,1708.611302334314,0.62,5,5,5148.203,5148.318,18.45887616959437
2026.03.05 06:03:00,3116.85,3003.42,159.79,2843.63,1879.6044808811566,0.62,5,5,5152.61,5152.725,18.45887616959437
2026.03.05 06:04:00,3116.85,3113.84,159.79,2954.05,1948.7076788284626,0.62,5,5,5154.391,5154.506,18.45887616959437
2026.03.05 06:05:00,3116.85,3119.86,159.79,2960.07,1952.4751235997246,0.62,5,5,5154.488,5154.603,18.45887616959437
2026.03.05 06:06:00,3116.85,3007.39,159.79,2847.6,1882.0889918017397,0.62,5,5,5152.674,5152.723,18.45887616959437
2026.03.05 06:07:00,3116.85,2788.78,159.79,2628.99,1745.2781776081106,0.62,5,5,5149.148,5149.263,18.45887616959437
2026.03.05 06:08:00,3116.85,2641.77,159.79,2481.98,1653.276174979661,0.62,5,5,5146.777,5146.892,23.68761321855251
2026.03.05 06:09:00,3116.85,2310.32,159.79,2150.53,1445.8476750735342,0.62,5,5,5141.431,5141.546,31.722060111345417
2026.03.05 06:10:00,3113.33,2393.47,324.15,2069.32,738.3834644454728,1.26,6,5,5139.566,5139.663,48.949616361009504
2026.03.05 06:11:00,3113.33,1335.83,324.15,1011.68,412.1024217183403,1.26,6,5,5131.172,5131.287,72.26829121787596
2026.03.05 06:12:00,3113.33,881.35,324.15,557.2,271.89572728675,1.26,6,5,5127.565,5127.68,72.9056346087578
2026.03.05 06:13:00,3106.29,2345.9,652.22,1693.68,359.67924933304715,2.54,7,5,5132.566,5132.681,120.81514196381431
2026.03.05 06:14:00,3106.29,1791.93,652.22,1139.71,274.74318481493975,2.54,7,5,5130.385,5130.5,120.81514196381431
2026.03.05 06:15:00,3106.29,2443.44,652.22,1791.22,374.6343258409739,2.54,7,5,5132.95,5133.047,120.81514196381431
2026.03.05 06:16:00,3106.29,1712.43,652.22,1060.21,262.5540461807366,2.54,7,5,5130.072,5130.187,120.81514196381431
2026.03.05 06:17:00,3106.29,1360.64,652.22,708.42,208.61672441814113,2.54,7,5,5128.687,5128.784,120.81514196381431
2026.03.05 06:18:00,3106.29,1375.62,652.22,723.4,210.91349544632178,2.54,7,5,5128.746,5128.861,120.81514196381431
2026.03.05 06:19:00,3106.29,2267.93,652.22,1615.71,347.72469412161536,2.54,7,5,5132.259,5132.374,120.81514196381431
2026.03.05 06:20:00,3106.29,3017.23,652.22,2365.01,462.6092422802122,2.54,7,5,5135.209,5135.324,120.81514196381431
2026.03.05 06:21:00,3106.29,2801.07,652.22,2148.85,429.467050995063,2.54,7,5,5134.358,5134.455,120.81514196381431
2026.03.05 06:22:00,3106.29,3700.74,652.22,3048.52,567.4067032596363,2.54,7,5,5137.9,5138.015,120.81514196381431
2026.03.05 06:23:00,3106.29,4787.1,652.22,4134.88,733.9701327772838,2.54,7,5,5142.177,5142.292,120.81514196381431
2026.03.05 06:24:00,3106.29,4944.83,652.22,4292.61,758.1536904725399,2.54,7,5,5142.798,5142.913,120.81514196381431
2026.03.05 06:25:00,3106.29,4736.55,652.22,4084.33,726.219680475913,2.54,7,5,5141.978,5142.093,120.81514196381431
2026.03.05 06:26:00,3106.29,4831.04,652.22,4178.82,740.7071233632822,2.54,7,5,5142.35,5142.447,120.81514196381431
2026.03.05 06:27:00,3106.29,4348.69,652.22,3696.47,666.7520161908558,2.54,7,5,5140.451,5140.566,120.81514196381431
2026.03.05 06:28:00,3106.29,4600.15,652.22,3947.93,705.3064916745883,2.54,7,5,5141.441,5141.556,120.81514196381431
2026.03.05 06:29:00,3106.29,4896.57,652.22,4244.35,750.7543466928336,2.54,7,5,5142.608,5142.723,120.81514196381431
2026.03.05 06:30:00,3106.29,4986.49,652.22,4334.27,764.5411057618594,2.54,7,5,5142.962,5143.077,120.81514196381431
2026.03.05 06:31:00,3106.29,5154.89,652.22,4502.67,790.3606145165742,2.54,7,5,5143.625,5143.74,120.81514196381431
2026.03.05 06:32:00,3106.29,4395.18,652.22,3742.96,673.8799791481403,2.54,7,5,5140.634,5140.749,120.81514196381431
2026.03.05 06:33:00,3106.29,4756.87,652.22,4104.65,729.3351936463156,2.54,7,5,5142.058,5142.155,120.81514196381431
2026.03.05 06:34:00,3106.29,5321.01,652.22,4668.79,815.8305479746098,2.54,7,5,5144.279,5144.394,120.81514196381431
2026.03.05 06:35:00,3106.29,6086.05,652.22,5433.83,933.1283922602802,2.54,7,5,5147.291,5147.406,120.81514196381431
2026.03.05 06:36:00,3106.29,5866.34,652.22,5214.12,899.4419061053019,2.54,7,5,5146.426,5146.475,120.81514196381431
2026.03.05 06:37:00,3106.29,4887.68,652.22,4235.46,749.3913096807826,2.54,7,5,5142.573,5142.688,120.81514196381431
2026.03.05 06:38:00,3106.29,7166.82,652.22,6514.6,1098.8347490110698,2.54,7,5,5151.546,5151.661,120.81514196381431
2026.03.05 06:39:00,3106.29,7242.52,652.22,6590.3,1110.4412621508081,2.54,7,5,5151.844,5151.959,120.81514196381431
2026.03.05 06:40:00,3106.29,7080.21,652.22,6427.99,1085.5554874122229,2.54,7,5,5151.205,5151.32,120.81514196381431
2026.03.05 06:41:00,3106.29,8061.67,652.22,7409.45,1236.0353868326638,2.54,7,5,5155.069,5155.184,120.81514196381431
2026.03.05 06:42:00,3106.29,7500.58,652.22,6848.36,1150.007666124927,2.54,7,5,5152.86,5152.975,120.81514196381431
2026.03.05 06:43:00,3106.29,7006.3,652.22,6354.08,1074.2234215448775,2.54,7,5,5150.914,5151.029,120.81514196381431
2026.03.05 06:44:00,3106.29,6518.87,652.22,5866.65,999.4894360798503,2.54,7,5,5148.995,5149.11,120.81514196381431
2026.03.05 06:45:00,3106.29,6976.32,652.22,6324.1,1069.6268130385452,2.54,7,5,5150.796,5150.911,120.81514196381431
2026.03.05 06:46:00,3106.29,6869.64,652.22,6217.42,1053.2703688939314,2.54,7,5,5150.376,5150.491,120.81514196381431
2026.03.05 06:47:00,3106.29,8110.94,652.22,7458.72,1243.5895863358987,2.54,7,5,5155.263,5155.378,120.81514196381431
2026.03.05 06:48:00,3106.29,8355.04,652.22,7702.82,1281.0156082303517,2.54,7,5,5156.224,5156.339,120.81514196381431
2026.03.05 06:49:00,3106.29,8368.75,652.22,7716.53,1283.1176596853823,2.54,7,5,5156.278,5156.393,120.81514196381431
2026.03.05 06:50:00,3106.29,8919.17,652.22,8266.95,1367.5094293336604,2.54,7,5,5158.445,5158.56,120.81514196381431
2026.03.05 06:51:00,3106.29,8780.23,652.22,8128.01,1346.2068013860353,2.54,7,5,5157.898,5158.013,120.81514196381431
2026.03.05 06:52:00,3106.29,9067.51,652.22,8415.29,1390.2532887675936,2.54,7,5,5159.029,5159.078,120.81514196381431
2026.03.05 06:53:00,3106.29,9039.82,652.22,8387.6,1386.007788782926,2.54,7,5,5158.92,5159.017,120.81514196381431
