symbol,return_pct,profit_factor,win_rate,max_dd_pct,trades,sharpe,recovery,expectancy_r,final_balance,profitable_assets,standalone_mtm_dd_pct,standalone_trades
XAUUSD,15.546271856237892,12.553819988791036,33.33333333333333,1.1516305946872474,6,1.1601488510950857,13.499356415118383,2.6213811251905623,11554.627185623789,1,16.03277220250273,6
XAGUSD,30.833282765385995,14.39488056901989,33.33333333333333,1.656707103188082,6,1.1761622069243023,18.611185227643443,5.228719170488122,13083.3282765386,1,32.65835148491644,6
BTCUSD,0.438288964865996,1.7019034564530398,50.0,0.6227156742091955,4,0.6612167070106983,0.7038348045801027,0.11060257742591259,10043.828896486599,1,2.7725951605350296,5
ETHUSD,-1.9556501200325371,0.5344961143223995,22.22222222222222,3.7896433133745133,9,-0.6068786986805738,-0.5160512370994397,-0.21531615994955974,9804.434987996747,0,5.703370478817527,11
USTEC,2.9335299130239356,1.6416662158788888,46.15384615384615,2.8162753353556447,13,0.5186916544764392,1.041634628616127,0.23145581600985293,10293.352991302394,1,5.831202328037765,13
US30,1.7911221909167718,1.4068722264864504,46.15384615384615,2.3478756917429733,13,0.3119323851541628,0.7628692597379851,0.14620564854737672,10179.112219091678,1,4.693361916173988,13
EURUSD,-4.541179458100664,0.028588368018352513,13.333333333333334,4.541179458100664,15,-3.221023624474363,-1.0,-0.3089431457473931,9545.882054189933,0,4.781852415459598,15
GBPJPY,-0.7346718390259244,0.9057789794432682,44.44444444444444,5.011625339518677,18,-0.15565013538991543,-0.14659352789857258,-0.036059950578577894,9926.532816097408,0,5.594119227298577,18
