symbol,broker_symbol,timeframe,side,signal_time,entry_time,exit_time,entry,stop,tp1,tp2,tp3,r_multiple,pnl,balance_after,exit_reason,bars_held,pivot_rsi,previous_rsi,risk_points,lot,target_risk,actual_risk,risk_mode
USDSGD,USDSGD..,M5,BUY,2026-06-29T00:05:00+00:00,2026-06-29T00:40:00+00:00,2026-06-29T08:50:00+00:00,1.29217,1.290927,1.293413,1.294656,1.295899,1.3333,272.44,10531.32,stop,98,27.26,23.03,0.001243,2.12,205.18,204.33,RISK_PERCENT
USDSGD,USDSGD..,M5,SELL,2026-06-30T01:30:00+00:00,2026-06-30T01:55:00+00:00,2026-06-30T02:00:00+00:00,1.29157,1.292234,1.290906,1.290243,1.289579,-1.0,-210.44,10320.88,stop,1,53.8,59.07,0.000664,4.09,210.63,210.44,RISK_PERCENT
USDSGD,USDSGD..,M5,BUY,2026-07-01T00:20:00+00:00,2026-07-01T00:40:00+00:00,2026-07-01T04:50:00+00:00,1.29251,1.291581,1.293439,1.294369,1.295298,2.0,412.12,10733.0,tp3,50,13.48,11.68,0.000929,2.86,206.42,206.06,RISK_PERCENT
USDSGD,USDSGD..,M5,BUY,2026-07-02T00:30:00+00:00,2026-07-02T01:05:00+00:00,2026-07-02T11:05:00+00:00,1.29481,1.292195,1.297425,1.300041,1.302656,-0.5774,-122.92,10610.08,timeout,120,13.27,11.18,0.002615,1.05,214.66,212.9,RISK_PERCENT
USDSGD,USDSGD..,M5,SELL,2026-07-03T03:40:00+00:00,2026-07-03T04:00:00+00:00,2026-07-03T14:00:00+00:00,1.29202,1.29351,1.29053,1.28904,1.287551,1.0762,227.47,10837.55,timeout,120,71.88,76.87,0.00149,1.83,212.2,211.37,RISK_PERCENT
USDSGD,USDSGD..,M5,BUY,2026-07-06T00:30:00+00:00,2026-07-06T01:05:00+00:00,2026-07-06T11:05:00+00:00,1.29004,1.288267,1.291813,1.293585,1.295358,1.5942,343.97,11181.52,timeout,120,9.64,7.96,0.001773,1.57,216.75,215.76,RISK_PERCENT
USDSGD,USDSGD..,M5,BUY,2026-07-07T00:55:00+00:00,2026-07-07T01:20:00+00:00,2026-07-07T11:20:00+00:00,1.29125,1.290014,1.292486,1.293722,1.294957,0.5923,132.22,11313.75,timeout,120,34.19,24.59,0.001236,2.33,223.63,223.25,RISK_PERCENT
USDSGD,USDSGD..,M5,BUY,2026-07-08T00:30:00+00:00,2026-07-08T00:50:00+00:00,2026-07-08T09:35:00+00:00,1.29124,1.289593,1.292887,1.294533,1.29618,0.3333,75.33,11389.07,stop,105,29.66,16.36,0.001647,1.77,226.27,225.98,RISK_PERCENT
USDSGD,USDSGD..,M5,BUY,2026-07-09T00:30:00+00:00,2026-07-09T01:05:00+00:00,2026-07-09T11:05:00+00:00,1.2925,1.290795,1.294205,1.29591,1.297615,0.0997,22.67,11411.74,timeout,120,37.84,29.96,0.001705,1.72,227.78,227.35,RISK_PERCENT
USDSGD,USDSGD..,M5,SELL,2026-07-10T00:30:00+00:00,2026-07-10T00:50:00+00:00,2026-07-10T01:00:00+00:00,1.29076,1.291252,1.290268,1.289776,1.289285,-1.0,-228.03,11183.71,stop,2,17.09,23.96,0.000492,5.98,228.23,228.03,RISK_PERCENT
USDSGD,USDSGD..,M5,SELL,2026-07-13T02:10:00+00:00,2026-07-13T02:50:00+00:00,2026-07-13T04:00:00+00:00,1.29277,1.293668,1.291872,1.290975,1.290077,-1.0,-223.41,10960.3,stop,14,75.73,82.1,0.000898,3.21,223.67,223.41,RISK_PERCENT
USDSGD,USDSGD..,M5,BUY,2026-07-14T00:40:00+00:00,2026-07-14T01:05:00+00:00,2026-07-14T06:35:00+00:00,1.29337,1.292297,1.294443,1.295515,1.296588,0.3333,72.91,11033.21,stop,66,18.01,16.41,0.001073,2.63,219.21,218.73,RISK_PERCENT
USDSGD,USDSGD..,M5,SELL,2026-07-15T06:20:00+00:00,2026-07-15T06:40:00+00:00,2026-07-15T10:20:00+00:00,1.29011,1.290842,1.289378,1.288646,1.287914,-1.0,-220.23,10812.98,stop,44,53.16,55.58,0.000732,3.88,220.66,220.23,RISK_PERCENT
USDSGD,USDSGD..,M5,BUY,2026-07-16T00:55:00+00:00,2026-07-16T01:15:00+00:00,2026-07-16T11:15:00+00:00,1.28777,1.286519,1.289021,1.290271,1.291522,0.7491,161.98,10974.96,timeout,120,27.11,21.84,0.001251,2.23,216.26,216.24,RISK_PERCENT
USDSGD,USDSGD..,M5,BUY,2026-07-17T07:00:00+00:00,2026-07-17T07:30:00+00:00,2026-07-17T09:20:00+00:00,1.29052,1.289902,1.291138,1.291756,1.292374,-1.0,-219.46,10755.5,stop,22,45.98,42.0,0.000618,4.58,219.5,219.46,RISK_PERCENT
USDSGD,USDSGD..,M5,BUY,2026-07-20T00:20:00+00:00,2026-07-20T01:05:00+00:00,2026-07-20T10:30:00+00:00,1.29001,1.28878,1.29124,1.292469,1.293699,0.3333,71.51,10827.01,stop,113,17.56,13.26,0.00123,2.25,215.11,214.52,RISK_PERCENT
USDSGD,USDSGD..,M5,BUY,2026-07-21T03:20:00+00:00,2026-07-21T03:40:00+00:00,2026-07-21T05:05:00+00:00,1.2909,1.290415,1.291385,1.291871,1.292356,-1.0,-216.41,10610.6,stop,17,61.65,57.16,0.000485,5.75,216.54,216.41,RISK_PERCENT
USDSGD,USDSGD..,M5,BUY,2026-07-22T00:55:00+00:00,2026-07-22T01:15:00+00:00,2026-07-22T11:15:00+00:00,1.29101,1.288922,1.293098,1.295185,1.297273,0.1341,28.44,10639.04,timeout,120,32.79,26.6,0.002088,1.31,212.21,212.03,RISK_PERCENT
USDSGD,USDSGD..,M5,BUY,2026-07-23T00:40:00+00:00,2026-07-23T01:05:00+00:00,2026-07-23T04:35:00+00:00,1.28976,1.288439,1.291081,1.292403,1.293724,0.3333,70.69,10709.73,stop,42,12.63,10.87,0.001321,2.07,212.78,212.07,RISK_PERCENT
