starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,symbol
300.0,528.15,228.15,76.05,59,20,39,33.9,16.18,0.2742,0.0413,34.71,US30
