date,opened_at,closed_at,symbol,direction,result,r_multiple,requested_risk,actual_risk,actual_risk_percent,raw_lot,lot,minimum_lot_override,pnl,balance_before,balance_after,level_after
2025-12-30,2025-12-31 00:45:00,2025-12-31 07:00:00,USDCAD,BUY,timeout,0.526,4.6,4.34,21.7,0.0424,0.04,False,2.28,20.0,22.28,1
2026-01-01,2026-01-02 00:45:00,2026-01-02 07:00:00,USDCAD,SELL,timeout,0.1623,5.13,4.34,19.48,0.0472,0.04,False,0.7,22.28,22.99,1
2026-01-06,2026-01-07 01:15:00,2026-01-07 07:00:00,USDCAD,BUY,timeout,-0.6494,5.29,4.34,18.88,0.0487,0.04,False,-2.82,22.99,20.17,1
2026-01-07,2026-01-08 01:15:00,2026-01-08 07:00:00,USDCAD,BUY,timeout,0.6818,4.64,4.34,21.52,0.0428,0.04,False,2.96,20.17,23.13,1
2026-01-08,2026-01-09 00:45:00,2026-01-09 07:00:00,USDCAD,BUY,timeout,0.1429,5.32,4.34,18.77,0.049,0.04,False,0.62,23.13,23.75,1
2026-01-13,2026-01-14 00:45:00,2026-01-14 07:00:00,USDCAD,BUY,timeout,-0.8117,5.46,5.43,22.85,0.0503,0.05,False,-4.4,23.75,19.34,1
2026-01-14,2026-01-15 00:45:00,2026-01-15 07:00:00,USDCAD,BUY,timeout,0.4351,4.45,4.34,22.44,0.041,0.04,False,1.89,19.34,21.23,1
2026-01-15,2026-01-16 00:45:00,2026-01-16 07:00:00,USDCAD,BUY,timeout,-0.1169,4.88,4.34,20.44,0.045,0.04,False,-0.51,21.23,20.73,1
2026-01-20,2026-01-21 00:45:00,2026-01-21 01:30:00,USDCAD,BUY,loss,-1.0974,4.77,4.34,20.94,0.0439,0.04,False,-4.76,20.73,15.96,1
2026-01-21,2026-01-22 00:45:00,2026-01-22 07:00:00,USDCAD,SELL,timeout,0.2857,3.67,3.26,20.39,0.0338,0.03,False,0.93,15.96,16.89,1
2026-01-22,2026-01-23 01:15:00,2026-01-23 07:00:00,USDCAD,SELL,timeout,-0.1883,3.89,3.26,19.27,0.0358,0.03,False,-0.61,16.89,16.28,1
2026-01-27,2026-01-28 00:45:00,2026-01-28 05:15:00,USDCAD,BUY,loss,-1.0974,3.74,3.26,20.0,0.0345,0.03,False,-3.57,16.28,12.71,1
2026-01-28,2026-01-29 01:00:00,2026-01-29 03:00:00,USDCAD,BUY,loss,-1.0974,2.92,2.17,17.08,0.0269,0.02,False,-2.38,12.71,10.33,1
2026-01-29,2026-01-30 00:45:00,2026-01-30 02:00:00,USDCAD,BUY,win,1.2013,2.37,2.17,21.02,0.0219,0.02,False,2.61,10.33,12.93,1
2026-02-04,2026-02-05 00:45:00,2026-02-05 02:15:00,USDCAD,SELL,loss,-1.0974,2.97,2.17,16.78,0.0274,0.02,False,-2.38,12.93,10.55,1
