trades,wins,losses,timeouts,win_rate,net_r,start_balance,final_balance,level,target_balance,target_reached,target_reached_at,max_drawdown_pct,min_balance,minimum_lot_overrides,max_actual_risk_percent,sizing_mode,symbol
75,23,21,31,30.67,15.4,20.0,65.67,5,52399.91,False,,80.26,10.56,0,22.94,mt5_min_step_compounding,AUDUSD
70,22,19,29,31.43,5.38,20.0,15.17,1,52399.91,False,,88.43,6.67,1,23.07,mt5_min_step_compounding,GBPUSD
72,14,20,38,19.44,-1.32,20.0,7.68,1,52399.91,False,,66.82,7.26,0,22.63,mt5_min_step_compounding,EURUSD
74,11,17,46,14.86,-5.55,20.0,4.98,1,52399.91,False,,91.0,2.14,17,50.75,mt5_min_step_compounding,USDCAD
