date,opened_at,closed_at,symbol,direction,result,r_multiple,requested_risk,actual_risk,actual_risk_percent,raw_lot,lot,minimum_lot_override,pnl,balance_before,balance_after,level_after
2025-12-30,2025-12-31 00:45:00,2025-12-31 07:00:00,AUDUSD,SELL,timeout,0.6364,4.6,3.08,15.4,0.0299,0.02,False,1.96,20.0,21.96,1
2025-12-30,2025-12-31 00:45:00,2025-12-31 07:00:00,GBPUSD,SELL,timeout,0.4675,5.05,4.62,21.04,0.0328,0.03,False,2.16,21.96,24.12,1
2025-12-30,2025-12-31 00:45:00,2025-12-31 07:00:00,USDCAD,BUY,timeout,0.526,5.55,5.43,22.49,0.0511,0.05,False,2.85,24.12,26.97,2
2026-01-01,2026-01-02 00:45:00,2026-01-02 07:00:00,AUDUSD,BUY,timeout,0.5779,6.2,6.16,22.84,0.0403,0.04,False,3.56,26.97,30.53,2
2026-01-01,2026-01-02 00:45:00,2026-01-02 07:00:00,EURUSD,BUY,timeout,-0.5844,7.02,6.16,20.17,0.0456,0.04,False,-3.6,30.53,26.93,2
2026-01-01,2026-01-02 00:45:00,2026-01-02 07:00:00,GBPUSD,BUY,timeout,-0.6818,6.19,6.16,22.87,0.0402,0.04,False,-4.2,26.93,22.73,1
2026-01-01,2026-01-02 00:45:00,2026-01-02 07:00:00,USDCAD,SELL,timeout,0.1623,5.23,4.34,19.09,0.0482,0.04,False,0.7,22.73,23.44,1
2026-01-06,2026-01-07 00:45:00,2026-01-07 03:45:00,AUDUSD,BUY,win,1.2403,5.39,4.62,19.71,0.035,0.03,False,5.73,23.44,29.17,2
2026-01-06,2026-01-07 00:45:00,2026-01-07 07:00:00,GBPUSD,BUY,timeout,0.3636,6.71,6.16,21.12,0.0436,0.04,False,2.24,29.17,31.41,2
2026-01-06,2026-01-07 01:00:00,2026-01-07 07:00:00,EURUSD,BUY,timeout,-0.0195,7.22,6.16,19.61,0.0469,0.04,False,-0.12,31.41,31.29,2
2026-01-06,2026-01-07 01:15:00,2026-01-07 07:00:00,USDCAD,BUY,timeout,-0.6494,7.2,6.51,20.81,0.0663,0.06,False,-4.23,31.29,27.06,2
2026-01-07,2026-01-08 00:45:00,2026-01-08 07:00:00,EURUSD,SELL,timeout,-0.2143,6.22,6.16,22.76,0.0404,0.04,False,-1.32,27.06,25.74,1
2026-01-07,2026-01-08 01:00:00,2026-01-08 04:30:00,AUDUSD,BUY,loss,-1.0584,5.92,4.62,17.95,0.0384,0.03,False,-4.89,25.74,20.85,1
2026-01-07,2026-01-08 01:00:00,2026-01-08 07:00:00,GBPUSD,BUY,timeout,-0.5909,4.8,4.62,22.16,0.0311,0.03,False,-2.73,20.85,18.12,1
2026-01-07,2026-01-08 01:15:00,2026-01-08 07:00:00,USDCAD,BUY,timeout,0.6818,4.17,3.26,17.96,0.0384,0.03,False,2.22,18.12,20.34,1
2026-01-08,2026-01-09 00:45:00,2026-01-09 07:00:00,EURUSD,SELL,timeout,0.5195,4.68,4.62,22.71,0.0304,0.03,False,2.4,20.34,22.74,1
2026-01-08,2026-01-09 00:45:00,2026-01-09 07:00:00,GBPUSD,SELL,timeout,0.6948,5.23,4.62,20.32,0.034,0.03,False,3.21,22.74,25.95,1
2026-01-08,2026-01-09 00:45:00,2026-01-09 07:00:00,USDCAD,BUY,timeout,0.1429,5.97,5.43,20.91,0.055,0.05,False,0.78,25.95,26.73,2
2026-01-08,2026-01-09 01:00:00,2026-01-09 07:00:00,AUDUSD,SELL,timeout,0.474,6.15,4.62,17.29,0.0399,0.03,False,2.19,26.73,28.92,2
2026-01-13,2026-01-14 00:45:00,2026-01-14 03:00:00,AUDUSD,SELL,loss,-1.0584,6.65,6.16,21.3,0.0432,0.04,False,-6.52,28.92,22.4,1
2026-01-13,2026-01-14 00:45:00,2026-01-14 03:45:00,GBPUSD,BUY,win,1.2338,5.15,4.62,20.63,0.0334,0.03,False,5.7,22.4,28.1,2
2026-01-13,2026-01-14 00:45:00,2026-01-14 07:00:00,USDCAD,BUY,timeout,-0.8117,6.46,5.43,19.31,0.0596,0.05,False,-4.4,28.1,23.69,1
2026-01-13,2026-01-14 01:00:00,2026-01-14 07:00:00,EURUSD,SELL,timeout,-0.7532,5.45,4.62,19.5,0.0354,0.03,False,-3.48,23.69,20.21,1
2026-01-14,2026-01-15 00:45:00,2026-01-15 03:15:00,AUDUSD,BUY,loss,-1.0584,4.65,4.62,22.86,0.0302,0.03,False,-4.89,20.21,15.32,1
2026-01-14,2026-01-15 00:45:00,2026-01-15 07:00:00,EURUSD,SELL,timeout,0.3312,3.52,3.08,20.1,0.0229,0.02,False,1.02,15.32,16.34,1
2026-01-14,2026-01-15 00:45:00,2026-01-15 07:00:00,USDCAD,BUY,timeout,0.4351,3.76,3.26,19.92,0.0346,0.03,False,1.42,16.34,17.76,1
2026-01-14,2026-01-15 01:30:00,2026-01-15 07:00:00,GBPUSD,SELL,timeout,-0.3571,4.08,3.08,17.34,0.0265,0.02,False,-1.1,17.76,16.66,1
2026-01-15,2026-01-16 00:45:00,2026-01-16 07:00:00,AUDUSD,SELL,timeout,-0.2078,3.83,3.08,18.49,0.0249,0.02,False,-0.64,16.66,16.02,1
2026-01-15,2026-01-16 00:45:00,2026-01-16 07:00:00,EURUSD,SELL,timeout,-0.5779,3.68,3.08,19.23,0.0239,0.02,False,-1.78,16.02,14.24,1
2026-01-15,2026-01-16 00:45:00,2026-01-16 07:00:00,GBPUSD,SELL,timeout,-0.474,3.27,3.08,21.63,0.0213,0.02,False,-1.46,14.24,12.78,1
2026-01-15,2026-01-16 00:45:00,2026-01-16 07:00:00,USDCAD,BUY,timeout,-0.1169,2.94,2.17,16.98,0.0271,0.02,False,-0.25,12.78,12.52,1
2026-01-20,2026-01-21 00:45:00,2026-01-21 01:30:00,EURUSD,SELL,loss,-1.0519,2.88,1.54,12.3,0.0187,0.01,False,-1.62,12.52,10.91,1
2026-01-20,2026-01-21 00:45:00,2026-01-21 01:30:00,USDCAD,BUY,loss,-1.0974,2.51,2.17,19.9,0.0231,0.02,False,-2.38,10.91,8.52,1
2026-01-20,2026-01-21 01:00:00,2026-01-21 07:00:00,AUDUSD,BUY,timeout,1.013,1.96,1.54,18.07,0.0127,0.01,False,1.56,8.52,10.08,1
2026-01-21,2026-01-22 00:45:00,2026-01-22 07:00:00,EURUSD,BUY,timeout,-0.2013,2.32,1.54,15.27,0.0151,0.01,False,-0.31,10.08,9.77,1
2026-01-21,2026-01-22 00:45:00,2026-01-22 07:00:00,GBPUSD,BUY,timeout,-0.2013,2.25,1.54,15.76,0.0146,0.01,False,-0.31,9.77,9.46,1
2026-01-21,2026-01-22 00:45:00,2026-01-22 07:00:00,USDCAD,SELL,timeout,0.2857,2.18,2.17,22.93,0.0201,0.02,False,0.62,9.46,10.08,1
2026-01-21,2026-01-22 01:00:00,2026-01-22 07:00:00,AUDUSD,BUY,timeout,1.1429,2.32,1.54,15.27,0.0151,0.01,False,1.76,10.08,11.84,1
2026-01-22,2026-01-23 00:45:00,2026-01-23 07:00:00,EURUSD,SELL,timeout,0.3636,2.72,1.54,13.0,0.0177,0.01,False,0.56,11.84,12.4,1
2026-01-22,2026-01-23 00:45:00,2026-01-23 07:00:00,GBPUSD,SELL,timeout,0.3182,2.85,1.54,12.42,0.0185,0.01,False,0.49,12.4,12.89,1
2026-01-22,2026-01-23 01:00:00,2026-01-23 07:00:00,AUDUSD,BUY,timeout,0.2922,2.97,1.54,11.94,0.0193,0.01,False,0.45,12.89,13.34,1
2026-01-22,2026-01-23 01:15:00,2026-01-23 07:00:00,USDCAD,SELL,timeout,-0.1883,3.07,2.17,16.26,0.0283,0.02,False,-0.41,13.34,12.93,1
2026-01-27,2026-01-28 00:45:00,2026-01-28 02:00:00,GBPUSD,SELL,win,1.2338,2.98,1.54,11.91,0.0193,0.01,False,1.9,12.93,14.83,1
2026-01-27,2026-01-28 00:45:00,2026-01-28 05:15:00,USDCAD,BUY,loss,-1.0974,3.41,3.26,21.94,0.0314,0.03,False,-3.57,14.83,11.26,1
2026-01-27,2026-01-28 01:00:00,2026-01-28 02:00:00,EURUSD,SELL,win,1.2468,2.59,1.54,13.67,0.0168,0.01,False,1.92,11.26,13.18,1
2026-01-27,2026-01-28 01:15:00,2026-01-28 06:00:00,AUDUSD,SELL,loss,-1.0584,3.03,1.54,11.68,0.0197,0.01,False,-1.63,13.18,11.55,1
2026-01-28,2026-01-29 01:00:00,2026-01-29 02:45:00,AUDUSD,SELL,loss,-1.0584,2.66,1.54,13.33,0.0173,0.01,False,-1.63,11.55,9.92,1
2026-01-28,2026-01-29 01:00:00,2026-01-29 03:45:00,EURUSD,SELL,loss,-1.0519,2.28,1.54,15.52,0.0148,0.01,False,-1.62,9.92,8.3,1
2026-01-28,2026-01-29 01:00:00,2026-01-29 02:00:00,GBPUSD,SELL,win,1.2338,1.91,1.54,18.55,0.0124,0.01,False,1.9,8.3,10.2,1
2026-01-28,2026-01-29 01:00:00,2026-01-29 03:00:00,USDCAD,BUY,loss,-1.0974,2.35,2.17,21.27,0.0216,0.02,False,-2.38,10.2,7.82,1
2026-01-29,2026-01-30 00:45:00,2026-01-30 01:45:00,AUDUSD,SELL,win,1.2403,1.8,1.54,19.69,0.0117,0.01,False,1.91,7.82,9.73,1
2026-01-29,2026-01-30 00:45:00,2026-01-30 01:15:00,EURUSD,SELL,win,1.2468,2.24,1.54,15.83,0.0145,0.01,False,1.92,9.73,11.65,1
2026-01-29,2026-01-30 00:45:00,2026-01-30 01:45:00,GBPUSD,SELL,win,1.2338,2.68,1.54,13.22,0.0174,0.01,False,1.9,11.65,13.55,1
2026-01-29,2026-01-30 00:45:00,2026-01-30 02:00:00,USDCAD,BUY,win,1.2013,3.12,2.17,16.01,0.0287,0.02,False,2.61,13.55,16.16,1
2026-02-03,2026-02-04 00:45:00,2026-02-04 07:00:00,AUDUSD,BUY,timeout,0.4351,3.72,3.08,19.06,0.0241,0.02,False,1.34,16.16,17.5,1
2026-02-03,2026-02-04 00:45:00,2026-02-04 05:45:00,EURUSD,BUY,win,1.2468,4.02,3.08,17.6,0.0261,0.02,False,3.84,17.5,21.34,1
2026-02-03,2026-02-04 01:00:00,2026-02-04 05:30:00,GBPUSD,BUY,win,1.2338,4.91,4.62,21.65,0.0319,0.03,False,5.7,21.34,27.04,2
2026-02-04,2026-02-05 00:45:00,2026-02-05 02:00:00,AUDUSD,BUY,loss,-1.0584,6.22,6.16,22.78,0.0404,0.04,False,-6.52,27.04,20.52,1
2026-02-04,2026-02-05 00:45:00,2026-02-05 02:45:00,EURUSD,BUY,loss,-1.0519,4.72,4.62,22.52,0.0306,0.03,False,-4.86,20.52,15.66,1
2026-02-04,2026-02-05 00:45:00,2026-02-05 02:00:00,GBPUSD,BUY,loss,-1.0649,3.6,3.08,19.67,0.0234,0.02,False,-3.28,15.66,12.38,1
2026-02-04,2026-02-05 00:45:00,2026-02-05 02:15:00,USDCAD,SELL,loss,-1.0974,2.85,2.17,17.53,0.0262,0.02,False,-2.38,12.38,10.0,1
2026-02-05,2026-02-06 00:45:00,2026-02-06 02:00:00,AUDUSD,BUY,win,1.2403,2.3,1.54,15.4,0.0149,0.01,False,1.91,10.0,11.91,1
