policy,bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,final_rr,exit_price,result,r_multiple,setup_score,atr,spread_r,spread_points,atr_percentile,session_metric,stop_mode,rr_mode,entry_model,balance_before,risk_amount,pnl,balance_after
dynamic_score,LTA,BTCUSD,M15,2026-05,2026-05-27 01:15:00,2026-05-27 05:00:00,SELL,75762.47,76026.82286,5.0,75498.11714,trail_stop,0.9999,97,144.085714,0.0001,1400.0,0.2708,,"max(structure,0.80ATR)",score,Entry Model 3 - Confirmation of Internal Structure,300.0,15.0,15.0,315.0
dynamic_score,ORB,XAGUSD,M15,2026-05,2026-05-27 23:15:00,2026-05-28 00:00:00,SELL,74.576,74.694,6.0,74.576,trail_stop,-0.0025,100,0.139786,0.0025,30.0,0.0104,0.8441,"max(structure,0.80ATR)",score,ORB 15m breakout,315.0,15.75,-0.04,314.96
dynamic_score,ORB,XAUUSD,M15,2026-05,2026-05-27 23:15:00,2026-05-28 00:00:00,SELL,4451.578,4457.516,6.0,4451.578,trail_stop,-0.0005,100,5.938,0.0005,280.0,0.0625,1.1814,"max(structure,0.80ATR)",score,ORB 15m breakout,314.96,15.75,-0.01,314.95
dynamic_score,LTA,XAGUSD,M15,2026-05,2026-05-28 00:30:00,2026-05-28 01:00:00,BUY,74.662,74.32835,3.0,74.32835,loss,-1.0009,92,0.164357,0.0009,30.0,0.0938,,"max(structure,0.80ATR)",score,Entry Model 1 - Double Wick Confirmation,314.95,15.75,-15.76,299.19
dynamic_score,LTA,BTCUSD,M15,2026-05,2026-05-28 01:15:00,2026-05-28 07:15:00,SELL,74160.29,74496.20143,5.0,73152.55571,trail_stop,3.0,97,234.942857,0.0,1400.0,0.6875,,"max(structure,1.00ATR)",score,Entry Model 2 - Internal Swing Confirmation,299.19,14.96,44.88,344.07
dynamic_score,ORB,BTCUSD,M15,2026-05,2026-05-28 23:15:00,2026-05-28 23:45:00,BUY,73492.12,73369.265,6.0,73492.12,trail_stop,-0.0001,100,175.507143,0.0001,1400.0,0.2083,0.6621,"max(structure,0.70ATR)",score,ORB 15m breakout,344.07,17.2,-0.0,344.07
dynamic_score,ORB,US30,M15,2026-05,2026-05-28 23:15:00,2026-05-28 23:45:00,BUY,50749.7,50725.485,5.0,50725.485,loss,-1.0867,95,34.592857,0.0867,21.0,0.0729,0.3903,"max(structure,0.70ATR)",score,ORB 15m breakout,344.07,17.2,-18.69,325.37
dynamic_score,ORB,XAGUSD,M15,2026-05,2026-05-28 23:15:00,2026-05-28 23:45:00,BUY,75.727,75.565,6.0,75.565,loss,-1.0019,100,0.162,0.0019,30.0,0.5,1.3027,"max(structure,0.80ATR)",score,ORB 15m breakout,325.37,16.27,-16.3,309.07
dynamic_score,LTA,EURUSD,M30,2026-05,2026-05-29 01:30:00,2026-05-29 10:00:00,SELL,1.16444,1.16568,3.0,1.16444,trail_stop,-0.0645,90,0.000418,0.0645,8.0,0.1562,,"max(structure,0.80ATR)",score,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,309.07,15.45,-1.0,308.08
dynamic_score,ORB,BTCUSD,M15,2026-05,2026-05-29 23:15:00,2026-05-30 00:15:00,SELL,73272.88,73425.721714,6.0,73425.721714,loss,-1.0001,100,191.052143,0.0001,1400.0,0.5208,0.7584,"max(structure,0.80ATR)",score,ORB 15m breakout,308.08,15.4,-15.41,292.67
dynamic_score,LTA,BTCUSD,M15,2026-05,2026-05-30 05:00:00,2026-05-31 02:30:00,BUY,73411.34,73064.21068,3.0,73758.46932,trail_stop,1.0,91,135.062143,0.0,1400.0,0.2396,,"max(structure,0.80ATR)",score,Entry Model 3 - Confirmation of Internal Structure,292.67,14.63,14.63,307.3
dynamic_score,LTA,BTCUSD,M30,2026-05,2026-05-31 23:00:00,2026-06-01 02:30:00,SELL,73728.6,74137.03346,2.0,73728.6,trail_stop,-0.0,91,198.756429,0.0,1400.0,0.9271,,"max(structure,1.25ATR)",score,Entry Model 1 - Double Wick Confirmation,307.3,15.37,-0.0,307.3
dynamic_score,ORB,US30,M15,2026-05,2026-05-31 23:15:00,2026-06-01 00:30:00,BUY,51099.5,51052.635714,6.0,51099.5,trail_stop,-0.0491,100,46.864286,0.0491,23.0,0.6354,0.5676,"max(structure,1.00ATR)",score,ORB 15m breakout,307.3,15.37,-0.75,306.55
dynamic_score,ORB,XAGUSD,M15,2026-05,2026-05-31 23:15:00,2026-06-01 01:00:00,BUY,75.304,75.035,6.0,75.304,trail_stop,-0.0011,100,0.269,0.0011,30.0,0.2396,1.1685,"max(structure,0.80ATR)",score,ORB 15m breakout,306.55,15.33,-0.02,306.53
dynamic_score,ORB,XAUUSD,M15,2026-05,2026-05-31 23:15:00,2026-06-01 01:00:00,BUY,4543.22,4534.929,6.0,4534.929,loss,-1.0003,100,8.291,0.0003,280.0,0.3021,1.1962,"max(structure,0.80ATR)",score,ORB 15m breakout,306.53,15.33,-15.33,291.2
dynamic_score,LTA,XAUUSD,M15,2026-06,2026-06-01 01:00:00,2026-06-01 10:30:00,SELL,4533.844,4547.4222,6.0,4506.6876,trail_stop,1.9998,98,8.421357,0.0002,280.0,0.5521,,"max(structure,0.80ATR)",score,Entry Model 1 - Double Wick Confirmation,291.2,14.56,29.12,320.32
