symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,setup_score,bpr_low,bpr_high,reason,pnl,balance
XAUUSD,H1,2025-12,2025-12-29 00:00:00,2025-12-29 06:00:00,BUY,4497.406,4477.21236,4557.98693,4477.21236,SL,-1.0001,0.0001,160.0,100,4482.371,4483.393,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-15.0,285.0
XAUUSD,H1,2026-01,2026-01-02 13:00:00,2026-01-02 14:00:00,BUY,4366.023,4357.16552,4392.59545,4357.16552,SL,-1.0002,0.0002,160.0,98,4360.695,4362.077,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-14.25,270.75
XAUUSD,H1,2026-01,2026-01-06 00:00:00,2026-01-06 18:00:00,BUY,4436.385,4417.4173,4493.28809,4493.28809,TP,2.9999,0.0001,160.0,94,4421.533,4430.876,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,40.61,311.36
XAUUSD,H1,2026-01,2026-01-15 01:00:00,2026-01-15 03:00:00,BUY,4600.046,4587.60916,4637.35652,4587.60916,SL,-1.0001,0.0001,160.0,97,4592.361,4593.956,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-15.57,295.79
XAUUSD,H1,2026-01,2026-01-29 17:00:00,2026-01-29 20:00:00,SELL,5335.335,5397.43932,5149.02204,5397.43932,SL,-1.0,0.0,160.0,96,5332.264,5376.924,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-14.79,281.0
XAUUSD,H1,2026-02,2026-02-06 15:00:00,2026-02-08 23:00:00,SELL,4943.368,4980.66582,4831.47454,4980.66582,SL,-1.0001,0.0001,192.0,100,4962.077,4968.977,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-14.05,266.95
XAUUSD,H1,2026-02,2026-02-09 01:00:00,2026-02-09 15:00:00,BUY,4982.645,4959.0497,5053.43091,5053.43091,TP,2.9999,0.0001,240.0,92,4968.309,4996.77,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,40.04,306.99
XAUUSD,H1,2026-02,2026-02-18 08:00:00,2026-02-18 11:00:00,BUY,4917.218,4909.2108,4941.23959,4909.2108,SL,-1.0002,0.0002,160.0,96,4914.212,4918.449,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-15.35,291.63
XAUUSD,H1,2026-03,2026-03-03 01:00:00,2026-03-03 11:00:00,SELL,5339.126,5390.32177,5185.5387,5185.5387,TP,2.9999,0.0001,360.0,100,5366.238,5381.856,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,43.74,335.38
XAUUSD,H1,2026-03,2026-03-09 05:00:00,2026-03-09 22:00:00,SELL,5124.366,5148.38468,5052.30996,5148.38468,SL,-1.0001,0.0001,360.0,100,5135.547,5138.277,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-16.77,318.61
XAUUSD,H1,2026-03,2026-03-10 03:00:00,2026-03-10 13:00:00,BUY,5157.658,5134.16593,5228.13421,5228.13421,TP,2.9998,0.0002,360.0,93,5141.402,5160.961,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,47.79,366.4
XAUUSD,H1,2026-03,2026-03-11 13:00:00,2026-03-11 22:00:00,BUY,5176.652,5136.05375,5298.44675,5136.05375,SL,-1.0001,0.0001,360.0,100,5141.402,5150.982,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-18.32,348.07
XAUUSD,H1,2026-03,2026-03-13 00:00:00,2026-03-13 02:00:00,SELL,5113.424,5124.19993,5081.09621,5124.19993,SL,-1.0003,0.0003,360.0,96,5112.466,5118.435,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-17.41,330.66
XAUUSD,H1,2026-03,2026-03-24 00:00:00,2026-03-25 01:00:00,BUY,4364.516,4290.01804,4588.00989,4588.00989,TP,3.0,0.0,364.0,97,4310.435,4336.839,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,49.6,380.26
XAUUSD,H1,2026-03,2026-03-31 10:00:00,2026-03-31 16:00:00,BUY,4546.874,4515.27879,4641.65964,4641.65964,TP,2.9999,0.0001,280.0,100,4523.167,4531.475,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,57.04,437.3
XAUUSD,H1,2026-04,2026-04-13 07:00:00,2026-04-13 15:00:00,SELL,4733.778,4744.64448,4701.17855,4701.17855,TP,2.9997,0.0003,280.0,96,4733.322,4738.358,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,65.59,502.89
XAUUSD,H1,2026-04,2026-04-20 01:00:00,2026-04-20 22:00:00,SELL,4807.898,4828.06114,4747.40857,4828.06114,SL,-1.0001,0.0001,280.0,98,4811.912,4820.355,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-25.15,477.74
XAUUSD,H1,2026-04,2026-04-21 11:00:00,2026-04-21 13:00:00,SELL,4794.697,4805.85354,4761.22739,4761.22739,TP,2.9997,0.0003,280.0,96,4797.894,4802.312,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,71.65,549.4
XAUUSD,H1,2026-04,2026-04-27 01:00:00,2026-04-27 02:00:00,SELL,4702.537,4718.60843,4654.32271,4718.60843,SL,-1.0002,0.0002,280.0,93,4701.695,4713.634,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-27.48,521.92
XAUUSD,H1,2026-05,2026-05-01 10:00:00,2026-05-01 12:00:00,SELL,4566.714,4579.48061,4528.41418,4579.48061,SL,-1.0002,0.0002,280.0,96,4572.752,4575.937,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-26.1,495.82
XAUUSD,H1,2026-05,2026-05-04 06:00:00,2026-05-04 07:00:00,BUY,4588.686,4578.27689,4619.91332,4578.27689,SL,-1.0003,0.0003,280.0,100,4582.477,4586.476,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-24.8,471.02
XAUUSD,H1,2026-05,2026-05-13 06:00:00,2026-05-14 07:00:00,SELL,4701.795,4717.16936,4655.67193,4717.16936,SL,-1.0002,0.0002,280.0,100,4707.416,4713.67,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-23.56,447.47
XAUUSD,H1,2026-06,2026-06-02 14:00:00,2026-06-02 17:00:00,BUY,4503.894,4482.45134,4568.22198,4482.45134,SL,-1.0001,0.0001,280.0,100,4486.627,4497.371,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-22.38,425.09
XAUUSD,H1,2026-06,2026-06-03 00:00:00,2026-06-03 08:00:00,SELL,4486.214,4501.13777,4441.4427,4441.4427,TP,2.9998,0.0002,280.0,95,4493.202,4497.624,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,63.76,488.85
XAUUSD,H1,2026-06,2026-06-12 12:00:00,2026-06-12 14:00:00,BUY,4191.873,4181.79845,4222.09666,4181.79845,SL,-1.0003,0.0003,260.0,98,4187.473,4191.789,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-24.45,464.4
XAUUSD,H1,2026-06,2026-06-18 00:00:00,2026-06-18 01:00:00,SELL,4308.528,4323.9173,4262.36009,4323.9173,SL,-1.0002,0.0002,260.0,100,4308.228,4315.919,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-23.22,441.18
XAUUSD,H1,2026-06,2026-06-19 11:00:00,2026-06-21 23:00:00,BUY,4152.435,4137.23761,4198.02718,4137.23761,SL,-1.0002,0.0002,260.0,100,4141.678,4145.561,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-22.06,419.11
