starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,month,symbol
300.0,285.0,-15.0,-5.0,1,0,1,0.0,-1.0,-1.0001,0.0001,5.0,2025-12,XAUUSD
300.0,295.79,-4.21,-1.4,4,1,3,25.0,-0.0,-0.0001,0.0001,9.75,2026-01,XAUUSD
300.0,311.36,11.36,3.79,3,1,2,33.33,1.0,0.3332,0.0001,5.0,2026-02,XAUUSD
300.0,449.85,149.85,49.95,7,4,3,57.14,9.0,1.2856,0.0001,9.75,2026-03,XAUUSD
300.0,358.05,58.05,19.35,4,2,2,50.0,4.0,0.9998,0.0002,5.0,2026-04,XAUUSD
300.0,257.2,-42.8,-14.27,3,0,3,0.0,-3.0,-1.0002,0.0002,14.27,2026-05,XAUUSD
300.0,280.99,-19.01,-6.34,5,1,4,20.0,-1.0,-0.2002,0.0002,14.27,2026-06,XAUUSD
