starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,month,symbol
300.0,329.75,29.75,9.92,1,1,0,100.0,1.98,1.9835,0.012,0.0,2025-12,US30
300.0,295.35,-4.65,-1.55,9,2,7,22.22,0.58,0.0643,0.0468,19.57,2026-01,US30
300.0,360.88,60.88,20.29,14,4,10,28.57,5.36,0.3829,0.0456,23.48,2026-02,US30
300.0,347.45,47.45,15.82,14,4,10,28.57,4.45,0.318,0.0322,32.73,2026-03,US30
300.0,232.93,-67.07,-22.36,9,1,8,11.11,-4.48,-0.4975,0.053,31.79,2026-04,US30
300.0,260.72,-39.28,-13.09,7,1,6,14.29,-2.29,-0.3275,0.0418,14.84,2026-05,US30
300.0,331.2,31.2,10.4,5,2,3,40.0,2.47,0.4948,0.0289,10.21,2026-06,US30
