time,balance,drawdown_pct,symbol,r_multiple
,300.0,0.0,START,0.0
2026-05-15T02:10:00+00:00,288.73,3.76,GBPCHF,-1.0
2026-05-15T02:20:00+00:00,296.52,1.16,AUDCAD,0.7075
2026-05-15T02:31:00+00:00,317.13,0.0,AUDUSD,1.8333
2026-05-15T03:39:00+00:00,305.66,3.62,AUDUSD,-1.0
2026-05-15T06:08:00+00:00,318.4,0.0,AUDUSD,1.1667
2026-05-15T09:25:00+00:00,297.6,6.53,XAUUSD,-1.0
2026-05-15T13:45:00+00:00,323.52,0.0,XAUUSD,0.547
2026-05-15T13:50:00+00:00,337.59,0.0,GBPCHF,1.3025
2026-05-15T16:18:00+00:00,378.75,0.0,XAGUSD,2.0
2026-05-17T21:38:00+00:00,367.26,3.03,AUDCAD,-1.0
2026-05-17T21:45:00+00:00,355.85,6.05,AUDUSD,-1.0
2026-05-17T23:08:00+00:00,376.64,0.56,AUDUSD,1.8333
2026-05-18T00:21:00+00:00,365.35,3.54,AUDCAD,-1.0
2026-05-18T01:25:00+00:00,366.31,3.28,AUDUSD,0.0875
2026-05-18T03:35:00+00:00,338.16,10.72,XAUUSD,-1.0
2026-05-18T03:43:00+00:00,341.99,9.71,AUDUSD,0.3333
2026-05-18T04:35:00+00:00,364.13,3.86,GBPCHF,2.0
2026-05-18T05:24:00+00:00,377.51,0.33,AUDUSD,1.1667
2026-05-18T07:45:00+00:00,367.18,3.06,GBPCHF,-1.0
2026-05-18T11:35:00+00:00,385.74,0.0,XAUUSD,1.1667
2026-05-18T13:01:00+00:00,406.62,0.0,XAGUSD,2.0
2026-05-18T13:07:00+00:00,363.84,10.52,XAGUSD,-1.0
2026-05-18T14:05:00+00:00,388.47,4.46,XAUUSD,1.1667
2026-05-18T14:21:00+00:00,369.13,9.22,XAGUSD,-1.0
2026-05-19T00:04:00+00:00,390.16,4.05,AUDUSD,1.8333
2026-05-19T00:25:00+00:00,418.91,0.0,XAUUSD,1.5
2026-05-19T01:12:00+00:00,407.88,2.63,AUDCAD,-1.0
2026-05-19T02:20:00+00:00,400.73,4.34,AUDUSD,-0.6261
2026-05-19T04:35:00+00:00,423.49,0.0,GBPCHF,2.0
2026-05-19T05:10:00+00:00,412.51,2.59,AUDUSD,-1.0
2026-05-19T09:55:00+00:00,399.06,5.77,XAUUSD,-1.0
2026-05-19T13:42:00+00:00,439.78,0.0,XAGUSD,1.3333
2026-05-19T15:44:00+00:00,415.87,5.44,XAGUSD,-1.0
2026-05-19T19:30:00+00:00,419.56,4.6,GBPCHF,0.3333
2026-05-19T23:00:00+00:00,423.12,3.79,XAUUSD,0.3333
2026-05-20T00:25:00+00:00,428.79,2.5,XAUUSD,0.3333
2026-05-20T00:26:00+00:00,417.81,5.0,AUDUSD,-1.0
2026-05-20T01:11:00+00:00,406.85,7.49,AUDUSD,-1.0
2026-05-20T01:40:00+00:00,410.53,6.65,AUDCAD,0.3333
2026-05-20T01:51:00+00:00,416.18,5.37,AUDUSD,0.5143
2026-05-20T06:35:00+00:00,397.73,9.56,XAUUSD,-1.0
2026-05-20T06:35:00+00:00,387.24,11.95,GBPCHF,-1.0
2026-05-20T09:15:00+00:00,370.08,15.85,XAUUSD,-1.0
2026-05-20T13:01:00+00:00,391.62,10.95,XAGUSD,2.0
2026-05-20T16:14:00+00:00,395.58,10.05,XAGUSD,0.3333
2026-05-20T20:50:00+00:00,384.8,12.5,GBPCHF,-1.0
2026-05-21T00:16:00+00:00,373.54,15.06,AUDUSD,-1.0
2026-05-21T00:29:00+00:00,388.57,11.65,AUDCAD,1.3333
2026-05-21T00:30:00+00:00,401.85,8.63,AUDUSD,1.1667
2026-05-21T02:36:00+00:00,405.6,7.77,AUDUSD,0.3333
2026-05-21T13:45:00+00:00,440.27,0.0,XAGUSD,1.2557
2026-05-21T14:05:00+00:00,456.14,0.0,GBPCHF,1.5141
2026-05-21T16:13:00+00:00,437.1,4.17,XAGUSD,-1.0
2026-05-22T00:11:00+00:00,450.32,1.28,AUDUSD,1.1667
2026-05-22T00:25:00+00:00,439.11,3.73,AUDCAD,-1.0
2026-05-22T01:26:00+00:00,427.78,6.22,AUDUSD,-1.0
2026-05-22T02:07:00+00:00,416.48,8.69,AUDUSD,-1.0
2026-05-22T06:05:00+00:00,423.06,7.25,XAUUSD,0.3333
2026-05-22T06:40:00+00:00,426.85,6.42,GBPCHF,0.3333
2026-05-22T13:18:00+00:00,470.35,0.0,XAGUSD,2.0
2026-05-22T15:25:00+00:00,485.15,0.0,GBPCHF,1.3333
2026-05-22T18:05:00+00:00,466.62,3.82,XAUUSD,-1.0
2026-05-24T22:32:00+00:00,455.29,6.15,AUDUSD,-1.0
2026-05-24T22:40:00+00:00,456.47,5.91,GBPCHF,0.1254
2026-05-24T23:02:00+00:00,445.21,8.23,AUDUSD,-1.0
2026-05-24T23:34:00+00:00,433.87,10.57,AUDCAD,-1.0
2026-05-25T00:00:00+00:00,432.14,10.93,XAUUSD,-0.0939
2026-05-25T00:11:00+00:00,435.9,10.15,AUDUSD,0.3333
2026-05-25T00:57:00+00:00,424.57,12.49,AUDCAD,-1.0
2026-05-25T01:47:00+00:00,437.51,9.82,AUDUSD,1.155
2026-05-25T04:03:00+00:00,458.26,5.54,AUDUSD,1.8333
2026-05-25T11:55:00+00:00,469.63,3.2,XAUUSD,1.5
2026-05-25T13:31:00+00:00,488.46,0.0,XAGUSD,1.4889
2026-05-25T15:50:00+00:00,492.03,0.0,GBPCHF,0.3368
2026-05-25T16:26:00+00:00,509.15,0.0,XAGUSD,2.0
2026-05-25T23:30:00+00:00,524.79,0.0,XAUUSD,1.5
2026-05-26T00:02:00+00:00,513.47,2.16,AUDUSD,-1.0
2026-05-26T00:27:00+00:00,512.48,2.35,AUDCAD,-0.0865
2026-05-26T01:25:00+00:00,501.1,4.51,AUDUSD,-1.0
2026-05-26T02:21:00+00:00,489.76,6.68,AUDUSD,-1.0
2026-05-26T03:05:00+00:00,493.46,5.97,GBPCHF,0.3333
2026-05-26T06:50:00+00:00,497.33,5.23,XAUUSD,0.3333
2026-05-26T08:35:00+00:00,500.86,4.56,GBPCHF,0.3333
2026-05-26T11:15:00+00:00,522.96,0.35,XAUUSD,1.5
2026-05-26T12:50:00+00:00,496.57,5.38,XAUUSD,-1.0
2026-05-26T15:37:00+00:00,499.83,4.76,XAGUSD,0.3333
2026-05-26T16:18:00+00:00,489.9,6.65,XAGUSD,-1.0
2026-05-27T00:57:00+00:00,510.78,2.67,AUDUSD,1.8333
2026-05-27T00:58:00+00:00,533.24,0.0,AUDCAD,2.0
2026-05-27T01:35:00+00:00,547.85,0.0,GBPCHF,1.3333
2026-05-27T02:39:00+00:00,536.41,2.09,AUDUSD,-1.0
2026-05-27T03:05:00+00:00,521.86,4.74,XAUUSD,-1.0
2026-05-27T03:14:00+00:00,523.57,4.43,AUDUSD,0.1528
2026-05-27T08:15:00+00:00,507.41,7.38,XAUUSD,-1.0
2026-05-27T08:15:00+00:00,510.85,6.75,GBPCHF,0.3369
2026-05-27T12:20:00+00:00,487.05,11.1,XAUUSD,-1.0
2026-05-27T13:09:00+00:00,454.81,16.98,XAGUSD,-1.0
2026-05-27T14:27:00+00:00,448.81,18.08,XAGUSD,-0.1689
