symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,pnl,range_high,range_low,range_atr,risk_per_lot,lot_min,lot_max,lot_step
GBPUSD,30,1.25,2025-12,2025-12-30,2025-12-31 00:30:00,2025-12-31 07:00:00,SELL,1.34631,1.34791,1.34431,1.34524,timeout,0.6062,0.0625,10.0,107.0,1.34671,1.34631,1.098,160.0,0.01,200.0,0.01
USDCAD,30,1.25,2025-12,2025-12-30,2025-12-31 00:30:00,2025-12-31 07:00:00,BUY,1.36953,1.36793,1.37153,1.37071,timeout,0.6437,0.0937,15.0,118.0,1.36953,1.36928,0.9669,112.74,0.01,200.0,0.01
AUDUSD,30,1.25,2025-12,2025-12-30,2025-12-31 00:45:00,2025-12-31 07:00:00,SELL,0.66953,0.67113,0.66753,0.66846,timeout,0.6125,0.0562,9.0,107.0,0.66992,0.66953,1.8571,160.0,0.01,200.0,0.01
AUDUSD,30,1.25,2026-01,2026-01-01,2026-01-02 00:30:00,2026-01-02 03:15:00,BUY,0.668,0.6664,0.67,0.67,win,1.1937,0.0562,9.0,200.0,0.668,0.66763,1.0951,160.0,0.01,200.0,0.01
GBPUSD,30,1.25,2026-01,2026-01-01,2026-01-02 00:30:00,2026-01-02 07:00:00,BUY,1.34762,1.34602,1.34962,1.34675,timeout,-0.6062,0.0625,10.0,-87.0,1.34762,1.34711,0.7353,160.0,0.01,200.0,0.01
USDCAD,30,1.25,2026-01,2026-01-01,2026-01-02 00:30:00,2026-01-02 07:00:00,SELL,1.37155,1.37315,1.36955,1.37091,timeout,0.3062,0.0937,15.0,64.0,1.37184,1.37155,0.6711,112.74,0.01,200.0,0.01
EURUSD,30,1.25,2026-01,2026-01-01,2026-01-02 00:45:00,2026-01-02 07:00:00,BUY,1.1753,1.1737,1.1773,1.17448,timeout,-0.5625,0.05,8.0,-82.0,1.1753,1.17495,1.0,160.0,0.01,200.0,0.01
AUDUSD,30,1.25,2026-01,2026-01-06,2026-01-07 00:30:00,2026-01-07 01:45:00,SELL,0.67322,0.67482,0.67122,0.67482,loss,-1.0562,0.0562,9.0,-160.0,0.67371,0.67322,1.75,160.0,0.01,200.0,0.01
EURUSD,30,1.25,2026-01,2026-01-06,2026-01-07 00:30:00,2026-01-07 07:00:00,BUY,1.16893,1.16733,1.17093,1.16942,timeout,0.2562,0.05,8.0,49.0,1.16893,1.16848,1.5479,160.0,0.01,200.0,0.01
GBPUSD,30,1.25,2026-01,2026-01-06,2026-01-07 00:30:00,2026-01-07 07:00:00,BUY,1.35027,1.34867,1.35227,1.35112,timeout,0.4687,0.0625,10.0,85.0,1.35027,1.3497,1.4457,160.0,0.01,200.0,0.01
USDCAD,30,1.25,2026-01,2026-01-06,2026-01-07 00:30:00,2026-01-07 07:00:00,BUY,1.38225,1.38065,1.38425,1.38157,timeout,-0.5187,0.0937,15.0,-68.0,1.38225,1.38144,2.4599,112.74,0.01,200.0,0.01
EURUSD,30,1.25,2026-01,2026-01-07,2026-01-08 00:30:00,2026-01-08 07:00:00,BUY,1.16776,1.16616,1.16976,1.1678,timeout,-0.025,0.05,8.0,4.0,1.16776,1.16755,0.9453,160.0,0.01,200.0,0.01
AUDUSD,30,1.25,2026-01,2026-01-07,2026-01-08 01:00:00,2026-01-08 04:30:00,BUY,0.67232,0.67072,0.67432,0.67072,loss,-1.0562,0.0562,9.0,-160.0,0.67232,0.67166,4.0526,160.0,0.01,200.0,0.01
GBPUSD,30,1.25,2026-01,2026-01-07,2026-01-08 01:00:00,2026-01-08 07:00:00,BUY,1.34602,1.34442,1.34802,1.34521,timeout,-0.5687,0.0625,10.0,-81.0,1.34602,1.34556,1.5407,160.0,0.01,200.0,0.01
USDCAD,30,1.25,2026-01,2026-01-07,2026-01-08 01:15:00,2026-01-08 07:00:00,BUY,1.38614,1.38454,1.38814,1.38734,timeout,0.6563,0.0937,15.0,120.0,1.38614,1.3857,1.2623,112.74,0.01,200.0,0.01
