entry_time_utc,exit_time_utc,direction,poc,vah,val,entry,initial_stop,target,exit_reason,r_multiple,balance
2022-08-26 20:00:00+00:00,2022-08-26 20:31:00+00:00,long,113.84171875,115.97218749999999,111.71124999999999,116.1725,115.63964285714285,116.97178571428573,stop,-1.0234584450402193,9897.654155495979
2022-09-19 16:30:00+00:00,2022-09-19 16:32:00+00:00,long,113.992890625,117.1921875,112.44484375,115.9425,115.75007142857142,116.23114285714286,target,1.4350408314773078,10039.689533985755
2023-02-28 20:00:00+00:00,2023-03-02 16:35:00+00:00,long,139.62367187499999,142.43546875,135.97875,143.0325,141.69735714285716,145.03521428571426,stop,-1.009362294029523,9938.352693392075
2023-04-28 20:00:00+00:00,2023-05-01 16:31:00+00:00,long,128.470859375,136.47546875,123.08,138.1125,135.44264285714286,142.11728571428574,target,1.49531810155707,10086.962680212951
2023-05-03 20:00:00+00:00,2023-05-03 21:43:00+00:00,long,128.470859375,137.455625,125.69375,137.9425,136.91464285714287,139.4842857142857,stop,-1.0121612230715666,9984.866355378135
2023-05-18 16:30:00+00:00,2023-05-18 17:36:00+00:00,long,128.614375,137.94375,125.92625,138.2325,137.70207142857143,139.02814285714283,target,1.476434150282811,10132.286332109035
2023-06-07 20:00:00+00:00,2023-06-14 16:33:00+00:00,long,138.076328125,140.36203125,133.90828125,140.5325,138.6239285714286,143.3953571428571,target,1.4934505988024012,10283.607023008291
2023-12-18 16:30:00+00:00,2023-12-20 18:13:00+00:00,long,152.98429687499998,164.79,143.03046874999998,166.0625,164.15214285714285,168.92803571428573,target,1.4934567208824139,10437.188243242545
2023-12-26 20:00:00+00:00,2024-01-02 19:12:00+00:00,long,152.965234375,168.19,143.4175,168.5725,166.9495,171.00699999999998,target,1.492298213185466,10592.942216903257
2024-01-02 20:00:00+00:00,2024-01-10 16:32:00+00:00,long,153.12984375,169.39,149.3775,171.6625,169.09114285714287,175.51953571428567,stop,-1.0048612461457218,10486.497845738988
2024-01-23 20:00:00+00:00,2024-01-24 18:08:00+00:00,long,153.213828125,169.02921875,152.26109375,169.1625,168.17478571428572,170.6440714285714,target,1.487344518368539,10642.468196616423
2024-02-01 20:00:00+00:00,2024-02-05 17:00:00+00:00,long,170.27625,173.1875,164.9675,173.3725,171.2085,176.61850000000004,stop,-0.005776340110900434,10641.853451457191
2024-02-05 20:00:00+00:00,2024-02-13 16:38:00+00:00,long,170.013984375,173.3434375,164.9321875,174.6525,172.69414285714285,177.59003571428573,stop,-0.0063829011197373865,10641.174192474076
2024-06-04 16:30:00+00:00,2024-06-04 17:47:00+00:00,long,198.949296875,200.40671874999998,189.58015625,200.2725,199.05314285714286,202.10153571428572,stop,-0.010251303379991798,10640.083333424413
2024-08-23 16:30:00+00:00,2024-08-28 16:40:00+00:00,long,206.058828125,215.0115625,204.185,217.20250000000001,214.76192857142857,220.86335714285718,target,1.4948782486537158,10799.139624814403
2025-06-17 20:00:00+00:00,2025-06-18 17:08:00+00:00,long,265.175390625,269.57,254.6959375,270.02250000000004,266.7085714285714,274.99339285714296,target,1.4962280418148541,10960.719380155617
2025-08-26 20:00:00+00:00,2025-08-29 16:30:00+00:00,long,291.15984375,293.6090625,285.7715625,296.49249999999995,293.1018571428571,301.5784642857142,target,1.4963133834713132,11124.72609116562
2025-09-10 16:30:00+00:00,2025-09-10 16:32:00+00:00,long,291.39953125,297.0765625,286.06656250000003,297.4725,295.7748571428572,300.01896428571433,stop,-1.0073631505869416,11012.659699919486
2026-07-14 20:00:00+00:00,2026-08-12 17:00:00+00:00,long,297.8025,331.515,294.315,340.4125,324.9857857142857,363.55257142857147,target,1.4991897172807844,11177.760361739804
