entry_time_utc,exit_time_utc,direction,poc,vah,val,entry,initial_stop,target,exit_reason,r_multiple,balance
2022-11-28 01:00:00+00:00,2022-11-28 03:23:00+00:00,long,3980.081875,4020.385,3816.1825,4015.705,4001.687678571429,4057.756964285713,stop,-1.016051568849759,9898.394843115024
2022-12-05 01:00:00+00:00,2022-12-05 21:41:00+00:00,long,3981.156484375,4043.19,3822.02703125,4069.555,3986.6789285714285,4318.183214285714,stop,-1.002714897027833,9799.142163456474
2023-02-02 01:00:00+00:00,2023-02-13 10:51:00+00:00,long,3997.393359375,4051.5817187499997,3877.2365625,4132.965,4019.5782142857142,4473.125357142858,time,-0.41433399583599695,9758.540986172975
2023-04-19 01:01:00+00:00,2023-04-19 12:54:00+00:00,long,4099.8221875,4148.719375,3962.444375,4153.625,4128.637678571428,4228.586964285715,stop,-1.009004566601648,9660.076861988797
2023-07-05 01:01:00+00:00,2023-07-05 12:22:00+00:00,long,4368.509843749999,4449.1615624999995,4332.1375,4454.145,4439.360178571429,4498.499464285715,stop,-1.015218310284462,9562.005992898334
2023-07-12 01:01:00+00:00,2023-07-19 16:30:00+00:00,long,4366.933203125,4409.734375,4336.3609375,4437.815,4395.334107142857,4565.257678571428,target,2.9947035011538716,9848.359721148203
2023-11-14 01:00:00+00:00,2023-11-15 14:10:00+00:00,long,4366.900000000001,4396.8,4208.2,4412.615,4378.534642857143,4514.85607142857,target,2.993397956510338,10143.16031979084
2023-12-11 01:00:00+00:00,2023-12-19 22:59:00+00:00,long,4554.99296875,4587.7,4378.375,4604.625,4550.494642857143,4767.016071428571,target,2.9958433675320753,10447.03351548944
2024-01-12 01:00:00+00:00,2024-01-17 16:46:00+00:00,long,4721.641015625,4769.99375,4692.00546875,4777.805,4727.291428571428,4929.345714285718,stop,-1.0044542485046521,10342.097843500402
2024-02-07 01:00:00+00:00,2024-02-12 18:31:00+00:00,long,4886.78359375,4941.1,4758.596875,4952.535,4922.076607142857,5043.910178571428,target,2.9926128735335555,10651.596794958432
2024-02-15 01:00:00+00:00,2024-02-26 17:45:00+00:00,long,4887.784375,4975.8,4779.3,5000.365,4938.799107142857,5185.0626785714285,time,1.41328251669959,10802.133950210913
2024-03-13 01:01:00+00:00,2024-03-22 12:07:00+00:00,long,5086.92734375,5139.104687499999,5002.3640625,5172.845,5097.333035714286,5399.380892857143,time,1.0061981663265211,10910.82482394207
2024-06-10 01:05:00+00:00,2024-06-17 20:32:00+00:00,long,5310.0546875,5323.203125,5235.546875,5347.875,5305.791964285714,5474.124107142858,target,2.9946534275348395,11237.566213504573
2024-06-20 01:05:00+00:00,2024-06-20 17:10:00+00:00,long,5430.584765625,5488.7,5288.783593749999,5492.475,5474.581249999999,5546.156250000004,stop,-0.012574222843191063,11236.153176886737
