model,timeframe_minutes,lookback_days,regime_mode,shift_lag_days,shift_threshold_atr,entry_tolerance_atr,retest_expiry_bars,stop_buffer_atr,reward_risk,minimum_reward_risk,maximum_hold_hours,management,train_trades,train_wins,train_losses,train_win_rate_pct,train_profit_factor,train_net_r,train_mean_r,train_return_pct,train_max_drawdown_pct,train_final_balance,validation_trades,validation_wins,validation_losses,validation_win_rate_pct,validation_profit_factor,validation_net_r,validation_mean_r,validation_return_pct,validation_max_drawdown_pct,validation_final_balance,robust_score
breakout_retest,240,40,balanced_value,5,0.25,0.0,6,0.1,3.0,0.0,168,1,14,4,10,28.571428571428573,3.831001909726446,8.800828876457823,0.6286306340327016,8.993056786988296,3.6732318814107376,10899.305678698829,3,1,2,33.333333333333336,2.963482253067188,1.9851782746992341,0.6617260915664114,1.9549231684042878,2.8385340616560244,10195.49231684043,68.70826343263188
breakout_retest,240,40,balanced_value,5,0.25,0.0,6,0.1,3.0,0.0,336,1,14,4,10,28.571428571428573,3.831001909726446,8.800828876457823,0.6286306340327016,8.993056786988296,3.6732318814107376,10899.305678698829,3,1,2,33.333333333333336,2.963482253067188,1.9851782746992341,0.6617260915664114,1.9549231684042878,2.8385340616560244,10195.49231684043,68.70826343263188
breakout_retest,240,40,balanced_value,5,0.25,0.0,6,0.1,1.5,0.0,72,0,14,9,5,64.28571428571429,2.6407500911868627,8.302350531431808,0.5930250379594149,8.52206163729714,2.547116683272713,10852.206163729714,3,2,1,66.66666666666667,2.970667949827784,1.9851782746992257,0.6617260915664086,1.97719524446609,1.0073631505869354,10197.71952444661,64.56980641343083
breakout_retest,240,40,balanced_value,5,0.25,0.0,6,0.1,1.5,0.0,168,0,14,9,5,64.28571428571429,2.6407500911868627,8.302350531431808,0.5930250379594149,8.52206163729714,2.547116683272713,10852.206163729714,3,2,1,66.66666666666667,2.970667949827784,1.9851782746992257,0.6617260915664086,1.97719524446609,1.0073631505869354,10197.71952444661,64.56980641343083
breakout_retest,240,40,balanced_value,5,0.25,0.0,6,0.1,1.5,0.0,336,0,14,9,5,64.28571428571429,2.6407500911868627,8.302350531431808,0.5930250379594149,8.52206163729714,2.547116683272713,10852.206163729714,3,2,1,66.66666666666667,2.970667949827784,1.9851782746992257,0.6617260915664086,1.97719524446609,1.0073631505869354,10197.71952444661,64.56980641343083
breakout_retest,240,40,balanced_value,5,0.25,0.0,6,0.1,1.5,0.0,168,1,15,8,7,53.333333333333336,2.914411061630124,7.795967630312065,0.5197311753541377,7.991396248144023,1.9984666913543854,10799.139624814403,3,2,1,66.66666666666667,2.970667949827784,1.9851782746992257,0.6617260915664086,1.97719524446609,1.0073631505869354,10197.71952444661,57.82066109330474
breakout_retest,240,40,balanced_value,5,0.25,0.0,6,0.1,1.5,0.0,72,1,15,8,7,53.333333333333336,2.914411061630124,7.795967630312065,0.5197311753541377,7.991396248144023,1.9984666913543854,10799.139624814403,3,2,1,66.66666666666667,2.970667949827784,1.9851782746992257,0.6617260915664086,1.97719524446609,1.0073631505869354,10197.71952444661,57.82066109330474
breakout_retest,240,40,balanced_value,5,0.25,0.0,6,0.1,1.5,0.0,336,1,15,8,7,53.333333333333336,2.914411061630124,7.795967630312065,0.5197311753541377,7.991396248144023,1.9984666913543854,10799.139624814403,3,2,1,66.66666666666667,2.970667949827784,1.9851782746992257,0.6617260915664086,1.97719524446609,1.0073631505869354,10197.71952444661,57.82066109330474
breakout_retest,240,40,balanced_value,5,0.25,0.0,6,0.0,1.5,0.0,336,0,13,8,5,61.53846153846154,2.3391147902804597,6.830840233428037,0.5254492487252336,6.947226204826906,3.1847836160900993,10694.722620482691,3,2,1,66.66666666666667,2.9632042429350767,1.9821907443174098,0.6607302481058033,1.974134925962634,1.0100628702079835,10197.413492596263,57.17069687223086
breakout_retest,240,40,balanced_value,5,0.25,0.0,6,0.0,1.5,0.0,72,0,13,8,5,61.53846153846154,2.3391147902804597,6.830840233428037,0.5254492487252336,6.947226204826906,3.1847836160900993,10694.722620482691,3,2,1,66.66666666666667,2.9632042429350767,1.9821907443174098,0.6607302481058033,1.974134925962634,1.0100628702079835,10197.413492596263,57.17069687223086
breakout_retest,240,40,balanced_value,5,0.25,0.0,6,0.0,1.5,0.0,168,0,13,8,5,61.53846153846154,2.3391147902804597,6.830840233428037,0.5254492487252336,6.947226204826906,3.1847836160900993,10694.722620482691,3,2,1,66.66666666666667,2.9632042429350767,1.9821907443174098,0.6607302481058033,1.974134925962634,1.0100628702079835,10197.413492596263,57.17069687223086
failed_auction,1440,20,balanced_value,5,0.5,0.1,0,0.0,0.0,1.0,168,1,18,9,9,50.0,8.55958427548094,23.241679297525817,1.2912044054181009,25.51723464921718,2.497238539393069,12551.723464921717,7,3,4,42.857142857142854,2.1996612148686854,3.637348474421936,0.5196212106317052,3.593734334702159,3.5190905959973815,10359.373433470217,56.35824221131603
failed_auction,1440,20,balanced_value,5,0.5,0.1,0,0.0,0.0,1.0,72,1,18,9,9,50.0,8.012199879110657,21.558764982492466,1.197709165694026,23.464642939177804,2.497238539393069,12346.464293917781,7,3,4,42.857142857142854,2.1996612148686854,3.637348474421936,0.5196212106317052,3.593734334702159,3.5190905959973815,10359.373433470217,56.35824221131603
failed_auction,1440,20,balanced_value,5,0.5,0.1,0,0.0,0.0,1.0,336,1,18,9,9,50.0,8.55958427548094,23.241679297525817,1.2912044054181009,25.51723464921718,2.497238539393069,12551.723464921717,7,3,4,42.857142857142854,2.1996612148686854,3.637348474421936,0.5196212106317052,3.593734334702159,3.5190905959973815,10359.373433470217,56.35824221131603
breakout_retest,240,40,balanced_value,5,0.25,0.0,6,0.25,3.0,0.0,336,0,13,5,8,38.46153846153846,1.8414896329335422,6.826493756826506,0.5251149043712696,6.786626518261074,3.841245844090068,10678.662651826107,3,2,1,66.66666666666667,5.971629101890783,4.987949400011776,1.6626498000039254,5.016677232571554,3.9350799711035402,10501.667723257156,56.09699434083982
breakout_retest,240,40,balanced_value,5,0.25,0.0,6,0.25,3.0,0.0,168,0,13,5,8,38.46153846153846,1.8414896329335422,6.826493756826506,0.5251149043712696,6.786626518261074,3.841245844090068,10678.662651826107,3,2,1,66.66666666666667,5.971629101890783,4.987949400011776,1.6626498000039254,5.016677232571554,3.9350799711035402,10501.667723257156,56.09699434083982
breakout_retest,240,40,balanced_value,5,0.25,0.0,6,0.1,3.0,0.0,72,1,14,4,10,28.571428571428573,3.1528693294113608,6.692695789581685,0.4780496992558346,6.762095120545908,3.6732318814107376,10676.209512054591,3,1,2,33.333333333333336,2.963482253067188,1.9851782746992341,0.6617260915664114,1.9549231684042878,2.8385340616560244,10195.49231684043,53.650169954945184
breakout_retest,240,40,balanced_value,5,0.25,0.0,6,0.25,1.5,0.0,72,0,15,9,6,60.0,2.202964677214309,7.326818374697897,0.4884545583131931,7.46193887448412,2.2704673604215095,10746.193887448413,3,3,0,100.0,999.0,4.4879494000117885,1.4959831333372628,4.555423146895055,0.8903175832687743,10455.542314689506,53.25378658023464
breakout_retest,240,40,balanced_value,5,0.25,0.0,6,0.25,1.5,0.0,336,0,15,9,6,60.0,2.202964677214309,7.326818374697897,0.4884545583131931,7.46193887448412,2.2704673604215095,10746.193887448413,3,3,0,100.0,999.0,4.4879494000117885,1.4959831333372628,4.555423146895055,0.8903175832687743,10455.542314689506,53.25378658023464
breakout_retest,240,40,balanced_value,5,0.25,0.0,6,0.25,1.5,0.0,168,0,15,9,6,60.0,2.202964677214309,7.326818374697897,0.4884545583131931,7.46193887448412,2.2704673604215095,10746.193887448413,3,3,0,100.0,999.0,4.4879494000117885,1.4959831333372628,4.555423146895055,0.8903175832687743,10455.542314689506,53.25378658023464
breakout_retest,240,40,balanced_value,5,0.25,0.0,6,0.1,2.0,0.0,168,0,12,6,6,50.0,1.960893776119221,5.8222135413179394,0.48518446177649494,5.839423025932899,3.734676066117467,10583.94230259329,3,2,1,66.66666666666667,3.9633586189448318,2.9851782746992335,0.9950594248997445,2.9844084072099486,2.428773919938965,10298.440840720996,52.35478260203288
breakout_retest,240,40,balanced_value,5,0.25,0.0,6,0.1,2.0,0.0,336,0,12,6,6,50.0,1.960893776119221,5.8222135413179394,0.48518446177649494,5.839423025932899,3.734676066117467,10583.94230259329,3,2,1,66.66666666666667,3.9633586189448318,2.9851782746992335,0.9950594248997445,2.9844084072099486,2.428773919938965,10298.440840720996,52.35478260203288
breakout_retest,240,40,balanced_value,5,0.25,0.0,6,0.1,2.0,0.0,72,0,12,6,6,50.0,1.960893776119221,5.8222135413179394,0.48518446177649494,5.839423025932899,3.734676066117467,10583.94230259329,3,2,1,66.66666666666667,3.9633586189448318,2.9851782746992335,0.9950594248997445,2.9844084072099486,2.428773919938965,10298.440840720996,52.35478260203288
breakout_retest,240,40,balanced_value,5,0.25,0.0,6,0.25,3.0,0.0,72,0,13,5,8,38.46153846153846,1.7556409965062945,6.130055966428963,0.4715427666483818,6.064549139334963,3.8412458440900883,10606.454913933496,3,2,1,66.66666666666667,5.971629101890783,4.987949400011776,1.6626498000039254,5.016677232571554,3.9350799711035402,10501.667723257156,50.568083295696546
breakout_retest,240,40,balanced_value,5,0.25,0.0,6,0.0,1.5,0.0,168,1,14,7,7,50.0,2.0409694062583355,5.323827610707146,0.38027340076479615,5.359238667032806,3.1847836160900993,10535.92386670328,3,2,1,66.66666666666667,2.9632042429350767,1.9821907443174098,0.6607302481058033,1.974134925962634,1.0100628702079835,10197.413492596263,42.05682130814287
breakout_retest,240,40,balanced_value,5,0.25,0.0,6,0.0,1.5,0.0,72,1,14,7,7,50.0,2.0409694062583355,5.323827610707146,0.38027340076479615,5.359238667032806,3.1847836160900993,10535.92386670328,3,2,1,66.66666666666667,2.9632042429350767,1.9821907443174098,0.6607302481058033,1.974134925962634,1.0100628702079835,10197.413492596263,42.05682130814287
breakout_retest,240,40,balanced_value,5,0.25,0.0,6,0.0,1.5,0.0,336,1,14,7,7,50.0,2.0409694062583355,5.323827610707146,0.38027340076479615,5.359238667032806,3.1847836160900993,10535.92386670328,3,2,1,66.66666666666667,2.9632042429350767,1.9821907443174098,0.6607302481058033,1.974134925962634,1.0100628702079835,10197.413492596263,42.05682130814287
breakout_retest,240,40,balanced_value,5,0.25,0.1,6,0.1,2.0,0.0,336,0,15,7,8,46.666666666666664,1.7144625612626594,5.780153306227826,0.3853435537485217,5.763282757293919,3.734676066117473,10576.328275729391,4,3,1,75.0,5.943509921440251,4.979909729419855,1.2449774323549638,5.038670795166533,2.428773919938965,10503.867079516653,41.90014372465385
breakout_retest,240,40,balanced_value,5,0.25,0.1,6,0.1,2.0,0.0,168,0,15,7,8,46.666666666666664,1.7144625612626594,5.780153306227826,0.3853435537485217,5.763282757293919,3.734676066117473,10576.328275729391,4,3,1,75.0,5.943509921440251,4.979909729419855,1.2449774323549638,5.038670795166533,2.428773919938965,10503.867079516653,41.90014372465385
breakout_retest,240,40,balanced_value,5,0.25,0.1,6,0.1,2.0,0.0,72,0,15,7,8,46.666666666666664,1.7144625612626594,5.780153306227826,0.3853435537485217,5.763282757293919,3.734676066117473,10576.328275729391,4,3,1,75.0,5.943509921440251,4.979909729419855,1.2449774323549638,5.038670795166533,2.428773919938965,10503.867079516653,41.90014372465385
failed_auction,1440,20,balanced_value,5,0.5,0.1,0,0.0,0.0,1.0,336,0,18,11,7,61.111111111111114,4.570041746646157,25.194080490262092,1.399671138347894,27.853096011934465,4.183265275411289,12785.309601193447,7,3,4,42.857142857142854,1.6541075743267954,2.6373484744219367,0.3767640677745624,2.5577638932579694,3.5190905959973815,10255.776389325796,40.94157016375313
failed_auction,1440,20,balanced_value,5,0.5,0.1,0,0.0,0.0,1.0,72,0,18,11,7,61.111111111111114,4.331570080136253,23.51116617522874,1.306175898623819,25.76230580523198,4.183265275411289,12576.230580523197,7,3,4,42.857142857142854,1.6541075743267954,2.6373484744219367,0.3767640677745624,2.5577638932579694,3.5190905959973815,10255.776389325796,40.94157016375313
