entry_time_utc,exit_time_utc,direction,poc,vah,val,entry,initial_stop,target,exit_reason,r_multiple,balance
2023-02-06 20:00:00+00:00,2023-02-07 22:00:00+00:00,long,97.61437500000001,101.78625000000001,90.43875000000001,103.0925,101.85,106.82000000000002,target,2.9899396378269594,10298.993963782697
2023-05-10 20:00:00+00:00,2023-05-10 21:52:00+00:00,long,105.108515625,108.16484374999999,94.3309375,109.0225,107.96,112.21,target,2.9882352941176444,10606.752136347499
2023-05-11 16:30:00+00:00,2023-07-27 22:48:00+00:00,long,104.89359375000001,108.43406250000001,94.609375,115.58250000000001,108.38,137.19000000000005,time,1.8583825060742747,10803.866162512042
2023-08-08 20:00:00+00:00,2023-08-09 18:22:00+00:00,long,123.25234375,130.29843749999998,116.20625,131.0725,129.52,135.72999999999993,stop,-1.008051529790653,10694.957624384304
2023-08-15 20:00:00+00:00,2023-08-15 22:26:00+00:00,long,123.25234375,129.8125,116.20625,130.5925,129.62,133.51,stop,-1.0128534704370062,10586.63337492396
2023-10-12 16:30:00+00:00,2023-10-12 20:05:00+00:00,long,130.368515625,139.30953125,125.23218750000001,140.74249999999998,139.42,144.70999999999995,stop,-1.0094517958412013,10479.766414201667
2023-10-13 16:30:00+00:00,2023-10-13 17:49:00+00:00,long,130.394609375,138.75828124999998,124.63296875,139.29250000000002,138.23,142.4800000000001,stop,-1.011764705882342,10373.735836363863
2023-10-18 16:30:00+00:00,2023-10-18 21:01:00+00:00,long,130.480625,139.16125,127.04875000000001,139.7725,138.77,142.78,stop,-1.0124688279301632,10268.704994728858
2023-11-27 20:00:00+00:00,2023-11-28 16:30:00+00:00,long,130.5159375,136.914375,126.7425,136.9825,136.09,139.65999999999994,stop,-1.0140056022408839,10164.579750804718
2023-12-21 20:00:00+00:00,2023-12-26 16:30:00+00:00,long,136.7503125,139.539375,131.008125,139.9325,139.14,142.31000000000006,target,2.984227129337554,10467.913897311384
2023-12-27 20:00:00+00:00,2023-12-27 20:28:00+00:00,long,136.7934375,139.981875,131.255625,140.0925,139.95,140.52000000000004,target,2.9122807017544736,10772.768933619058
2024-03-25 20:00:00+00:00,2024-04-01 16:42:00+00:00,long,141.03187499999999,147.69375,135.1775,149.5225,147.79,154.72000000000006,target,2.9927849927849994,11095.174745571812
2024-12-06 20:00:00+00:00,2024-12-10 16:32:00+00:00,long,165.105625,174.20125,156.01,174.64249999999998,171.75,183.31999999999994,target,2.99567847882455,11427.550507612885
2025-07-01 20:00:00+00:00,2025-07-03 16:31:00+00:00,long,164.93734375,174.1221875,154.485625,174.9125,173.5,179.14999999999998,target,2.9911504424778843,11769.365735185731
2025-11-20 20:00:00+00:00,2025-11-20 21:04:00+00:00,long,251.6078125,290.57375,224.24875,293.90250000000003,290.96,302.7300000000002,stop,-1.004248088360234,11651.172104778003
2026-02-04 16:30:00+00:00,2026-02-04 16:56:00+00:00,long,313.24671875,338.85562500000003,284.3334375,339.8625,337.43,347.16,stop,-1.0051387461459358,11534.061659572732
