entry_time_utc,exit_time_utc,direction,poc,vah,val,entry,initial_stop,target,exit_reason,r_multiple,balance
2022-09-14 20:00:00+00:00,2022-09-14 21:05:00+00:00,long,164.93421875,170.1846875,154.205,155.1825,154.01,170.1846875,stop,-1.0106609808102247,9898.933901918977
2022-09-15 16:30:00+00:00,2022-09-15 17:40:00+00:00,long,164.93421875,170.1846875,154.205,154.7725,153.59,170.1846875,stop,-1.0105708245243032,9798.898163967238
2022-09-20 20:00:00+00:00,2022-09-22 16:30:00+00:00,long,165.047421875,170.47515625,154.4090625,157.0725,153.3,170.47515625,stop,-1.0033134526176246,9700.584500479854
2022-10-17 20:00:00+00:00,2022-11-01 20:32:00+00:00,long,156.23265625,163.885,141.2340625,141.8725,140.24,163.885,time,4.946401225114886,10180.414331054895
2022-12-08 16:30:00+00:00,2022-12-15 16:36:00+00:00,long,148.262109375,151.6925,140.49859375,142.3725,139.98,151.6925,stop,-1.0052246603970694,10078.078295668534
2023-01-09 20:00:00+00:00,2023-01-09 22:08:00+00:00,long,148.2671875,153.55,132.41875000000002,132.4925,130.51,153.55,stop,-1.0063051702395907,9976.662072718429
2023-01-11 20:00:00+00:00,2023-01-27 21:36:00+00:00,long,148.2671875,153.55,131.5,132.7925,130.44,153.55,time,5.885228480340095,10563.811430409343
2023-08-23 20:00:00+00:00,2023-08-24 17:30:00+00:00,long,193.127265625,198.18,179.5859375,180.7125,178.37,198.18,stop,-1.0053361792956195,10457.609612186872
2024-01-18 20:00:00+00:00,2024-01-31 16:31:00+00:00,long,193.052734375,199.58,186.52546875000002,187.8925,185.82,199.58,stop,-1.0060313630880524,10352.402779658962
2024-01-31 20:00:00+00:00,2024-02-01 16:30:00+00:00,long,193.963515625,198.36562500000002,186.221875,186.3725,184.77,198.36562500000002,stop,-1.0078003120124734,10248.07123214477
2024-02-01 20:00:00+00:00,2024-02-02 16:30:00+00:00,long,193.963515625,198.36562500000002,185.6146875,186.1925,183.93,198.36562500000002,stop,-1.005524861878448,10145.024328042542
2024-02-05 16:30:00+00:00,2024-02-13 16:33:00+00:00,long,193.963515625,198.36562500000002,185.6146875,187.6625,184.84,198.36562500000002,stop,-1.004428697962795,10043.124792276374
2024-04-24 20:00:00+00:00,2024-04-29 16:37:00+00:00,long,170.091953125,175.204375,167.45828125,168.3825,166.33,175.204375,target,3.317600487210758,10376.31554931612
2024-08-07 20:00:00+00:00,2024-08-22 21:54:00+00:00,long,224.81257812500002,229.38390625,211.09859375000002,211.5625,207.41,229.38390625,time,3.114990969295603,10699.53684162293
2024-11-04 20:00:00+00:00,2024-11-19 21:36:00+00:00,long,226.9584375,232.66437499999998,220.51624999999999,221.8125,219.68,232.66437499999998,time,3.364595545134834,11059.532981546237
2025-01-27 20:00:00+00:00,2025-02-11 21:36:00+00:00,long,234.9128125,248.57874999999999,228.23875,230.1725,224.75,248.57874999999999,time,0.5744582757030892,11123.065384012842
2025-03-05 20:00:00+00:00,2025-03-10 16:54:00+00:00,long,244.90296874999999,246.5753125,230.8075,234.99249999999998,229.19,246.5753125,stop,-1.002154243860403,11011.59511221959
2025-05-06 20:00:00+00:00,2025-05-07 16:39:00+00:00,long,223.40085937499998,227.01625,198.093125,199.5725,197.31,227.01625,stop,-1.005524861878448,10900.870785676829
2025-05-08 20:00:00+00:00,2025-05-23 21:47:00+00:00,long,222.972890625,225.16,197.165,199.7425,194.65,225.16,time,-0.8669612174766796,10806.364463597765
2025-06-18 16:30:00+00:00,2025-06-18 16:32:00+00:00,long,198.82484375,207.49437500000002,195.5496875,195.6825,195.17,207.49437500000002,stop,-1.024390243902416,10695.665120312133
2025-06-18 20:00:00+00:00,2025-06-30 22:26:00+00:00,long,199.019609375,206.80765625,195.53984375,196.5125,195.02,206.80765625,target,6.889551926298278,11432.54852263901
2025-08-04 16:30:00+00:00,2025-08-07 16:30:00+00:00,long,209.71890625,215.499375,201.62625,204.5425,201.47,215.499375,target,3.5620423108218193,11839.780738220647
2025-12-18 20:00:00+00:00,2026-01-05 19:27:00+00:00,long,277.931640625,279.74453125,268.8671875,272.4025,266.91,279.74453125,stop,-1.0022758306781956,11721.113477476169
2026-02-17 20:00:00+00:00,2026-03-04 21:36:00+00:00,long,274.113515625,280.26421875000005,257.41875000000005,262.3425,255.88,280.26421875000005,time,0.1477756286266993,11738.434426599557
