date,opened_at,closed_at,symbol,direction,result,r_multiple,balance_before,balance_after,level_after
2025-12-18,2025-12-18 14:45:00,2025-12-18 15:30:00,XAUUSD,SELL,loss,-1.0,20.0,15.4,1
2025-12-19,2025-12-19 14:45:00,2025-12-19 15:00:00,XAUUSD,SELL,loss,-1.0,15.4,11.86,1
2025-12-22,2025-12-22 14:45:00,2025-12-22 15:00:00,XAUUSD,BUY,loss,-1.0,11.86,9.13,1
2025-12-23,2025-12-23 14:45:00,2025-12-23 16:15:00,XAUUSD,SELL,loss,-1.0,9.13,7.03,1
2025-12-24,2025-12-24 14:45:00,2025-12-24 18:15:00,XAUUSD,SELL,timeout,-0.5859,7.03,6.08,1
2025-12-26,2025-12-26 14:45:00,2025-12-26 15:15:00,XAUUSD,SELL,loss,-1.0,6.08,4.68,1
2025-12-29,2025-12-29 15:00:00,2025-12-29 15:15:00,XAUUSD,SELL,win,1.3043,4.68,6.09,1
2025-12-30,2025-12-30 14:45:00,2025-12-30 21:00:00,XAUUSD,SELL,timeout,0.5567,6.09,6.87,1
2025-12-31,2025-12-31 14:45:00,2025-12-31 15:00:00,XAUUSD,BUY,loss,-1.0,6.87,5.29,1
2026-01-02,2026-01-02 15:00:00,2026-01-02 16:15:00,XAUUSD,SELL,win,1.3043,5.29,6.88,1
2026-01-05,2026-01-05 14:45:00,2026-01-05 15:00:00,XAUUSD,BUY,win,1.3043,6.88,8.94,1
2026-01-06,2026-01-06 14:45:00,2026-01-06 15:30:00,XAUUSD,BUY,loss,-1.0,8.94,6.88,1
2026-01-07,2026-01-07 14:45:00,2026-01-07 15:00:00,XAUUSD,BUY,loss,-1.0,6.88,5.3,1
2026-01-08,2026-01-08 14:45:00,2026-01-08 15:15:00,XAUUSD,BUY,win,1.3043,5.3,6.89,1
2026-01-09,2026-01-09 14:45:00,2026-01-09 15:00:00,XAUUSD,SELL,loss,-1.0,6.89,5.3,1
2026-01-12,2026-01-12 15:00:00,2026-01-12 21:00:00,XAUUSD,BUY,timeout,-0.7119,5.3,4.44,1
2026-01-13,2026-01-13 14:45:00,2026-01-13 15:15:00,XAUUSD,BUY,loss,-1.0,4.44,3.42,1
2026-01-14,2026-01-14 14:45:00,2026-01-14 18:45:00,XAUUSD,SELL,loss,-1.0,3.42,2.63,1
2026-01-16,2026-01-16 14:45:00,2026-01-16 15:15:00,XAUUSD,BUY,loss,-1.0,2.63,2.03,1
2026-01-19,2026-01-19 15:00:00,2026-01-19 17:45:00,XAUUSD,BUY,win,1.3043,2.03,2.63,1
2026-01-20,2026-01-20 15:15:00,2026-01-20 16:45:00,XAUUSD,SELL,loss,-1.0,2.63,2.03,1
2026-01-21,2026-01-21 14:45:00,2026-01-21 15:15:00,XAUUSD,SELL,win,1.3043,2.03,2.64,1
2026-01-22,2026-01-22 15:00:00,2026-01-22 15:15:00,XAUUSD,SELL,loss,-1.0,2.64,2.03,1
2026-01-23,2026-01-23 14:45:00,2026-01-23 16:00:00,XAUUSD,BUY,win,1.3043,2.03,2.64,1
2026-01-26,2026-01-26 14:45:00,2026-01-26 15:30:00,XAUUSD,BUY,loss,-1.0,2.64,2.03,1
2026-01-27,2026-01-27 14:45:00,2026-01-27 15:30:00,XAUUSD,SELL,loss,-1.0,2.03,1.56,1
2026-01-28,2026-01-28 14:45:00,2026-01-28 15:00:00,XAUUSD,BUY,loss,-1.0,1.56,1.2,1
2026-01-29,2026-01-29 14:45:00,2026-01-29 15:00:00,XAUUSD,SELL,win,1.3043,1.2,1.57,1
2026-01-30,2026-01-30 14:45:00,2026-01-30 15:00:00,XAUUSD,SELL,win,1.3043,1.57,2.04,1
2026-02-02,2026-02-02 14:45:00,2026-02-02 16:00:00,XAUUSD,SELL,win,1.3043,2.04,2.65,1
2026-02-03,2026-02-03 14:45:00,2026-02-03 16:15:00,XAUUSD,BUY,win,1.3043,2.65,3.44,1
2026-02-04,2026-02-04 15:15:00,2026-02-04 16:45:00,XAUUSD,SELL,win,1.3043,3.44,4.47,1
2026-02-05,2026-02-05 14:45:00,2026-02-05 15:45:00,XAUUSD,BUY,loss,-1.0,4.47,3.44,1
2026-02-06,2026-02-06 14:45:00,2026-02-06 21:00:00,XAUUSD,BUY,timeout,0.0446,3.44,3.48,1
2026-02-09,2026-02-09 14:45:00,2026-02-09 16:00:00,XAUUSD,BUY,win,1.3043,3.48,4.52,1
2026-02-10,2026-02-10 14:45:00,2026-02-10 14:45:00,XAUUSD,SELL,win,1.3043,4.52,5.88,1
2026-02-11,2026-02-11 15:00:00,2026-02-11 21:00:00,XAUUSD,BUY,timeout,0.2958,5.88,6.28,1
2026-02-12,2026-02-12 14:45:00,2026-02-12 15:30:00,XAUUSD,SELL,loss,-1.0,6.28,4.83,1
2026-02-13,2026-02-13 15:00:00,2026-02-13 21:00:00,XAUUSD,BUY,timeout,0.4651,4.83,5.35,1
2026-02-16,2026-02-16 14:45:00,2026-02-16 17:00:00,XAUUSD,SELL,loss,-1.0,5.35,4.12,1
2026-02-17,2026-02-17 14:45:00,2026-02-17 18:45:00,XAUUSD,SELL,loss,-1.0,4.12,3.17,1
2026-02-18,2026-02-18 14:45:00,2026-02-18 21:00:00,XAUUSD,BUY,timeout,-0.1722,3.17,3.05,1
2026-02-19,2026-02-19 14:45:00,2026-02-19 21:00:00,XAUUSD,BUY,timeout,0.1521,3.05,3.15,1
2026-02-20,2026-02-20 14:45:00,2026-02-20 15:00:00,XAUUSD,BUY,loss,-1.0,3.15,2.43,1
2026-02-23,2026-02-23 14:45:00,2026-02-23 20:15:00,XAUUSD,BUY,win,1.3043,2.43,3.16,1
2026-02-24,2026-02-24 14:45:00,2026-02-24 21:00:00,XAUUSD,BUY,timeout,0.7426,3.16,3.7,1
2026-02-25,2026-02-25 14:45:00,2026-02-25 16:45:00,XAUUSD,BUY,win,1.3043,3.7,4.8,1
2026-02-26,2026-02-26 14:45:00,2026-02-26 15:15:00,XAUUSD,BUY,loss,-1.0,4.8,3.7,1
2026-02-27,2026-02-27 15:00:00,2026-02-27 20:15:00,XAUUSD,BUY,win,1.3043,3.7,4.81,1
2026-03-02,2026-03-02 16:00:00,2026-03-02 21:00:00,XAUUSD,SELL,timeout,-0.59,4.81,4.16,1
2026-03-03,2026-03-03 14:45:00,2026-03-03 19:00:00,XAUUSD,SELL,loss,-1.0,4.16,3.2,1
2026-03-04,2026-03-04 14:45:00,2026-03-04 15:00:00,XAUUSD,SELL,win,1.3043,3.2,4.16,1
2026-03-05,2026-03-05 15:00:00,2026-03-05 21:00:00,XAUUSD,SELL,timeout,0.4338,4.16,4.58,1
2026-03-06,2026-03-06 14:45:00,2026-03-06 15:00:00,XAUUSD,BUY,win,1.3043,4.58,5.95,1
2026-03-09,2026-03-09 13:45:00,2026-03-09 14:30:00,XAUUSD,SELL,loss,-1.0,5.95,4.58,1
2026-03-10,2026-03-10 13:45:00,2026-03-10 14:00:00,XAUUSD,SELL,win,1.3043,4.58,5.96,1
