symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,pnl,range_high,range_low,range_atr
GBPJPY,15,1.3043478260869565,2026-01,2026-01-19,2026-01-19 14:45:00,2026-01-19 15:00:00,BUY,211.862,211.796,211.948087,211.948087,win,1.3043,8608.7,211.862,211.796,0.7152
GBPUSD,15,1.3043478260869565,2026-01,2026-01-19,2026-01-19 14:45:00,2026-01-19 15:45:00,BUY,1.34184,1.34128,1.34257,1.34257,win,1.3043,73.04,1.34184,1.34128,0.9825
NZDUSD,15,1.3043478260869565,2026-01,2026-01-19,2026-01-19 14:45:00,2026-01-19 14:45:00,BUY,0.57839,0.57806,0.57882,0.57882,win,1.3043,43.04,0.57839,0.57806,1.1407
US30,15,1.3043478260869565,2026-01,2026-01-19,2026-01-19 14:45:00,2026-01-19 17:45:00,BUY,48987.9,48915.4,49082.465217,48995.8,timeout,0.109,7.9,48987.9,48915.4,1.7339
USDCAD,15,1.3043478260869565,2026-01,2026-01-19,2026-01-19 14:45:00,2026-01-19 14:45:00,SELL,1.38764,1.38814,1.386988,1.386988,win,1.3043,65.22,1.38814,1.38764,1.1438
USDCHF,15,1.3043478260869565,2026-01,2026-01-19,2026-01-19 14:45:00,2026-01-19 15:00:00,SELL,0.79696,0.79732,0.79649,0.79649,win,1.3043,46.96,0.79732,0.79696,0.8235
USDJPY,15,1.3043478260869565,2026-01,2026-01-19,2026-01-19 14:45:00,2026-01-19 15:15:00,SELL,157.872,157.944,157.778087,157.944,loss,-1.0,-7200.0,157.944,157.872,0.9844
XAGUSD,15,1.3043478260869565,2026-01,2026-01-19,2026-01-19 14:45:00,2026-01-19 15:00:00,BUY,93.695,93.401,94.078478,94.078478,win,1.3043,1917.39,93.695,93.401,0.6946
BTCUSD,15,1.3043478260869565,2026-01,2026-01-19,2026-01-19 15:00:00,2026-01-19 16:45:00,BUY,92933.94,92641.31,93315.631304,93315.631304,win,1.3043,381.69,92933.94,92641.31,1.6521
XAUUSD,15,1.3043478260869565,2026-01,2026-01-19,2026-01-19 15:00:00,2026-01-19 17:45:00,BUY,4670.295,4663.874,4678.670217,4678.670217,win,1.3043,837.52,4670.295,4663.874,1.1708
BTCUSD,15,1.3043478260869565,2026-01,2026-01-20,2026-01-20 14:45:00,2026-01-20 17:30:00,SELL,90583.47,91302.6,89645.474348,89645.474348,win,1.3043,938.0,91302.6,90583.47,3.3956
EURGBP,15,1.3043478260869565,2026-01,2026-01-20,2026-01-20 14:45:00,2026-01-20 16:45:00,SELL,0.87081,0.8719,0.869388,0.8719,loss,-1.0,-109.0,0.8719,0.87081,1.7185
GBPJPY,15,1.3043478260869565,2026-01,2026-01-20,2026-01-20 14:45:00,2026-01-20 21:00:00,BUY,212.597,212.319,212.959609,212.521,timeout,-0.2734,-7600.0,212.597,212.319,1.8128
GBPUSD,15,1.3043478260869565,2026-01,2026-01-20,2026-01-20 14:45:00,2026-01-20 18:45:00,BUY,1.34591,1.34437,1.347919,1.34437,loss,-1.0,-154.0,1.34591,1.34437,1.2038
US30,15,1.3043478260869565,2026-01,2026-01-20,2026-01-20 14:45:00,2026-01-20 15:00:00,BUY,48817.7,48631.1,49061.091304,48631.1,loss,-1.0,-186.6,48817.7,48631.1,3.5674
USDCAD,15,1.3043478260869565,2026-01,2026-01-20,2026-01-20 14:45:00,2026-01-20 15:30:00,BUY,1.38359,1.38263,1.384842,1.38263,loss,-1.0,-96.0,1.38359,1.38263,1.0427
USDJPY,15,1.3043478260869565,2026-01,2026-01-20,2026-01-20 14:45:00,2026-01-20 15:45:00,BUY,158.041,157.878,158.253609,157.878,loss,-1.0,-16300.0,158.041,157.878,1.0545
AUDUSD,15,1.3043478260869565,2026-01,2026-01-20,2026-01-20 15:00:00,2026-01-20 15:15:00,SELL,0.67285,0.67363,0.671833,0.67363,loss,-1.0,-78.0,0.67363,0.67285,1.3157
EURJPY,15,1.3043478260869565,2026-01,2026-01-20,2026-01-20 15:00:00,2026-01-20 21:00:00,BUY,185.254,185.094,185.462696,185.42,timeout,1.0375,16600.0,185.254,185.094,1.2043
EURUSD,15,1.3043478260869565,2026-01,2026-01-20,2026-01-20 15:00:00,2026-01-20 17:00:00,BUY,1.17268,1.1715,1.174219,1.174219,win,1.3043,153.91,1.17268,1.1715,0.9297
NZDUSD,15,1.3043478260869565,2026-01,2026-01-20,2026-01-20 15:00:00,2026-01-20 15:30:00,BUY,0.58379,0.58316,0.584612,0.584612,win,1.3043,82.17,0.58379,0.58316,1.1136
USDCHF,15,1.3043478260869565,2026-01,2026-01-20,2026-01-20 15:00:00,2026-01-20 21:00:00,SELL,0.79031,0.79197,0.788145,0.78986,timeout,0.2711,45.0,0.79197,0.79031,1.5576
XAGUSD,15,1.3043478260869565,2026-01,2026-01-20,2026-01-20 15:00:00,2026-01-20 15:15:00,BUY,95.149,94.176,96.41813,94.176,loss,-1.0,-4865.0,95.149,94.176,2.0537
XAUUSD,15,1.3043478260869565,2026-01,2026-01-20,2026-01-20 15:15:00,2026-01-20 16:45:00,SELL,4728.629,4751.139,4699.26813,4751.139,loss,-1.0,-2251.0,4751.139,4728.629,2.908
AUDUSD,15,1.3043478260869565,2026-01,2026-01-21,2026-01-21 14:45:00,2026-01-21 16:15:00,BUY,0.67703,0.67625,0.678047,0.67625,loss,-1.0,-78.0,0.67703,0.67625,1.4697
BTCUSD,15,1.3043478260869565,2026-01,2026-01-21,2026-01-21 14:45:00,2026-01-21 15:00:00,SELL,89386.97,89920.72,88690.774348,89920.72,loss,-1.0,-533.75,89920.72,89386.97,1.3674
EURGBP,15,1.3043478260869565,2026-01,2026-01-21,2026-01-21 14:45:00,2026-01-21 21:00:00,SELL,0.87146,0.87264,0.869921,0.87035,timeout,0.9407,111.0,0.87264,0.87146,2.1881
GBPUSD,15,1.3043478260869565,2026-01,2026-01-21,2026-01-21 14:45:00,2026-01-21 15:15:00,BUY,1.34558,1.34341,1.34841,1.34341,loss,-1.0,-217.0,1.34558,1.34341,1.8457
NZDUSD,15,1.3043478260869565,2026-01,2026-01-21,2026-01-21 14:45:00,2026-01-21 15:00:00,BUY,0.58613,0.58564,0.586769,0.58564,loss,-1.0,-49.0,0.58613,0.58564,1.0426
US30,15,1.3043478260869565,2026-01,2026-01-21,2026-01-21 14:45:00,2026-01-21 15:30:00,BUY,48770.7,48601.0,48992.047826,48992.047826,win,1.3043,221.35,48770.7,48601.0,2.3647
USDCHF,15,1.3043478260869565,2026-01,2026-01-21,2026-01-21 14:45:00,2026-01-21 15:15:00,BUY,0.79171,0.791,0.792636,0.792636,win,1.3043,92.61,0.79171,0.791,0.827
USDJPY,15,1.3043478260869565,2026-01,2026-01-21,2026-01-21 14:45:00,2026-01-21 15:15:00,BUY,158.125,157.986,158.306304,158.306304,win,1.3043,18130.43,158.125,157.986,1.332
XAGUSD,15,1.3043478260869565,2026-01,2026-01-21,2026-01-21 14:45:00,2026-01-21 15:15:00,SELL,93.87,94.728,92.75087,92.75087,win,1.3043,5595.65,94.728,93.87,1.7774
XAUUSD,15,1.3043478260869565,2026-01,2026-01-21,2026-01-21 14:45:00,2026-01-21 15:15:00,SELL,4850.157,4872.476,4821.045261,4821.045261,win,1.3043,2911.17,4872.476,4850.157,1.8213
GBPJPY,15,1.3043478260869565,2026-01,2026-01-21,2026-01-21 15:00:00,2026-01-21 17:00:00,BUY,212.733,212.307,213.288652,212.307,loss,-1.0,-42600.0,212.733,212.307,2.4975
EURJPY,15,1.3043478260869565,2026-01,2026-01-21,2026-01-21 15:15:00,2026-01-21 16:15:00,SELL,185.256,185.426,185.034261,185.034261,win,1.3043,22173.91,185.426,185.256,1.4033
AUDUSD,15,1.3043478260869565,2026-01,2026-01-22,2026-01-22 14:45:00,2026-01-22 15:00:00,SELL,0.68157,0.682,0.681009,0.681009,win,1.3043,56.09,0.682,0.68157,0.9773
BTCUSD,15,1.3043478260869565,2026-01,2026-01-22,2026-01-22 14:45:00,2026-01-22 18:15:00,SELL,89039.25,89662.76,88225.976087,89662.76,loss,-1.0,-623.51,89662.76,89039.25,2.8582
EURGBP,15,1.3043478260869565,2026-01,2026-01-22,2026-01-22 14:45:00,2026-01-22 15:00:00,SELL,0.87179,0.87213,0.871347,0.871347,win,1.3043,44.35,0.87213,0.87179,0.3784
EURJPY,15,1.3043478260869565,2026-01,2026-01-22,2026-01-22 14:45:00,2026-01-22 15:00:00,BUY,185.897,185.79,186.036565,185.79,loss,-1.0,-10700.0,185.897,185.79,1.004
GBPJPY,15,1.3043478260869565,2026-01,2026-01-22,2026-01-22 14:45:00,2026-01-22 15:00:00,BUY,213.177,213.052,213.340043,213.340043,win,1.3043,16304.35,213.177,213.052,0.5378
GBPUSD,15,1.3043478260869565,2026-01,2026-01-22,2026-01-22 14:45:00,2026-01-22 15:00:00,BUY,1.34436,1.34321,1.34586,1.34586,win,1.3043,150.0,1.34436,1.34321,0.7499
NZDUSD,15,1.3043478260869565,2026-01,2026-01-22,2026-01-22 14:45:00,2026-01-22 15:30:00,SELL,0.58882,0.58926,0.588246,0.58926,loss,-1.0,-44.0,0.58926,0.58882,1.1261
US30,15,1.3043478260869565,2026-01,2026-01-22,2026-01-22 14:45:00,2026-01-22 17:30:00,SELL,49371.0,49626.4,49037.869565,49626.4,loss,-1.0,-255.4,49626.4,49371.0,6.1947
USDCAD,15,1.3043478260869565,2026-01,2026-01-22,2026-01-22 14:45:00,2026-01-22 16:15:00,BUY,1.3807,1.37959,1.382148,1.37959,loss,-1.0,-111.0,1.3807,1.37959,1.6692
XAGUSD,15,1.3043478260869565,2026-01,2026-01-22,2026-01-22 14:45:00,2026-01-22 15:00:00,BUY,94.371,93.527,95.47187,93.527,loss,-1.0,-4220.0,94.371,93.527,2.1673
EURUSD,15,1.3043478260869565,2026-01,2026-01-22,2026-01-22 15:00:00,2026-01-22 16:00:00,BUY,1.17252,1.17135,1.174046,1.174046,win,1.3043,152.61,1.17252,1.17135,1.8281
USDCHF,15,1.3043478260869565,2026-01,2026-01-22,2026-01-22 15:00:00,2026-01-22 16:00:00,SELL,0.79149,0.79232,0.790407,0.790407,win,1.3043,108.26,0.79232,0.79149,1.6028
XAUUSD,15,1.3043478260869565,2026-01,2026-01-22,2026-01-22 15:00:00,2026-01-22 15:15:00,SELL,4828.147,4847.758,4802.567435,4847.758,loss,-1.0,-1961.1,4847.758,4828.147,2.359
AUDUSD,15,1.3043478260869565,2026-01,2026-01-23,2026-01-23 14:45:00,2026-01-23 15:00:00,BUY,0.68588,0.68532,0.68661,0.68661,win,1.3043,73.04,0.68588,0.68532,1.0467
EURGBP,15,1.3043478260869565,2026-01,2026-01-23,2026-01-23 14:45:00,2026-01-23 15:00:00,SELL,0.86795,0.86827,0.867533,0.867533,win,1.3043,41.74,0.86827,0.86795,0.7417
EURUSD,15,1.3043478260869565,2026-01,2026-01-23,2026-01-23 14:45:00,2026-01-23 15:15:00,BUY,1.1745,1.17394,1.17523,1.17523,win,1.3043,73.04,1.1745,1.17394,1.0481
GBPJPY,15,1.3043478260869565,2026-01,2026-01-23,2026-01-23 14:45:00,2026-01-23 15:00:00,BUY,214.157,214.071,214.269174,214.269174,win,1.3043,11217.39,214.157,214.071,0.5624
GBPUSD,15,1.3043478260869565,2026-01,2026-01-23,2026-01-23 14:45:00,2026-01-23 14:45:00,BUY,1.35292,1.35234,1.353677,1.353677,win,1.3043,75.65,1.35292,1.35234,0.6818
NZDUSD,15,1.3043478260869565,2026-01,2026-01-23,2026-01-23 14:45:00,2026-01-23 15:00:00,BUY,0.59082,0.59054,0.591185,0.591185,win,1.3043,36.52,0.59082,0.59054,0.6555
US30,15,1.3043478260869565,2026-01,2026-01-23,2026-01-23 14:45:00,2026-01-23 21:00:00,SELL,49069.2,49242.1,48843.678261,49057.5,timeout,0.0677,11.7,49242.1,49069.2,4.1966
USDCAD,15,1.3043478260869565,2026-01,2026-01-23,2026-01-23 14:45:00,2026-01-23 14:45:00,SELL,1.37618,1.37674,1.37545,1.37545,win,1.3043,73.04,1.37674,1.37618,1.0784
USDCHF,15,1.3043478260869565,2026-01,2026-01-23,2026-01-23 14:45:00,2026-01-23 15:30:00,SELL,0.79,0.79032,0.789583,0.79032,loss,-1.0,-32.0,0.79032,0.79,0.7381
USDJPY,15,1.3043478260869565,2026-01,2026-01-23,2026-01-23 14:45:00,2026-01-23 15:00:00,BUY,158.331,158.238,158.452304,158.238,loss,-1.0,-9300.0,158.331,158.238,0.9871
XAGUSD,15,1.3043478260869565,2026-01,2026-01-23,2026-01-23 14:45:00,2026-01-23 16:15:00,BUY,99.717,98.984,100.673087,100.673087,win,1.3043,4780.43,99.717,98.984,1.8112
XAUUSD,15,1.3043478260869565,2026-01,2026-01-23,2026-01-23 14:45:00,2026-01-23 16:00:00,BUY,4949.773,4932.804,4971.906478,4971.906478,win,1.3043,2213.35,4949.773,4932.804,1.6587
BTCUSD,15,1.3043478260869565,2026-01,2026-01-23,2026-01-23 15:15:00,2026-01-23 15:45:00,SELL,88519.68,89619.46,87085.184348,89619.46,loss,-1.0,-1099.78,89619.46,88519.68,6.8103
BTCUSD,15,1.3043478260869565,2026-01,2026-01-24,2026-01-24 15:00:00,2026-01-24 15:30:00,SELL,89297.5,89378.67,89191.626087,89191.626087,win,1.3043,105.87,89378.67,89297.5,1.0233
BTCUSD,15,1.3043478260869565,2026-01,2026-01-25,2026-01-25 15:00:00,2026-01-25 15:45:00,BUY,88615.56,88480.18,88792.142609,88480.18,loss,-1.0,-135.38,88615.56,88480.18,0.8783
AUDUSD,15,1.3043478260869565,2026-01,2026-01-26,2026-01-26 14:45:00,2026-01-26 19:15:00,BUY,0.69363,0.69241,0.695221,0.69241,loss,-1.0,-122.0,0.69363,0.69241,2.2957
EURUSD,15,1.3043478260869565,2026-01,2026-01-26,2026-01-26 14:45:00,2026-01-26 15:30:00,BUY,1.18725,1.18649,1.188241,1.188241,win,1.3043,99.13,1.18725,1.18649,0.9972
GBPUSD,15,1.3043478260869565,2026-01,2026-01-26,2026-01-26 14:45:00,2026-01-26 15:45:00,BUY,1.36886,1.36754,1.370582,1.370582,win,1.3043,172.17,1.36886,1.36754,1.4032
NZDUSD,15,1.3043478260869565,2026-01,2026-01-26,2026-01-26 14:45:00,2026-01-26 17:15:00,BUY,0.59824,0.59722,0.59957,0.59957,win,1.3043,133.04,0.59824,0.59722,2.1187
USDCAD,15,1.3043478260869565,2026-01,2026-01-26,2026-01-26 14:45:00,2026-01-26 15:30:00,SELL,1.36897,1.36994,1.367705,1.36994,loss,-1.0,-97.0,1.36994,1.36897,1.4665
USDCHF,15,1.3043478260869565,2026-01,2026-01-26,2026-01-26 14:45:00,2026-01-26 14:45:00,SELL,0.77641,0.77702,0.775614,0.775614,win,1.3043,79.57,0.77702,0.77641,0.8933
USDJPY,15,1.3043478260869565,2026-01,2026-01-26,2026-01-26 14:45:00,2026-01-26 16:00:00,SELL,153.748,153.919,153.524957,153.919,loss,-1.0,-17100.0,153.919,153.748,0.9649
XAGUSD,15,1.3043478260869565,2026-01,2026-01-26,2026-01-26 14:45:00,2026-01-26 15:00:00,BUY,110.544,109.432,111.994435,111.994435,win,1.3043,7252.17,110.544,109.432,1.3381
XAUUSD,15,1.3043478260869565,2026-01,2026-01-26,2026-01-26 14:45:00,2026-01-26 15:30:00,BUY,5090.774,5074.58,5111.896609,5074.58,loss,-1.0,-1619.4,5090.774,5074.58,1.4111
BTCUSD,15,1.3043478260869565,2026-01,2026-01-26,2026-01-26 15:00:00,2026-01-26 15:30:00,BUY,88438.94,87348.99,89860.613913,87348.99,loss,-1.0,-1089.95,88438.94,87348.99,6.524
US30,15,1.3043478260869565,2026-01,2026-01-26,2026-01-26 15:00:00,2026-01-26 21:00:00,BUY,49358.8,49176.4,49596.713043,49303.4,timeout,-0.3037,-55.4,49358.8,49176.4,5.5201
BTCUSD,15,1.3043478260869565,2026-01,2026-01-27,2026-01-27 14:45:00,2026-01-27 16:00:00,SELL,87542.09,88226.27,86649.681304,88226.27,loss,-1.0,-684.18,88226.27,87542.09,3.9246
EURGBP,15,1.3043478260869565,2026-01,2026-01-27,2026-01-27 14:45:00,2026-01-27 15:30:00,SELL,0.86751,0.8685,0.866219,0.8685,loss,-1.0,-99.0,0.8685,0.86751,2.1422
EURJPY,15,1.3043478260869565,2026-01,2026-01-27,2026-01-27 14:45:00,2026-01-27 16:45:00,BUY,183.001,182.691,183.405348,183.405348,win,1.3043,40434.78,183.001,182.691,1.7161
GBPJPY,15,1.3043478260869565,2026-01,2026-01-27,2026-01-27 14:45:00,2026-01-27 17:30:00,BUY,210.927,210.361,211.665261,210.361,loss,-1.0,-56600.0,210.927,210.361,2.7054
GBPUSD,15,1.3043478260869565,2026-01,2026-01-27,2026-01-27 14:45:00,2026-01-27 20:45:00,BUY,1.37729,1.37416,1.381373,1.381373,win,1.3043,408.26,1.37729,1.37416,2.5641
USDJPY,15,1.3043478260869565,2026-01,2026-01-27,2026-01-27 14:45:00,2026-01-27 15:15:00,BUY,153.214,152.919,153.598783,152.919,loss,-1.0,-29500.0,153.214,152.919,1.4222
XAGUSD,15,1.3043478260869565,2026-01,2026-01-27,2026-01-27 14:45:00,2026-01-27 15:00:00,SELL,108.034,110.171,105.246609,105.246609,win,1.3043,13936.96,110.171,108.034,1.6834
XAUUSD,15,1.3043478260869565,2026-01,2026-01-27,2026-01-27 14:45:00,2026-01-27 15:30:00,SELL,5059.165,5082.399,5028.859783,5082.399,loss,-1.0,-2323.4,5082.399,5059.165,1.8691
AUDUSD,15,1.3043478260869565,2026-01,2026-01-27,2026-01-27 15:00:00,2026-01-27 20:00:00,BUY,0.69644,0.69508,0.698214,0.698214,win,1.3043,177.39,0.69644,0.69508,2.2012
EURUSD,15,1.3043478260869565,2026-01,2026-01-27,2026-01-27 15:00:00,2026-01-27 16:30:00,BUY,1.19553,1.19308,1.198726,1.198726,win,1.3043,319.57,1.19553,1.19308,1.9194
NZDUSD,15,1.3043478260869565,2026-01,2026-01-27,2026-01-27 15:00:00,2026-01-27 16:00:00,BUY,0.60028,0.59948,0.601323,0.601323,win,1.3043,104.35,0.60028,0.59948,1.4621
US30,15,1.3043478260869565,2026-01,2026-01-27,2026-01-27 15:00:00,2026-01-27 16:30:00,SELL,48971.5,49151.4,48736.847826,49151.4,loss,-1.0,-179.9,49151.4,48971.5,3.6849
USDCAD,15,1.3043478260869565,2026-01,2026-01-27,2026-01-27 15:00:00,2026-01-27 15:15:00,SELL,1.36313,1.36506,1.360613,1.360613,win,1.3043,251.74,1.36506,1.36313,2.1547
USDCHF,15,1.3043478260869565,2026-01,2026-01-27,2026-01-27 15:00:00,2026-01-27 20:45:00,SELL,0.76663,0.77006,0.762156,0.762156,win,1.3043,447.39,0.77006,0.76663,3.1655
AUDUSD,15,1.3043478260869565,2026-01,2026-01-28,2026-01-28 14:45:00,2026-01-28 15:00:00,BUY,0.70066,0.69948,0.702199,0.69948,loss,-1.0,-118.0,0.70066,0.69948,1.9667
BTCUSD,15,1.3043478260869565,2026-01,2026-01-28,2026-01-28 14:45:00,2026-01-28 15:15:00,SELL,89507.13,90025.59,88830.877826,88830.877826,win,1.3043,676.25,90025.59,89507.13,1.8753
EURGBP,15,1.3043478260869565,2026-01,2026-01-28,2026-01-28 14:45:00,2026-01-28 15:00:00,SELL,0.86777,0.86821,0.867196,0.867196,win,1.3043,57.39,0.86821,0.86777,0.9059
EURJPY,15,1.3043478260869565,2026-01,2026-01-28,2026-01-28 14:45:00,2026-01-28 15:00:00,SELL,182.731,182.907,182.501435,182.907,loss,-1.0,-17600.0,182.907,182.731,1.4384
GBPJPY,15,1.3043478260869565,2026-01,2026-01-28,2026-01-28 14:45:00,2026-01-28 15:00:00,BUY,210.718,210.459,211.055826,211.055826,win,1.3043,33782.61,210.718,210.459,1.5904
NZDUSD,15,1.3043478260869565,2026-01,2026-01-28,2026-01-28 14:45:00,2026-01-28 15:00:00,BUY,0.60383,0.60293,0.605004,0.60293,loss,-1.0,-90.0,0.60383,0.60293,1.7549
US30,15,1.3043478260869565,2026-01,2026-01-28,2026-01-28 14:45:00,2026-01-28 21:00:00,SELL,49021.4,49173.7,48822.747826,49054.4,timeout,-0.2167,-33.0,49173.7,49021.4,4.2348
USDCAD,15,1.3043478260869565,2026-01,2026-01-28,2026-01-28 14:45:00,2026-01-28 15:00:00,SELL,1.35402,1.35566,1.351881,1.35566,loss,-1.0,-164.0,1.35566,1.35402,1.954
USDCHF,15,1.3043478260869565,2026-01,2026-01-28,2026-01-28 14:45:00,2026-01-28 15:00:00,BUY,0.76762,0.76659,0.768963,0.768963,win,1.3043,134.35,0.76762,0.76659,1.1084
XAUUSD,15,1.3043478260869565,2026-01,2026-01-28,2026-01-28 14:45:00,2026-01-28 15:00:00,BUY,5284.177,5250.358,5328.288739,5250.358,loss,-1.0,-3381.9,5284.177,5250.358,2.1556
AUDUSD,15,1.3043478260869565,2026-01,2026-01-29,2026-01-29 14:45:00,2026-01-29 15:00:00,SELL,0.70696,0.7082,0.705343,0.705343,win,1.3043,161.74,0.7082,0.70696,1.4137
BTCUSD,15,1.3043478260869565,2026-01,2026-01-29,2026-01-29 14:45:00,2026-01-29 14:45:00,SELL,87392.28,87812.68,86843.932174,86843.932174,win,1.3043,548.35,87812.68,87392.28,2.3879
EURGBP,15,1.3043478260869565,2026-01,2026-01-29,2026-01-29 14:45:00,2026-01-29 15:00:00,BUY,0.86537,0.86495,0.865918,0.865918,win,1.3043,54.78,0.86537,0.86495,1.1221
EURJPY,15,1.3043478260869565,2026-01,2026-01-29,2026-01-29 14:45:00,2026-01-29 15:15:00,SELL,183.198,183.374,182.968435,182.968435,win,1.3043,22956.52,183.374,183.198,1.4571
EURUSD,15,1.3043478260869565,2026-01,2026-01-29,2026-01-29 14:45:00,2026-01-29 15:00:00,BUY,1.19687,1.19548,1.198683,1.19548,loss,-1.0,-139.0,1.19687,1.19548,1.3292
GBPJPY,15,1.3043478260869565,2026-01,2026-01-29,2026-01-29 14:45:00,2026-01-29 14:45:00,SELL,211.756,211.891,211.579913,211.579913,win,1.3043,17608.7,211.891,211.756,0.9859
NZDUSD,15,1.3043478260869565,2026-01,2026-01-29,2026-01-29 14:45:00,2026-01-29 15:00:00,SELL,0.60776,0.60886,0.606325,0.606325,win,1.3043,143.48,0.60886,0.60776,1.7073
US30,15,1.3043478260869565,2026-01,2026-01-29,2026-01-29 14:45:00,2026-01-29 16:00:00,SELL,49015.4,49326.3,48609.878261,48609.878261,win,1.3043,405.52,49326.3,49015.4,4.2038
USDCHF,15,1.3043478260869565,2026-01,2026-01-29,2026-01-29 14:45:00,2026-01-29 15:00:00,SELL,0.76576,0.76693,0.764234,0.76693,loss,-1.0,-117.0,0.76693,0.76576,1.3988
USDJPY,15,1.3043478260869565,2026-01,2026-01-29,2026-01-29 14:45:00,2026-01-29 15:00:00,SELL,153.087,153.274,152.843087,153.274,loss,-1.0,-18700.0,153.274,153.087,1.5724
XAGUSD,15,1.3043478260869565,2026-01,2026-01-29,2026-01-29 14:45:00,2026-01-29 15:00:00,SELL,119.264,121.174,116.772696,116.772696,win,1.3043,12456.52,121.174,119.264,2.0383
XAUUSD,15,1.3043478260869565,2026-01,2026-01-29,2026-01-29 14:45:00,2026-01-29 15:00:00,SELL,5501.297,5545.575,5443.543087,5443.543087,win,1.3043,5775.39,5545.575,5501.297,2.0924
GBPUSD,15,1.3043478260869565,2026-01,2026-01-29,2026-01-29 15:00:00,2026-01-29 15:00:00,SELL,1.38179,1.38337,1.379729,1.379729,win,1.3043,206.09,1.38337,1.38179,1.3705
USDCAD,15,1.3043478260869565,2026-01,2026-01-29,2026-01-29 15:00:00,2026-01-29 15:15:00,BUY,1.35109,1.34915,1.35362,1.35362,win,1.3043,253.04,1.35109,1.34915,1.9767
AUDUSD,15,1.3043478260869565,2026-01,2026-01-30,2026-01-30 14:45:00,2026-01-30 15:00:00,BUY,0.70192,0.70027,0.704072,0.70027,loss,-1.0,-165.0,0.70192,0.70027,1.252
BTCUSD,15,1.3043478260869565,2026-01,2026-01-30,2026-01-30 14:45:00,2026-01-30 15:15:00,BUY,83537.53,82628.43,84723.312609,82628.43,loss,-1.0,-909.1,83537.53,82628.43,2.7751
EURJPY,15,1.3043478260869565,2026-01,2026-01-30,2026-01-30 14:45:00,2026-01-30 15:00:00,BUY,183.976,183.838,184.156,183.838,loss,-1.0,-13800.0,183.976,183.838,0.9494
EURUSD,15,1.3043478260869565,2026-01,2026-01-30,2026-01-30 14:45:00,2026-01-30 15:00:00,SELL,1.19056,1.19167,1.189112,1.189112,win,1.3043,144.78,1.19167,1.19056,0.8487
GBPJPY,15,1.3043478260869565,2026-01,2026-01-30,2026-01-30 14:45:00,2026-01-30 15:45:00,BUY,212.362,212.15,212.638522,212.15,loss,-1.0,-21200.0,212.362,212.15,1.3075
NZDUSD,15,1.3043478260869565,2026-01,2026-01-30,2026-01-30 14:45:00,2026-01-30 15:00:00,BUY,0.6075,0.60616,0.609248,0.60616,loss,-1.0,-134.0,0.6075,0.60616,1.401
US30,15,1.3043478260869565,2026-01,2026-01-30,2026-01-30 14:45:00,2026-01-30 16:15:00,SELL,48900.0,49060.7,48690.391304,48690.391304,win,1.3043,209.61,49060.7,48900.0,2.308
USDCAD,15,1.3043478260869565,2026-01,2026-01-30,2026-01-30 14:45:00,2026-01-30 15:00:00,SELL,1.35196,1.35352,1.349925,1.35352,loss,-1.0,-156.0,1.35352,1.35196,1.0849
USDCHF,15,1.3043478260869565,2026-01,2026-01-30,2026-01-30 14:45:00,2026-01-30 15:00:00,SELL,0.76824,0.76901,0.767236,0.76901,loss,-1.0,-77.0,0.76901,0.76824,0.8402
USDJPY,15,1.3043478260869565,2026-01,2026-01-30,2026-01-30 14:45:00,2026-01-30 15:00:00,BUY,154.433,154.315,154.586913,154.586913,win,1.3043,15391.3,154.433,154.315,0.8016
XAGUSD,15,1.3043478260869565,2026-01,2026-01-30,2026-01-30 14:45:00,2026-01-30 15:00:00,BUY,100.836,97.854,104.725565,97.854,loss,-1.0,-14910.0,100.836,97.854,1.548
XAUUSD,15,1.3043478260869565,2026-01,2026-01-30,2026-01-30 14:45:00,2026-01-30 15:00:00,SELL,5056.384,5113.531,4981.844435,4981.844435,win,1.3043,7453.96,5113.531,5056.384,1.38
BTCUSD,15,1.3043478260869565,2026-01,2026-01-31,2026-01-31 15:00:00,2026-01-31 16:00:00,BUY,81515.56,80677.91,82608.146957,80677.91,loss,-1.0,-837.65,81515.56,80677.91,2.6524
BTCUSD,15,1.3043478260869565,2026-02,2026-02-01,2026-02-01 14:45:00,2026-02-01 15:15:00,BUY,78051.63,77164.73,79208.456087,77164.73,loss,-1.0,-886.9,78051.63,77164.73,3.0005
AUDUSD,15,1.3043478260869565,2026-02,2026-02-02,2026-02-02 14:45:00,2026-02-02 15:45:00,BUY,0.69625,0.69425,0.698859,0.69425,loss,-1.0,-200.0,0.69625,0.69425,2.4221
BTCUSD,15,1.3043478260869565,2026-02,2026-02-02,2026-02-02 14:45:00,2026-02-02 15:15:00,SELL,77904.51,78815.69,76716.014348,78815.69,loss,-1.0,-911.18,78815.69,77904.51,2.5331
EURGBP,15,1.3043478260869565,2026-02,2026-02-02,2026-02-02 14:45:00,2026-02-02 17:15:00,SELL,0.86526,0.86607,0.864203,0.864203,win,1.3043,105.65,0.86607,0.86526,2.268
EURJPY,15,1.3043478260869565,2026-02,2026-02-02,2026-02-02 14:45:00,2026-02-02 17:30:00,BUY,183.626,183.461,183.841217,183.461,loss,-1.0,-16500.0,183.626,183.461,1.6245
