date,opened_at,closed_at,symbol,direction,result,r_multiple,balance_before,balance_after,level_after
2025-12-18,2025-12-18 14:45:00,2025-12-18 15:15:00,USDJPY,BUY,win,1.3043,20.0,26.0,1
2025-12-19,2025-12-19 14:45:00,2025-12-19 17:00:00,USDJPY,BUY,win,1.3043,26.0,33.8,2
2025-12-23,2025-12-23 14:45:00,2025-12-23 15:00:00,USDJPY,SELL,win,1.3043,33.8,43.94,3
2025-12-24,2025-12-24 14:45:00,2025-12-24 17:30:00,USDJPY,SELL,loss,-1.0,43.94,33.83,3
2025-12-26,2025-12-26 14:45:00,2025-12-26 15:00:00,USDJPY,BUY,loss,-1.0,33.83,26.05,2
2025-12-29,2025-12-29 14:45:00,2025-12-29 15:45:00,USDJPY,BUY,loss,-1.0,26.05,20.06,1
2026-01-05,2026-01-05 15:00:00,2026-01-05 15:30:00,USDJPY,SELL,win,1.3043,20.06,26.08,2
2026-01-06,2026-01-06 14:45:00,2026-01-06 15:00:00,USDJPY,SELL,loss,-1.0,26.08,20.08,1
2026-01-08,2026-01-08 14:45:00,2026-01-08 17:00:00,USDJPY,SELL,win,1.3043,20.08,26.1,2
2026-01-09,2026-01-09 14:45:00,2026-01-09 15:00:00,USDJPY,BUY,loss,-1.0,26.1,20.1,1
2026-01-12,2026-01-12 14:45:00,2026-01-12 16:00:00,USDJPY,SELL,loss,-1.0,20.1,15.48,1
2026-01-13,2026-01-13 15:00:00,2026-01-13 21:00:00,USDJPY,BUY,timeout,0.7853,15.48,18.27,1
2026-01-14,2026-01-14 15:00:00,2026-01-14 15:45:00,USDJPY,BUY,loss,-1.0,18.27,14.07,1
2026-01-15,2026-01-15 15:00:00,2026-01-15 16:15:00,USDJPY,SELL,win,1.3043,14.07,18.29,1
2026-01-16,2026-01-16 14:45:00,2026-01-16 14:45:00,USDJPY,SELL,win,1.3043,18.29,23.78,1
2026-01-19,2026-01-19 14:45:00,2026-01-19 15:15:00,USDJPY,SELL,loss,-1.0,23.78,18.31,1
2026-01-20,2026-01-20 14:45:00,2026-01-20 15:45:00,USDJPY,BUY,loss,-1.0,18.31,14.1,1
2026-01-21,2026-01-21 14:45:00,2026-01-21 15:15:00,USDJPY,BUY,win,1.3043,14.1,18.33,1
2026-01-23,2026-01-23 14:45:00,2026-01-23 15:00:00,USDJPY,BUY,loss,-1.0,18.33,14.11,1
2026-01-26,2026-01-26 14:45:00,2026-01-26 16:00:00,USDJPY,SELL,loss,-1.0,14.11,10.87,1
2026-01-27,2026-01-27 14:45:00,2026-01-27 15:15:00,USDJPY,BUY,loss,-1.0,10.87,8.37,1
2026-01-29,2026-01-29 14:45:00,2026-01-29 15:00:00,USDJPY,SELL,loss,-1.0,8.37,6.44,1
2026-01-30,2026-01-30 14:45:00,2026-01-30 15:00:00,USDJPY,BUY,win,1.3043,6.44,8.37,1
2026-02-02,2026-02-02 14:45:00,2026-02-02 15:00:00,USDJPY,SELL,loss,-1.0,8.37,6.45,1
2026-02-03,2026-02-03 14:45:00,2026-02-03 17:15:00,USDJPY,SELL,win,1.3043,6.45,8.38,1
2026-02-04,2026-02-04 14:45:00,2026-02-04 15:15:00,USDJPY,SELL,loss,-1.0,8.38,6.46,1
2026-02-05,2026-02-05 15:00:00,2026-02-05 16:15:00,USDJPY,SELL,loss,-1.0,6.46,4.97,1
2026-02-06,2026-02-06 15:00:00,2026-02-06 15:15:00,USDJPY,BUY,win,1.3043,4.97,6.46,1
2026-02-09,2026-02-09 14:45:00,2026-02-09 16:15:00,USDJPY,BUY,win,1.3043,6.46,8.4,1
2026-02-10,2026-02-10 15:30:00,2026-02-10 18:15:00,USDJPY,SELL,loss,-1.0,8.4,6.47,1
2026-02-11,2026-02-11 14:45:00,2026-02-11 15:00:00,USDJPY,SELL,win,1.3043,6.47,8.41,1
2026-02-12,2026-02-12 14:45:00,2026-02-12 15:00:00,USDJPY,BUY,loss,-1.0,8.41,6.47,1
2026-02-13,2026-02-13 14:45:00,2026-02-13 16:00:00,USDJPY,BUY,win,1.3043,6.47,8.42,1
2026-02-16,2026-02-16 14:45:00,2026-02-16 15:45:00,USDJPY,BUY,win,1.3043,8.42,10.94,1
2026-02-17,2026-02-17 14:45:00,2026-02-17 15:15:00,USDJPY,BUY,win,1.3043,10.94,14.22,1
2026-02-18,2026-02-18 16:30:00,2026-02-18 18:15:00,USDJPY,BUY,win,1.3043,14.22,18.49,1
2026-02-19,2026-02-19 14:45:00,2026-02-19 16:00:00,USDJPY,SELL,win,1.3043,18.49,24.04,1
2026-02-20,2026-02-20 14:45:00,2026-02-20 15:00:00,USDJPY,SELL,loss,-1.0,24.04,18.51,1
2026-02-23,2026-02-23 14:45:00,2026-02-23 15:00:00,USDJPY,SELL,win,1.3043,18.51,24.06,1
2026-02-25,2026-02-25 14:45:00,2026-02-25 17:00:00,USDJPY,SELL,win,1.3043,24.06,31.28,2
2026-02-26,2026-02-26 14:45:00,2026-02-26 16:00:00,USDJPY,SELL,loss,-1.0,31.28,24.09,1
2026-02-27,2026-02-27 14:45:00,2026-02-27 17:30:00,USDJPY,BUY,loss,-1.0,24.09,18.55,1
2026-03-02,2026-03-02 14:45:00,2026-03-02 15:00:00,USDJPY,SELL,loss,-1.0,18.55,14.28,1
2026-03-03,2026-03-03 14:45:00,2026-03-03 15:00:00,USDJPY,SELL,win,1.3043,14.28,18.56,1
2026-03-04,2026-03-04 14:45:00,2026-03-04 16:00:00,USDJPY,SELL,win,1.3043,18.56,24.13,1
2026-03-05,2026-03-05 14:45:00,2026-03-05 15:00:00,USDJPY,SELL,win,1.3043,24.13,31.37,2
2026-03-06,2026-03-06 14:45:00,2026-03-06 16:45:00,USDJPY,SELL,win,1.3043,31.37,40.78,3
2026-03-09,2026-03-09 13:45:00,2026-03-09 15:15:00,USDJPY,BUY,loss,-1.0,40.78,31.4,2
2026-03-10,2026-03-10 13:45:00,2026-03-10 14:30:00,USDJPY,BUY,loss,-1.0,31.4,24.18,1
2026-03-12,2026-03-12 13:45:00,2026-03-12 14:15:00,USDJPY,BUY,win,1.3043,24.18,31.43,2
2026-03-13,2026-03-13 13:45:00,2026-03-13 14:30:00,USDJPY,SELL,loss,-1.0,31.43,24.2,1
2026-03-16,2026-03-16 13:45:00,2026-03-16 14:00:00,USDJPY,SELL,win,1.3043,24.2,31.47,2
2026-03-17,2026-03-17 13:45:00,2026-03-17 15:30:00,USDJPY,BUY,win,1.3043,31.47,40.91,3
2026-03-18,2026-03-18 14:00:00,2026-03-18 18:00:00,USDJPY,SELL,win,1.3043,40.91,53.18,4
2026-03-19,2026-03-19 13:45:00,2026-03-19 13:45:00,USDJPY,SELL,win,1.3043,53.18,69.13,5
2026-03-20,2026-03-20 13:45:00,2026-03-20 13:45:00,USDJPY,BUY,win,1.3043,69.13,89.87,6
2026-03-23,2026-03-23 14:00:00,2026-03-23 15:45:00,USDJPY,SELL,loss,-1.0,89.87,69.2,5
2026-03-24,2026-03-24 13:45:00,2026-03-24 14:00:00,USDJPY,SELL,win,1.3043,69.2,89.96,6
2026-03-25,2026-03-25 13:45:00,2026-03-25 13:45:00,USDJPY,BUY,win,1.3043,89.96,116.94,7
2026-03-27,2026-03-27 13:45:00,2026-03-27 15:15:00,USDJPY,SELL,win,1.3043,116.94,152.02,8
2026-03-30,2026-03-30 13:45:00,2026-03-30 20:00:00,USDJPY,BUY,timeout,0.9185,152.02,184.14,9
2026-03-31,2026-03-31 13:45:00,2026-03-31 15:00:00,USDJPY,SELL,win,1.3043,184.14,239.38,10
2026-04-01,2026-04-01 13:45:00,2026-04-01 15:00:00,USDJPY,BUY,loss,-1.0,239.38,184.32,9
2026-04-02,2026-04-02 13:45:00,2026-04-02 14:00:00,USDJPY,SELL,win,1.3043,184.32,239.61,10
2026-04-03,2026-04-03 13:45:00,2026-04-03 14:15:00,USDJPY,SELL,loss,-1.0,239.61,184.5,9
2026-04-06,2026-04-06 13:45:00,2026-04-06 14:00:00,USDJPY,BUY,loss,-1.0,184.5,142.07,8
2026-04-07,2026-04-07 13:45:00,2026-04-07 17:30:00,USDJPY,BUY,loss,-1.0,142.07,109.39,7
2026-04-08,2026-04-08 13:45:00,2026-04-08 18:30:00,USDJPY,BUY,win,1.3043,109.39,142.21,8
2026-04-09,2026-04-09 13:45:00,2026-04-09 14:00:00,USDJPY,BUY,win,1.3043,142.21,184.87,9
2026-04-10,2026-04-10 13:45:00,2026-04-10 14:15:00,USDJPY,BUY,loss,-1.0,184.87,142.35,8
2026-04-13,2026-04-13 13:45:00,2026-04-13 13:45:00,USDJPY,SELL,win,1.3043,142.35,185.05,9
2026-04-14,2026-04-14 14:00:00,2026-04-14 14:30:00,USDJPY,SELL,win,1.3043,185.05,240.57,10
2026-04-15,2026-04-15 14:15:00,2026-04-15 16:15:00,USDJPY,SELL,win,1.3043,240.57,312.73,11
