trades,wins,losses,timeouts,win_rate,net_r,start_balance,final_balance,level,target_balance,target_reached,target_reached_at,max_drawdown_pct,min_balance,minimum_lot_overrides,max_actual_risk_percent,sizing_mode,symbol
75,24,15,36,32.0,11.95,20.0,53.7,4,52399.91,False,,53.18,12.94,0,22.94,mt5_min_step_compounding,AUDUSD
70,24,13,33,34.29,7.71,20.0,39.53,3,52399.91,False,,58.46,18.64,0,22.92,mt5_min_step_compounding,GBPUSD
72,14,14,44,19.44,-1.37,20.0,9.41,1,52399.91,False,,74.0,5.2,10,38.46,mt5_min_step_compounding,EURUSD
74,11,8,55,14.86,-2.95,20.0,8.63,1,52399.91,False,,79.38,4.7,10,29.96,mt5_min_step_compounding,USDCAD
