proximity_threshold,minimum_trend,trend_definition,proximity_relation,direction_mode,maximum_opening_range,entry_mode,entry_cutoff_minute,stop_range_multiple,minimum_stop_points,reward_risk,trailing_mode,exit_minute,outcome_index,robust_lcb_score,train_trades,train_pf,train_mean_r,validation_trades,validation_pf,validation_mean_r,positive_preholdout_years,tested_preholdout_years,preholdout_return_pct,preholdout_pf,preholdout_dd_pct,stability_score,yearly_returns_json
200.0,0.0,total_move,absolute,long,200.0,opening_range_breakout,690,1.0,40.0,4.0,none,960,235,0.03105321312439338,456,1.2187743186950684,0.11181801243832237,92,1.5563466548919678,0.30828204362288764,5,5,109.43903697431936,1.2793600146938515,14.038304848949911,0.05297660342649356,"{""2020"": 23.524973290963192, ""2021"": 17.54285590403102, ""2022"": 2.771608848148044, ""2023"": 12.689937249999716, ""2024"": 31.050542493482467}"
200.0,0.0,total_move,absolute,long,400.0,opening_range_breakout,690,1.0,40.0,4.0,none,960,235,0.030661821201052833,458,1.2175195217132568,0.11116607532751091,92,1.5563466548919678,0.30828204362288764,5,5,109.26270436622723,1.2781170473100931,14.038304848949926,0.052585211503152984,"{""2020"": 24.66765065282621, ""2021"": 17.54285590403102, ""2022"": 1.7438927596665765, ""2023"": 12.689937249999716, ""2024"": 31.050542493482467}"
200.0,50.0,total_move,absolute,both,400.0,opening_range_breakout,690,1.0,40.0,4.0,none,960,235,0.024755129093007283,351,1.2262511253356934,0.12136919070512821,88,1.652910590171814,0.3560712987726385,5,5,99.62825190788793,1.3129109951952955,11.216715282124097,0.05232169852875909,"{""2020"": 2.1913315769528374, ""2021"": 14.234458660453452, ""2022"": 10.74315675933899, ""2023"": 11.790143279944232, ""2024"": 34.99029069400586}"
200.0,50.0,total_move,absolute,long,200.0,opening_range_breakout,690,1.25,40.0,3.0,be_1r,960,279,0.01323167301417888,192,1.3470193147659302,0.13689986864725748,56,1.5428553819656372,0.2562732355935233,5,5,47.52331817332862,1.3976869871778896,5.65620929930503,0.05191925441556882,"{""2020"": 11.797611906353268, ""2021"": 8.36165900223802, ""2022"": 3.36567915689836, ""2023"": 0.3769012299244201, ""2024"": 14.78050070910566}"
200.0,50.0,total_move,absolute,long,400.0,opening_range_breakout,690,1.25,40.0,3.0,be_1r,960,279,0.01323167301417888,194,1.3294672966003418,0.13033389061996617,56,1.5428553819656372,0.2562732355935233,5,5,46.04808499159518,1.3841410234237228,5.65620929930503,0.05191925441556882,"{""2020"": 11.797611906353268, ""2021"": 8.36165900223802, ""2022"": 2.3320223653293892, ""2023"": 0.3769012299244201, ""2024"": 14.78050070910566}"
200.0,0.0,total_move,absolute,long,200.0,opening_range_breakout,690,1.25,40.0,4.0,none,960,283,0.02216721932943988,456,1.203248381614685,0.09352289166366845,92,1.45246160030365,0.23256256269372028,5,5,81.84223961192262,1.2490832755909114,10.158964410052567,0.05184929050933475,"{""2020"": 21.536968564145997, ""2021"": 10.447419283185933, ""2022"": 6.724956570185725, ""2023"": 9.087540786854476, ""2024"": 22.580398291471827}"
200.0,0.0,total_move,absolute,long,100.0,opening_range_breakout,690,1.25,40.0,4.0,none,960,283,0.019799043428970195,402,1.2084271907806396,0.09767853086860619,81,1.5011651515960693,0.264436462779104,5,5,76.34799615454595,1.2625572953038615,9.251479202073313,0.05129608502482357,"{""2020"": 21.34494694471909, ""2021"": 8.729664057849984, ""2022"": 4.056297239407525, ""2023"": 10.313951201739568, ""2024"": 22.668582171750494}"
200.0,0.0,total_move,absolute,long,400.0,opening_range_breakout,690,1.25,40.0,4.0,none,960,283,0.021414138626515547,458,1.2010513544082642,0.09254692110952852,92,1.45246160030365,0.23256256269372028,5,5,81.35607663984992,1.2471111165314934,10.158964410052572,0.0510962098064104,"{""2020"": 22.436398285412153, ""2021"": 10.447419283185933, ""2022"": 5.6577070044838695, ""2023"": 9.087540786854476, ""2024"": 22.580398291471827}"
200.0,50.0,total_move,absolute,long,100.0,opening_range_breakout,630,1.0,40.0,3.0,be_1r,960,135,0.028362009281575534,152,1.3674777746200562,0.16340337301555433,46,1.9500982761383057,0.41914753291917883,4,5,52.538601866469236,1.5020147146207414,8.759806137540131,0.050842397006495274,"{""2020"": 7.030152019766911, ""2021"": 12.290056852433295, ""2022"": -0.15418554990271893, ""2023"": 3.5838420880334176, ""2024"": 20.525657742426652}"
200.0,0.0,total_move,absolute,long,100.0,opening_range_breakout,690,1.0,40.0,4.0,none,960,235,0.0266411640389196,402,1.2210255861282349,0.11448754837263876,81,1.5916911363601685,0.33816601317605854,5,5,98.15588945009821,1.2884436717563528,13.170004897929205,0.05030115424306119,"{""2020"": 22.12244519664035, ""2021"": 14.976383052827291, ""2022"": 0.557583991310806, ""2023"": 13.704151358384408, ""2024"": 29.868011134097692}"
200.0,50.0,total_move,absolute,both,200.0,opening_range_breakout,690,1.0,40.0,3.0,none,960,229,0.019044170684250336,348,1.209993839263916,0.11180900705271754,86,1.634474277496338,0.34597361365029977,5,5,90.23317731822699,1.2957275210741883,9.422358006085956,0.050199454672078425,"{""2020"": 0.43253412423767124, ""2021"": 13.903708598521147, ""2022"": 9.844649279683448, ""2023"": 11.19795061996729, ""2024"": 33.04863185172038}"
200.0,50.0,total_move,absolute,long,100.0,opening_range_breakout,690,1.0,40.0,4.0,be_1r,960,237,0.028974076140837246,165,1.3659669160842896,0.1587822422836766,48,1.8546431064605713,0.3969367742538452,4,5,53.9677634861679,1.4820092771386673,9.391621420296167,0.050190833300244916,"{""2020"": 12.092050267395194, ""2021"": 10.357268269417874, ""2022"": -0.15418554990271893, ""2023"": 1.4301540008373692, ""2024"": 20.14298376077246}"
200.0,0.0,total_move,absolute,long,100.0,opening_range_breakout,690,1.25,40.0,4.0,be_1r,960,285,0.01785785703175273,402,1.2163059711456299,0.09065868130963833,81,1.638486385345459,0.2895976878978588,5,5,75.74455455989566,1.2918836144349506,8.875354464197367,0.050107148103358,"{""2020"": 21.81497199469653, ""2021"": 8.37226221553422, ""2022"": 0.9056924024398949, ""2023"": 8.7681755574752, ""2024"": 25.279615072724894}"
200.0,0.0,total_move,absolute,long,100.0,opening_range_breakout,690,1.25,40.0,3.0,be_1r,960,279,0.017430767808704922,402,1.2140389680862427,0.08970851803300392,81,1.5407379865646362,0.2452620518060378,5,5,69.16104378019863,1.2725237501064464,9.018734414485726,0.04939329897973348,"{""2020"": 22.741010061110956, ""2021"": 8.341486156528921, ""2022"": 0.746922477186418, ""2023"": 7.7745790574145435, ""2024"": 21.004801455082944}"
200.0,0.0,total_move,absolute,long,200.0,opening_range_breakout,690,1.25,40.0,4.0,be_1r,960,285,0.01820109138430316,456,1.205061435699463,0.08495469678912246,92,1.5675771236419678,0.25471542192542035,5,5,79.31163039609743,1.2700795165890435,9.455262884374061,0.049290565615555046,"{""2020"": 19.51568571239872, ""2021"": 10.084371061958496, ""2022"": 4.538939764498684, ""2023"": 7.558950234127204, ""2024"": 25.189554175457364}"
200.0,50.0,total_move,absolute,long,200.0,opening_range_breakout,630,1.25,40.0,2.0,be_1r,960,177,0.010037658726839135,173,1.2817728519439697,0.11685333913461321,53,1.57700514793396,0.2660395784198113,5,5,38.82255353174957,1.3567825230016606,5.471396087876939,0.04909486655108526,"{""2020"": 5.543542227722065, ""2021"": 6.884996935202281, ""2022"": 3.044756694530415, ""2023"": 3.2466756876243563, ""2024"": 14.599111945161525}"
200.0,50.0,total_move,absolute,long,400.0,opening_range_breakout,630,1.25,40.0,2.0,be_1r,960,177,0.010037658726839135,173,1.2817728519439697,0.11685333913461321,53,1.57700514793396,0.2660395784198113,5,5,38.82255353174957,1.3567825230016606,5.471396087876939,0.04909486655108526,"{""2020"": 5.543542227722065, ""2021"": 6.884996935202281, ""2022"": 3.044756694530415, ""2023"": 3.2466756876243563, ""2024"": 14.599111945161525}"
200.0,0.0,total_move,absolute,long,200.0,opening_range_breakout,690,1.25,40.0,3.0,be_1r,960,279,0.01780681125711485,456,1.2030396461486816,0.08411706121344316,92,1.4805970191955566,0.215680744336999,5,5,72.59449452469558,1.2528201785016502,9.455262884374074,0.048896285488366706,"{""2020"": 20.424244592239393, ""2021"": 10.05310879032102, ""2022"": 4.374453111096699, ""2023"": 6.576399998682958, ""2024"": 20.91781363199299}"
200.0,50.0,total_move,absolute,long,200.0,opening_range_breakout,690,1.0,40.0,4.0,be_1r,840,236,0.013362373910059247,192,1.295876145362854,0.12172252933184306,56,1.64541494846344,0.29678324290684294,5,5,46.218274193699926,1.3818124905765536,7.613186393301391,0.048136001123456465,"{""2020"": 5.6188728771161545, ""2021"": 14.284313363283086, ""2022"": 0.7885255926876722, ""2023"": 2.0668085272168124, ""2024"": 17.275590849415103}"
200.0,0.0,total_move,absolute,long,400.0,opening_range_breakout,690,1.25,40.0,4.0,be_1r,960,285,0.01586880846359187,458,1.198716163635254,0.0824003011378659,92,1.5675771236419678,0.25471542192542035,5,5,77.51851409213624,1.2645861683480906,9.455262884374054,0.04695828269484377,"{""2020"": 19.51568571239872, ""2021"": 10.084371061958496, ""2022"": 3.493550366853704, ""2023"": 7.558950234127204, ""2024"": 25.189554175457364}"
200.0,50.0,total_move,absolute,long,200.0,opening_range_breakout,690,1.25,20.0,4.0,be_1r,960,261,0.00995772618197971,192,1.2784100770950317,0.11563363671302795,56,1.593923807144165,0.28075242042541504,5,5,43.42133831919048,1.3570440671881925,6.529119323994355,0.046899487533991,"{""2020"": 11.128558655102028, ""2021"": 8.39244079164918, ""2022"": 1.3060453609859302, ""2023"": 1.0588857823594644, ""2024"": 16.310992506498188}"
200.0,50.0,total_move,absolute,long,200.0,opening_range_breakout,630,1.0,40.0,4.0,be_1r,840,140,0.012838854572715788,173,1.308902621269226,0.12912356646763795,53,1.766021490097046,0.3432737386451577,5,5,47.15339504791098,1.4219177383595416,8.041195199000526,0.04675646417471474,"{""2020"": 3.237427311967389, ""2021"": 14.814468428185723, ""2022"": 0.5800758827919861, ""2023"": 3.02953254422782, ""2024"": 19.148768650065982}"
200.0,50.0,total_move,absolute,long,400.0,opening_range_breakout,630,1.0,40.0,4.0,be_1r,840,140,0.012838854572715788,173,1.308902621269226,0.12912356646763795,53,1.766021490097046,0.3432737386451577,5,5,47.15339504791098,1.4219177383595416,8.041195199000526,0.04675646417471474,"{""2020"": 3.237427311967389, ""2021"": 14.814468428185723, ""2022"": 0.5800758827919861, ""2023"": 3.02953254422782, ""2024"": 19.148768650065982}"
200.0,50.0,total_move,absolute,both,400.0,opening_range_breakout,690,1.0,40.0,3.0,none,960,229,0.015592949403968437,351,1.2020118236541748,0.10779086816684473,88,1.5971274375915527,0.32564939152110706,5,5,86.11063418483533,1.2826058725961584,9.422358006085934,0.04674823339179657,"{""2020"": 1.3615930835785495, ""2021"": 13.903708598521147, ""2022"": 7.658740759017713, ""2023"": 11.19795061996729, ""2024"": 31.590926448119383}"
200.0,0.0,total_move,absolute,long,400.0,opening_range_breakout,690,1.25,40.0,3.0,be_1r,960,279,0.01547590648984537,458,1.1967051029205322,0.08156633168849362,92,1.4805970191955566,0.215680744336999,5,5,70.86854957944854,1.2474014803540845,9.455262884374056,0.04656538072109726,"{""2020"": 20.424244592239393, ""2021"": 10.05310879032102, ""2022"": 3.3307085799856972, ""2023"": 6.576399998682958, ""2024"": 20.91781363199299}"
200.0,0.0,asia_and_london_aligned,absolute,long,100.0,opening_range_breakout,630,1.25,40.0,2.0,be_1r,960,177,0.012099798082784219,180,1.3591761589050293,0.14283246994018556,45,1.5970155000686646,0.2598864237467448,5,5,43.224660012478864,1.4102793772343278,7.965482377062136,0.04616883332865995,"{""2020"": 4.97844420276885, ""2021"": 1.5962746060221855, ""2022"": 8.34470596915935, ""2023"": 12.132475052993064, ""2024"": 11.977329432168805}"
200.0,0.0,total_move,absolute,long,200.0,opening_range_breakout,630,1.0,40.0,4.0,be_1r,960,141,0.019825064443264803,407,1.2181754112243652,0.10198106695451666,85,1.7871904373168945,0.3517252080580767,5,5,95.18807375471707,1.3128664733689692,11.890470700539701,0.0460441230421854,"{""2020"": 20.26260539195728, ""2021"": 19.426037733937164, ""2022"": 0.5004183635464177, ""2023"": 5.479061379948402, ""2024"": 33.31321198077237}"
200.0,0.0,total_move,absolute,long,400.0,opening_range_breakout,630,1.0,40.0,4.0,be_1r,960,141,0.019825064443264803,407,1.2181754112243652,0.10198106695451666,85,1.7871904373168945,0.3517252080580767,5,5,95.18807375471707,1.3128664733689692,11.890470700539701,0.0460441230421854,"{""2020"": 20.26260539195728, ""2021"": 19.426037733937164, ""2022"": 0.5004183635464177, ""2023"": 5.479061379948402, ""2024"": 33.31321198077237}"
200.0,0.0,asia_and_london_aligned,absolute,long,100.0,opening_range_breakout,630,1.25,20.0,2.0,be_1r,960,153,0.011286012823388897,180,1.3304615020751953,0.13524190054999458,45,1.5941718816757202,0.25910992092556423,5,5,41.19817098123393,1.3859344161407445,7.810665076323729,0.04566468267074144,"{""2020"": 4.014638033966511, ""2021"": 2.028300695549645, ""2022"": 8.34470596915935, ""2023"": 11.723105801106337, ""2024"": 11.938184342530022}"
200.0,0.0,asia_and_london_aligned,absolute,long,200.0,opening_range_breakout,630,1.25,40.0,2.0,be_1r,960,177,0.010871771345856707,196,1.3980661630630493,0.15281881604875838,50,1.5584399700164795,0.24328426361083985,5,5,50.00245205562533,1.4340697939711475,7.656057342650195,0.04555965666055632,"{""2020"": 4.596964722088193, ""2021"": 1.8349534158810021, ""2022"": 14.265871322876155, ""2023"": 11.011150302463136, ""2024"": 12.467901940769433}"
200.0,0.0,asia_and_london_aligned,absolute,long,400.0,opening_range_breakout,630,1.25,40.0,2.0,be_1r,960,177,0.010871771345856707,196,1.3980661630630493,0.15281881604875838,50,1.5584399700164795,0.24328426361083985,5,5,50.00245205562533,1.4340697939711475,7.656057342650195,0.04555965666055632,"{""2020"": 4.596964722088193, ""2021"": 1.8349534158810021, ""2022"": 14.265871322876155, ""2023"": 11.011150302463136, ""2024"": 12.467901940769433}"
200.0,50.0,total_move,absolute,long,200.0,opening_range_breakout,690,1.25,20.0,3.0,be_1r,960,255,0.008407679985387106,192,1.2725704908370972,0.11320823431015015,56,1.5408188104629517,0.2556492601122175,5,5,40.85583890955085,1.3394247549274403,6.529119323994366,0.04534944133739838,"{""2020"": 11.417993046526554, ""2021"": 8.36165900223802, ""2022"": 1.3060453609859302, ""2023"": 0.3769012299244201, ""2024"": 14.740375685479702}"
200.0,0.0,asia_and_london_aligned,absolute,long,200.0,opening_range_breakout,630,1.25,20.0,2.0,be_1r,960,153,0.010142426345072925,196,1.3696637153625488,0.14584787524476342,50,1.5559439659118652,0.2425853729248047,5,5,47.880063887804724,1.4106546169773428,7.500719537759226,0.045140987269554476,"{""2020"": 3.6366609130279004, ""2021"": 2.2679944586956324, ""2022"": 14.265871322876155, ""2023"": 10.605874743095223, ""2024"": 12.428585356552958}"
200.0,0.0,asia_and_london_aligned,absolute,long,400.0,opening_range_breakout,630,1.25,20.0,2.0,be_1r,960,153,0.010142426345072925,196,1.3696637153625488,0.14584787524476342,50,1.5559439659118652,0.2425853729248047,5,5,47.880063887804724,1.4106546169773428,7.500719537759226,0.045140987269554476,"{""2020"": 3.6366609130279004, ""2021"": 2.2679944586956324, ""2022"": 14.265871322876155, ""2023"": 10.605874743095223, ""2024"": 12.428585356552958}"
200.0,50.0,total_move,absolute,long,100.0,opening_range_breakout,630,1.0,40.0,2.0,be_1r,840,128,0.010954752513169921,152,1.3047879934310913,0.13260946775737562,46,1.6380783319473267,0.28132583784020465,5,5,37.2196530122459,1.383010228547478,7.925427923055671,0.04510389666705858,"{""2020"": 3.5865920723478606, ""2021"": 9.14597848516756, ""2022"": 4.153570327957534, ""2023"": 2.3603208905771833, ""2024"": 13.343949925802146}"
200.0,50.0,total_move,absolute,long,200.0,opening_range_breakout,690,1.25,40.0,4.0,none,960,283,0.019075511560123146,192,1.282835841178894,0.13202730814615884,56,1.5627456903457642,0.2857611860547747,4,5,48.107887412901704,1.3502558439410544,7.02551374744726,0.045024484065228625,"{""2020"": 12.870447290767629, ""2021"": 8.546721112852929, ""2022"": 3.4283618944436878, ""2023"": -1.5290212393078595, ""2024"": 16.598733944118482}"
200.0,50.0,total_move,absolute,long,100.0,opening_range_breakout,630,1.0,20.0,2.0,be_1r,960,105,0.012650057078096771,152,1.3035928010940552,0.14312045197737844,46,1.7042303085327148,0.31131906094758405,5,5,41.119525078242056,1.3921558171753385,8.986374769554098,0.044677307538988575,"{""2020"": 4.74118395816483, ""2021"": 10.357148407701079, ""2022"": 3.808247691393629, ""2023"": 2.775282271531254, ""2024"": 14.896486371678108}"
200.0,50.0,total_move,absolute,both,200.0,opening_range_breakout,690,1.0,20.0,4.0,none,960,211,0.01697661866181928,348,1.2104686498641968,0.11611577834206066,86,1.7068138122558594,0.3857628578363463,5,5,98.65209878775092,1.307974018465189,11.216715282124081,0.044543188097571115,"{""2020"": 2.6770116072718064, ""2021"": 14.217194178962455, ""2022"": 10.74025256380371, ""2023"": 10.399957935010073, ""2024"": 37.468249783642335}"
200.0,0.0,total_move,breakout_band,long,400.0,opening_range_breakout,690,1.25,40.0,4.0,be_1r,960,285,0.013278766136064019,353,1.2278598546981812,0.0940085889259749,80,1.4614750146865845,0.21794593334197998,5,5,61.01483267414021,1.2759817219207692,9.402481554751024,0.044473803026561974,"{""2020"": 12.062790076589035, ""2021"": 9.328688173535337, ""2022"": 8.333805631786117, ""2023"": 6.457423838362142, ""2024"": 18.082038854860194}"
200.0,0.0,total_move,breakout_band,long,200.0,opening_range_breakout,690,1.25,40.0,4.0,be_1r,960,285,0.013278766136064019,352,1.236349105834961,0.09711655703457919,80,1.4614750146865845,0.21794593334197998,5,5,62.64124512539397,1.2829764492031959,9.402481554751056,0.04447380302656191,"{""2020"": 12.062790076589035, ""2021"": 9.328688173535337, ""2022"": 9.428086496753663, ""2023"": 6.457423838362142, ""2024"": 18.082038854860194}"
200.0,0.0,total_move,breakout_band,long,100.0,opening_range_breakout,690,1.25,40.0,4.0,be_1r,960,285,0.012163818033034512,312,1.2256442308425903,0.0946041742960612,71,1.5337309837341309,0.2524992714465504,5,5,56.31091154462411,1.2885903943612982,8.882840869642216,0.044398136293750085,"{""2020"": 13.53535123784473, ""2021"": 8.447739558198997, ""2022"": 2.9313966549274095, ""2023"": 7.6542653144413775, ""2024"": 18.71676537390934}"
100.0,0.0,total_move,absolute,long,200.0,opening_range_breakout,690,1.25,40.0,4.0,be_1r,960,285,0.015407582330861647,403,1.210760474205017,0.08729457618580859,69,1.5540547370910645,0.2483825407166412,5,5,63.25692303784769,1.2644322671994785,10.568535623695567,0.044270511083470514,"{""2020"": 21.26784218137223, ""2021"": 3.09237487458236, ""2022"": 4.408993122164873, ""2023"": 8.566746120589741, ""2024"": 17.797135735261804}"
100.0,0.0,total_move,absolute,long,400.0,opening_range_breakout,690,1.25,40.0,4.0,be_1r,960,285,0.015369130815029206,404,1.210760474205017,0.08707850050218034,69,1.5540547370910645,0.2483825407166412,5,5,63.25692303784769,1.2644322671994785,10.568535623695567,0.04423205956763807,"{""2020"": 21.26784218137223, ""2021"": 3.09237487458236, ""2022"": 4.408993122164873, ""2023"": 8.566746120589741, ""2024"": 17.797135735261804}"
200.0,50.0,total_move,absolute,long,100.0,opening_range_breakout,630,1.0,40.0,4.0,be_1r,960,141,0.022333150774237587,152,1.3608922958374023,0.16047512857537521,46,2.0374252796173096,0.4576731557431428,4,5,54.366950069538156,1.5171154823050925,9.391621420296179,0.04354990793364523,"{""2020"": 8.380896880668942, ""2021"": 11.471988150927114, ""2022"": -0.15418554990271893, ""2023"": 2.5290704836770095, ""2024"": 22.582372983136857}"
200.0,50.0,total_move,absolute,long,100.0,opening_range_breakout,690,1.0,40.0,4.0,none,960,235,0.010924732152913147,165,1.284711480140686,0.15190326806270715,48,1.7089835405349731,0.403138001759847,5,5,52.17053177303719,1.3851207758349107,8.756068469115247,0.04341259521468266,"{""2020"": 9.181246623763585, ""2021"": 10.956518675820082, ""2022"": 0.8269239940916551, ""2023"": 1.6103337346733415, ""2024"": 20.390259140904842}"
200.0,50.0,total_move,absolute,long,400.0,opening_range_breakout,690,1.25,40.0,4.0,none,960,283,0.017218650400942018,194,1.2768464088439941,0.12932622064020216,56,1.5627456903457642,0.2857611860547747,4,5,47.71191466814413,1.345130698400524,7.025513747447236,0.043167622906047545,"{""2020"": 13.70574075040607, ""2021"": 8.546721112852929, ""2022"": 2.394078275499245, ""2023"": -1.5290212393078595, ""2024"": 16.598733944118482}"
200.0,50.0,total_move,absolute,both,200.0,opening_range_breakout,690,1.0,40.0,4.0,be_1r,960,237,0.018472494900558203,348,1.2444125413894653,0.10825695388618557,86,1.6748383045196533,0.31305510498756584,5,5,83.18859551062783,1.3329117782802624,12.81777090721622,0.04283695308612577,"{""2020"": 3.934781406785981, ""2021"": 14.329960949413012, ""2022"": 9.070777555479204, ""2023"": 6.233837066639691, ""2024"": 29.444492798668833}"
200.0,0.0,total_move,absolute,long,100.0,opening_range_breakout,690,1.25,40.0,3.0,none,960,277,0.011545277652655228,402,1.1957838535308838,0.09175325270315901,81,1.4171392917633057,0.220100803139769,5,5,66.49330670858771,1.2367145597547502,9.574204672282157,0.04239686830809092,"{""2020"": 22.26741187819843, ""2021"": 8.698786502207723, ""2022"": 3.892569999233886, ""2023"": 7.21429706554253, ""2024"": 18.4828626896125}"
200.0,50.0,total_move,absolute,long,100.0,opening_range_breakout,630,1.0,40.0,2.0,none,840,126,0.0110364244983025,152,1.2836177349090576,0.13762924545689634,46,1.6053953170776367,0.3063982673313307,5,5,39.68310168740068,1.360815474438189,9.422236203984411,0.042191952090333676,"{""2020"": 2.3543223357862075, ""2021"": 10.160290183164511, ""2022"": 3.685276747784272, ""2023"": 2.9205780387335567, ""2024"": 14.600746151572253}"
200.0,50.0,total_move,absolute,long,100.0,opening_range_breakout,690,1.0,40.0,2.0,be_1r,960,225,0.006661984749846583,165,1.3920007944107056,0.17007756088719223,48,1.5545313358306885,0.25755055745442706,5,5,47.34408241231554,1.4305957486839507,7.613186393301391,0.0414356119632438,"{""2020"": 9.56548572440803, ""2021"": 9.27009113035262, ""2022"": 5.918753283412159, ""2023"": 1.7114985527739268, ""2024"": 12.657100276075827}"
200.0,50.0,total_move,absolute,long,400.0,opening_range_breakout,690,1.25,20.0,4.0,be_1r,960,261,0.0044413819634266105,194,1.2625772953033447,0.10928689819021323,56,1.593923807144165,0.28075242042541504,5,5,41.98712493599843,1.344386964321421,6.540467729365393,0.04136044650469583,"{""2020"": 11.128558655102028, ""2021"": 8.39244079164918, ""2022"": 0.2929849073760593, ""2023"": 1.0588857823594644, ""2024"": 16.310992506498188}"
200.0,50.0,total_move,absolute,both,400.0,opening_range_breakout,690,1.0,20.0,4.0,none,960,211,0.013556882312640586,351,1.2027575969696045,0.11206081857708444,88,1.6678478717803955,0.3645343780517578,5,5,94.34710920950602,1.295061352778438,11.216715282124072,0.041123451748392444,"{""2020"": 3.6268332799388237, ""2021"": 14.217194178962455, ""2022"": 8.536521537784015, ""2023"": 10.399957935010073, ""2024"": 35.96212222904642}"
200.0,0.0,total_move,breakout_band,long,200.0,opening_range_breakout,690,1.0,40.0,4.0,be_1r,960,237,0.020424667061563567,352,1.2362136840820312,0.1067303093996915,80,1.5834523439407349,0.2737518072128296,5,5,74.52477437007332,1.302515380635562,14.670144818902772,0.04108437742375803,"{""2020"": 11.95087372188237, ""2021"": 16.690406134978495, ""2022"": 7.41130407028745, ""2023"": 4.476662921969732, ""2024"": 23.260113306777285}"
200.0,50.0,total_move,absolute,long,100.0,opening_range_breakout,690,1.25,40.0,4.0,be_1r,960,285,0.01984256501613814,165,1.329850673675537,0.13609722021854284,48,1.6451988220214844,0.31242569287618,4,5,42.99194997280893,1.4101121706314006,9.519971805242191,0.04080262140565376,"{""2020"": 14.257713139490026, ""2021"": 7.674091942783345, ""2022"": -1.7589349332239324, ""2023"": 0.16135331762432426, ""2024"": 15.517387640140345}"
200.0,0.0,total_move,absolute,long,200.0,opening_range_breakout,690,1.25,40.0,2.0,be_1r,960,273,0.008007061249640984,456,1.1714788675308228,0.07104174296061198,92,1.4802521467208862,0.21552597958108652,5,5,63.18425162113428,1.2268580230818475,8.652407920546175,0.04070224540854864,"{""2020"": 15.37677335575449, ""2021"": 11.13505612959913, ""2022"": 3.9346957606648525, ""2023"": 5.305699883245918, ""2024"": 21.028718189352567}"
200.0,0.0,total_move,absolute,long,200.0,opening_range_breakout,630,1.25,40.0,4.0,none,960,187,0.00999106437023331,407,1.1827967166900635,0.08724204211035876,85,1.5352731943130493,0.2725954392377068,5,5,72.77883498717969,1.247031273367211,9.70030609559815,0.04059045217903701,"{""2020"": 16.624111255704953, ""2021"": 9.401360639440126, ""2022"": 6.5183891914986525, ""2023"": 8.213919427582894, ""2024"": 24.818075859056975}"
200.0,0.0,total_move,absolute,long,400.0,opening_range_breakout,630,1.25,40.0,4.0,none,960,187,0.00999106437023331,407,1.1827967166900635,0.08724204211035876,85,1.5352731943130493,0.2725954392377068,5,5,72.77883498717969,1.247031273367211,9.70030609559815,0.04059045217903701,"{""2020"": 16.624111255704953, ""2021"": 9.401360639440126, ""2022"": 6.5183891914986525, ""2023"": 8.213919427582894, ""2024"": 24.818075859056975}"
200.0,50.0,total_move,absolute,long,200.0,opening_range_breakout,630,1.25,40.0,4.0,be_1r,960,189,0.0032657635799743373,173,1.2773422002792358,0.11501601114438448,53,1.7056721448898315,0.32536398689701873,5,5,42.48617653385185,1.3861681242668962,6.398387356824588,0.04046898886632516,"{""2020"": 7.374231199611092, ""2021"": 5.855336791462151, ""2022"": 2.490370347391635, ""2023"": 1.7535237321231634, ""2024"": 18.108432451681477}"
200.0,50.0,total_move,absolute,long,400.0,opening_range_breakout,630,1.25,40.0,4.0,be_1r,960,189,0.0032657635799743373,173,1.2773422002792358,0.11501601114438448,53,1.7056721448898315,0.32536398689701873,5,5,42.48617653385185,1.3861681242668962,6.398387356824588,0.04046898886632516,"{""2020"": 7.374231199611092, ""2021"": 5.855336791462151, ""2022"": 2.490370347391635, ""2023"": 1.7535237321231634, ""2024"": 18.108432451681477}"
200.0,0.0,total_move,absolute,long,200.0,opening_range_breakout,630,1.25,40.0,4.0,be_1r,960,189,0.008054839341318037,407,1.1874843835830688,0.08030845960762342,85,1.6760632991790771,0.29657269646139706,5,5,72.18760663199527,1.2735701262688175,8.895445369796569,0.0402639486017249,"{""2020"": 15.90509182440194, ""2021"": 9.041750884519818, ""2022"": 4.336603446435339, ""2023"": 6.6975705052637835, ""2024"": 27.474861296162878}"
200.0,0.0,total_move,absolute,long,400.0,opening_range_breakout,630,1.25,40.0,4.0,be_1r,960,189,0.008054839341318037,407,1.1874843835830688,0.08030845960762342,85,1.6760632991790771,0.29657269646139706,5,5,72.18760663199527,1.2735701262688175,8.895445369796569,0.0402639486017249,"{""2020"": 15.90509182440194, ""2021"": 9.041750884519818, ""2022"": 4.336603446435339, ""2023"": 6.6975705052637835, ""2024"": 27.474861296162878}"
200.0,50.0,total_move,absolute,long,200.0,opening_range_breakout,690,1.25,40.0,2.0,be_1r,960,273,0.0004106153771448462,192,1.370123267173767,0.14601439237594604,56,1.477097749710083,0.2252300807407924,5,5,47.73826218371677,1.3978001992381741,5.14931926178874,0.04011197685356737,"{""2020"": 10.600719198133657, ""2021"": 9.492812910054838, ""2022"": 3.9248001854698122, ""2023"": 2.541844478944255, ""2024"": 12.894544525280427}"
