policy,bot,symbol,month,trades,wins,losses,trail_stops,timeouts,win_rate,net_r,avg_r,profit_factor,avg_final_rr
dynamic_balanced,LTA,US30,2026-02,14,2,6,6,0,14.29,2.41,0.172,1.37,4.07
dynamic_balanced,LTA,US30,2026-03,5,0,3,2,0,0.0,-1.1,-0.22,0.64,4.4
dynamic_balanced,LTA,US30,2026-04,8,0,2,6,0,0.0,5.75,0.719,3.77,4.12
dynamic_balanced,LTA,US30,2026-05,6,0,1,5,0,0.0,0.64,0.107,1.51,4.5
dynamic_balanced,LTA,US30,2026-06,9,1,5,3,0,11.11,-0.37,-0.041,0.93,4.33
dynamic_balanced,ORB,EURUSD,2026-01,5,1,2,2,0,20.0,1.63,0.325,1.75,3.2
dynamic_balanced,ORB,EURUSD,2026-02,2,0,1,1,0,0.0,-0.15,-0.076,0.86,3.0
dynamic_balanced,ORB,EURUSD,2026-03,3,0,2,1,0,0.0,-1.26,-0.42,0.42,3.67
dynamic_balanced,ORB,EURUSD,2026-04,2,0,0,2,0,0.0,-0.14,-0.068,0.0,3.5
dynamic_balanced,ORB,EURUSD,2026-05,2,2,0,0,0,100.0,5.88,2.938,5.88,3.0
dynamic_balanced,ORB,EURUSD,2026-06,1,0,1,0,0,0.0,-1.09,-1.093,0.0,3.0
dynamic_balanced,ORB,XAGUSD,2025-12,2,1,1,0,0,50.0,2.0,1.0,3.0,4.0
dynamic_balanced,ORB,XAGUSD,2026-01,14,1,7,6,0,7.14,0.99,0.071,1.14,4.43
dynamic_balanced,ORB,XAGUSD,2026-02,14,3,7,4,0,21.43,9.99,0.714,2.43,3.93
dynamic_balanced,ORB,XAGUSD,2026-03,18,1,10,7,0,5.56,-1.02,-0.057,0.9,4.39
dynamic_balanced,ORB,XAGUSD,2026-04,13,1,3,9,0,7.69,6.98,0.537,3.32,4.38
dynamic_balanced,ORB,XAGUSD,2026-05,14,1,8,5,0,7.14,-4.02,-0.287,0.5,4.21
dynamic_balanced,ORB,XAGUSD,2026-06,16,2,4,10,0,12.5,6.98,0.436,2.74,4.25
dynamic_balanced,ORB,XAUUSD,2025-12,2,0,2,0,0,0.0,-2.0,-1.0,0.0,5.0
dynamic_balanced,ORB,XAUUSD,2026-01,16,2,8,6,0,12.5,6.0,0.375,1.75,4.12
dynamic_balanced,ORB,XAUUSD,2026-02,15,1,6,8,0,6.67,3.0,0.2,1.5,3.73
dynamic_balanced,ORB,XAUUSD,2026-03,14,1,7,6,0,7.14,2.0,0.143,1.29,4.21
dynamic_balanced,ORB,XAUUSD,2026-04,16,1,10,5,0,6.25,-1.01,-0.063,0.9,4.38
dynamic_balanced,ORB,XAUUSD,2026-05,14,2,6,6,0,14.29,2.99,0.214,1.5,4.14
dynamic_balanced,ORB,XAUUSD,2026-06,16,2,6,8,0,12.5,2.99,0.187,1.5,3.81
dynamic_capped,LTA,US30,2025-12,4,0,1,3,0,0.0,-0.28,-0.07,0.76,4.25
dynamic_capped,LTA,US30,2026-01,7,1,1,5,0,14.29,6.65,0.95,6.71,4.29
dynamic_capped,LTA,US30,2026-02,14,2,6,6,0,14.29,4.41,0.315,1.69,4.07
dynamic_capped,LTA,US30,2026-03,5,0,2,3,0,0.0,-0.11,-0.021,0.95,4.4
dynamic_capped,LTA,US30,2026-04,8,0,2,6,0,0.0,6.74,0.843,4.25,4.12
dynamic_capped,LTA,US30,2026-05,6,0,1,5,0,0.0,0.65,0.109,1.52,4.5
dynamic_capped,LTA,US30,2026-06,9,1,5,3,0,11.11,-0.38,-0.042,0.93,4.33
dynamic_capped,ORB,EURUSD,2026-01,3,0,2,1,0,0.0,-1.21,-0.404,0.43,3.33
dynamic_capped,ORB,EURUSD,2026-02,1,0,1,0,0,0.0,-1.08,-1.084,0.0,3.0
dynamic_capped,ORB,EURUSD,2026-03,2,1,1,0,0,50.0,1.81,0.906,2.66,4.0
dynamic_capped,ORB,EURUSD,2026-04,1,0,0,1,0,0.0,-0.05,-0.052,0.0,3.0
dynamic_capped,ORB,EURUSD,2026-05,1,1,0,0,0,100.0,2.96,2.958,2.96,3.0
dynamic_capped,ORB,XAGUSD,2025-12,2,0,2,0,0,0.0,-2.0,-1.0,0.0,4.0
dynamic_capped,ORB,XAGUSD,2026-01,14,1,7,6,0,7.14,0.99,0.071,1.14,4.43
dynamic_capped,ORB,XAGUSD,2026-02,14,3,7,4,0,21.43,9.99,0.714,2.43,3.93
dynamic_capped,ORB,XAGUSD,2026-03,18,0,10,8,0,0.0,-4.02,-0.223,0.6,4.39
dynamic_capped,ORB,XAGUSD,2026-04,13,1,4,8,0,7.69,5.98,0.46,2.49,4.38
dynamic_capped,ORB,XAGUSD,2026-05,14,1,8,5,0,7.14,-3.02,-0.216,0.62,4.21
dynamic_capped,ORB,XAGUSD,2026-06,16,3,2,11,0,18.75,13.98,0.874,7.96,4.25
dynamic_capped,ORB,XAUUSD,2025-12,2,0,2,0,0,0.0,-2.0,-1.0,0.0,5.0
dynamic_capped,ORB,XAUUSD,2026-01,16,2,8,6,0,12.5,6.0,0.375,1.75,4.12
dynamic_capped,ORB,XAUUSD,2026-02,15,2,5,8,0,13.33,7.0,0.467,2.4,3.73
dynamic_capped,ORB,XAUUSD,2026-03,14,1,7,6,0,7.14,2.0,0.143,1.29,4.21
dynamic_capped,ORB,XAUUSD,2026-04,16,1,10,5,0,6.25,-1.01,-0.063,0.9,4.38
dynamic_capped,ORB,XAUUSD,2026-05,14,1,6,7,0,7.14,-0.01,-0.0,1.0,4.14
dynamic_capped,ORB,XAUUSD,2026-06,16,1,6,9,0,6.25,1.99,0.125,1.33,3.81
dynamic_conservative,LTA,US30,2025-12,4,0,1,3,0,0.0,-0.27,-0.068,0.77,3.0
dynamic_conservative,LTA,US30,2026-01,7,2,1,4,0,28.57,4.67,0.668,5.03,2.86
dynamic_conservative,LTA,US30,2026-02,15,2,7,6,0,13.33,-0.64,-0.043,0.91,3.0
dynamic_conservative,LTA,US30,2026-03,5,1,1,3,0,20.0,1.9,0.381,2.76,2.8
dynamic_conservative,LTA,US30,2026-04,8,3,2,3,0,37.5,8.75,1.094,5.22,2.88
dynamic_conservative,LTA,US30,2026-05,6,0,1,5,0,0.0,1.67,0.279,2.44,3.0
dynamic_conservative,LTA,US30,2026-06,9,1,5,3,0,11.11,-1.34,-0.149,0.74,3.0
dynamic_conservative,ORB,EURUSD,2026-01,3,1,2,0,0,33.33,-0.21,-0.068,0.9,2.33
dynamic_conservative,ORB,EURUSD,2026-02,1,0,1,0,0,0.0,-1.08,-1.084,0.0,2.0
dynamic_conservative,ORB,EURUSD,2026-03,3,1,1,1,0,33.33,0.74,0.245,1.63,2.67
dynamic_conservative,ORB,EURUSD,2026-04,2,0,0,2,0,0.0,-0.15,-0.074,0.0,2.5
dynamic_conservative,ORB,EURUSD,2026-05,1,1,0,0,0,100.0,1.96,1.958,1.96,2.0
dynamic_conservative,ORB,XAGUSD,2025-12,2,0,1,1,0,0.0,-1.0,-0.5,0.0,2.5
dynamic_conservative,ORB,XAGUSD,2026-01,14,2,7,5,0,14.29,-0.01,-0.0,1.0,2.79
dynamic_conservative,ORB,XAGUSD,2026-02,14,5,7,2,0,35.71,6.99,0.499,2.0,2.5
dynamic_conservative,ORB,XAGUSD,2026-03,18,2,9,7,0,11.11,-1.02,-0.056,0.89,2.78
dynamic_conservative,ORB,XAGUSD,2026-04,13,3,4,6,0,23.08,5.98,0.46,2.49,2.85
dynamic_conservative,ORB,XAGUSD,2026-05,14,1,7,6,0,7.14,-3.02,-0.215,0.57,2.79
dynamic_conservative,ORB,XAGUSD,2026-06,16,5,2,9,0,31.25,12.98,0.811,7.46,2.62
dynamic_conservative,ORB,XAUUSD,2025-12,2,0,2,0,0,0.0,-2.0,-1.0,0.0,3.0
dynamic_conservative,ORB,XAUUSD,2026-01,16,5,8,3,0,31.25,6.0,0.375,1.75,2.75
dynamic_conservative,ORB,XAUUSD,2026-02,15,5,5,5,0,33.33,7.0,0.467,2.4,2.4
dynamic_conservative,ORB,XAUUSD,2026-03,14,2,7,5,0,14.29,-0.0,-0.0,1.0,2.64
dynamic_conservative,ORB,XAUUSD,2026-04,16,4,10,2,0,25.0,0.99,0.062,1.1,2.75
dynamic_conservative,ORB,XAUUSD,2026-05,14,1,6,7,0,7.14,-2.01,-0.143,0.67,2.79
dynamic_conservative,ORB,XAUUSD,2026-06,16,5,6,5,0,31.25,6.99,0.437,2.17,2.44
dynamic_score,LTA,US30,2025-12,4,0,1,3,0,0.0,-0.29,-0.071,0.76,3.5
dynamic_score,LTA,US30,2026-01,7,2,1,4,0,28.57,6.67,0.953,6.75,4.0
dynamic_score,LTA,US30,2026-02,14,2,6,6,0,14.29,2.41,0.172,1.37,4.36
dynamic_score,LTA,US30,2026-03,5,0,3,2,0,0.0,-1.1,-0.22,0.64,4.4
dynamic_score,LTA,US30,2026-04,8,1,2,5,0,12.5,6.75,0.844,4.25,3.88
dynamic_score,LTA,US30,2026-05,6,0,1,5,0,0.0,0.64,0.107,1.51,4.33
dynamic_score,LTA,US30,2026-06,9,1,5,3,0,11.11,-1.37,-0.152,0.74,4.0
dynamic_score,ORB,EURUSD,2026-01,5,1,2,2,0,20.0,3.63,0.725,2.66,5.0
dynamic_score,ORB,EURUSD,2026-02,2,0,1,1,0,0.0,-0.15,-0.076,0.86,4.5
dynamic_score,ORB,EURUSD,2026-03,3,0,2,1,0,0.0,-1.26,-0.42,0.42,5.33
dynamic_score,ORB,EURUSD,2026-04,2,0,0,2,0,0.0,-0.14,-0.068,0.0,5.0
dynamic_score,ORB,EURUSD,2026-05,2,0,0,2,0,0.0,3.88,1.938,3.88,4.0
dynamic_score,ORB,EURUSD,2026-06,1,0,1,0,0,0.0,-1.09,-1.093,0.0,4.0
dynamic_score,ORB,XAGUSD,2025-12,2,0,1,1,0,0.0,2.0,1.0,3.0,5.5
dynamic_score,ORB,XAGUSD,2026-01,14,1,7,6,0,7.14,1.99,0.142,1.28,5.71
dynamic_score,ORB,XAGUSD,2026-02,14,1,7,6,0,7.14,9.99,0.714,2.43,5.36
dynamic_score,ORB,XAGUSD,2026-03,18,1,10,7,0,5.56,-0.02,-0.001,1.0,5.72
dynamic_score,ORB,XAGUSD,2026-04,13,0,3,10,0,0.0,5.98,0.46,2.99,5.85
dynamic_score,ORB,XAGUSD,2026-05,14,0,8,6,0,0.0,-5.02,-0.358,0.37,5.43
dynamic_score,ORB,XAGUSD,2026-06,16,1,4,11,0,6.25,6.98,0.436,2.74,5.44
dynamic_score,ORB,XAUUSD,2025-12,2,0,2,0,0,0.0,-2.0,-1.0,0.0,6.0
dynamic_score,ORB,XAUUSD,2026-01,16,1,8,7,0,6.25,7.0,0.437,1.87,5.75
dynamic_score,ORB,XAUUSD,2026-02,15,1,6,8,0,6.67,4.0,0.267,1.67,5.2
dynamic_score,ORB,XAUUSD,2026-03,14,1,7,6,0,7.14,3.0,0.214,1.43,5.57
dynamic_score,ORB,XAUUSD,2026-04,16,1,10,5,0,6.25,0.99,0.062,1.1,5.75
dynamic_score,ORB,XAUUSD,2026-05,14,1,6,7,0,7.14,2.99,0.214,1.5,5.64
dynamic_score,ORB,XAUUSD,2026-06,16,0,6,10,0,0.0,1.99,0.125,1.33,5.25
fixed_current,LTA,US30,2025-12,4,0,1,3,0,0.0,-0.3,-0.074,0.75,6.0
fixed_current,LTA,US30,2026-01,7,0,1,6,0,0.0,4.67,0.668,5.03,6.0
fixed_current,LTA,US30,2026-02,14,1,6,7,0,7.14,4.4,0.314,1.68,6.0
fixed_current,LTA,US30,2026-03,5,0,2,3,0,0.0,-0.11,-0.021,0.95,6.0
fixed_current,LTA,US30,2026-04,8,0,2,6,0,0.0,5.71,0.714,3.7,6.0
fixed_current,LTA,US30,2026-05,5,0,1,4,0,0.0,0.73,0.147,1.63,6.0
fixed_current,LTA,US30,2026-06,8,0,5,3,0,0.0,-4.27,-0.534,0.18,6.0
fixed_current,ORB,EURUSD,2026-01,3,1,2,0,0,33.33,-0.91,-0.304,0.57,1.3
fixed_current,ORB,EURUSD,2026-02,1,0,1,0,0,0.0,-1.08,-1.084,0.0,1.3
fixed_current,ORB,EURUSD,2026-03,2,1,1,0,0,50.0,0.11,0.056,1.1,1.3
fixed_current,ORB,EURUSD,2026-04,1,1,0,0,0,100.0,1.25,1.246,1.25,1.3
fixed_current,ORB,EURUSD,2026-05,1,1,0,0,0,100.0,1.26,1.262,1.26,1.3
fixed_current,ORB,XAGUSD,2025-12,2,0,1,1,0,0.0,-1.0,-0.5,0.0,4.0
fixed_current,ORB,XAGUSD,2026-01,14,1,7,6,0,7.14,-1.01,-0.072,0.86,4.0
fixed_current,ORB,XAGUSD,2026-02,14,4,7,3,0,28.57,11.99,0.856,2.71,4.0
fixed_current,ORB,XAGUSD,2026-03,18,2,8,8,0,11.11,1.98,0.11,1.25,4.0
fixed_current,ORB,XAGUSD,2026-04,13,2,4,7,0,15.38,7.98,0.614,2.99,4.0
fixed_current,ORB,XAGUSD,2026-05,14,1,8,5,0,7.14,-2.02,-0.144,0.75,4.0
fixed_current,ORB,XAGUSD,2026-06,16,2,3,11,0,12.5,12.97,0.811,5.3,4.0
fixed_current,ORB,XAUUSD,2025-12,2,0,1,1,0,0.0,-1.0,-0.5,0.0,1.3
fixed_current,ORB,XAUUSD,2026-01,16,5,9,2,0,31.25,-2.48,-0.155,0.72,1.3
fixed_current,ORB,XAUUSD,2026-02,15,8,5,2,0,53.33,5.43,0.362,2.09,1.3
fixed_current,ORB,XAUUSD,2026-03,14,5,7,2,0,35.71,-0.48,-0.035,0.93,1.3
fixed_current,ORB,XAUUSD,2026-04,16,6,10,0,0,37.5,-2.18,-0.136,0.78,1.3
fixed_current,ORB,XAUUSD,2026-05,14,8,6,0,0,57.14,4.43,0.316,1.74,1.3
fixed_current,ORB,XAUUSD,2026-06,16,10,6,0,0,62.5,7.03,0.44,2.17,1.3
production_current,LTA,US30,2025-12,4,0,0,2,0,0.0,0.45,0.112,1.81,6.0
production_current,LTA,US30,2026-01,7,0,1,1,0,0.0,6.05,0.864,6.45,6.0
production_current,LTA,US30,2026-02,15,0,1,3,0,0.0,-2.86,-0.191,0.49,6.0
production_current,LTA,US30,2026-03,5,0,1,1,0,0.0,-1.22,-0.244,0.03,6.0
production_current,LTA,US30,2026-04,9,0,3,2,0,0.0,1.57,0.175,1.42,6.0
production_current,LTA,US30,2026-05,6,0,1,1,0,0.0,0.88,0.147,1.79,6.0
production_current,LTA,US30,2026-06,10,0,2,2,0,0.0,0.19,0.019,1.05,6.0
production_current,ORB,EURUSD,2026-01,4,1,2,0,0,25.0,-1.63,-0.407,0.43,1.3
production_current,ORB,EURUSD,2026-02,1,0,0,0,0,0.0,-0.41,-0.41,0.0,1.3
production_current,ORB,EURUSD,2026-03,6,3,1,1,0,50.0,2.61,0.435,3.3,1.3
production_current,ORB,EURUSD,2026-04,2,0,0,1,0,0.0,0.36,0.18,5.36,1.3
production_current,ORB,EURUSD,2026-05,1,0,0,0,0,0.0,0.15,0.151,0.15,1.3
production_current,ORB,XAGUSD,2025-12,2,1,0,1,0,50.0,6.0,3.0,6.0,4.0
production_current,ORB,XAGUSD,2026-01,14,3,6,3,0,21.43,8.41,0.601,2.4,4.0
production_current,ORB,XAGUSD,2026-02,14,3,6,4,0,21.43,9.25,0.661,2.54,4.0
production_current,ORB,XAGUSD,2026-03,18,0,9,7,0,0.0,-4.9,-0.272,0.47,4.0
production_current,ORB,XAGUSD,2026-04,13,2,2,2,0,15.38,9.74,0.749,4.2,4.0
production_current,ORB,XAGUSD,2026-05,14,1,5,6,0,7.14,1.95,0.139,1.36,4.0
production_current,ORB,XAGUSD,2026-06,16,1,5,7,0,6.25,6.6,0.413,2.32,4.0
production_current,ORB,XAUUSD,2025-12,2,0,1,0,0,0.0,-1.56,-0.782,0.0,1.3
production_current,ORB,XAUUSD,2026-01,16,5,4,1,0,31.25,1.17,0.073,1.19,1.3
production_current,ORB,XAUUSD,2026-02,15,6,6,1,0,40.0,1.69,0.113,1.27,1.3
production_current,ORB,XAUUSD,2026-03,14,5,6,1,0,35.71,-0.71,-0.05,0.9,1.3
production_current,ORB,XAUUSD,2026-04,16,5,9,0,0,31.25,-2.96,-0.185,0.69,1.3
production_current,ORB,XAUUSD,2026-05,14,6,4,2,0,42.86,2.93,0.209,1.6,1.3
production_current,ORB,XAUUSD,2026-06,16,9,6,0,0,56.25,5.78,0.361,1.96,1.3
