policy,bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,final_rr,exit_price,result,r_multiple,setup_score,atr,spread_r,spread_points,atr_percentile,session_metric,stop_mode,rr_mode,entry_model,balance_before,risk_amount,pnl,balance_after
production_current,ORB,XAGUSD,M15,2025-12,2025-12-30 00:15:00,2025-12-30 08:15:00,BUY,72.675,71.883429,4.0,74.258143,trail_stop,1.9997,100,0.527,0.0003,20.0,0.1042,1.0572,"live_adaptive(vol=0.79,volume=0.71)",static,ORB 15m breakout,300.0,15.0,30.0,330.0
production_current,ORB,XAGUSD,M15,2025-12,2025-12-31 00:15:00,2025-12-31 05:45:00,SELL,74.985,75.984011,4.0,70.988955,win,3.9998,100,0.702643,0.0002,20.0,0.8958,0.5721,"live_adaptive(vol=1.10,volume=0.71)",static,ORB 15m breakout,330.0,16.5,66.0,395.99
production_current,ORB,XAGUSD,M15,2026-01,2026-01-02 00:15:00,2026-01-02 01:00:00,SELL,72.594,73.337066,4.0,72.497,smart_exit,0.1303,100,0.494929,0.0003,20.0,0.3438,0.8466,"live_adaptive(vol=1.03,volume=0.70)",static,ORB 15m breakout,395.99,19.8,2.58,398.57
production_current,LTA,US30,M15,2026-01,2026-01-05 05:15:00,2026-01-05 07:15:00,BUY,48420.4,48374.14821,6.0,48420.4,trail_stop,-0.0454,90,15.678571,0.0454,21.0,0.1771,,"live_adaptive(vol=0.28,volume=0.50)",static,Entry Model 2 - Internal Swing Confirmation,398.57,19.93,-0.9,397.67
production_current,ORB,XAGUSD,M15,2026-01,2026-01-06 00:15:00,2026-01-06 03:15:00,BUY,76.311,75.814821,4.0,78.295714,win,3.9996,100,0.349857,0.0004,20.0,0.2708,0.5802,"live_adaptive(vol=0.68,volume=0.42)",static,ORB 15m breakout,397.67,19.88,79.53,477.19
production_current,ORB,XAGUSD,M15,2026-01,2026-01-07 00:15:00,2026-01-07 01:00:00,SELL,82.432,82.973179,4.0,80.267286,win,3.9996,95,0.409857,0.0004,20.0,0.2604,0.4807,"live_adaptive(vol=0.80,volume=0.50)",static,ORB 15m breakout,477.19,23.86,95.43,572.62
production_current,ORB,XAGUSD,M15,2026-01,2026-01-08 00:15:00,2026-01-08 01:00:00,SELL,78.682,79.088821,4.0,78.275179,trail_stop,0.9995,100,0.27,0.0005,20.0,0.0312,1.0439,"live_adaptive(vol=0.54,volume=0.55)",static,ORB 15m breakout,572.62,28.63,28.62,601.24
production_current,ORB,XAGUSD,M15,2026-01,2026-01-09 00:15:00,2026-01-09 00:30:00,SELL,76.448,76.915036,4.0,76.448,trail_stop,-0.0004,100,0.291,0.0004,20.0,0.1354,1.0385,"live_adaptive(vol=0.75,volume=0.74)",static,ORB 15m breakout,601.24,30.06,-0.01,601.23
production_current,ORB,XAUUSD,M15,2026-01,2026-01-13 00:15:00,2026-01-13 02:00:00,SELL,4592.223,4607.034794,1.304,4586.467,smart_exit,0.3885,100,9.139571,0.0001,160.0,0.6562,0.8214,"live_adaptive(vol=1.11,volume=0.70)",static,ORB 15m breakout,601.23,30.06,11.68,612.9
production_current,ORB,XAUUSD,M15,2026-01,2026-01-14 00:15:00,2026-01-14 02:30:00,BUY,4607.803,4596.596929,1.304,4622.415717,win,1.3039,100,10.663,0.0001,160.0,0.3333,1.4798,"live_adaptive(vol=0.75,volume=0.57)",static,ORB 15m breakout,612.9,30.65,39.96,652.86
