utc_day;balance_at_observation;min_equity;max_equity
2026.02.04;9988.08;9988.08;9988.08
2026.02.05;9988.08;9988.08;9988.08
2026.02.06;9988.08;9988.08;9988.08
2026.02.08;9988.08;9988.08;9988.08
2026.02.09;9988.08;9988.08;9988.08
2026.02.10;9988.08;9988.08;9988.08
2026.02.11;9988.08;9988.08;9988.08
2026.02.12;9988.08;9988.08;9988.08
2026.02.13;9988.08;9988.08;9988.08
2026.02.15;9988.08;9988.08;9988.08
2026.02.16;9988.08;9988.08;9988.08
2026.02.17;9988.08;9988.08;9988.08
2026.02.18;9988.08;9988.08;9988.08
2026.02.19;9988.08;9988.08;9988.08
2026.02.20;9988.08;9988.08;9988.08
2026.02.22;9988.08;9988.08;9988.08
2026.02.23;9988.08;9988.08;9988.08
2026.02.24;9988.08;9988.08;9988.08
2026.02.25;9988.08;9988.08;9988.08
2026.02.26;9988.08;9988.08;9988.08
2026.02.27;9988.08;9988.08;9988.08
2026.03.01;9988.08;9988.08;9988.08
2026.03.02;9988.08;9988.08;9988.08
2026.03.03;9988.08;9988.08;9988.08
2026.03.04;9988.08;9988.08;9988.08
2026.03.05;9988.08;9988.08;9988.08
2026.03.06;9988.08;9988.08;9988.08
2026.03.08;9988.08;9988.08;9988.08
2026.03.09;9988.08;9988.08;9988.08
2026.03.10;9988.08;9988.08;9988.08
2026.03.11;9888.32;9888.32;10025.80
2026.03.12;9888.32;9888.32;9888.32
2026.03.13;9888.32;9888.32;9888.32
2026.03.15;9888.32;9888.32;9888.32
2026.03.16;9888.32;9888.32;9888.32
2026.03.17;9888.32;9888.32;9888.32
2026.03.18;10104.20;9853.86;10115.25
2026.03.19;10104.20;10104.20;10104.20
2026.03.20;10104.20;10104.20;10104.20
2026.03.22;10104.20;10104.20;10104.20
2026.03.23;10002.58;10002.58;10129.49
2026.03.24;10002.58;10002.58;10002.58
2026.03.25;10002.58;10002.58;10002.58
2026.03.26;10002.58;10002.58;10002.58
2026.03.27;10002.58;10002.58;10002.58
2026.03.29;10002.58;10002.58;10002.58
2026.03.30;10002.58;10002.58;10002.58
2026.03.31;10002.58;10002.58;10002.58
2026.04.01;10002.58;10002.58;10002.58
2026.04.02;10002.58;10002.58;10002.58
2026.04.03;10002.58;10002.58;10002.58
2026.04.05;10002.58;10002.58;10002.58
2026.04.06;10002.58;10002.58;10002.58
2026.04.07;10002.58;10002.58;10002.58
2026.04.08;10002.58;10002.58;10002.58
2026.04.09;10002.58;10002.58;10002.58
2026.04.10;10002.58;10002.58;10002.58
2026.04.12;10002.58;10002.58;10002.58
2026.04.13;10002.58;10002.58;10002.58
2026.04.14;10002.58;10002.58;10002.58
2026.04.15;10002.58;10002.58;10002.58
2026.04.16;10002.58;10002.58;10002.58
2026.04.17;10002.58;10002.58;10002.58
2026.04.19;10002.58;10002.58;10002.58
2026.04.20;9972.61;9945.21;10029.56
2026.04.21;9972.61;9972.61;9972.61
2026.04.22;9972.61;9972.61;9972.61
2026.04.23;9972.61;9972.61;9972.61
2026.04.24;9972.61;9972.61;9972.61
2026.04.26;9972.61;9972.61;9972.61
2026.04.27;9972.61;9972.61;9972.61
2026.04.28;9972.61;9972.61;9972.61
2026.04.29;9972.61;9972.61;9972.61
2026.04.30;9972.61;9972.61;9972.61
2026.05.01;9972.61;9972.61;9972.61
2026.05.03;9972.61;9972.61;9972.61
2026.05.04;9969.65;9927.41;10104.69
2026.05.05;9969.65;9969.65;9969.65
2026.05.06;9969.65;9969.65;9969.65
2026.05.07;9969.65;9969.65;9969.65
2026.05.08;9969.65;9969.65;9969.65
2026.05.10;9969.65;9969.65;9969.65
2026.05.11;9969.65;9969.65;9969.65
2026.05.12;9969.65;9969.65;9969.65
2026.05.13;9969.65;9969.65;9969.65
2026.05.14;9969.65;9969.65;9969.65
2026.05.15;9969.65;9969.65;9969.65
2026.05.17;9969.65;9969.65;9969.65
2026.05.18;10017.03;9912.53;10120.32
2026.05.19;10017.03;10017.03;10017.03
2026.05.20;10017.03;10017.03;10017.03
2026.05.21;9913.13;9913.13;10035.77
2026.05.22;9913.13;9913.13;9913.13
2026.05.24;9913.13;9913.13;9913.13
2026.05.25;9913.13;9913.13;9913.13
2026.05.26;9913.13;9913.13;9913.13
2026.05.27;9913.13;9913.13;9913.13
2026.05.28;9913.13;9913.13;9913.13
2026.05.29;9913.13;9913.13;9913.13
2026.05.31;9913.13;9913.13;9913.13
2026.06.01;9913.13;9913.13;9913.13
2026.06.02;9913.13;9913.13;9913.13
2026.06.03;9913.13;9913.13;9913.13
2026.06.04;9913.13;9913.13;9913.13
2026.06.05;9913.13;9913.13;9913.13
2026.06.07;9913.13;9913.13;9913.13
2026.06.08;9913.13;9913.13;9913.13
2026.06.09;9913.13;9913.13;9913.13
2026.06.10;9913.13;9913.13;9913.13
2026.06.11;9913.13;9913.13;9913.13
2026.06.12;9913.13;9913.13;9913.13
2026.06.14;9913.13;9913.13;9913.13
2026.06.15;9913.13;9913.13;9913.13
2026.06.16;9913.13;9913.13;9913.13
2026.06.17;9913.13;9913.13;9913.13
2026.06.18;9913.13;9913.13;9913.13
2026.06.19;9913.13;9913.13;9913.13
2026.06.21;9913.13;9913.13;9913.13
2026.06.22;9913.13;9913.13;9913.13
2026.06.23;9913.13;9913.13;9913.13
2026.06.24;9913.13;9913.13;9913.13
2026.06.25;9913.13;9913.13;9913.13
2026.06.26;9913.13;9913.13;9913.13
2026.06.28;9913.13;9913.13;9913.13
2026.06.29;9913.13;9913.13;9913.13
2026.06.30;9913.13;9913.13;9913.13
2026.07.01;9913.13;9913.13;9913.13
2026.07.02;9913.13;9913.13;9913.13
2026.07.03;9913.13;9913.13;9913.13
2026.07.05;9913.13;9913.13;9913.13
2026.07.06;9913.13;9913.13;9913.13
2026.07.07;9913.13;9913.13;9913.13
2026.07.08;9913.13;9913.13;9913.13
2026.07.09;9913.13;9913.13;9913.13
2026.07.10;9913.13;9913.13;9913.13
2026.07.12;9913.13;9913.13;9913.13
2026.07.13;9913.13;9913.13;9913.13
2026.07.14;9913.13;9913.13;9913.13
2026.07.15;9913.13;9913.13;9913.13
2026.07.16;9913.13;9913.13;9913.13
2026.07.17;9913.13;9913.13;9913.13
2026.07.19;9913.13;9913.13;9913.13
2026.07.20;9913.13;9913.13;9913.13
2026.07.21;9913.13;9913.13;9913.13
2026.07.22;9913.13;9913.13;9913.13
2026.07.23;9913.13;9913.13;9913.13
2026.07.24;9810.45;9810.45;9977.62
2026.07.26;9810.45;9810.45;9810.45
2026.07.27;9810.45;9810.45;9810.45
2026.07.28;9810.45;9810.45;9810.45
2026.07.29;9810.45;9810.45;9810.45
2026.07.30;9810.45;9810.45;9810.45
2026.07.31;9810.45;9810.45;9810.45
2026.08.02;9810.45;9810.45;9810.45
2026.08.03;9810.45;9810.45;9810.45
2026.08.04;9810.45;9810.45;9810.45
2026.08.05;9810.45;9810.45;9810.45
2026.08.06;9810.45;9810.45;9810.45
2026.08.07;9835.95;9730.34;9886.80
2026.08.09;9835.95;9835.95;9835.95
2026.08.10;9835.95;9835.95;9835.95
2026.08.11;9835.95;9835.95;9835.95
2026.08.12;9835.95;9835.95;9835.95
2026.08.13;9835.95;9835.95;9835.95
2026.08.14;9835.95;9835.95;9835.95
2026.08.16;9835.95;9835.95;9835.95
2026.08.17;9835.95;9835.95;9835.95
2026.08.18;9835.95;9835.95;9835.95
2026.08.19;9835.95;9835.95;9835.95
2026.08.20;9835.95;9835.95;9835.95
2026.08.21;9835.95;9835.95;9835.95
2026.08.23;9835.95;9835.95;9835.95
2026.08.24;9835.95;9835.95;9835.95
2026.08.25;9835.95;9835.95;9835.95
2026.08.26;9835.95;9835.95;9835.95
2026.08.27;9835.95;9835.95;9835.95
2026.08.28;9835.95;9835.95;9835.95
2026.08.30;9835.95;9835.95;9835.95
2026.08.31;9835.95;9835.95;9835.95
2026.09.01;9835.95;9835.95;9835.95
2026.09.02;9835.95;9835.95;9835.95
2026.09.03;9835.95;9835.95;9835.95
2026.09.04;9835.95;9835.95;9835.95
2026.09.06;9835.95;9835.95;9835.95
2026.09.07;9835.95;9835.95;9835.95
2026.09.08;9835.95;9835.95;9835.95
2026.09.09;9835.95;9835.95;9835.95
2026.09.10;9732.04;9732.04;9838.28
2026.09.11;9633.19;9633.19;9747.99
2026.09.13;9633.19;9633.19;9633.19
2026.09.14;9534.26;9534.26;9633.19
2026.09.15;9534.26;9534.26;9534.26
2026.09.16;9534.26;9534.26;9534.26
2026.09.17;9534.26;9534.26;9534.26
2026.09.18;9534.26;9534.26;9534.26
