starting_balance,ending_balance,net_profit,return_pct,trades,wins,losses,win_rate,net_r,avg_r,avg_spread_r,max_drawdown_pct,symbol
300.0,312.43,12.43,4.14,15,3,12,20.0,2.83,0.1887,0.0096,43.45,US30
