policy,bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,final_rr,exit_price,result,r_multiple,setup_score,atr,spread_r,spread_points,atr_percentile,session_metric,stop_mode,rr_mode,entry_model,balance_before,risk_amount,pnl,balance_after
challenge20_current,ORB,XAGUSD,M15,2026-05,2026-05-28 23:15:00,2026-05-28 23:45:00,BUY,75.727,75.565,1.304,75.565,loss,-1.0019,100,0.162,0.0019,30.0,0.5,1.3027,"live_adaptive(vol=1.00,volume=1.00)",challenge20,ORB 15m breakout,300.0,15.0,-15.03,284.97
challenge20_current,ORB,XAGUSD,M15,2026-06,2026-06-01 23:15:00,2026-06-01 23:45:00,BUY,74.995,74.867,1.304,74.995,trail_stop,-0.0023,100,0.128,0.0023,30.0,0.0312,1.009,"live_adaptive(vol=1.00,volume=1.00)",challenge20,ORB 15m breakout,284.97,14.25,-0.03,284.94
challenge20_current,ORB,XAGUSD,M15,2026-06,2026-06-02 23:15:00,2026-06-03 00:15:00,SELL,74.601,75.001,1.304,75.001,loss,-1.0008,95,0.4,0.0007,30.0,0.1042,2.2108,"live_adaptive(vol=1.00,volume=1.00)",challenge20,ORB 15m breakout,284.94,14.25,-14.26,270.68
challenge20_current,ORB,XAUUSD,M15,2026-06,2026-06-03 23:15:00,2026-06-03 23:45:00,BUY,4450.354,4445.389,1.304,4456.830087,win,1.3038,100,7.073786,0.0006,280.0,0.3021,0.7019,"live_adaptive(vol=1.00,volume=1.00)",challenge20,ORB 15m breakout,270.68,13.53,17.65,288.33
challenge20_current,ORB,XAGUSD,M15,2026-06,2026-06-04 23:30:00,2026-06-05 00:45:00,SELL,73.792,74.124,1.304,73.358957,win,1.3034,95,0.332,0.0009,30.0,0.0208,2.5894,"live_adaptive(vol=1.00,volume=1.00)",challenge20,ORB 15m breakout,288.33,14.42,18.79,307.12
challenge20_current,ORB,XAGUSD,M15,2026-06,2026-06-08 23:15:00,2026-06-08 23:30:00,SELL,68.063,68.147,1.304,67.953435,win,1.3008,100,0.155714,0.0036,30.0,0.0104,0.5394,"live_adaptive(vol=1.00,volume=1.00)",challenge20,ORB 15m breakout,307.12,15.36,19.97,327.09
challenge20_current,ORB,XAGUSD,M15,2026-06,2026-06-09 23:15:00,2026-06-10 00:30:00,SELL,64.862,65.139,1.304,64.500696,win,1.3033,100,0.277,0.0011,30.0,0.1979,1.1791,"live_adaptive(vol=1.00,volume=1.00)",challenge20,ORB 15m breakout,327.09,16.35,21.31,348.41
challenge20_current,ORB,XAUUSD,M15,2026-06,2026-06-10 23:15:00,2026-06-11 01:15:00,BUY,4053.897,4023.761,1.304,4093.204826,win,1.3043,95,30.136,0.0001,260.0,0.8646,2.2137,"live_adaptive(vol=1.00,volume=1.00)",challenge20,ORB 15m breakout,348.41,17.42,22.72,371.13
challenge20_current,ORB,XAGUSD,M15,2026-06,2026-06-11 00:15:00,2026-06-11 08:00:00,BUY,62.833,61.49,1.304,64.584739,win,1.3041,95,1.343,0.0002,30.0,0.9479,3.1264,"live_adaptive(vol=1.00,volume=1.00)",challenge20,ORB 15m breakout,371.13,18.56,24.2,395.33
challenge20_current,ORB,XAGUSD,M15,2026-06,2026-06-15 23:15:00,2026-06-15 23:30:00,SELL,69.909,69.987,1.304,69.909,trail_stop,-0.0038,100,0.144429,0.0038,30.0,0.0104,0.5401,"live_adaptive(vol=1.00,volume=1.00)",challenge20,ORB 15m breakout,395.33,19.77,-0.08,395.25
challenge20_current,ORB,XAGUSD,M15,2026-06,2026-06-16 23:15:00,2026-06-16 23:30:00,SELL,70.099,70.183,1.304,69.989435,win,1.3008,100,0.149786,0.0036,30.0,0.5,0.5608,"live_adaptive(vol=1.00,volume=1.00)",challenge20,ORB 15m breakout,395.25,19.76,25.71,420.96
challenge20_current,ORB,XAUUSD,M15,2026-06,2026-06-17 23:15:00,2026-06-18 00:30:00,BUY,4282.067,4264.187,1.304,4305.388739,win,1.3042,100,22.226714,0.0001,260.0,0.8229,0.8044,"live_adaptive(vol=1.00,volume=1.00)",challenge20,ORB 15m breakout,420.96,21.05,27.45,448.41
challenge20_current,ORB,XAUUSD,M15,2026-06,2026-06-18 23:15:00,2026-06-19 02:15:00,SELL,4194.154,4208.453,1.304,4175.50313,win,1.3042,100,14.299,0.0002,260.0,0.0833,1.9894,"live_adaptive(vol=1.00,volume=1.00)",challenge20,ORB 15m breakout,448.41,22.42,29.24,477.65
challenge20_current,ORB,XAGUSD,M15,2026-06,2026-06-22 23:15:00,2026-06-22 23:30:00,SELL,65.003,65.121,1.304,65.121,loss,-1.0025,100,0.147643,0.0025,30.0,0.5,0.7992,"live_adaptive(vol=1.00,volume=1.00)",challenge20,ORB 15m breakout,477.65,23.88,-23.94,453.71
