bot,symbol,timeframe,series_key,start_index,opened_at,direction,entry,base_stop,configured_rr,setup_score,atr,atr_percentile,session_metric,entry_model
ORB,XAUUSD,M15,ORB:XAUUSD:M15,1280,2026-06-04 23:30:00,SELL,4464.23,4473.877,1.304,95,9.647000000000844,0.125,2.087256204988926,ORB 15m breakout
ORB,XAUUSD,M15,ORB:XAUUSD:M15,1463,2026-06-08 23:15:00,SELL,4325.184,4328.918,1.304,100,5.193785714285696,0.010416666666666666,0.7189360912077999,ORB 15m breakout
ORB,XAUUSD,M15,ORB:XAUUSD:M15,1555,2026-06-09 23:15:00,SELL,4235.582,4247.167,1.304,100,11.585000000000036,0.6770833333333334,1.408657437162367,ORB 15m breakout
ORB,XAUUSD,M15,ORB:XAUUSD:M15,1647,2026-06-10 23:15:00,BUY,4053.897,4023.761,1.304,95,30.135999999999967,0.8645833333333334,2.213696560119216,ORB 15m breakout
ORB,XAUUSD,M15,ORB:XAUUSD:M15,1739,2026-06-11 23:15:00,SELL,4221.006,4245.907,1.304,100,24.90099999999984,0.4479166666666667,1.8402926612962867,ORB 15m breakout
ORB,XAUUSD,M15,ORB:XAUUSD:M15,1923,2026-06-15 23:15:00,SELL,4311.902,4316.442,1.304,100,5.5182142857142935,0.03125,0.8227299203934942,ORB 15m breakout
ORB,XAUUSD,M15,ORB:XAUUSD:M15,2016,2026-06-16 23:30:00,SELL,4333.828,4338.322,1.304,100,4.493999999999687,0.5,1.034377311960489,ORB 15m breakout
ORB,XAUUSD,M15,ORB:XAUUSD:M15,2107,2026-06-17 23:15:00,BUY,4282.067,4264.187,1.304,100,22.226714285714024,0.8229166666666666,0.8044373887278644,ORB 15m breakout
ORB,XAUUSD,M15,ORB:XAUUSD:M15,2199,2026-06-18 23:15:00,SELL,4194.154,4208.453,1.304,100,14.298999999999978,0.08333333333333333,1.9893667766427228,ORB 15m breakout
ORB,XAUUSD,M15,ORB:XAUUSD:M15,2368,2026-06-22 23:30:00,BUY,4192.811,4189.451,1.304,100,3.9223571428569164,0.03125,0.8566277566331858,ORB 15m breakout
ORB,XAUUSD,M15,ORB:XAUUSD:M15,2460,2026-06-23 23:30:00,SELL,4094.923,4104.447,1.304,100,9.524000000000342,0.20833333333333334,1.5468213457076665,ORB 15m breakout
ORB,XAUUSD,M15,ORB:XAUUSD:M15,2551,2026-06-24 23:15:00,BUY,3998.369,3990.741,1.304,100,9.172499999999966,0.14583333333333334,0.8316162442082513,ORB 15m breakout
ORB,XAUUSD,M15,ORB:XAUUSD:M15,2643,2026-06-25 23:15:00,BUY,4027.241,4021.461,1.304,100,8.163357142857162,0.041666666666666664,0.7080420345271344,ORB 15m breakout
ORB,EURUSD,M15,ORB:EURUSD:M15,867,2026-05-28 23:45:00,BUY,1.16526,1.16497,1.304,100,0.00028999999999990145,0.5,1.2530864197527813,ORB 15m breakout
ORB,EURUSD,M15,ORB:EURUSD:M15,1153,2026-06-02 23:15:00,SELL,1.16243,1.16271,1.304,100,0.00027999999999983594,0.20833333333333334,1.1042253521120469,ORB 15m breakout
ORB,EURUSD,M15,ORB:EURUSD:M15,1251,2026-06-03 23:45:00,BUY,1.1608100000000001,1.16012,1.304,95,0.0006900000000000794,0.4791666666666667,2.1707865168543674,ORB 15m breakout
ORB,EURUSD,M15,ORB:EURUSD:M15,1345,2026-06-04 23:15:00,BUY,1.16128,1.16117,1.304,95,0.00025928571428571586,0.5,0.42424242424263187,ORB 15m breakout
ORB,EURUSD,M15,ORB:EURUSD:M15,1537,2026-06-08 23:15:00,SELL,1.15332,1.15339,1.304,95,0.00027214285714283193,0.010416666666666666,0.25721784776910595,ORB 15m breakout
ORB,EURUSD,M15,ORB:EURUSD:M15,1633,2026-06-09 23:15:00,SELL,1.1536,1.15389,1.304,100,0.0003185714285714379,0.23958333333333334,0.9103139013456525,ORB 15m breakout
ORB,EURUSD,M15,ORB:EURUSD:M15,1729,2026-06-10 23:15:00,BUY,1.15302,1.15253,1.304,100,0.0004899999999998794,0.3645833333333333,1.1993006993002755,ORB 15m breakout
ORB,EURUSD,M15,ORB:EURUSD:M15,1825,2026-06-11 23:15:00,SELL,1.1581299999999999,1.15861,1.304,100,0.00048000000000003595,0.16666666666666666,1.0717703349283483,ORB 15m breakout
ORB,EURUSD,M15,ORB:EURUSD:M15,2017,2026-06-15 23:15:00,BUY,1.1590799999999999,1.15881,1.304,100,0.00035214285714286434,0.5,0.766734279918827,ORB 15m breakout
ORB,EURUSD,M15,ORB:EURUSD:M15,2113,2026-06-16 23:15:00,BUY,1.1614,1.16115,1.304,100,0.0002500000000000835,0.5,1.014492753623541,ORB 15m breakout
ORB,EURUSD,M15,ORB:EURUSD:M15,2209,2026-06-17 23:15:00,BUY,1.15074,1.15042,1.304,100,0.0006221428571428886,0.3645833333333333,0.5143513203216011,ORB 15m breakout
ORB,EURUSD,M15,ORB:EURUSD:M15,2305,2026-06-18 23:15:00,SELL,1.146,1.14629,1.304,100,0.00038285714285711336,0.010416666666666666,0.7574626865675451,ORB 15m breakout
ORB,EURUSD,M15,ORB:EURUSD:M15,2497,2026-06-22 23:15:00,SELL,1.14268,1.14291,1.304,100,0.0002735714285714603,0.5,0.840731070496624,ORB 15m breakout
ORB,EURUSD,M15,ORB:EURUSD:M15,2593,2026-06-23 23:15:00,SELL,1.13805,1.13822,1.304,100,0.00021499999999998108,0.010416666666666666,0.7906976744186904,ORB 15m breakout
ORB,EURUSD,M15,ORB:EURUSD:M15,2689,2026-06-24 23:15:00,BUY,1.1354899999999999,1.13535,1.304,95,0.0002978571428571116,0.041666666666666664,0.4700239808147489,ORB 15m breakout
ORB,EURUSD,M15,ORB:EURUSD:M15,2785,2026-06-25 23:15:00,SELL,1.13643,1.13701,1.304,100,0.0005800000000000249,0.07291666666666667,1.7094736842105083,ORB 15m breakout
